 time                v(xadc.tp)          v(xadc.tn)          v(q)                v(qb)               v(ev)               v(rp)               v(rn)              
 2.345600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688298226e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.365600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688301629e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.385600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688314281e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.405600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688299081e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.425600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688302271e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.445600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688308783e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.465600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688315956e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.485600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688330715e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.505600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688324524e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.525600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688312357e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.545600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688320841e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.565600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688321923e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.585600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688335496e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.605600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688327663e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.625600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688307366e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.645600000000e-07  8.000244142830e-01  9.999755855361e-01  6.619688313580e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.665600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688325656e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.685600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688304794e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.705600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688299362e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.725600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688303092e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.745600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688314445e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.765600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688299605e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.785600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688315535e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.805600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688330189e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.825600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688323549e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.845600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688324373e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.865600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688311466e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.885600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688321016e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.905600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688334300e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.925600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688325963e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.945600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688319806e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.965600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688311268e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.985600000000e-07  8.000244142830e-01  9.999755855362e-01  6.619688307976e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.005600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688305230e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.025600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688298310e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.045600000000e-07  8.000244142831e-01  9.999755855361e-01  6.619688295406e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.065600000000e-07  8.000244142831e-01  9.999755855362e-01  6.619688305851e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 3.085600000000e-07  8.000244142830e-01  9.999755855361e-01  6.619688307969e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
