 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.729692974072e-01  9.729692974057e-01  6.366827985497e-01  4.556800509995e-01 -2.788462436797e-05 
