 frequency           imag(i(vs100_p_0))  imag(i(vs100_p_1))  imag(i(vs100_p_2))  imag(i(vs100_p_3))  imag(i(vs100_p_4))  imag(i(vs100_p_5))  imag(i(vs100_p_6))  imag(i(vs100_p_7))  imag(i(vs100_p_8))  imag(i(vs100_p_9))  imag(i(vs100_p_10)) imag(i(vs100_p_11)) imag(i(vs100_p_12)) imag(i(vs100_n_0))  imag(i(vs100_n_1))  imag(i(vs100_n_2))  imag(i(vs100_n_3))  imag(i(vs100_n_4))  imag(i(vs100_n_5))  imag(i(vs100_n_6))  imag(i(vs100_n_7))  imag(i(vs100_n_8))  imag(i(vs100_n_9))  imag(i(vs100_n_10)) imag(i(vs100_n_11)) imag(i(vs100_n_12))
 1.000000000000e+03 -1.248536633588e-10 -2.494117825480e-10 -4.982287605769e-10 -9.969958472680e-10 -1.995055332842e-09 -3.990877137822e-09 -7.982419161690e-09 -1.595796612404e-08 -3.191872503521e-08 -6.384525565450e-08 -1.276846775884e-07 -2.553622917636e-07 -1.248134212768e-10 -1.247666950436e-10 -2.496264196920e-10 -4.984891126839e-10 -9.971338907078e-10 -1.994563767812e-09 -3.991122372291e-09 -7.978409587506e-09 -1.595876210110e-08 -3.192158948835e-08 -6.383835622090e-08 -1.276890668310e-07 -2.553525554719e-07 -1.244581405920e-10 
