 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.669585172326e-01  8.669585172344e-01  6.144612088790e-01  5.183607353466e-01 -3.152419599778e-05 
