 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.000000000000e-01  9.145424607696e-01  9.003113213810e-01  1.800000000000e+00  0.000000000000e+00 -1.696671227026e-03 
 2.001718348987e-11  9.000000000000e-01  9.140783723001e-01  9.003115202142e-01  1.800000000000e+00  0.000000000000e+00 -1.344060456213e-03 
 2.005155046960e-11  9.000000000000e-01  9.132184529538e-01  9.003118185772e-01  1.800000000000e+00  0.000000000000e+00 -8.900216244724e-04 
 2.012028442907e-11  9.000000000000e-01  9.115248624093e-01  9.003121399415e-01  1.800000000000e+00  0.000000000000e+00 -5.689930942090e-04 
 2.024711275632e-11  9.000000000000e-01  9.084611793875e-01  9.003123154084e-01  1.800000000000e+00  0.000000000000e+00 -4.536633302683e-04 
 2.040562429732e-11  9.000000000000e-01  9.049639384071e-01  9.003122466913e-01  1.800000000000e+00  0.000000000000e+00 -4.389756601500e-04 
 2.072264737934e-11  9.000000000000e-01  8.995381450813e-01  9.003118342796e-01  1.800000000000e+00  0.000000000000e+00 -4.165870847587e-04 
 2.109996398840e-11  9.000000000000e-01  8.957923260428e-01  9.003112183033e-01  1.800000000000e+00  0.000000000000e+00 -4.118464312554e-04 
 2.156142118165e-11  9.000000000000e-01  8.944181578115e-01  9.003105679181e-01  1.800000000000e+00  0.000000000000e+00 -4.067276506329e-04 
 2.247784041349e-11  9.000000000000e-01  8.937298503470e-01  9.003094741008e-01  1.800000000000e+00  0.000000000000e+00 -3.760023032685e-04 
 2.331452550897e-11  9.000000000000e-01  8.941424853409e-01  9.003086074300e-01  1.800000000000e+00  0.000000000000e+00 -3.516088615469e-04 
 2.498789569992e-11  9.000000000000e-01  8.955323660643e-01  9.003071914323e-01  1.800000000000e+00  0.000000000000e+00 -3.095169494021e-04 
 2.715179620900e-11  9.000000000000e-01  8.970925336706e-01  9.003058948838e-01  1.800000000000e+00  0.000000000000e+00 -2.612364894305e-04 
 3.021609246250e-11  9.000000000000e-01  8.984925814008e-01  9.003047705220e-01  1.800000000000e+00  0.000000000000e+00 -2.030693810730e-04 
