 frequency           imag(i(vs83_p_0))   imag(i(vs83_p_1))   imag(i(vs83_p_2))   imag(i(vs83_p_3))   imag(i(vs83_p_4))   imag(i(vs83_p_5))   imag(i(vs83_p_6))   imag(i(vs83_p_7))   imag(i(vs83_p_8))   imag(i(vs83_p_9))   imag(i(vs83_p_10))  imag(i(vs83_p_11))  imag(i(vs83_p_12))  imag(i(vs83_n_0))   imag(i(vs83_n_1))   imag(i(vs83_n_2))   imag(i(vs83_n_3))   imag(i(vs83_n_4))   imag(i(vs83_n_5))   imag(i(vs83_n_6))   imag(i(vs83_n_7))   imag(i(vs83_n_8))   imag(i(vs83_n_9))   imag(i(vs83_n_10))  imag(i(vs83_n_11))  imag(i(vs83_n_12)) 
 1.000000000000e+03 -1.247651399605e-10 -2.490927735045e-10 -4.987699472673e-10 -9.982966394693e-10 -1.995134473218e-09 -3.990609186083e-09 -7.979139126475e-09 -1.596341322307e-08 -3.191843450867e-08 -6.384225183032e-08 -1.276716326540e-07 -2.553616290840e-07 -1.245605388319e-10 -1.246380083063e-10 -2.493329442254e-10 -4.986265234891e-10 -9.977999244417e-10 -1.994563405650e-09 -3.989977075121e-09 -7.979387921160e-09 -1.595921424878e-08 -3.191955733922e-08 -6.384489195075e-08 -1.276812446799e-07 -2.553672435892e-07 -1.246033432671e-10 
