 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.015586529726e+00  1.015586529727e+00  6.035275537165e-01  6.405226283735e-01 -3.281271263651e-05 
