 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.421704631752e-01  8.421704631749e-01  6.602045686901e-01  5.460255390002e-01 -3.251958856528e-05 
