 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.532600690041e-01  9.532600690056e-01  6.696735800443e-01  4.281021232128e-01 -2.853276868370e-05 
