 frequency           real(dg)            imag(dg)           
 1.000000000000e+00  1.626837233602e+01 -2.693520090969e-06 
 1.079775162328e+00  1.626837233602e+01 -2.908396093458e-06 
 1.165914401180e+00  1.626837233602e+01 -3.140413863927e-06 
 1.258925411794e+00  1.626837233602e+01 -3.390940889698e-06 
 1.359356390879e+00  1.626837233602e+01 -3.661453749618e-06 
 1.467799267622e+00  1.626837233602e+01 -3.953546816849e-06 
 1.584893192461e+00  1.626837233602e+01 -4.268941655933e-06 
 1.711328304162e+00  1.626837233602e+01 -4.609497169503e-06 
 1.847849797422e+00  1.626837233602e+01 -4.977220554449e-06 
 1.995262314969e+00  1.626837233601e+01 -5.374279132121e-06 
 2.154434690032e+00  1.626837233601e+01 -5.803013122280e-06 
 2.326305067154e+00  1.626837233601e+01 -6.265949436099e-06 
 2.511886431510e+00  1.626837233601e+01 -6.765816569501e-06 
 2.712272579332e+00  1.626837233601e+01 -7.305560684613e-06 
 2.928644564625e+00  1.626837233601e+01 -7.888362974122e-06 
 3.162277660168e+00  1.626837233601e+01 -8.517658410882e-06 
 3.414548873834e+00  1.626837233601e+01 -9.197155993262e-06 
 3.686945064520e+00  1.626837233601e+01 -9.930860605577e-06 
 3.981071705535e+00  1.626837233601e+01 -1.072309662244e-05 
 4.298662347082e+00  1.626837233601e+01 -1.157853339615e-05 
 4.641588833613e+00  1.626837233601e+01 -1.250221277734e-05 
 5.011872336273e+00  1.626837233601e+01 -1.349957883111e-05 
 5.411695265465e+00  1.626837233600e+01 -1.457650992372e-05 
 5.843414133735e+00  1.626837233600e+01 -1.573935336905e-05 
 6.309573444802e+00  1.626837233600e+01 -1.699496283899e-05 
 6.812920690580e+00  1.626837233599e+01 -1.835073875822e-05 
 7.356422544596e+00  1.626837233599e+01 -1.981467192149e-05 
 7.943282347243e+00  1.626837233599e+01 -2.139539059049e-05 
 8.576958985909e+00  1.626837233598e+01 -2.310221134790e-05 
 9.261187281288e+00  1.626837233597e+01 -2.494519400830e-05 
 1.000000000000e+01  1.626837233597e+01 -2.693520090959e-05 
 1.079775162328e+01  1.626837233596e+01 -2.908396093447e-05 
 1.165914401180e+01  1.626837233595e+01 -3.140413863913e-05 
 1.258925411794e+01  1.626837233594e+01 -3.390940889680e-05 
 1.359356390879e+01  1.626837233593e+01 -3.661453749596e-05 
 1.467799267622e+01  1.626837233591e+01 -3.953546816820e-05 
 1.584893192461e+01  1.626837233589e+01 -4.268941655897e-05 
 1.711328304162e+01  1.626837233587e+01 -4.609497169458e-05 
 1.847849797422e+01  1.626837233585e+01 -4.977220554392e-05 
 1.995262314969e+01  1.626837233582e+01 -5.374279132050e-05 
 2.154434690032e+01  1.626837233579e+01 -5.803013122191e-05 
 2.326305067154e+01  1.626837233575e+01 -6.265949435986e-05 
 2.511886431510e+01  1.626837233571e+01 -6.765816569358e-05 
 2.712272579332e+01  1.626837233566e+01 -7.305560684434e-05 
 2.928644564625e+01  1.626837233560e+01 -7.888362973898e-05 
 3.162277660168e+01  1.626837233553e+01 -8.517658410601e-05 
 3.414548873834e+01  1.626837233544e+01 -9.197155992905e-05 
 3.686945064520e+01  1.626837233535e+01 -9.930860605127e-05 
