 frequency           imag(i(vs0_p_0))    imag(i(vs0_p_1))    imag(i(vs0_p_2))    imag(i(vs0_p_3))    imag(i(vs0_p_4))    imag(i(vs0_p_5))    imag(i(vs0_p_6))    imag(i(vs0_p_7))    imag(i(vs0_p_8))    imag(i(vs0_p_9))    imag(i(vs0_p_10))   imag(i(vs0_p_11))   imag(i(vs0_p_12))   imag(i(vs0_n_0))    imag(i(vs0_n_1))    imag(i(vs0_n_2))    imag(i(vs0_n_3))    imag(i(vs0_n_4))    imag(i(vs0_n_5))    imag(i(vs0_n_6))    imag(i(vs0_n_7))    imag(i(vs0_n_8))    imag(i(vs0_n_9))    imag(i(vs0_n_10))   imag(i(vs0_n_11))   imag(i(vs0_n_12))  
 1.000000000000e+03 -1.251014694196e-10 -2.495320955547e-10 -4.986664322463e-10 -9.975387962321e-10 -1.994432818099e-09 -3.988577944254e-09 -7.979627285421e-09 -1.595967766556e-08 -3.192351301015e-08 -6.383854797401e-08 -1.276851367453e-07 -2.553623928993e-07 -1.244649516770e-10 -1.248112629575e-10 -2.499784677822e-10 -4.992532950341e-10 -9.971798221592e-10 -1.994506963802e-09 -3.991945848502e-09 -7.979020467683e-09 -1.595994374071e-08 -3.191769793986e-08 -6.384562660253e-08 -1.276815384385e-07 -2.553633590815e-07 -1.247403862574e-10 
