 frequency           imag(i(vs139_p_0))  imag(i(vs139_p_1))  imag(i(vs139_p_2))  imag(i(vs139_p_3))  imag(i(vs139_p_4))  imag(i(vs139_p_5))  imag(i(vs139_p_6))  imag(i(vs139_p_7))  imag(i(vs139_p_8))  imag(i(vs139_p_9))  imag(i(vs139_p_10)) imag(i(vs139_p_11)) imag(i(vs139_p_12)) imag(i(vs139_n_0))  imag(i(vs139_n_1))  imag(i(vs139_n_2))  imag(i(vs139_n_3))  imag(i(vs139_n_4))  imag(i(vs139_n_5))  imag(i(vs139_n_6))  imag(i(vs139_n_7))  imag(i(vs139_n_8))  imag(i(vs139_n_9))  imag(i(vs139_n_10)) imag(i(vs139_n_11)) imag(i(vs139_n_12))
 1.000000000000e+03 -1.246250882592e-10 -2.499185465622e-10 -4.977699117170e-10 -9.974156575930e-10 -1.993209628186e-09 -3.988865606867e-09 -7.977968785254e-09 -1.596123631262e-08 -3.192358295511e-08 -6.383593702490e-08 -1.276758730775e-07 -2.553694755009e-07 -1.245117305038e-10 -1.246701685241e-10 -2.491987942976e-10 -4.982314218376e-10 -9.969789371369e-10 -1.995147525320e-09 -3.991697940080e-09 -7.977901586168e-09 -1.596196274338e-08 -3.192159747114e-08 -6.384645550805e-08 -1.276758833680e-07 -2.553668070843e-07 -1.244860947245e-10 
