 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.000000000000e-01  9.113060602196e-01  9.002223497221e-01  1.800000000000e+00  0.000000000000e+00 -1.602673558630e-03 
 2.001683354599e-11  9.000000000000e-01  9.108307049691e-01  9.002224953021e-01  1.800000000000e+00  0.000000000000e+00 -1.248587854234e-03 
 2.005050063798e-11  9.000000000000e-01  9.099685326202e-01  9.002227147546e-01  1.800000000000e+00  0.000000000000e+00 -8.280451815673e-04 
 2.011783482194e-11  9.000000000000e-01  9.083120537117e-01  9.002229406970e-01  1.800000000000e+00  0.000000000000e+00 -5.385905836238e-04 
 2.024363599048e-11  9.000000000000e-01  9.053924559203e-01  9.002230198829e-01  1.800000000000e+00  0.000000000000e+00 -4.366491624626e-04 
 2.039857444733e-11  9.000000000000e-01  9.023155645595e-01  9.002229052581e-01  1.800000000000e+00  0.000000000000e+00 -4.261977132016e-04 
 2.070845136103e-11  9.000000000000e-01  8.978806004537e-01  9.002225608666e-01  1.800000000000e+00  0.000000000000e+00 -4.129507577755e-04 
 2.113836058052e-11  9.000000000000e-01  8.955545964443e-01  9.002221599419e-01  1.800000000000e+00  0.000000000000e+00 -4.060529627035e-04 
 2.176931553466e-11  9.000000000000e-01  8.948448666514e-01  9.002217068188e-01  1.800000000000e+00  0.000000000000e+00 -3.818633070445e-04 
 2.264339432251e-11  9.000000000000e-01  8.955103014628e-01  9.002212360790e-01  1.800000000000e+00  0.000000000000e+00 -3.529756176532e-04 
 2.439155189821e-11  9.000000000000e-01  8.974099427015e-01  9.002206827475e-01  1.800000000000e+00  0.000000000000e+00 -3.049052596020e-04 
 2.626860161655e-11  9.000000000000e-01  8.988376283287e-01  9.002204835638e-01  1.800000000000e+00  0.000000000000e+00 -2.609255545017e-04 
 2.878037901006e-11  9.000000000000e-01  8.997328801427e-01  9.002205367374e-01  1.800000000000e+00  0.000000000000e+00 -2.111003254001e-04 
 3.138581730829e-11  9.000000000000e-01  9.000245305786e-01  9.002207414968e-01  1.800000000000e+00  0.000000000000e+00 -1.686859254382e-04 
 3.495408372586e-11  9.000000000000e-01  9.000889917983e-01  9.002210429472e-01  1.800000000000e+00  0.000000000000e+00 -1.231201828664e-04 
 3.910469416638e-11  9.000000000000e-01  9.000641647187e-01  9.002213275803e-01  1.800000000000e+00  0.000000000000e+00 -8.445662081799e-05 
 4.381783948865e-11  9.000000000000e-01  9.000274941298e-01  9.002215496316e-01  1.800000000000e+00  0.000000000000e+00 -5.444861910710e-05 
 4.871512683626e-11  9.000000000000e-01  9.000094816802e-01  9.002216945511e-01  1.800000000000e+00  0.000000000000e+00 -3.421275398161e-05 
