 time                v(xadc.tn)          v(xadc.tp)          v(xadc.prep)        v(xadc.pren)        v(q)                v(qb)               v(ev)               i(vdd)             
 0.000000000000e+00  8.100000000000e-01  8.100000000000e-01  8.557027043560e-01  8.557027043564e-01  0.000000000000e+00  1.620000000000e+00  0.000000000000e+00 -3.190255341375e-05 
 2.000000000000e-11  8.099999999999e-01  8.100000000000e-01  8.557027043560e-01  8.557027043564e-01  3.066906565983e-07  1.620000025166e+00  0.000000000000e+00 -3.190248171078e-05 
 4.000000000000e-11  8.099999999999e-01  8.100000000001e-01  8.557027043560e-01  8.557027043564e-01  4.126254775488e-07  1.620000019993e+00  0.000000000000e+00 -3.190251812070e-05 
 8.000000000000e-11  8.099999999999e-01  8.100000000001e-01  8.557027043560e-01  8.557027043564e-01  4.816138732336e-07  1.620000001398e+00  0.000000000000e+00 -3.190255358440e-05 
 1.600000000000e-10  8.099999999998e-01  8.100000000000e-01  8.557027043561e-01  8.557027043565e-01  4.885863471371e-07  1.619999986502e+00  0.000000000000e+00 -3.190256512772e-05 
 3.200000000000e-10  8.099999999998e-01  8.099999999999e-01  8.557027043561e-01  8.557027043566e-01  4.788044509679e-07  1.619999986622e+00  0.000000000000e+00 -3.190256117930e-05 
 6.400000000000e-10  8.099999999998e-01  8.099999999999e-01  8.557027043561e-01  8.557027043566e-01  4.761285813542e-07  1.619999990113e+00  0.000000000000e+00 -3.190255828312e-05 
 1.280000000000e-09  8.099999999998e-01  8.100000000000e-01  8.557027043563e-01  8.557027043567e-01  4.763228565902e-07  1.619999990612e+00  0.000000000000e+00 -3.190255817215e-05 
 2.560000000000e-09  8.099999999999e-01  8.099999999999e-01  8.557027043571e-01  8.557027043575e-01  4.764161362891e-07  1.619999990454e+00  0.000000000000e+00 -3.190255797580e-05 
 4.560000000000e-09  8.099999999998e-01  8.099999999999e-01  8.557027043577e-01  8.557027043584e-01  4.764173659840e-07  1.619999990435e+00  0.000000000000e+00 -3.190255782122e-05 
 6.560000000000e-09  8.099999999998e-01  8.099999999999e-01  8.557027043579e-01  8.557027043588e-01  4.764166838269e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 8.560000000000e-09  8.099999999998e-01  8.099999999999e-01  8.557027043580e-01  8.557027043591e-01  4.764166600723e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 1.056000000000e-08  8.099999999999e-01  8.099999999999e-01  8.557027043582e-01  8.557027043593e-01  4.764166632406e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 1.256000000000e-08  8.099999999998e-01  8.099999999999e-01  8.557027043586e-01  8.557027043598e-01  4.764166656927e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 1.456000000000e-08  8.099999999998e-01  8.100000000000e-01  8.557027043589e-01  8.557027043603e-01  4.764166628993e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 1.656000000000e-08  8.099999999999e-01  8.099999999999e-01  8.557027043593e-01  8.557027043607e-01  4.764166622547e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 1.856000000000e-08  8.099999999998e-01  8.100000000000e-01  8.557027043594e-01  8.557027043610e-01  4.764166611780e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 2.056000000000e-08  8.099999999997e-01  8.099999999999e-01  8.557027043595e-01  8.557027043612e-01  4.764166625653e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 2.256000000000e-08  8.099999999999e-01  8.099999999999e-01  8.557027043596e-01  8.557027043613e-01  4.764166616439e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 2.456000000000e-08  8.099999999999e-01  8.099999999999e-01  8.557027043598e-01  8.557027043614e-01  4.764166613733e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 2.656000000000e-08  8.099999999999e-01  8.100000000000e-01  8.557027043601e-01  8.557027043618e-01  4.764166618377e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 2.856000000000e-08  8.099999999999e-01  8.099999999999e-01  8.557027043603e-01  8.557027043617e-01  4.764166607316e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 3.056000000000e-08  8.099999999998e-01  8.099999999999e-01  8.557027043602e-01  8.557027043616e-01  4.764166634365e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 3.256000000000e-08  8.099999999999e-01  8.100000000000e-01  8.557027043601e-01  8.557027043617e-01  4.764166636653e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 3.456000000000e-08  8.099999999999e-01  8.100000000000e-01  8.557027043601e-01  8.557027043617e-01  4.764166633174e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 3.656000000000e-08  8.099999999998e-01  8.099999999998e-01  8.557027043603e-01  8.557027043619e-01  4.764166633894e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
 3.856000000000e-08  8.099999999999e-01  8.100000000000e-01  8.557027043605e-01  8.557027043622e-01  4.764166639301e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804639e-05 
 4.056000000000e-08  8.100000000000e-01  8.100000000000e-01  8.557027043608e-01  8.557027043625e-01  4.764166606020e-07  1.619999990436e+00  0.000000000000e+00 -3.190255804643e-05 
