 time                v(ip)               v(inn)              v(op)               v(on)               v(clk)              i(vdd)             
 0.000000000000e+00  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335980195916e-11 
 2.000000000000e-12  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335985941320e-11 
 4.000000000000e-12  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335985497231e-11 
 8.000000000000e-12  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335975588490e-11 
 1.600000000000e-11  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335984303741e-11 
 3.200000000000e-11  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335984803341e-11 
 6.400000000000e-11  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335960961302e-11 
 1.280000000000e-10  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335974839090e-11 
 2.560000000000e-10  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335979946115e-11 
 4.560000000000e-10  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335958241255e-11 
 6.560000000000e-10  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335974145200e-11 
 8.560000000000e-10  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335957047766e-11 
 1.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 1.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335955659987e-11 
 1.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335972313332e-11 
 1.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335972757421e-11 
 1.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 2.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 2.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961655191e-11 
 2.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335969537775e-11 
 2.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335964430749e-11 
 2.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335955659987e-11 
 3.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 3.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335960267412e-11 
 3.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335970925553e-11 
 3.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335959823323e-11 
 3.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 4.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335963042970e-11 
 4.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335971369643e-11 
 4.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335982027784e-11 
 4.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335968149996e-11 
 4.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335957047766e-11 
 5.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335958435544e-11 
 5.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961655191e-11 
 5.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 5.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335959823323e-11 
 5.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335958435544e-11 
 6.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 6.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335958435544e-11 
 6.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 6.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961655191e-11 
 6.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335957047766e-11 
 7.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 7.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335960267412e-11 
 7.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 7.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335955659987e-11 
 7.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335962598881e-11 
 8.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335960267412e-11 
 8.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 8.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335959823323e-11 
 8.656000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335961211102e-11 
 8.856000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335963042970e-11 
 9.056000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335963042970e-11 
 9.256000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335958435544e-11 
 9.456000000000e-09  9.000500000000e-01  8.999500000000e-01  1.799999996878e+00  1.799999996878e+00  0.000000000000e+00 -1.335966762217e-11 
