 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  9.000000000000e-01  9.852132783651e-01  9.020916126000e-01  1.800000000000e+00  0.000000000000e+00 -4.145699113588e-03 
 2.000708927079e-11  9.000000000000e-01  9.851248463546e-01  9.020922694718e-01  1.800000000000e+00  0.000000000000e+00 -3.851863041912e-03 
 2.002126781237e-11  9.000000000000e-01  9.848999637484e-01  9.020934377492e-01  1.800000000000e+00  0.000000000000e+00 -3.380647443221e-03 
 2.004962489554e-11  9.000000000000e-01  9.843370719280e-01  9.020953248927e-01  1.800000000000e+00  0.000000000000e+00 -2.763891251692e-03 
 2.010633906187e-11  9.000000000000e-01  9.830513592216e-01  9.020980513668e-01  1.800000000000e+00  0.000000000000e+00 -2.074170924107e-03 
 2.017718808276e-11  9.000000000000e-01  9.812950264218e-01  9.021003002875e-01  1.800000000000e+00  0.000000000000e+00 -1.593788962041e-03 
 2.027817037629e-11  9.000000000000e-01  9.785800371913e-01  9.021022974817e-01  1.800000000000e+00  0.000000000000e+00 -1.183393598562e-03 
 2.042450174895e-11  9.000000000000e-01  9.744061653584e-01  9.021039351341e-01  1.800000000000e+00  0.000000000000e+00 -8.687529761485e-04 
 2.061684535442e-11  9.000000000000e-01  9.688902892822e-01  9.021050852418e-01  1.800000000000e+00  0.000000000000e+00 -6.977809171402e-04 
 2.087094697251e-11  9.000000000000e-01  9.619868168411e-01  9.021059703486e-01  1.800000000000e+00  0.000000000000e+00 -6.275857122272e-04 
 2.122748125602e-11  9.000000000000e-01  9.532876634539e-01  9.021068451664e-01  1.800000000000e+00  0.000000000000e+00 -6.000185186812e-04 
 2.175086634529e-11  9.000000000000e-01  9.424211010641e-01  9.021078014778e-01  1.800000000000e+00  0.000000000000e+00 -5.728053215931e-04 
 2.261793990661e-11  9.000000000000e-01  9.282478709313e-01  9.021085933664e-01  1.800000000000e+00  0.000000000000e+00 -5.208960722028e-04 
 2.370842660460e-11  9.000000000000e-01  9.152868309546e-01  9.021081980724e-01  1.800000000000e+00  0.000000000000e+00 -4.606458639274e-04 
 2.499982124979e-11  9.000000000000e-01  9.048173949352e-01  9.021061926454e-01  1.800000000000e+00  0.000000000000e+00 -4.074144155504e-04 
 2.610816453624e-11  9.000000000000e-01  8.990606552807e-01  9.021037964129e-01  1.800000000000e+00  0.000000000000e+00 -3.996639977991e-04 
 2.736729193511e-11  9.000000000000e-01  8.952192478008e-01  9.021010283458e-01  1.800000000000e+00  0.000000000000e+00 -3.840668074490e-04 
 2.861976511303e-11  9.000000000000e-01  8.930851700041e-01  9.020982441070e-01  1.800000000000e+00  0.000000000000e+00 -3.477014422738e-04 
 2.997466423461e-11  9.000000000000e-01  8.918798697555e-01  9.020952119562e-01  1.800000000000e+00  0.000000000000e+00 -3.169498164924e-04 
 3.250683669779e-11  9.000000000000e-01  8.912329991414e-01  9.020898161593e-01  1.800000000000e+00  0.000000000000e+00 -2.729292434343e-04 
 3.483109630595e-11  9.000000000000e-01  8.916362534338e-01  9.020853844064e-01  1.800000000000e+00  0.000000000000e+00 -2.401744767972e-04 
 3.877885859555e-11  9.000000000000e-01  8.929899647684e-01  9.020792012136e-01  1.800000000000e+00  0.000000000000e+00 -1.943489658923e-04 
 4.328734986058e-11  9.000000000000e-01  8.946732139235e-01  9.020740836423e-01  1.800000000000e+00  0.000000000000e+00 -1.535109872710e-04 
 4.796717589046e-11  9.000000000000e-01  8.961913156879e-01  9.020705843463e-01  1.800000000000e+00  0.000000000000e+00 -1.209472514088e-04 
 5.279973962362e-11  9.000000000000e-01  8.974129918142e-01  9.020684055388e-01  1.800000000000e+00  0.000000000000e+00 -9.516879598195e-05 
 5.771499513376e-11  9.000000000000e-01  8.983283126110e-01  9.020672045114e-01  1.800000000000e+00  0.000000000000e+00 -7.510866618425e-05 
 6.288735367493e-11  9.000000000000e-01  8.990153617816e-01  9.020666272120e-01  1.800000000000e+00  0.000000000000e+00 -5.899785987109e-05 
 6.834401633147e-11  9.000000000000e-01  8.995196614049e-01  9.020664497035e-01  1.800000000000e+00  0.000000000000e+00 -4.611009833509e-05 
 7.427818914375e-11  9.000000000000e-01  8.998916202877e-01  9.020665004510e-01  1.800000000000e+00  0.000000000000e+00 -3.557368752704e-05 
 8.076505838793e-11  9.000000000000e-01  9.001580472541e-01  9.020666564073e-01  1.800000000000e+00  0.000000000000e+00 -2.702684079468e-05 
 8.803592506367e-11  9.000000000000e-01  9.003449238127e-01  9.020668217554e-01  1.800000000000e+00  0.000000000000e+00 -2.004662972904e-05 
 9.625971573993e-11  9.000000000000e-01  9.004689791805e-01  9.020669138717e-01  1.800000000000e+00  0.000000000000e+00 -1.441103651932e-05 
 1.056460262001e-10  9.000000000000e-01  9.005453215506e-01  9.020668601217e-01  1.800000000000e+00  0.000000000000e+00 -9.929687110681e-06 
 1.151042560521e-10  9.000000000000e-01  9.005831764629e-01  9.020666392351e-01  1.800000000000e+00  0.000000000000e+00 -6.891453803485e-06 
 1.256632551802e-10  9.000000000000e-01  9.006023103821e-01  9.020662241879e-01  1.800000000000e+00  0.000000000000e+00 -4.607485021612e-06 
 1.366585273660e-10  9.000000000000e-01  9.006100250523e-01  9.020656436063e-01  1.800000000000e+00  0.000000000000e+00 -3.038929634489e-06 
 1.491625151116e-10  9.000000000000e-01  9.006126277260e-01  9.020648499795e-01  1.800000000000e+00  0.000000000000e+00 -1.889141918330e-06 
 1.627973964271e-10  9.000000000000e-01  9.006128291007e-01  9.020638740481e-01  1.800000000000e+00  0.000000000000e+00 -1.117166251081e-06 
 1.787138548750e-10  9.000000000000e-01  9.006122003782e-01  9.020626428865e-01  1.800000000000e+00  0.000000000000e+00 -5.910066335045e-07 
 1.968950906742e-10  9.000000000000e-01  9.006113947249e-01  9.020611660372e-01  1.800000000000e+00  0.000000000000e+00 -2.731717929087e-07 
 2.189321774261e-10  9.000000000000e-01  9.006106077464e-01  9.020593240859e-01  1.800000000000e+00  0.000000000000e+00 -9.271977674233e-08 
 2.456706701028e-10  9.000000000000e-01  9.006098444993e-01  9.020570555043e-01  1.800000000000e+00  0.000000000000e+00 -1.035681209080e-08 
 2.803121566541e-10  9.000000000000e-01  9.006089615191e-01  9.020540989154e-01  1.800000000000e+00  0.000000000000e+00  1.456307970874e-08 
 3.267745476103e-10  9.000000000000e-01  9.006078052941e-01  9.020501301337e-01  1.800000000000e+00  0.000000000000e+00  1.323632728331e-08 
 3.971829385680e-10  9.000000000000e-01  9.006060466040e-01  9.020441291137e-01  1.800000000000e+00  0.000000000000e+00  3.138899305394e-09 
 5.141002376311e-10  9.000000000000e-01  9.006031253970e-01  9.020342053901e-01  1.800000000000e+00  0.000000000000e+00 -2.491084253958e-09 
 7.479348357573e-10  9.000000000000e-01  9.005973219167e-01  9.020145036810e-01  1.800000000000e+00  0.000000000000e+00 -2.923568231200e-09 
 1.215604032010e-09  9.000000000000e-01  9.005858804727e-01  9.019756657567e-01  1.800000000000e+00  0.000000000000e+00 -2.216761463642e-09 
 2.000000000000e-09  9.000000000000e-01  9.005671719067e-01  9.019121797776e-01  1.800000000000e+00  0.000000000000e+00 -2.070026930784e-09 
 2.093338302228e-09  9.000000000000e-01  9.005649899739e-01  9.019047772923e-01  1.800000000000e+00  0.000000000000e+00 -2.080776296348e-09 
 2.280014906685e-09  9.000000000000e-01  9.005606459235e-01  9.018900406259e-01  1.800000000000e+00  0.000000000000e+00 -2.080283246025e-09 
 2.653368115599e-09  9.000000000000e-01  9.005520523458e-01  9.018608921569e-01  1.800000000000e+00  0.000000000000e+00 -2.067386477372e-09 
 3.400074533427e-09  9.000000000000e-01  9.005352486219e-01  9.018039118814e-01  1.800000000000e+00  0.000000000000e+00 -2.042894780091e-09 
 4.893487369082e-09  9.000000000000e-01  9.005031258571e-01  9.016950450166e-01  1.800000000000e+00  0.000000000000e+00 -1.997347892441e-09 
 6.893487369082e-09  9.000000000000e-01  9.004630394486e-01  9.015592976081e-01  1.800000000000e+00  0.000000000000e+00 -1.940582584153e-09 
 8.893487369082e-09  9.000000000000e-01  9.004260957581e-01  9.014342998890e-01  1.800000000000e+00  0.000000000000e+00 -1.888287366830e-09 
 1.089348736908e-08  9.000000000000e-01  9.003920666168e-01  9.013192543211e-01  1.800000000000e+00  0.000000000000e+00 -1.840142485415e-09 
 1.289348736908e-08  9.000000000000e-01  9.003607307316e-01  9.012133909881e-01  1.800000000000e+00  0.000000000000e+00 -1.795826633316e-09 
 1.489348736908e-08  9.000000000000e-01  9.003318799083e-01  9.011159881466e-01  1.800000000000e+00  0.000000000000e+00 -1.755042640189e-09 
 1.689348736908e-08  9.000000000000e-01  9.003053204772e-01  9.010263763581e-01  1.800000000000e+00  0.000000000000e+00 -1.717510880822e-09 
 1.844674368454e-08  9.000000000000e-01  9.002861690155e-01  9.009617919818e-01  1.800000000000e+00  0.000000000000e+00 -1.690457968134e-09 
 2.000000000000e-08  9.000000000000e-01  9.002682169784e-01  9.009012772429e-01  1.800000000000e+00  0.000000000000e+00 -1.665104518239e-09 
 2.002319339767e-08  9.046386795335e-01  9.031244958736e-01  9.009042728804e-01  1.800000000000e+00  0.000000000000e+00  3.069026334065e-07 
