 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.778224983005e-01  9.778224982982e-01  6.241594479947e-01  4.000653689382e-01 -2.752571788427e-05 
