 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.500633414753e-01  9.500633414768e-01  6.822135045802e-01  4.836436056883e-01 -2.884634360033e-05 
