 frequency           imag(i(vs4_p_0))    imag(i(vs4_p_1))    imag(i(vs4_p_2))    imag(i(vs4_p_3))    imag(i(vs4_p_4))    imag(i(vs4_p_5))    imag(i(vs4_p_6))    imag(i(vs4_p_7))    imag(i(vs4_p_8))    imag(i(vs4_p_9))    imag(i(vs4_p_10))   imag(i(vs4_p_11))   imag(i(vs4_p_12))   imag(i(vs4_n_0))    imag(i(vs4_n_1))    imag(i(vs4_n_2))    imag(i(vs4_n_3))    imag(i(vs4_n_4))    imag(i(vs4_n_5))    imag(i(vs4_n_6))    imag(i(vs4_n_7))    imag(i(vs4_n_8))    imag(i(vs4_n_9))    imag(i(vs4_n_10))   imag(i(vs4_n_11))   imag(i(vs4_n_12))  
 1.000000000000e+03 -1.244307612273e-10 -2.493603475139e-10 -4.986681839420e-10 -9.973328396990e-10 -1.994837425000e-09 -3.990424163574e-09 -7.979273914768e-09 -1.595901494889e-08 -3.191840144640e-08 -6.384137096077e-08 -1.276764108643e-07 -2.553644728383e-07 -1.249333166121e-10 -1.248428574349e-10 -2.488682159577e-10 -4.988342297671e-10 -9.976910782971e-10 -1.994809107318e-09 -3.989322662615e-09 -7.978713136961e-09 -1.596577498877e-08 -3.191693540071e-08 -6.384401797047e-08 -1.276825561718e-07 -2.553579695907e-07 -1.245816375345e-10 
