 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.253338708140e+00  1.253338708146e+00  6.561696714728e-01  7.983249579298e-01 -3.168173474940e-05 
