 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.628205293940e-01  9.628205293938e-01  6.531590640001e-01  4.418989131756e-01 -2.821242548773e-05 
