 frequency           imag(i(vs86_p_0))   imag(i(vs86_p_1))   imag(i(vs86_p_2))   imag(i(vs86_p_3))   imag(i(vs86_p_4))   imag(i(vs86_p_5))   imag(i(vs86_p_6))   imag(i(vs86_p_7))   imag(i(vs86_p_8))   imag(i(vs86_p_9))   imag(i(vs86_p_10))  imag(i(vs86_p_11))  imag(i(vs86_p_12))  imag(i(vs86_n_0))   imag(i(vs86_n_1))   imag(i(vs86_n_2))   imag(i(vs86_n_3))   imag(i(vs86_n_4))   imag(i(vs86_n_5))   imag(i(vs86_n_6))   imag(i(vs86_n_7))   imag(i(vs86_n_8))   imag(i(vs86_n_9))   imag(i(vs86_n_10))  imag(i(vs86_n_11))  imag(i(vs86_n_12)) 
 1.000000000000e+03 -1.248113360428e-10 -2.495826260731e-10 -4.990893027959e-10 -9.974492282503e-10 -1.996285285252e-09 -3.989783543958e-09 -7.980737431382e-09 -1.596046422582e-08 -3.192010416056e-08 -6.384153876224e-08 -1.276840910404e-07 -2.553520820938e-07 -1.247406880821e-10 -1.248349153903e-10 -2.494641123934e-10 -4.989306989522e-10 -9.977299657261e-10 -1.995527206633e-09 -3.988230380231e-09 -7.981787106699e-09 -1.596092849635e-08 -3.192399863577e-08 -6.384335651935e-08 -1.276818537364e-07 -2.553668202782e-07 -1.247748387949e-10 
