 time                v(tp)               v(tn)               v(op)               v(on)               v(clk)              v(rp)               v(rn)               i(vdd)              i(vrp)              i(vrn)              v(mem11)            v(mem10)            v(mem9)             v(mem8)             v(mem7)             v(mem6)             v(mem5)             v(mem4)             v(mem3)             v(mem2)             v(mem1)             v(mem0)            
 2.144665063471e-11  9.511505185603e-01  9.407442304228e-01  1.211525361447e+00  1.211342903533e+00  0.000000000000e+00  1.099231200288e+00  7.040823367015e-01 -6.857031078763e-04 -7.687997123511e-05  4.082336701502e-04  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17  3.860397114248e-17 
 2.196477276000e-11  9.505739622952e-01  9.398555916223e-01  1.221046647913e+00  1.220859587551e+00  0.000000000000e+00  1.099531301905e+00  7.024185262014e-01 -7.240143481596e-04 -4.686980949384e-05  2.418526201424e-04  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17  3.953659096799e-17 
 2.290465234632e-11  9.495501167826e-01  9.382447897968e-01  1.237992614700e+00  1.237797245440e+00  0.000000000000e+00  1.099830901790e+00  7.008066241913e-01 -7.191570916352e-04 -1.690982099631e-05  8.066241912775e-05  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17  4.122837422337e-17 
 2.433399219630e-11  9.480298528418e-01  9.358096358220e-01  1.262969609139e+00  1.262763007456e+00  0.000000000000e+00  1.100002535264e+00  6.999376639414e-01 -6.607098821508e-04  2.535264334252e-07 -6.233605858393e-06  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17  4.380118595333e-17 
 2.609898229896e-11  9.461996631700e-01  9.328517564660e-01  1.292506953633e+00  1.292290350586e+00  0.000000000000e+00  1.100039046562e+00  6.997843832704e-01 -6.034311592200e-04  3.904656173748e-06 -2.156167296306e-05  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17  4.697816813813e-17 
 2.844999618990e-11  9.438442187490e-01  9.290460053599e-01  1.329650771961e+00  1.329428663605e+00  0.000000000000e+00  1.100024319619e+00  6.998788706406e-01 -5.467515146608e-04  2.431961850458e-06 -1.211293593893e-05  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17  5.120999314182e-17 
 3.120294197905e-11  9.412131874704e-01  9.248265540229e-01  1.370044575001e+00  1.369826695239e+00  0.000000000000e+00  1.100007113782e+00  6.999691562507e-01 -4.878038844446e-04  7.113781699492e-07 -3.084374934910e-06  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17  5.616529556230e-17 
 3.509906722732e-11  9.377351702714e-01  9.193240154835e-01  1.421825023957e+00  1.421627827531e+00  0.000000000000e+00  1.099999532167e+00  7.000050953554e-01 -4.117968093455e-04 -4.678329457108e-08  5.095355364343e-07  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17  6.317832100918e-17 
 3.901480785259e-11  9.345374560362e-01  9.143494696895e-01  1.467987583701e+00  1.467821816650e+00  0.000000000000e+00  1.099999219370e+00  7.000051214784e-01 -3.460238151116e-04 -7.806301098812e-08  5.121478391418e-07  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17  7.022665413465e-17 
 4.350385514756e-11  9.312403806895e-01  9.093103815595e-01  1.514408435865e+00  1.514283783995e+00  0.000000000000e+00  1.099999869665e+00  7.000014897113e-01 -2.837264193737e-04 -1.303349803583e-08  1.489711311903e-07  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17  7.830693926560e-17 
 4.810876947066e-11  9.282575853163e-01  9.048367746408e-01  1.555636670433e+00  1.555553737764e+00  0.000000000000e+00  1.100000137423e+00  7.000001652657e-01 -2.323566026465e-04  1.374234663898e-08  1.652656699658e-08  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17  8.659578504719e-17 
 5.338203450281e-11  9.253097672472e-01  9.005042642824e-01  1.595954505262e+00  1.595914071302e+00  0.000000000000e+00  1.100000163053e+00  7.000000085501e-01 -1.857919706871e-04  1.630528572216e-08  8.550098778981e-10  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17  9.608766210506e-17 
 5.911035289787e-11  9.226246240608e-01  8.968208110831e-01  1.632607341969e+00  1.632609229595e+00  0.000000000000e+00  1.100000157167e+00  7.000000968811e-01 -1.779231069748e-04  1.571670347256e-08  9.688110650941e-09  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17  9.961813930515e-17 
 6.451130033839e-11  9.205317106307e-01  8.940713703934e-01  1.661366670615e+00  1.661391363651e+00  0.000000000000e+00  1.100000101428e+00  7.000000879381e-01 -1.492153488897e-04  1.014279598144e-08  8.793812415475e-09  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16  1.007057355687e-16 
 7.051912278046e-11  9.186262922966e-01  8.916018287249e-01  1.687801038108e+00  1.687850925276e+00  0.000000000000e+00  1.100000067733e+00  7.000000642877e-01 -1.142937690986e-04  6.773283534600e-09  6.428774361189e-09  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16  1.011230551350e-16 
 7.898682625462e-11  9.165530098973e-01  8.889445182787e-01  1.717116811915e+00  1.717183126875e+00  0.000000000000e+00  1.100000056078e+00  7.000000522585e-01 -8.158269152376e-05  5.607841325195e-09  5.225852077184e-09  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16  1.013401394241e-16 
 8.851956287475e-11  9.148862607303e-01  8.868326630322e-01  1.741463190054e+00  1.741531803405e+00  0.000000000000e+00  1.100000041151e+00  7.000000376065e-01 -5.568887337169e-05  4.115139385363e-09  3.760648385476e-09  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16  1.014247533057e-16 
 9.901405750907e-11  9.136493612696e-01  8.852785990022e-01  1.760399866557e+00  1.760461958077e+00  0.000000000000e+00  1.100000026641e+00  7.000000243080e-01 -3.649324322816e-05  2.664129140073e-09  2.430800709052e-09  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16  1.014567819087e-16 
 1.104526315482e-10  9.127942568814e-01  8.841999976902e-01  1.774377216277e+00  1.774428571057e+00  0.000000000000e+00  1.100000015863e+00  7.000000145699e-01 -2.287011525981e-05  1.586322385116e-09  1.456987723247e-09  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16  1.014687477340e-16 
 1.230637435088e-10  9.122395835206e-01  8.834742399576e-01  1.784338534013e+00  1.784377908589e+00  0.000000000000e+00  1.100000008678e+00  7.000000080687e-01 -1.354512389608e-05  8.678358037750e-10  8.068684537177e-10  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16  1.014732858502e-16 
 1.372241893054e-10  9.119129341114e-01  8.829934631977e-01  1.791159867124e+00  1.791187778205e+00  0.000000000000e+00  1.100000004200e+00  7.000000040087e-01 -7.438894176869e-06  4.199996800347e-10  4.008719284299e-10  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16  1.014750486910e-16 
 1.534459137923e-10  9.117567079355e-01  8.826716543344e-01  1.795571063042e+00  1.795588727322e+00  0.000000000000e+00  1.100000001640e+00  7.000000016868e-01 -3.698921849143e-06  1.639838270728e-10  1.686846701210e-10  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16  1.014757516144e-16 
 1.724842084510e-10  9.117255032130e-01  8.824404145830e-01  1.798192751424e+00  1.798203041132e+00  0.000000000000e+00  1.100000000350e+00  7.000000005168e-01 -1.614106215396e-06  3.496663014690e-11  5.168009742373e-11  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16  1.014760408693e-16 
 1.954552803555e-10  9.117856267838e-01  8.822456846403e-01  1.799550907320e+00  1.799555837891e+00  0.000000000000e+00  1.099999999841e+00  7.000000000552e-01 -6.271112389226e-07 -1.592279585960e-11  5.521975654510e-12  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16  1.014761642458e-16 
 2.241754201259e-10  9.119147754902e-01  8.820435027185e-01  1.800099713079e+00  1.800101362982e+00  0.000000000000e+00  1.099999999740e+00  6.999999999640e-01 -3.038038548772e-07 -2.596469650396e-11 -3.603624620929e-12  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16  1.014762193401e-16 
 2.617925475525e-10  9.121040584784e-01  8.817944730385e-01  1.800195057694e+00  1.800195065942e+00  0.000000000000e+00  1.099999999793e+00  7.000000000120e-01 -2.832342909276e-07 -2.065081383673e-11  1.197223986615e-12  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16  1.014762454527e-16 
 3.152045802252e-10  9.123678982064e-01  8.814480486946e-01  1.800104681185e+00  1.800104338651e+00  0.000000000000e+00  1.099999999865e+00  7.000000000767e-01 -3.562217285040e-07 -1.349362788172e-11  7.671778212703e-12  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16  1.620662770392e-16 
 3.985335981890e-10  9.127540771681e-01  8.809248659758e-01  1.800016904441e+00  1.800016760571e+00  0.000000000000e+00  1.099999999900e+00  7.000000001079e-01 -4.112611954387e-07 -1.003599370275e-11  1.078851841196e-11  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16  2.910569314516e-16 
 5.591429738825e-10  9.134349352268e-01  8.799838941611e-01  1.799990087567e+00  1.799990124978e+00  0.000000000000e+00  1.099999999902e+00  7.000000001097e-01 -4.024972334217e-07 -9.803224343408e-12  1.097404778161e-11  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16  3.897607511237e-16 
 7.408462250956e-10  9.141309298807e-01  8.790125271653e-01  1.799996429542e+00  1.799996467284e+00  0.000000000000e+00  1.099999999897e+00  7.000000001052e-01 -3.722010072239e-07 -1.028763685351e-11  1.051829012777e-11  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16  4.284815238123e-16 
 9.654359251267e-10  9.149088647618e-01  8.779194232323e-01  1.800000035170e+00  1.800000041501e+00  0.000000000000e+00  1.099999999896e+00  7.000000001039e-01 -3.438953335822e-07 -1.041455754969e-11  1.039367869549e-11  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16  4.455192801261e-16 
 1.219225528169e-09  9.157040567825e-01  8.767953034280e-01  1.800000357106e+00  1.800000343685e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -3.181223943382e-07 -1.040476538261e-11  1.039657637758e-11  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16  7.506674977602e-16 
 1.543161545360e-09  9.166224724573e-01  8.754909031105e-01  1.800000185175e+00  1.800000162250e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.897523006102e-07 -1.039623886978e-11  1.040246055961e-11  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15  1.264200343761e-15 
 1.771580772680e-09  9.172173436385e-01  8.746429351895e-01  1.800000134880e+00  1.800000108880e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.726027457426e-07 -1.039883679166e-11  1.039908548162e-11  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15  1.661006998079e-15 
 2.000000000000e-09  9.177773423707e-01  8.738428984872e-01  1.800000119796e+00  1.800000093089e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.570144838734e-07 -1.039801522662e-11  1.040145025666e-11  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15  2.067378955636e-15 
 2.045683845464e-09  9.178847604393e-01  8.736891447866e-01  1.800000118716e+00  1.800000089811e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.544033983553e-07 -1.040618646808e-11  1.039514418988e-11  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15  2.149609877471e-15 
 2.137051536392e-09  9.180970933564e-01  8.733850854287e-01  1.800000115430e+00  1.800000089604e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.486382267471e-07 -1.039583918949e-11  1.040342645364e-11  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15  2.314071721141e-15 
 2.319786918248e-09  9.185104700927e-01  8.727927464114e-01  1.800000106455e+00  1.800000080742e+00  0.000000000000e+00  1.099999999896e+00  7.000000001041e-01 -2.377450103359e-07 -1.039481778431e-11  1.040560249077e-11  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15  2.642995408482e-15 
 2.685257681960e-09  9.192957795033e-01  8.716656782198e-01  1.800000091377e+00  1.800000065172e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -2.185094191161e-07 -1.039965835670e-11  1.040233843508e-11  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15  3.300842783163e-15 
 3.416199209385e-09  9.207320335904e-01  8.695967341222e-01  1.800000068825e+00  1.800000044370e+00  0.000000000000e+00  1.099999999896e+00  7.000000001040e-01 -1.875976730617e-07 -1.039817065784e-11  1.040449226775e-11  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15  4.616537532524e-15 
 4.532017245579e-09  9.226695344536e-01  8.667863960448e-01  1.800000046598e+00  1.800000025828e+00  0.000000000000e+00  1.099999999896e+00  7.000000001041e-01 -1.536091398246e-07 -1.040005803699e-11  1.040667940710e-11  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15  6.625009997667e-15 
 5.714996111449e-09  9.244820134828e-01  8.641334472757e-01  1.800000033019e+00  1.800000015860e+00  0.000000000000e+00  1.099999999896e+00  7.000000001041e-01 -1.285903692766e-07 -1.040050212620e-11  1.041113140143e-11  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15  8.754371956224e-15 
 7.296311757568e-09  9.266457808926e-01  8.609374911461e-01  1.800000021851e+00  1.800000008956e+00  0.000000000000e+00  1.099999999896e+00  7.000000001041e-01 -1.049327282678e-07 -1.039792640878e-11  1.041346286978e-11  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14  1.160074011922e-14 
 9.030180513979e-09  9.287839161107e-01  8.577525771086e-01  1.800000014706e+00  1.800000004825e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 -8.694821009355e-08 -1.039905883626e-11  1.041587205375e-11  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14  1.472170388074e-14 
 1.103018051398e-08  9.310396103657e-01  8.543702977620e-01  1.800000009718e+00  1.800000002248e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 -7.231184421753e-08 -1.039799302216e-11  1.041659369871e-11  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14  1.832170388071e-14 
 1.303018051398e-08  9.331302919550e-01  8.512208836186e-01  1.800000006634e+00  1.800000000740e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 -6.176488966861e-08 -1.039830388461e-11  1.041823682879e-11  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14  2.192170388067e-14 
 1.503018051398e-08  9.350955000946e-01  8.482528876198e-01  1.800000004564e+00  1.799999999805e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 -5.381054526464e-08 -1.039723807050e-11  1.041885855368e-11  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14  2.552170388062e-14 
 1.703018051398e-08  9.369611522022e-01  8.454328255522e-01  1.800000003088e+00  1.799999999160e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 -4.759323634539e-08 -1.039763775079e-11  1.041895847376e-11  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14  2.912170388056e-14 
