 frequency           imag(i(vs65_p_0))   imag(i(vs65_p_1))   imag(i(vs65_p_2))   imag(i(vs65_p_3))   imag(i(vs65_p_4))   imag(i(vs65_p_5))   imag(i(vs65_p_6))   imag(i(vs65_p_7))   imag(i(vs65_p_8))   imag(i(vs65_p_9))   imag(i(vs65_p_10))  imag(i(vs65_p_11))  imag(i(vs65_p_12))  imag(i(vs65_n_0))   imag(i(vs65_n_1))   imag(i(vs65_n_2))   imag(i(vs65_n_3))   imag(i(vs65_n_4))   imag(i(vs65_n_5))   imag(i(vs65_n_6))   imag(i(vs65_n_7))   imag(i(vs65_n_8))   imag(i(vs65_n_9))   imag(i(vs65_n_10))  imag(i(vs65_n_11))  imag(i(vs65_n_12)) 
 1.000000000000e+03 -1.245789773688e-10 -2.490507773423e-10 -4.985849991887e-10 -9.969838247550e-10 -1.995551101096e-09 -3.988492420710e-09 -7.979736733087e-09 -1.596308369650e-08 -3.191985731998e-08 -6.384170867738e-08 -1.276763264664e-07 -2.553685219884e-07 -1.245674829836e-10 -1.248539436144e-10 -2.496511916029e-10 -4.988140941723e-10 -9.971507742853e-10 -1.993175149023e-09 -3.989255143462e-09 -7.979862636580e-09 -1.596123184604e-08 -3.192373627569e-08 -6.384078571077e-08 -1.276755053855e-07 -2.553755425542e-07 -1.245969416983e-10 
