 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.116952148944e+00  1.116952148946e+00  6.382836841431e-01  6.337871975186e-01 -2.965383152907e-05 
