 time                v(src)              v(sample)           v(hold)             v(acq)              v(conv)             i(vdd)             
 2.000000000000e-11  8.100000000000e-01  9.948479104326e-01  8.118578527650e-01  1.620000000000e+00  0.000000000000e+00 -5.866870027936e-03 
 2.000571355952e-11  8.100000000000e-01  9.950841476689e-01  8.118582976383e-01  1.620000000000e+00  0.000000000000e+00 -5.495873360173e-03 
 2.001714067856e-11  8.100000000000e-01  9.952035617636e-01  8.118590863166e-01  1.620000000000e+00  0.000000000000e+00 -4.991156944796e-03 
 2.003999491664e-11  8.100000000000e-01  9.949347334905e-01  8.118604431761e-01  1.620000000000e+00  0.000000000000e+00 -4.427714411586e-03 
 2.008459076620e-11  8.100000000000e-01  9.939976599264e-01  8.118626530343e-01  1.620000000000e+00  0.000000000000e+00 -3.760305837236e-03 
 2.015023172729e-11  8.100000000000e-01  9.923067148411e-01  8.118652205069e-01  1.620000000000e+00  0.000000000000e+00 -3.072021780391e-03 
 2.024589484131e-11  8.100000000000e-01  9.894362107861e-01  8.118679861877e-01  1.620000000000e+00  0.000000000000e+00 -2.339887178520e-03 
 2.037438636469e-11  8.100000000000e-01  9.850035309251e-01  8.118705214899e-01  1.620000000000e+00  0.000000000000e+00 -1.681331158317e-03 
 2.055598767183e-11  8.100000000000e-01  9.780745295497e-01  8.118727546960e-01  1.620000000000e+00  0.000000000000e+00 -1.145408196542e-03 
 2.073973123964e-11  8.100000000000e-01  9.707614572571e-01  8.118741085039e-01  1.620000000000e+00  0.000000000000e+00 -8.768407158269e-04 
 2.099088547402e-11  8.100000000000e-01  9.608859751685e-01  8.118753046840e-01  1.620000000000e+00  0.000000000000e+00 -7.113779797211e-04 
 2.127594781565e-11  8.100000000000e-01  9.502265352959e-01  8.118762914318e-01  1.620000000000e+00  0.000000000000e+00 -6.376140181590e-04 
 2.169807309381e-11  8.100000000000e-01  9.357610845831e-01  8.118775389775e-01  1.620000000000e+00  0.000000000000e+00 -5.880525792920e-04 
 2.222165605353e-11  8.100000000000e-01  9.199247827314e-01  8.118789738691e-01  1.620000000000e+00  0.000000000000e+00 -5.469720447344e-04 
 2.309530450858e-11  8.100000000000e-01  8.979098286517e-01  8.118812201596e-01  1.620000000000e+00  0.000000000000e+00 -4.867738596715e-04 
 2.400642215561e-11  8.100000000000e-01  8.796624086370e-01  8.118833412157e-01  1.620000000000e+00  0.000000000000e+00 -4.363556427653e-04 
 2.506797303090e-11  8.100000000000e-01  8.630223397694e-01  8.118854759102e-01  1.620000000000e+00  0.000000000000e+00 -3.910117915180e-04 
 2.622282386429e-11  8.100000000000e-01  8.491794916437e-01  8.118873536434e-01  1.620000000000e+00  0.000000000000e+00 -3.523692195480e-04 
 2.761348929342e-11  8.100000000000e-01  8.368222030589e-01  8.118890053238e-01  1.620000000000e+00  0.000000000000e+00 -3.145946144048e-04 
 2.921446632777e-11  8.100000000000e-01  8.267501350657e-01  8.118901427416e-01  1.620000000000e+00  0.000000000000e+00 -2.787152611441e-04 
 3.110905503407e-11  8.100000000000e-01  8.187131319128e-01  8.118905653984e-01  1.620000000000e+00  0.000000000000e+00 -2.433959876436e-04 
 3.300023628354e-11  8.100000000000e-01  8.134796988585e-01  8.118901489037e-01  1.620000000000e+00  0.000000000000e+00 -2.143325246150e-04 
