 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.104983763818e+00  1.104983763821e+00  6.547486999930e-01  6.200122365224e-01 -2.998539718684e-05 
