 time                v(xadc.tp)          v(xadc.tn)          v(q)                v(qb)               v(ev)               v(rp)               v(rn)              
 2.244560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688348770e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.246560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688358822e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.248560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688343992e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.250560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688353019e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.252560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688330466e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.254560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688343142e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.256560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688357350e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.258560000000e-06  8.999755859381e-01  9.000244140620e-01  6.619688355246e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.260560000000e-06  8.999755859381e-01  9.000244140620e-01  6.619688362528e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.262560000000e-06  8.999755859381e-01  9.000244140620e-01  6.619688364588e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.264560000000e-06  8.999755859381e-01  9.000244140620e-01  6.619688354810e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.266560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688339656e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.268560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688353459e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.270560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688336527e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.272560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688332542e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.274560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688348260e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.276560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688327032e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.278560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688321975e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.280560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688343468e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.282560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688348481e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.284560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688339734e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.286560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688351520e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
 2.288560000000e-06  8.999755859380e-01  9.000244140620e-01  6.619688329180e-07  1.799999990526e+00  0.000000000000e+00  1.099999999896e+00  7.000000001042e-01 
