 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)          i(vcm)         
 0.00000000e+00 -3.58790431e-01  7.82235031e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 5.00000000e-11 -3.58790431e-01  7.82235029e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.00000000e-10 -3.58790431e-01  7.82235026e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 2.00000000e-10 -3.58790431e-01  7.82235021e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 4.00000000e-10 -3.58790431e-01  7.82235018e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 8.00000000e-10 -3.58790431e-01  7.82235012e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.60000000e-09 -3.58790431e-01  7.82235001e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 3.20000000e-09 -3.58790431e-01  7.82234987e-08  9.29905835e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911466e-05 
 6.40000000e-09 -3.58790431e-01  7.82234957e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.14000000e-08 -3.58790431e-01  7.82234887e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.64000000e-08 -3.58790431e-01  7.82234839e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 2.14000000e-08 -3.58790431e-01  7.82234800e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 2.64000000e-08 -3.58790431e-01  7.82234763e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 3.14000000e-08 -3.58790431e-01  7.82234727e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 3.64000000e-08 -3.58790431e-01  7.82234693e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 4.14000000e-08 -3.58790431e-01  7.82234658e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 4.64000000e-08 -3.58790431e-01  7.82234624e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 5.14000000e-08 -3.58790431e-01  7.82234590e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 5.64000000e-08 -3.58790431e-01  7.82234558e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 6.14000000e-08 -3.58790431e-01  7.82234526e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 6.64000000e-08 -3.58790431e-01  7.82234493e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 7.14000000e-08 -3.58790431e-01  7.82234459e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 7.64000000e-08 -3.58790431e-01  7.82234425e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 8.14000000e-08 -3.58790431e-01  7.82234389e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 8.64000000e-08 -3.58790431e-01  7.82234355e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 9.14000000e-08 -3.58790431e-01  7.82234322e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 9.64000000e-08 -3.58790431e-01  7.82234288e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.01400000e-07 -3.58790431e-01  7.82234254e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.06400000e-07 -3.58790431e-01  7.82234221e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.11400000e-07 -3.58790431e-01  7.82234187e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.16400000e-07 -3.58790431e-01  7.82234154e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.21400000e-07 -3.58790431e-01  7.82234120e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.26400000e-07 -3.58790431e-01  7.82234088e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.31400000e-07 -3.58790431e-01  7.82234055e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.36400000e-07 -3.58790431e-01  7.82234024e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.41400000e-07 -3.58790431e-01  7.82233992e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
 1.46400000e-07 -3.58790431e-01  7.82233959e-08  9.29905834e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -1.00896015e-03  1.86911465e-05 
