 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.164603078531e+00  1.164603078531e+00  6.049556122094e-01  8.187844093996e-01 -1.591952064191e-04 
