 frequency       gain            phase          
 1.00000000e+00  1.20248383e+01 -1.47438168e-05 
 1.18850223e+03  1.20248380e+01 -1.75230588e-02 
 1.25892541e+03  1.20248380e+01 -1.85613653e-02 
 1.33352143e+03  1.20248380e+01 -1.96611953e-02 
 1.41253754e+03  1.20248379e+01 -2.08261943e-02 
 1.49623566e+03  1.20248379e+01 -2.20602238e-02 
 1.58489319e+03  1.20248378e+01 -2.33673742e-02 
 1.67880402e+03  1.20248378e+01 -2.47519780e-02 
 1.77827941e+03  1.20248377e+01 -2.62186248e-02 
 1.88364909e+03  1.20248376e+01 -2.77721759e-02 
 1.99526231e+03  1.20248375e+01 -2.94177806e-02 
 2.11348904e+03  1.20248374e+01 -3.11608935e-02 
 2.23872114e+03  1.20248373e+01 -3.30072923e-02 
 2.37137371e+03  1.20248372e+01 -3.49630971e-02 
 2.51188643e+03  1.20248370e+01 -3.70347905e-02 
 2.66072506e+03  1.20248369e+01 -3.92292395e-02 
 2.81838293e+03  1.20248367e+01 -4.15537176e-02 
 2.98538262e+03  1.20248365e+01 -4.40159296e-02 
 3.16227766e+03  1.20248363e+01 -4.66240368e-02 
 3.34965439e+03  1.20248360e+01 -4.93866839e-02 
 3.54813389e+03  1.20248358e+01 -5.23130281e-02 
 3.75837404e+03  1.20248355e+01 -5.54127688e-02 
 3.98107171e+03  1.20248351e+01 -5.86961805e-02 
 4.21696503e+03  1.20248347e+01 -6.21741464e-02 
 4.46683592e+03  1.20248343e+01 -6.58581945e-02 
 4.73151259e+03  1.20248338e+01 -6.97605357e-02 
 5.01187234e+03  1.20248332e+01 -7.38941049e-02 
 5.30884444e+03  1.20248326e+01 -7.82726029e-02 
 5.62341325e+03  1.20248319e+01 -8.29105428e-02 
 5.95662144e+03  1.20248311e+01 -8.78232971e-02 
 6.30957344e+03  1.20248303e+01 -9.30271497e-02 
 6.68343918e+03  1.20248293e+01 -9.85393490e-02 
 7.07945784e+03  1.20248282e+01 -1.04378166e-01 
 7.49894209e+03  1.20248269e+01 -1.10562952e-01 
 7.94328235e+03  1.20248255e+01 -1.17114209e-01 
 8.41395142e+03  1.20248240e+01 -1.24053651e-01 
 8.91250938e+03  1.20248222e+01 -1.31404278e-01 
 9.44060876e+03  1.20248203e+01 -1.39190455e-01 
 1.00000000e+04  1.20248181e+01 -1.47437988e-01 
 1.05925373e+04  1.20248156e+01 -1.56174215e-01 
 1.12201845e+04  1.20248128e+01 -1.65428091e-01 
 1.18850223e+04  1.20248097e+01 -1.75230289e-01 
 1.25892541e+04  1.20248062e+01 -1.85613297e-01 
 1.33352143e+04  1.20248023e+01 -1.96611530e-01 
 1.41253754e+04  1.20247979e+01 -2.08261440e-01 
 1.49623566e+04  1.20247930e+01 -2.20601641e-01 
 1.58489319e+04  1.20247875e+01 -2.33673032e-01 
 1.67880402e+04  1.20247813e+01 -2.47518937e-01 
 1.77827941e+04  1.20247743e+01 -2.62185246e-01 
 1.88364909e+04  1.20247665e+01 -2.77720567e-01 
 1.99526231e+04  1.20247577e+01 -2.94176390e-01 
 2.11348904e+04  1.20247479e+01 -3.11607252e-01 
 2.23872114e+04  1.20247368e+01 -3.30070923e-01 
 2.37137371e+04  1.20247245e+01 -3.49628593e-01 
 2.51188643e+04  1.20247106e+01 -3.70345079e-01 
 2.66072506e+04  1.20246950e+01 -3.92289036e-01 
 2.81838293e+04  1.20246775e+01 -4.15533184e-01 
 2.98538262e+04  1.20246579e+01 -4.40154552e-01 
 3.16227766e+04  1.20246359e+01 -4.66234729e-01 
 3.34965439e+04  1.20246112e+01 -4.93860138e-01 
 3.54813389e+04  1.20245834e+01 -5.23122316e-01 
 3.75837404e+04  1.20245523e+01 -5.54118222e-01 
 3.98107171e+04  1.20245174e+01 -5.86950555e-01 
 4.21696503e+04  1.20244783e+01 -6.21728093e-01 
 4.46683592e+04  1.20244344e+01 -6.58566053e-01 
 4.73151259e+04  1.20243851e+01 -6.97586471e-01 
 5.01187234e+04  1.20243298e+01 -7.38918602e-01 
 5.30884444e+04  1.20242677e+01 -7.82699352e-01 
 5.62341325e+04  1.20241981e+01 -8.29073721e-01 
 5.95662144e+04  1.20241200e+01 -8.78195289e-01 
 6.30957344e+04  1.20240323e+01 -9.30226712e-01 
 6.68343918e+04  1.20239340e+01 -9.85340264e-01 
 7.07945784e+04  1.20238237e+01 -1.04371840e+00 
 7.49894209e+04  1.20236999e+01 -1.10555434e+00 
 7.94328235e+04  1.20235610e+01 -1.17105274e+00 
 8.41395142e+04  1.20234052e+01 -1.24043032e+00 
 8.91250938e+04  1.20232303e+01 -1.31391657e+00 
 9.44060876e+04  1.20230342e+01 -1.39175455e+00 
 1.00000000e+05  1.20228141e+01 -1.47420161e+00 
 1.05925373e+05  1.20225671e+01 -1.56153028e+00 
 1.12201845e+05  1.20222901e+01 -1.65402912e+00 
 1.18850223e+05  1.20219792e+01 -1.75200365e+00 
 1.25892541e+05  1.20216305e+01 -1.85577734e+00 
 1.33352143e+05  1.20212392e+01 -1.96569265e+00 
 1.41253754e+05  1.20208002e+01 -2.08211211e+00 
 1.49623566e+05  1.20203078e+01 -2.20541948e+00 
 1.58489319e+05  1.20197552e+01 -2.33602091e+00 
 1.67880402e+05  1.20191354e+01 -2.47434631e+00 
 1.77827941e+05  1.20184400e+01 -2.62085057e+00 
 1.88364909e+05  1.20176598e+01 -2.77601505e+00 
 1.99526231e+05  1.20167847e+01 -2.94034900e+00 
 2.11348904e+05  1.20158029e+01 -3.11439113e+00 
 2.23872114e+05  1.20147016e+01 -3.29871117e+00 
 2.37137371e+05  1.20134662e+01 -3.49391163e+00 
 2.51188643e+05  1.20120804e+01 -3.70062944e+00 
 2.66072506e+05  1.20105260e+01 -3.91953785e+00 
 2.81838293e+05  1.20087825e+01 -4.15134829e+00 
 2.98538262e+05  1.20068271e+01 -4.39681227e+00 
 3.16227766e+05  1.20046340e+01 -4.65672343e+00 
 3.34965439e+05  1.20021745e+01 -4.93191956e+00 
 3.54813389e+05  1.19994164e+01 -5.22328467e+00 
 3.75837404e+05  1.19963236e+01 -5.53175112e+00 
 3.98107171e+05  1.19928559e+01 -5.85830176e+00 
 4.21696503e+05  1.19889679e+01 -6.20397198e+00 
 4.46683592e+05  1.19846094e+01 -6.56985183e+00 
 4.73151259e+05  1.19797236e+01 -6.95708805e+00 
 5.01187234e+05  1.19742477e+01 -7.36688592e+00 
 5.30884444e+05  1.19681109e+01 -7.80051109e+00 
 5.62341325e+05  1.19612347e+01 -8.25929113e+00 
 5.95662144e+05  1.19535312e+01 -8.74461685e+00 
 6.30957344e+05  1.19449023e+01 -9.25794331e+00 
 6.68343918e+05  1.19352389e+01 -9.80079037e+00 
 7.07945784e+05  1.19244195e+01 -1.03747428e+01 
 7.49894209e+05  1.19123087e+01 -1.09814498e+01 
 7.94328235e+05  1.18987564e+01 -1.16226234e+01 
 8.41395142e+05  1.18835956e+01 -1.23000367e+01 
 8.91250938e+05  1.18666416e+01 -1.30155204e+01 
 9.44060876e+05  1.18476895e+01 -1.37709582e+01 
 1.00000000e+06  1.18265133e+01 -1.45682811e+01 
 1.05925373e+06  1.18028632e+01 -1.54094596e+01 
 1.12201845e+06  1.17764646e+01 -1.62964946e+01 
 1.18850223e+06  1.17470157e+01 -1.72314052e+01 
 1.25892541e+06  1.17141856e+01 -1.82162158e+01 
 1.33352143e+06  1.16776131e+01 -1.92529384e+01 
 1.41253754e+06  1.16369044e+01 -2.03435546e+01 
 1.49623566e+06  1.15916320e+01 -2.14899928e+01 
 1.58489319e+06  1.15413338e+01 -2.26941032e+01 
 1.67880402e+06  1.14855119e+01 -2.39576301e+01 
 1.77827941e+06  1.14236327e+01 -2.52821809e+01 
 1.88364909e+06  1.13551272e+01 -2.66691925e+01 
 1.99526231e+06  1.12793921e+01 -2.81198959e+01 
 2.11348904e+06  1.11957917e+01 -2.96352796e+01 
 2.23872114e+06  1.11036610e+01 -3.12160516e+01 
 2.37137371e+06  1.10023096e+01 -3.28626032e+01 
 2.51188643e+06  1.08910269e+01 -3.45749738e+01 
 2.66072506e+06  1.07690881e+01 -3.63528199e+01 
 2.81838293e+06  1.06357619e+01 -3.81953893e+01 
 2.98538262e+06  1.04903182e+01 -4.01015027e+01 
 3.16227766e+06  1.03320380e+01 -4.20695434e+01 
 3.34965439e+06  1.01602224e+01 -4.40974588e+01 
 3.54813389e+06  9.97420247e+00 -4.61827726e+01 
 3.75837404e+06  9.77334945e+00 -4.83226092e+01 
 3.98107171e+06  9.55708327e+00 -5.05137321e+01 
 4.21696503e+06  9.32488074e+00 -5.27525920e+01 
 4.46683592e+06  9.07628201e+00 -5.50353867e+01 
 4.73151259e+06  8.81089514e+00 -5.73581283e+01 
 5.01187234e+06  8.52839857e+00 -5.97167151e+01 
 5.30884444e+06  8.22854118e+00 -6.21070062e+01 
 5.62341325e+06  7.91114007e+00 -6.45248924e+01 
 5.95662144e+06  7.57607602e+00 -6.69663623e+01 
 6.30957344e+06  7.22328710e+00 -6.94275585e+01 
 6.68343918e+06  6.85276062e+00 -7.19048217e+01 
 7.07945784e+06  6.46452405e+00 -7.43947209e+01 
 7.49894209e+06  6.05863546e+00 -7.68940673e+01 
 7.94328235e+06  5.63517395e+00 -7.93999128e+01 
 8.41395142e+06  5.19423085e+00 -8.19095336e+01 
 8.91250938e+06  4.73590206e+00 -8.44203995e+01 
 9.44060876e+06  4.26028202e+00 -8.69301331e+01 
 1.00000000e+07  3.76745968e+00 -8.94364590e+01 
 1.05925373e+07  3.25751683e+00 -9.19371504e+01 
 1.12201845e+07  2.73052865e+00 -9.44299724e+01 
 1.18850223e+07  2.18656675e+00 -9.69126292e+01 
 1.25892541e+07  1.62570446e+00 -9.93827177e+01 
 1.33352143e+07  1.04802399e+00 -1.01837690e+02 
 1.41253754e+07  4.53625317e-01 -1.04274830e+02 
 1.49623566e+07 -1.57363866e-01 -1.06691243e+02 
 1.58489319e+07 -7.84777616e-01 -1.09083868e+02 
 1.67880402e+07 -1.42840126e+00 -1.11449499e+02 
 1.77827941e+07 -2.08796157e+00 -1.13784832e+02 
 1.88364909e+07 -2.76311829e+00 -1.16086523e+02 
 1.99526231e+07 -3.45345745e+00 -1.18351264e+02 
 2.11348904e+07 -4.15848709e+00 -1.20575868e+02 
 2.23872114e+07 -4.87763561e+00 -1.22757366e+02 
 2.37137371e+07 -5.61025307e+00 -1.24893096e+02 
 2.51188643e+07 -6.35561547e+00 -1.26980810e+02 
 2.66072506e+07 -7.11293194e+00 -1.29018760e+02 
 2.81838293e+07 -7.88135460e+00 -1.31005785e+02 
 2.98538262e+07 -8.65999088e+00 -1.32941382e+02 
 3.16227766e+07 -9.44791786e+00 -1.34825765e+02 
 3.34965439e+07 -1.02441981e+01 -1.36659905e+02 
 3.54813389e+07 -1.10478965e+01 -1.38445553e+02 
 3.75837404e+07 -1.18580982e+01 -1.40185246e+02 
 3.98107171e+07 -1.26739255e+01 -1.41882284e+02 
 4.21696503e+07 -1.34945557e+01 -1.43540701e+02 
 4.46683592e+07 -1.43192367e+01 -1.45165204e+02 
 4.73151259e+07 -1.51473018e+01 -1.46761099e+02 
 5.01187234e+07 -1.59781821e+01 -1.48334199e+02 
 5.30884444e+07 -1.68114168e+01 -1.49890720e+02 
 5.62341325e+07 -1.76466596e+01 -1.51437159e+02 
 5.95662144e+07 -1.84836826e+01 -1.52980169e+02 
 6.30957344e+07 -1.93223761e+01 -1.54526430e+02 
 6.68343918e+07 -2.01627444e+01 -1.56082516e+02 
 7.07945784e+07 -2.10048977e+01 -1.57654779e+02 
 7.49894209e+07 -2.18490412e+01 -1.59249232e+02 
 7.94328235e+07 -2.26954599e+01 -1.60871460e+02 
 8.41395142e+07 -2.35445015e+01 -1.62526545e+02 
 8.91250938e+07 -2.43965575e+01 -1.64219024e+02 
 9.44060876e+07 -2.52520430e+01 -1.65952859e+02 
 1.00000000e+08 -2.61113773e+01 -1.67731450e+02 
 1.05925373e+08 -2.69749648e+01 -1.69557664e+02 
 1.12201845e+08 -2.78431777e+01 -1.71433884e+02 
 1.18850223e+08 -2.87163416e+01 -1.73362084e+02 
 1.25892541e+08 -2.95947236e+01 -1.75343913e+02 
 1.33352143e+08 -3.04785242e+01 -1.77380785e+02 
 1.41253754e+08 -3.13678714e+01 -1.79473976e+02 
 1.49623566e+08 -3.22628190e+01 -1.81624712e+02 
 1.58489319e+08 -3.31633472e+01 -1.83834258e+02 
 1.67880402e+08 -3.40693656e+01 -1.86103986e+02 
 1.77827941e+08 -3.49807181e+01 -1.88435437e+02 
 1.88364909e+08 -3.58971893e+01 -1.90830361e+02 
 1.99526231e+08 -3.68185116e+01 -1.93290748e+02 
 2.11348904e+08 -3.77443727e+01 -1.95818834e+02 
 2.23872114e+08 -3.86744232e+01 -1.98417094e+02 
 2.37137371e+08 -3.96082838e+01 -2.01088224e+02 
 2.51188643e+08 -4.05455524e+01 -2.03835103e+02 
 2.66072506e+08 -4.14858096e+01 -2.06660743e+02 
 2.81838293e+08 -4.24286248e+01 -2.09568227e+02 
 2.98538262e+08 -4.33735600e+01 -2.12560645e+02 
 3.16227766e+08 -4.43201747e+01 -2.15641009e+02 
 3.34965439e+08 -4.52680281e+01 -2.18812168e+02 
 3.54813389e+08 -4.62166827e+01 -2.22076718e+02 
 3.75837404e+08 -4.71657061e+01 -2.25436904e+02 
 3.98107171e+08 -4.81146728e+01 -2.28894527e+02 
 4.21696503e+08 -4.90631657e+01 -2.32450842e+02 
 4.46683592e+08 -5.00107771e+01 -2.36106470e+02 
 4.73151259e+08 -5.09571097e+01 -2.39861303e+02 
 5.01187234e+08 -5.19017766e+01 -2.43714437e+02 
 5.30884444e+08 -5.28444016e+01 -2.47664095e+02 
 5.62341325e+08 -5.37846185e+01 -2.51707585e+02 
 5.95662144e+08 -5.47220704e+01 -2.55841269e+02 
 6.30957344e+08 -5.56564074e+01 -2.60060553e+02 
 6.68343918e+08 -5.65872850e+01 -2.64359905e+02 
 7.07945784e+08 -5.75143604e+01 -2.68732895e+02 
 7.49894209e+08 -5.84372891e+01 -2.73172262e+02 
 7.94328235e+08 -5.93557205e+01 -2.77670000e+02 
 8.41395142e+08 -6.02692933e+01 -2.82217472e+02 
 8.91250938e+08 -6.11776307e+01 -2.86805527e+02 
 9.44060876e+08 -6.20803360e+01 -2.91424642e+02 
 1.00000000e+09 -6.29769888e+01 -2.96065051e+02 
