 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98827877e-01  8.32561334e-01 
 7.97812500e-01 -2.43750000e-02 -3.88874482e-01  8.32562213e-01 
 7.98125000e-01 -2.37500000e-02 -3.78919014e-01  8.32563069e-01 
 7.98437500e-01 -2.31250000e-02 -3.68961670e-01  8.32563903e-01 
 7.98750000e-01 -2.25000000e-02 -3.59002625e-01  8.32564713e-01 
 7.99062500e-01 -2.18750000e-02 -3.49042034e-01  8.32565501e-01 
 7.99375000e-01 -2.12500000e-02 -3.39080034e-01  8.32566266e-01 
 7.99687500e-01 -2.06250000e-02 -3.29116747e-01  8.32567009e-01 
 8.00000000e-01 -2.00000000e-02 -3.19152282e-01  8.32567729e-01 
 8.00312500e-01 -1.93750000e-02 -3.09186737e-01  8.32568426e-01 
 8.00625000e-01 -1.87500000e-02 -2.99220201e-01  8.32569101e-01 
 8.00937500e-01 -1.81250000e-02 -2.89252753e-01  8.32569754e-01 
 8.01250000e-01 -1.75000000e-02 -2.79284464e-01  8.32570384e-01 
 8.01562500e-01 -1.68750000e-02 -2.69315402e-01  8.32570991e-01 
 8.01875000e-01 -1.62500000e-02 -2.59345624e-01  8.32571577e-01 
 8.02187500e-01 -1.56250000e-02 -2.49375186e-01  8.32572140e-01 
 8.02500000e-01 -1.50000000e-02 -2.39404139e-01  8.32572680e-01 
 8.02812500e-01 -1.43750000e-02 -2.29432526e-01  8.32573199e-01 
 8.03125000e-01 -1.37500000e-02 -2.19460393e-01  8.32573695e-01 
 8.03437500e-01 -1.31250000e-02 -2.09487776e-01  8.32574169e-01 
 8.03750000e-01 -1.25000000e-02 -1.99514713e-01  8.32574620e-01 
 8.04062500e-01 -1.18750000e-02 -1.89541238e-01  8.32575050e-01 
 8.04375000e-01 -1.12500000e-02 -1.79567382e-01  8.32575457e-01 
 8.04687500e-01 -1.06250000e-02 -1.69593174e-01  8.32575843e-01 
 8.05000000e-01 -1.00000000e-02 -1.59618643e-01  8.32576206e-01 
 8.05312500e-01 -9.37500000e-03 -1.49643814e-01  8.32576547e-01 
 8.05625000e-01 -8.75000000e-03 -1.39668712e-01  8.32576866e-01 
 8.05937500e-01 -8.12500000e-03 -1.29693360e-01  8.32577163e-01 
 8.06250000e-01 -7.50000000e-03 -1.19717780e-01  8.32577438e-01 
 8.06562500e-01 -6.87500000e-03 -1.09741993e-01  8.32577691e-01 
 8.06875000e-01 -6.25000000e-03 -9.97660203e-02  8.32577922e-01 
 8.07187500e-01 -5.62500000e-03 -8.97898801e-02  8.32578130e-01 
 8.07500000e-01 -5.00000000e-03 -7.98135915e-02  8.32578317e-01 
 8.07812500e-01 -4.37500000e-03 -6.98371723e-02  8.32578482e-01 
 8.08125000e-01 -3.75000000e-03 -5.98606400e-02  8.32578625e-01 
 8.08437500e-01 -3.12500000e-03 -4.98840117e-02  8.32578746e-01 
 8.08750000e-01 -2.50000000e-03 -3.99073040e-02  8.32578845e-01 
 8.09062500e-01 -1.87500000e-03 -2.99305329e-02  8.32578921e-01 
 8.09375000e-01 -1.25000000e-03 -1.99537148e-02  8.32578976e-01 
 8.09687500e-01 -6.25000000e-04 -9.97686514e-03  8.32579009e-01 
 8.10000000e-01  3.99680289e-15  7.87908627e-11  8.32579020e-01 
 8.10312500e-01  6.25000000e-04  9.97686504e-03  8.32579009e-01 
 8.10625000e-01  1.25000000e-03  1.99537148e-02  8.32578976e-01 
 8.10937500e-01  1.87500000e-03  2.99305328e-02  8.32578921e-01 
 8.11250000e-01  2.50000000e-03  3.99073038e-02  8.32578845e-01 
 8.11562500e-01  3.12500000e-03  4.98840119e-02  8.32578746e-01 
 8.11875000e-01  3.75000000e-03  5.98606400e-02  8.32578625e-01 
 8.12187500e-01  4.37500000e-03  6.98371722e-02  8.32578482e-01 
 8.12500000e-01  5.00000000e-03  7.98135914e-02  8.32578317e-01 
 8.12812500e-01  5.62500000e-03  8.97898800e-02  8.32578130e-01 
 8.13125000e-01  6.25000000e-03  9.97660201e-02  8.32577922e-01 
 8.13437500e-01  6.87500000e-03  1.09741993e-01  8.32577691e-01 
 8.13750000e-01  7.50000000e-03  1.19717780e-01  8.32577438e-01 
 8.14062500e-01  8.12500000e-03  1.29693359e-01  8.32577163e-01 
 8.14375000e-01  8.75000000e-03  1.39668712e-01  8.32576866e-01 
 8.14687500e-01  9.37500000e-03  1.49643814e-01  8.32576547e-01 
 8.15000000e-01  1.00000000e-02  1.59618643e-01  8.32576206e-01 
 8.15312500e-01  1.06250000e-02  1.69593174e-01  8.32575843e-01 
 8.15625000e-01  1.12500000e-02  1.79567382e-01  8.32575457e-01 
 8.15937500e-01  1.18750000e-02  1.89541238e-01  8.32575050e-01 
 8.16250000e-01  1.25000000e-02  1.99514713e-01  8.32574620e-01 
 8.16562500e-01  1.31250000e-02  2.09487776e-01  8.32574169e-01 
 8.16875000e-01  1.37500000e-02  2.19460393e-01  8.32573695e-01 
 8.17187500e-01  1.43750000e-02  2.29432526e-01  8.32573199e-01 
 8.17500000e-01  1.50000000e-02  2.39404139e-01  8.32572680e-01 
 8.17812500e-01  1.56250000e-02  2.49375186e-01  8.32572140e-01 
 8.18125000e-01  1.62500000e-02  2.59345624e-01  8.32571577e-01 
 8.18437500e-01  1.68750000e-02  2.69315402e-01  8.32570991e-01 
 8.18750000e-01  1.75000000e-02  2.79284464e-01  8.32570384e-01 
 8.19062500e-01  1.81250000e-02  2.89252753e-01  8.32569754e-01 
 8.19375000e-01  1.87500000e-02  2.99220201e-01  8.32569101e-01 
 8.19687500e-01  1.93750000e-02  3.09186737e-01  8.32568426e-01 
 8.20000000e-01  2.00000000e-02  3.19152282e-01  8.32567729e-01 
 8.20312500e-01  2.06250000e-02  3.29116747e-01  8.32567009e-01 
 8.20625000e-01  2.12500000e-02  3.39080034e-01  8.32566266e-01 
 8.20937500e-01  2.18750000e-02  3.49042034e-01  8.32565501e-01 
 8.21250000e-01  2.25000000e-02  3.59002625e-01  8.32564713e-01 
 8.21562500e-01  2.31250000e-02  3.68961670e-01  8.32563903e-01 
 8.21875000e-01  2.37500000e-02  3.78919014e-01  8.32563069e-01 
 8.22187500e-01  2.43750000e-02  3.88874482e-01  8.32562213e-01 
 8.22500000e-01  2.50000000e-02  3.98827877e-01  8.32561334e-01 
