 v-sweep         id              od              cm             
 7.97500000e-01 -2.50000000e-02 -3.98067788e-01  8.18499303e-01 
 7.97812500e-01 -2.43750000e-02 -3.88263664e-01  8.18499876e-01 
 7.98125000e-01 -2.37500000e-02 -3.78427967e-01  8.18500431e-01 
 7.98437500e-01 -2.31250000e-02 -3.68567352e-01  8.18500967e-01 
 7.98750000e-01 -2.25000000e-02 -3.58686901e-01  8.18501487e-01 
 7.99062500e-01 -2.18750000e-02 -3.48790522e-01  8.18501990e-01 
 7.99375000e-01 -2.12500000e-02 -3.38881240e-01  8.18502477e-01 
 7.99687500e-01 -2.06250000e-02 -3.28961414e-01  8.18502948e-01 
 8.00000000e-01 -2.00000000e-02 -3.19032898e-01  8.18503403e-01 
 8.00312500e-01 -1.93750000e-02 -3.09097161e-01  8.18503842e-01 
 8.00625000e-01 -1.87500000e-02 -2.99155379e-01  8.18504267e-01 
 8.00937500e-01 -1.81250000e-02 -2.89208496e-01  8.18504676e-01 
 8.01250000e-01 -1.75000000e-02 -2.79257281e-01  8.18505070e-01 
 8.01562500e-01 -1.68750000e-02 -2.69302361e-01  8.18505450e-01 
 8.01875000e-01 -1.62500000e-02 -2.59344254e-01  8.18505814e-01 
 8.02187500e-01 -1.56250000e-02 -2.49383391e-01  8.18506165e-01 
 8.02500000e-01 -1.50000000e-02 -2.39420131e-01  8.18506501e-01 
 8.02812500e-01 -1.43750000e-02 -2.29454779e-01  8.18506822e-01 
 8.03125000e-01 -1.37500000e-02 -2.19487591e-01  8.18507129e-01 
 8.03437500e-01 -1.31250000e-02 -2.09518788e-01  8.18507423e-01 
 8.03750000e-01 -1.25000000e-02 -1.99548557e-01  8.18507702e-01 
 8.04062500e-01 -1.18750000e-02 -1.89577063e-01  8.18507967e-01 
 8.04375000e-01 -1.12500000e-02 -1.79604446e-01  8.18508218e-01 
 8.04687500e-01 -1.06250000e-02 -1.69630832e-01  8.18508455e-01 
 8.05000000e-01 -1.00000000e-02 -1.59656329e-01  8.18508679e-01 
 8.05312500e-01 -9.37500000e-03 -1.49681034e-01  8.18508888e-01 
 8.05625000e-01 -8.75000000e-03 -1.39705033e-01  8.18509084e-01 
