 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  8.739174751924e-01  8.739174751924e-01  5.792416732148e-01  7.169219853669e-01 -1.334811121347e-04 
