 frequency              r_VOUT                 i_VOUT                
 1.000000000000000e+00  2.019140104626884e+02 -1.664631496800071e+02 
 1.019373485938873e+00  1.987674191257547e+02 -1.670440087906313e+02 
 1.039122303835169e+00  1.955999620269207e+02 -1.675670214348097e+02 
 1.059253725177289e+00  1.924137852413934e+02 -1.680312558917540e+02 
 1.079775162327710e+00  1.892110879760706e+02 -1.684358791177770e+02 
 1.100694171252210e+00  1.859941167890445e+02 -1.687801609137350e+02 
 1.122018454301964e+00  1.827651593480899e+02 -1.690634762594524e+02 
 1.143755863049539e+00  1.795265381133804e+02 -1.692853084977787e+02 
 1.165914401179832e+00  1.762806037550292e+02 -1.694452520184196e+02 
 1.188502227437019e+00  1.730297283261952e+02 -1.695430132500030e+02 
 1.211527658628589e+00  1.697762983986369e+02 -1.695784123884931e+02 
 1.234999172687586e+00  1.665227080605392e+02 -1.695513845776372e+02 
 1.258925411794168e+00  1.632713518668374e+02 -1.694619794289289e+02 
 1.283315185557652e+00  1.600246178096138e+02 -1.693103611956351e+02 
 1.308177474260195e+00  1.567848802871669e+02 -1.690968083888437e+02 
 1.333521432163325e+00  1.535544932302872e+02 -1.688217116915799e+02 
 1.359356390878527e+00  1.503357832486104e+02 -1.684855731673256e+02 
 1.385691862803129e+00  1.471310430863159e+02 -1.680890031084115e+02 
 1.412537544622755e+00  1.439425251128763e+02 -1.676327182561642e+02 
 1.439903320881634e+00  1.407724352628593e+02 -1.671175377845271e+02 
 1.467799267622071e+00  1.376229270232562e+02 -1.665443806182214e+02 
 1.496235656094435e+00  1.344960959930720e+02 -1.659142606527516e+02 
 1.525222956539020e+00  1.313939744978679e+02 -1.652282832826380e+02 
 1.554771842041175e+00  1.283185268809015e+02 -1.644876399811815e+02 
 1.584893192461115e+00  1.252716448494548e+02 -1.636936041709971e+02 
 1.615598098439875e+00  1.222551435817239e+02 -1.628475253030658e+02 
 1.646897865482870e+00  1.192707579071164e+02 -1.619508241298092e+02 
 1.678804018122562e+00  1.163201391505383e+02 -1.610049868606481e+02 
 1.711328304161782e+00  1.134048524327752e+02 -1.600115592255661e+02 
 1.744482698999256e+00  1.105263741644820e+02 -1.589721411836113e+02 
 1.778279410038925e+00  1.076860902503348e+02 -1.578883807229446e+02 
 1.812730881184701e+00  1.048852945962205e+02 -1.567619680591071e+02 
 1.847849797422293e+00  1.021251880422650e+02 -1.555946298264024e+02 
 1.883649089489803e+00  9.940687786739258e+01 -1.543881229576727e+02 
 1.920141938638804e+00  9.673137739711956e+01 -1.531442293514972e+02 
 1.957341781487663e+00  9.409960630478780e+01 -1.518647499259015e+02 
 1.995262314968882e+00  9.151239113539712e+01 -1.505514991657836e+02 
 2.033917501372295e+00  8.897046621316210e+01 -1.492062997551842e+02 
 2.073321573485958e+00  8.647447488138680e+01 -1.478309773902912e+02 
 2.113489039836649e+00  8.402497105210854e+01 -1.464273557933946e+02 
 2.154434690031886e+00  8.162242104172415e+01 -1.449972519457902e+02 
 2.196173600205439e+00  7.926720569996800e+01 -1.435424715042493e+02 
 2.238721138568343e+00  7.695962261687599e+01 -1.420648047181386e+02 
 2.282092971067454e+00  7.469988885880556e+01 -1.405660220915016e+02 
 2.326305067153629e+00  7.248814357316776e+01 -1.390478708254156e+02 
 2.371373705661659e+00  7.032445094452744e+01 -1.375120712273070e+02 
 2.417315480804108e+00  6.820880310124480e+01 -1.359603136613236e+02 
 2.464147308281285e+00  6.614112347597455e+01 -1.343942552979171e+02 
 2.511886431509584e+00  6.412126979405356e+01 -1.328155177735934e+02 
 2.560550427970480e+00  6.214903761979484e+01 -1.312256844631060e+02 
 2.610157215682541e+00  6.022416349505827e+01 -1.296262986131551e+02 
 2.660725059798814e+00  5.834632840930371e+01 -1.280188613393494e+02 
 2.712272579332033e+00  5.651516127176936e+01 -1.264048299041422e+02 
 2.764818754010113e+00  5.473024211669070e+01 -1.247856165363524e+02 
 2.818382931264459e+00  5.299110557448955e+01 -1.231625871462753e+02 
 2.872984833353670e+00  5.129724415895684e+01 -1.215370604371311e+02 
 2.928644564625242e+00  4.964811153176667e+01 -1.199103071962826e+02 
 2.985382618917966e+00  4.804312570334063e+01 -1.182835497894775e+02 
 3.043219887107728e+00  4.648167218478178e+01 -1.166579618225441e+02 
 3.102177664799508e+00  4.496310692914676e+01 -1.150346681037230e+02 
 3.162277660168387e+00  4.348675946099765e+01 -1.134147445070667e+02 
 3.223542001952470e+00  4.205193552919054e+01 -1.117992183483312e+02 
 3.285993247600662e+00  4.065792005268224e+01 -1.101890685372690e+02 
 3.349654391578285e+00  3.930397959198307e+01 -1.085852261924624e+02 
 3.414548873833610e+00  3.798936495243847e+01 -1.069885751557986e+02 
 3.480700588428419e+00  3.671331366312867e+01 -1.053999526327124e+02 
 3.548133892335763e+00  3.547505216112047e+01 -1.038201500751912e+02 
 3.616873614408168e+00  3.427379797704042e+01 -1.022499140486784e+02 
 3.686945064519584e+00  3.310876190304906e+01 -1.006899471028341e+02 
 3.758374042884451e+00  3.197914987191002e+01 -9.914090884417898e+01 
 3.831186849557297e+00  3.088416472949430e+01 -9.760341705240768e+01 
 3.905410294116390e+00  2.982300808663911e+01 -9.607804870678855e+01 
 3.981071705534982e+00  2.879488178567111e+01 -9.456534124980901e+01 
 4.058198942243808e+00  2.779898947032672e+01 -9.306579373061270e+01 
 4.136820402388517e+00  2.683453795160828e+01 -9.157986804353354e+01 
 4.216965034285833e+00  2.590073850558782e+01 -9.010799016118082e+01 
 4.298662347082288e+00  2.499680798764373e+01 -8.865055143245065e+01 
 4.381942421619448e+00  2.412197003193638e+01 -8.720790977275486e+01 
 4.466835921509642e+00  2.327545592668748e+01 -8.578039100082221e+01 
 4.553374104426261e+00  2.245650558035555e+01 -8.436829005986367e+01 
 4.641588833612791e+00  2.166436832027060e+01 -8.297187228258802e+01 
 4.731512589614817e+00  2.089830363992987e+01 -8.159137462714712e+01 
 4.823178482239319e+00  2.015758179943133e+01 -8.022700693657768e+01 
 4.916620262745656e+00  1.944148450461155e+01 -7.887895309660452e+01 
 5.011872336272736e+00  1.874930533630504e+01 -7.754737227231831e+01 
 5.108969774506941e+00  1.808035020142534e+01 -7.623240007224211e+01 
 5.207948328595478e+00  1.743393779244882e+01 -7.493414965327834e+01 
 5.308844442309899e+00  1.680939982707709e+01 -7.365271288165117e+01 
 5.411695265464652e+00  1.620608137056851e+01 -7.238816139550960e+01 
 5.516538667595595e+00  1.562334104495441e+01 -7.114054767000604e+01 
 5.623413251903506e+00  1.506055121372737e+01 -6.990990604090436e+01 
 5.732358369467730e+00  1.451709808054300e+01 -6.869625371621198e+01 
 5.843414133735193e+00  1.399238182067971e+01 -6.749959172243604e+01 
 5.956621435290122e+00  1.348581659216740e+01 -6.631990585615975e+01 
 6.072021956909904e+00  1.299683058296621e+01 -6.515716757166619e+01 
 6.189658188912625e+00  1.252486598559710e+01 -6.401133485434228e+01 
 6.309573444801952e+00  1.206937896119087e+01 -6.288235305377702e+01 
 6.431811877215107e+00  1.162983954250100e+01 -6.177015569856676e+01 
 6.556418494179809e+00  1.120573157273937e+01 -6.067466525502383e+01 
 6.683439175686167e+00  1.079655255484388e+01 -5.959579388143570e+01 
 6.812920690579634e+00  1.040181353871374e+01 -5.853344412855474e+01 
 6.944910713781234e+00  1.002103896451026e+01 -5.748750962020857e+01 
 7.079457843841402e+00  9.653766469549661e+00 -5.645787571123782e+01 
 7.216611620833906e+00  9.299546731652152e+00 -5.544442009784473e+01 
 7.356422544596438e+00  8.957943249564773e+00 -5.444701341781042e+01 
 7.498942093324583e+00  8.628532135124704e+00 -5.346551981456575e+01 
 7.644222742526028e+00  8.310901907698636e+00 -5.249979747055840e+01 
 7.792317984341968e+00  8.004653266409646e+00 -5.154969911947126e+01 
 7.943282347242842e+00  7.709398844489024e+00 -5.061507253647003e+01 
 8.097171416105647e+00  7.424762971033832e+00 -4.969576099943976e+01 
 8.254041852680212e+00  7.150381443483445e+00 -4.879160372195862e+01 
 8.413951416451980e+00  6.885901258254666e+00 -4.790243627521752e+01 
 8.576958985908970e+00  6.630980381439885e+00 -4.702809097476712e+01 
 8.743124580220766e+00  6.385287480938134e+00 -4.616839725712860e+01 
 8.912509381337486e+00  6.148501678452343e+00 -4.532318202962703e+01 
 9.085175756516900e+00  5.920312291409162e+00 -4.449227000341116e+01 
 9.261187281287969e+00  5.700418592616724e+00 -4.367548400284569e+01 
 9.440608762859268e+00  5.488529543952576e+00 -4.287264526425781e+01 
 9.623506263980921e+00  5.284363549541673e+00 -4.208357371231761e+01 
 9.809947127268810e+00  5.087648206102723e+00 -4.130808822118207e+01 
 1.000000000000004e+01  4.898120051922974e+00 -4.054600686070437e+01 
 1.019373485938877e+01  4.715524336495453e+00 -3.979714712307912e+01 
 1.039122303835173e+01  4.539614756713230e+00 -3.906132614407359e+01 
 1.059253725177293e+01  4.370153229741622e+00 -3.833836090213791e+01 
 1.079775162327714e+01  4.206909667099711e+00 -3.762806840525821e+01 
 1.100694171252214e+01  4.049661723618468e+00 -3.693026587199505e+01 
 1.122018454301968e+01  3.898194583149967e+00 -3.624477089295797e+01 
 1.143755863049543e+01  3.752300731846252e+00 -3.557140158487424e+01 
 1.165914401179836e+01  3.611779741684820e+00 -3.490997673257984e+01 
 1.188502227437023e+01  3.476438047492777e+00 -3.426031592312105e+01 
 1.211527658628593e+01  3.346088745039642e+00 -3.362223966663789e+01 
 1.234999172687590e+01  3.220551384779563e+00 -3.299556951004161e+01 
 1.258925411794172e+01  3.099651763345682e+00 -3.238012814331667e+01 
 1.283315185557657e+01  2.983221734540284e+00 -3.177573949460142e+01 
 1.308177474260200e+01  2.871099019168614e+00 -3.118222881874005e+01 
 1.333521432163330e+01  2.763127004738900e+00 -3.059942278121142e+01 
 1.359356390878532e+01  2.659154576404148e+00 -3.002714953005206e+01 
 1.385691862803134e+01  2.559035938336772e+00 -2.946523876399671e+01 
 1.412537544622761e+01  2.462630428807793e+00 -2.891352179627738e+01 
 1.439903320881639e+01  2.369802365387249e+00 -2.837183160801903e+01 
 1.467799267622076e+01  2.280420873080724e+00 -2.784000289998165e+01 
 1.496235656094440e+01  2.194359726810975e+00 -2.731787213735184e+01 
 1.525222956539026e+01  2.111497197966805e+00 -2.680527758974524e+01 
 1.554771842041181e+01  2.031715897397628e+00 -2.630205936787952e+01 
 1.584893192461121e+01  1.954902640254730e+00 -2.580805945312316e+01 
 1.615598098439882e+01  1.880948294381786e+00 -2.532312172629616e+01 
 1.646897865482876e+01  1.809747644420553e+00 -2.484709199078796e+01 
 1.678804018122569e+01  1.741199260984058e+00 -2.437981799199821e+01 
 1.711328304161789e+01  1.675205371999621e+00 -2.392114943374115e+01 
 1.744482698999263e+01  1.611671729262673e+00 -2.347093799274316e+01 
 1.778279410038932e+01  1.550507495731817e+00 -2.302903732778151e+01 
 1.812730881184708e+01  1.491625122311830e+00 -2.259530308813980e+01 
 1.847849797422300e+01  1.434940234836113e+00 -2.216959291856887e+01 
 1.883649089489810e+01  1.380371524399685e+00 -2.175176646191525e+01 
 1.920141938638811e+01  1.327840636974531e+00 -2.134168536007569e+01 
 1.957341781487670e+01  1.277272072961826e+00 -2.093921325203191e+01 
 1.995262314968890e+01  1.228593086618216e+00 -2.054421577043195e+01 
 2.033917501372302e+01  1.181733586978668e+00 -2.015656053659228e+01 
 2.073321573485966e+01  1.136626044971044e+00 -1.977611715346644e+01 
 2.113489039836658e+01  1.093205403413606e+00 -1.940275719712075e+01 
 2.154434690031895e+01  1.051408985841118e+00 -1.903635420727310e+01 
 2.196173600205448e+01  1.011176417460058e+00 -1.867678367547185e+01 
 2.238721138568352e+01  9.724495380555984e-01 -1.832392303332036e+01 
 2.282092971067463e+01  9.351723237189454e-01 -1.797765163889201e+01 
 2.326305067153639e+01  8.992908131240892e-01 -1.763785076195263e+01 
 2.371373705661668e+01  8.647530291667653e-01 -1.730440356902575e+01 
 2.417315480804117e+01  8.315089104253653e-01 -1.697719510683455e+01 
 2.464147308281295e+01  7.995102420086622e-01 -1.665611228530918e+01 
 2.511886431509594e+01  7.687105870211238e-01 -1.634104386006394e+01 
 2.560550427970491e+01  7.390652252823726e-01 -1.603188041376042e+01 
 2.610157215682552e+01  7.105310876027746e-01 -1.572851433755324e+01 
 2.660725059798825e+01  6.830666987772230e-01 -1.543083981140010e+01 
 2.712272579332044e+01  6.566321179944576e-01 -1.513875278436793e+01 
 2.764818754010124e+01  6.311888830966474e-01 -1.485215095436598e+01 
 2.818382931264470e+01  6.066999586645934e-01 -1.457093374737476e+01 
 2.872984833353682e+01  5.831296815036064e-01 -1.429500229676763e+01 
 2.928644564625254e+01  5.604437115437377e-01 -1.402425942205721e+01 
 2.985382618917978e+01  5.386089830443586e-01 -1.375860960755214e+01 
 3.043219887107740e+01  5.175936600250595e-01 -1.349795898063360e+01 
 3.102177664799520e+01  4.973670874675672e-01 -1.324221529035882e+01 
 3.162277660168399e+01  4.778997516556676e-01 -1.299128788535051e+01 
 3.223542001952483e+01  4.591632358817178e-01 -1.274508769209567e+01 
 3.285993247600675e+01  4.411301805868826e-01 -1.250352719295743e+01 
 3.349654391578298e+01  4.237742458530214e-01 -1.226652040410131e+01 
 3.414548873833623e+01  4.070700721041119e-01 -1.203398285365349e+01 
 3.480700588428433e+01  3.909932446966413e-01 -1.180583155969261e+01 
 3.548133892335778e+01  3.755202590676491e-01 -1.158198500834046e+01 
 3.616873614408183e+01  3.606284877126874e-01 -1.136236313187780e+01 
 3.686945064519600e+01  3.462961466023099e-01 -1.114688728705927e+01 
 3.758374042884466e+01  3.325022643533597e-01 -1.093548023341682e+01 
 3.831186849557313e+01  3.192266532247430e-01 -1.072806611163682e+01 
 3.905410294116406e+01  3.064498790116094e-01 -1.052457042220455e+01 
 3.981071705534999e+01  2.941532329382825e-01 -1.032492000412472e+01 
 4.058198942243826e+01  2.823187057513071e-01 -1.012904301372491e+01 
 4.136820402388535e+01  2.709289612689914e-01 -9.936868903715773e+00 
 4.216965034285851e+01  2.599673114065878e-01 -9.748328402391556e+00 
 4.298662347082306e+01  2.494176919128857e-01 -9.563353493024000e+00 
 4.381942421619467e+01  2.392646396171443e-01 -9.381877393412186e+00 
 4.466835921509661e+01  2.294932696842590e-01 -9.203834535677297e+00 
 4.553374104426280e+01  2.200892546796107e-01 -9.029160546209026e+00 
 4.641588833612811e+01  2.110388030832909e-01 -8.857792225893609e+00 
 4.731512589614837e+01  2.023286397323842e-01 -8.689667530496244e+00 
 4.823178482239340e+01  1.939459869151295e-01 -8.524725551271015e+00 
 4.916620262745678e+01  1.858785453269589e-01 -8.362906495837681e+00 
 5.011872336272758e+01  1.781144761186300e-01 -8.204151669265267e+00 
 5.108969774506964e+01  1.706423847788570e-01 -8.048403455334046e+00 
 5.207948328595500e+01  1.634513029358246e-01 -7.895605298157829e+00 
 5.308844442309921e+01  1.565306739152454e-01 -7.745701683898051e+00 
 5.411695265464675e+01  1.498703367813340e-01 -7.598638122813757e+00 
 5.516538667595619e+01  1.434605113184948e-01 -7.454361131532772e+00 
 5.623413251903531e+01  1.372917842067878e-01 -7.312818215536604e+00 
 5.732358369467754e+01  1.313550952974857e-01 -7.173957851906241e+00 
 5.843414133735218e+01  1.256417241799976e-01 -7.037729472318527e+00 
 5.956621435290148e+01  1.201432775008600e-01 -6.904083446273750e+00 
 6.072021956909929e+01  1.148516771578823e-01 -6.772971064550847e+00 
 6.189658188912651e+01  1.097591478775520e-01 -6.644344522945351e+00 
 6.309573444801979e+01  1.048582064972764e-01 -6.518156906200788e+00 
 6.431811877215135e+01  1.001416504495029e-01 -6.394362172225817e+00 
 6.556418494179837e+01  9.560254765130156e-02 -6.272915136514316e+00 
 6.683439175686196e+01  9.123422653295864e-02 -6.153771456814134e+00 
 6.812920690579664e+01  8.703026560092154e-02 -6.036887618060720e+00 
 6.944910713781265e+01  8.298448483407291e-02 -5.922220917496900e+00 
 7.079457843841433e+01  7.909093621726439e-02 -5.809729450067357e+00 
 7.216611620833937e+01  7.534389506203575e-02 -5.699372094029835e+00 
 7.356422544596469e+01  7.173785185729455e-02 -5.591108496790738e+00 
 7.498942093324617e+01  6.826750385117329e-02 -5.484899060986632e+00 
 7.644222742526063e+01  6.492774778064750e-02 -5.380704930766824e+00 
 7.792317984342003e+01  6.171367192166091e-02 -5.278487978328516e+00 
 7.943282347242878e+01  5.862054923334190e-02 -5.178210790650157e+00 
 8.097171416105684e+01  5.564383024273758e-02 -5.079836656459419e+00 
 8.254041852680250e+01  5.277913644913952e-02 -4.983329553410978e+00 
 8.413951416452018e+01  5.002225396373092e-02 -4.888654135479681e+00 
 8.576958985909010e+01  4.736912727523371e-02 -4.795775720568939e+00 
 8.743124580220807e+01  4.481585320988766e-02 -4.704660278329509e+00 
 8.912509381337527e+01  4.235867546589600e-02 -4.615274418177160e+00 
