 frequency       av              ph             
 3.07255737e+00 -2.94571553e-02 -2.96389846e-05 
 3.16227766e+00 -2.94571553e-02 -3.05044586e-05 
 3.25461783e+00 -2.94571553e-02 -3.13952049e-05 
 3.34965439e+00 -2.94571553e-02 -3.23119614e-05 
 3.44746607e+00 -2.94571553e-02 -3.32554877e-05 
 3.54813389e+00 -2.94571553e-02 -3.42265655e-05 
 3.65174127e+00 -2.94571553e-02 -3.52259993e-05 
 3.75837404e+00 -2.94571553e-02 -3.62546170e-05 
 3.86812055e+00 -2.94571553e-02 -3.73132709e-05 
 3.98107171e+00 -2.94571553e-02 -3.84028381e-05 
 4.09732110e+00 -2.94571553e-02 -3.95242212e-05 
 4.21696503e+00 -2.94571553e-02 -4.06783493e-05 
 4.34010264e+00 -2.94571553e-02 -4.18661786e-05 
 4.46683592e+00 -2.94571553e-02 -4.30886931e-05 
 4.59726989e+00 -2.94571553e-02 -4.43469056e-05 
 4.73151259e+00 -2.94571553e-02 -4.56418586e-05 
 4.86967525e+00 -2.94571553e-02 -4.69746250e-05 
 5.01187234e+00 -2.94571553e-02 -4.83463088e-05 
 5.15822165e+00 -2.94571553e-02 -4.97580465e-05 
 5.30884444e+00 -2.94571553e-02 -5.12110077e-05 
 5.46386550e+00 -2.94571553e-02 -5.27063961e-05 
 5.62341325e+00 -2.94571553e-02 -5.42454507e-05 
 5.78761988e+00 -2.94571553e-02 -5.58294464e-05 
 5.95662144e+00 -2.94571553e-02 -5.74596957e-05 
 6.13055792e+00 -2.94571553e-02 -5.91375491e-05 
 6.30957344e+00 -2.94571553e-02 -6.08643967e-05 
 6.49381632e+00 -2.94571553e-02 -6.26416692e-05 
 6.68343918e+00 -2.94571553e-02 -6.44708389e-05 
 6.87859912e+00 -2.94571553e-02 -6.63534214e-05 
 7.07945784e+00 -2.94571553e-02 -6.82909763e-05 
 7.28618175e+00 -2.94571553e-02 -7.02851088e-05 
 7.49894209e+00 -2.94571553e-02 -7.23374711e-05 
 7.71791516e+00 -2.94571553e-02 -7.44497633e-05 
 7.94328235e+00 -2.94571553e-02 -7.66237357e-05 
 8.17523038e+00 -2.94571553e-02 -7.88611892e-05 
 8.41395142e+00 -2.94571553e-02 -8.11639775e-05 
 8.65964323e+00 -2.94571553e-02 -8.35340084e-05 
 8.91250938e+00 -2.94571553e-02 -8.59732455e-05 
 9.17275935e+00 -2.94571553e-02 -8.84837096e-05 
 9.44060876e+00 -2.94571553e-02 -9.10674805e-05 
 9.71627952e+00 -2.94571553e-02 -9.37266990e-05 
 1.00000000e+01 -2.94571553e-02 -9.64635680e-05 
 1.02920053e+01 -2.94571553e-02 -9.92803550e-05 
 1.05925373e+01 -2.94571553e-02 -1.02179394e-04 
 1.09018449e+01 -2.94571553e-02 -1.05163086e-04 
 1.12201845e+01 -2.94571553e-02 -1.08233903e-04 
 1.15478198e+01 -2.94571553e-02 -1.11394390e-04 
 1.18850223e+01 -2.94571553e-02 -1.14647165e-04 
 1.22320712e+01 -2.94571553e-02 -1.17994923e-04 
 1.25892541e+01 -2.94571553e-02 -1.21440437e-04 
 1.29568670e+01 -2.94571553e-02 -1.24986562e-04 
 1.33352143e+01 -2.94571553e-02 -1.28636235e-04 
 1.37246096e+01 -2.94571553e-02 -1.32392481e-04 
 1.41253754e+01 -2.94571553e-02 -1.36258411e-04 
 1.45378439e+01 -2.94571553e-02 -1.40237229e-04 
 1.49623566e+01 -2.94571553e-02 -1.44332230e-04 
 1.53992653e+01 -2.94571553e-02 -1.48546807e-04 
 1.58489319e+01 -2.94571553e-02 -1.52884452e-04 
 1.63117291e+01 -2.94571553e-02 -1.57348759e-04 
 1.67880402e+01 -2.94571553e-02 -1.61943426e-04 
 1.72782598e+01 -2.94571553e-02 -1.66672259e-04 
 1.77827941e+01 -2.94571553e-02 -1.71539177e-04 
 1.83020611e+01 -2.94571553e-02 -1.76548211e-04 
 1.88364909e+01 -2.94571553e-02 -1.81703512e-04 
 1.93865264e+01 -2.94571553e-02 -1.87009350e-04 
 1.99526231e+01 -2.94571553e-02 -1.92470122e-04 
 2.05352503e+01 -2.94571553e-02 -1.98090351e-04 
 2.11348904e+01 -2.94571553e-02 -2.03874694e-04 
 2.17520403e+01 -2.94571552e-02 -2.09827942e-04 
 2.23872114e+01 -2.94571552e-02 -2.15955029e-04 
 2.30409298e+01 -2.94571552e-02 -2.22261029e-04 
 2.37137371e+01 -2.94571552e-02 -2.28751169e-04 
 2.44061907e+01 -2.94571552e-02 -2.35430823e-04 
 2.51188643e+01 -2.94571552e-02 -2.42305528e-04 
 2.58523484e+01 -2.94571552e-02 -2.49380977e-04 
 2.66072506e+01 -2.94571552e-02 -2.56663033e-04 
 2.73841963e+01 -2.94571552e-02 -2.64157729e-04 
 2.81838293e+01 -2.94571552e-02 -2.71871274e-04 
 2.90068120e+01 -2.94571552e-02 -2.79810058e-04 
 2.98538262e+01 -2.94571552e-02 -2.87980659e-04 
 3.07255737e+01 -2.94571552e-02 -2.96389846e-04 
 3.16227766e+01 -2.94571552e-02 -3.05044586e-04 
 3.25461783e+01 -2.94571552e-02 -3.13952049e-04 
 3.34965439e+01 -2.94571552e-02 -3.23119614e-04 
 3.44746607e+01 -2.94571552e-02 -3.32554877e-04 
 3.54813389e+01 -2.94571552e-02 -3.42265655e-04 
 3.65174127e+01 -2.94571551e-02 -3.52259993e-04 
 3.75837404e+01 -2.94571551e-02 -3.62546170e-04 
 3.86812055e+01 -2.94571551e-02 -3.73132709e-04 
 3.98107171e+01 -2.94571551e-02 -3.84028381e-04 
 4.09732110e+01 -2.94571551e-02 -3.95242212e-04 
 4.21696503e+01 -2.94571551e-02 -4.06783493e-04 
 4.34010264e+01 -2.94571551e-02 -4.18661786e-04 
 4.46683592e+01 -2.94571551e-02 -4.30886931e-04 
 4.59726989e+01 -2.94571551e-02 -4.43469056e-04 
 4.73151259e+01 -2.94571550e-02 -4.56418586e-04 
 4.86967525e+01 -2.94571550e-02 -4.69746250e-04 
 5.01187234e+01 -2.94571550e-02 -4.83463088e-04 
 5.15822165e+01 -2.94571550e-02 -4.97580465e-04 
 5.30884444e+01 -2.94571550e-02 -5.12110077e-04 
 5.46386550e+01 -2.94571550e-02 -5.27063961e-04 
 5.62341325e+01 -2.94571549e-02 -5.42454507e-04 
 5.78761988e+01 -2.94571549e-02 -5.58294464e-04 
 5.95662144e+01 -2.94571549e-02 -5.74596957e-04 
 6.13055792e+01 -2.94571549e-02 -5.91375491e-04 
 6.30957344e+01 -2.94571548e-02 -6.08643967e-04 
 6.49381632e+01 -2.94571548e-02 -6.26416692e-04 
 6.68343918e+01 -2.94571548e-02 -6.44708389e-04 
 6.87859912e+01 -2.94571548e-02 -6.63534214e-04 
 7.07945784e+01 -2.94571547e-02 -6.82909763e-04 
 7.28618175e+01 -2.94571547e-02 -7.02851088e-04 
 7.49894209e+01 -2.94571547e-02 -7.23374711e-04 
 7.71791516e+01 -2.94571546e-02 -7.44497634e-04 
 7.94328235e+01 -2.94571546e-02 -7.66237357e-04 
 8.17523038e+01 -2.94571545e-02 -7.88611892e-04 
 8.41395142e+01 -2.94571545e-02 -8.11639775e-04 
 8.65964323e+01 -2.94571545e-02 -8.35340084e-04 
 8.91250938e+01 -2.94571544e-02 -8.59732455e-04 
 9.17275935e+01 -2.94571543e-02 -8.84837096e-04 
 9.44060876e+01 -2.94571543e-02 -9.10674806e-04 
 9.71627952e+01 -2.94571542e-02 -9.37266990e-04 
 1.00000000e+02 -2.94571542e-02 -9.64635680e-04 
 1.02920053e+02 -2.94571541e-02 -9.92803551e-04 
 1.05925373e+02 -2.94571540e-02 -1.02179394e-03 
 1.09018449e+02 -2.94571540e-02 -1.05163086e-03 
 1.12201845e+02 -2.94571539e-02 -1.08233904e-03 
 1.15478198e+02 -2.94571538e-02 -1.11394391e-03 
 1.18850223e+02 -2.94571537e-02 -1.14647165e-03 
 1.22320712e+02 -2.94571536e-02 -1.17994923e-03 
 1.25892541e+02 -2.94571535e-02 -1.21440437e-03 
 1.29568670e+02 -2.94571534e-02 -1.24986562e-03 
 1.33352143e+02 -2.94571533e-02 -1.28636235e-03 
 1.37246096e+02 -2.94571532e-02 -1.32392481e-03 
 1.41253754e+02 -2.94571530e-02 -1.36258412e-03 
 1.45378439e+02 -2.94571529e-02 -1.40237229e-03 
 1.49623566e+02 -2.94571528e-02 -1.44332230e-03 
 1.53992653e+02 -2.94571526e-02 -1.48546807e-03 
 1.58489319e+02 -2.94571524e-02 -1.52884452e-03 
 1.63117291e+02 -2.94571523e-02 -1.57348759e-03 
 1.67880402e+02 -2.94571521e-02 -1.61943426e-03 
 1.72782598e+02 -2.94571519e-02 -1.66672259e-03 
 1.77827941e+02 -2.94571517e-02 -1.71539177e-03 
 1.83020611e+02 -2.94571515e-02 -1.76548211e-03 
 1.88364909e+02 -2.94571513e-02 -1.81703512e-03 
 1.93865264e+02 -2.94571510e-02 -1.87009351e-03 
 1.99526231e+02 -2.94571508e-02 -1.92470122e-03 
 2.05352503e+02 -2.94571505e-02 -1.98090351e-03 
 2.11348904e+02 -2.94571502e-02 -2.03874694e-03 
 2.17520403e+02 -2.94571499e-02 -2.09827943e-03 
 2.23872114e+02 -2.94571496e-02 -2.15955029e-03 
 2.30409298e+02 -2.94571493e-02 -2.22261030e-03 
 2.37137371e+02 -2.94571489e-02 -2.28751169e-03 
 2.44061907e+02 -2.94571485e-02 -2.35430824e-03 
 2.51188643e+02 -2.94571481e-02 -2.42305528e-03 
 2.58523484e+02 -2.94571477e-02 -2.49380977e-03 
 2.66072506e+02 -2.94571473e-02 -2.56663033e-03 
 2.73841963e+02 -2.94571468e-02 -2.64157729e-03 
 2.81838293e+02 -2.94571463e-02 -2.71871274e-03 
 2.90068120e+02 -2.94571457e-02 -2.79810059e-03 
 2.98538262e+02 -2.94571452e-02 -2.87980660e-03 
 3.07255737e+02 -2.94571446e-02 -2.96389847e-03 
 3.16227766e+02 -2.94571439e-02 -3.05044587e-03 
 3.25461783e+02 -2.94571433e-02 -3.13952050e-03 
 3.34965439e+02 -2.94571425e-02 -3.23119616e-03 
 3.44746607e+02 -2.94571418e-02 -3.32554879e-03 
 3.54813389e+02 -2.94571410e-02 -3.42265657e-03 
 3.65174127e+02 -2.94571401e-02 -3.52259994e-03 
 3.75837404e+02 -2.94571392e-02 -3.62546172e-03 
 3.86812055e+02 -2.94571383e-02 -3.73132711e-03 
 3.98107171e+02 -2.94571373e-02 -3.84028384e-03 
 4.09732110e+02 -2.94571362e-02 -3.95242215e-03 
 4.21696503e+02 -2.94571351e-02 -4.06783496e-03 
 4.34010264e+02 -2.94571339e-02 -4.18661789e-03 
 4.46683592e+02 -2.94571326e-02 -4.30886934e-03 
 4.59726989e+02 -2.94571313e-02 -4.43469060e-03 
 4.73151259e+02 -2.94571298e-02 -4.56418590e-03 
 4.86967525e+02 -2.94571283e-02 -4.69746254e-03 
 5.01187234e+02 -2.94571267e-02 -4.83463093e-03 
 5.15822165e+02 -2.94571250e-02 -4.97580470e-03 
 5.30884444e+02 -2.94571233e-02 -5.12110082e-03 
 5.46386550e+02 -2.94571214e-02 -5.27063967e-03 
 5.62341325e+02 -2.94571193e-02 -5.42454513e-03 
 5.78761988e+02 -2.94571172e-02 -5.58294471e-03 
 5.95662144e+02 -2.94571150e-02 -5.74596965e-03 
 6.13055792e+02 -2.94571126e-02 -5.91375499e-03 
 6.30957344e+02 -2.94571100e-02 -6.08643976e-03 
 6.49381632e+02 -2.94571074e-02 -6.26416702e-03 
 6.68343918e+02 -2.94571045e-02 -6.44708400e-03 
 6.87859912e+02 -2.94571015e-02 -6.63534226e-03 
 7.07945784e+02 -2.94570983e-02 -6.82909776e-03 
 7.28618175e+02 -2.94570949e-02 -7.02851103e-03 
 7.49894209e+02 -2.94570914e-02 -7.23374726e-03 
 7.71791516e+02 -2.94570876e-02 -7.44497650e-03 
 7.94328235e+02 -2.94570836e-02 -7.66237375e-03 
 8.17523038e+02 -2.94570793e-02 -7.88611912e-03 
 8.41395142e+02 -2.94570748e-02 -8.11639797e-03 
 8.65964323e+02 -2.94570700e-02 -8.35340108e-03 
 8.91250938e+02 -2.94570650e-02 -8.59732481e-03 
 9.17275935e+02 -2.94570596e-02 -8.84837124e-03 
 9.44060876e+02 -2.94570540e-02 -9.10674837e-03 
 9.71627952e+02 -2.94570480e-02 -9.37267024e-03 
 1.00000000e+03 -2.94570416e-02 -9.64635717e-03 
 1.02920053e+03 -2.94570349e-02 -9.92803591e-03 
 1.05925373e+03 -2.94570277e-02 -1.02179398e-02 
 1.09018449e+03 -2.94570202e-02 -1.05163091e-02 
 1.12201845e+03 -2.94570122e-02 -1.08233909e-02 
 1.15478198e+03 -2.94570037e-02 -1.11394396e-02 
 1.18850223e+03 -2.94569947e-02 -1.14647172e-02 
 1.22320712e+03 -2.94569852e-02 -1.17994930e-02 
 1.25892541e+03 -2.94569751e-02 -1.21440444e-02 
 1.29568670e+03 -2.94569644e-02 -1.24986570e-02 
 1.33352143e+03 -2.94569531e-02 -1.28636244e-02 
 1.37246096e+03 -2.94569411e-02 -1.32392491e-02 
 1.41253754e+03 -2.94569284e-02 -1.36258422e-02 
 1.45378439e+03 -2.94569150e-02 -1.40237240e-02 
 1.49623566e+03 -2.94569007e-02 -1.44332242e-02 
 1.53992653e+03 -2.94568857e-02 -1.48546821e-02 
 1.58489319e+03 -2.94568697e-02 -1.52884467e-02 
 1.63117291e+03 -2.94568528e-02 -1.57348775e-02 
 1.67880402e+03 -2.94568348e-02 -1.61943443e-02 
 1.72782598e+03 -2.94568158e-02 -1.66672278e-02 
 1.77827941e+03 -2.94567957e-02 -1.71539198e-02 
 1.83020611e+03 -2.94567744e-02 -1.76548234e-02 
 1.88364909e+03 -2.94567519e-02 -1.81703537e-02 
 1.93865264e+03 -2.94567279e-02 -1.87009377e-02 
 1.99526231e+03 -2.94567026e-02 -1.92470151e-02 
 2.05352503e+03 -2.94566758e-02 -1.98090383e-02 
 2.11348904e+03 -2.94566474e-02 -2.03874729e-02 
 2.17520403e+03 -2.94566173e-02 -2.09827980e-02 
 2.23872114e+03 -2.94565854e-02 -2.15955070e-02 
 2.30409298e+03 -2.94565516e-02 -2.22261075e-02 
 2.37137371e+03 -2.94565159e-02 -2.28751218e-02 
 2.44061907e+03 -2.94564780e-02 -2.35430877e-02 
 2.51188643e+03 -2.94564379e-02 -2.42305586e-02 
 2.58523484e+03 -2.94563953e-02 -2.49381041e-02 
 2.66072506e+03 -2.94563503e-02 -2.56663103e-02 
 2.73841963e+03 -2.94563026e-02 -2.64157805e-02 
 2.81838293e+03 -2.94562521e-02 -2.71871357e-02 
 2.90068120e+03 -2.94561986e-02 -2.79810149e-02 
 2.98538262e+03 -2.94561419e-02 -2.87980758e-02 
 3.07255737e+03 -2.94560818e-02 -2.96389954e-02 
 3.16227766e+03 -2.94560182e-02 -3.05044704e-02 
 3.25461783e+03 -2.94559509e-02 -3.13952177e-02 
 3.34965439e+03 -2.94558795e-02 -3.23119754e-02 
 3.44746607e+03 -2.94558039e-02 -3.32555029e-02 
 3.54813389e+03 -2.94557238e-02 -3.42265821e-02 
 3.65174127e+03 -2.94556390e-02 -3.52260173e-02 
 3.75837404e+03 -2.94555491e-02 -3.62546367e-02 
 3.86812055e+03 -2.94554540e-02 -3.73132924e-02 
 3.98107171e+03 -2.94553532e-02 -3.84028616e-02 
 4.09732110e+03 -2.94552464e-02 -3.95242468e-02 
 4.21696503e+03 -2.94551333e-02 -4.06783772e-02 
 4.34010264e+03 -2.94550135e-02 -4.18662089e-02 
 4.46683592e+03 -2.94548866e-02 -4.30887262e-02 
 4.59726989e+03 -2.94547521e-02 -4.43469417e-02 
 4.73151259e+03 -2.94546097e-02 -4.56418980e-02 
 4.86967525e+03 -2.94544589e-02 -4.69746679e-02 
 5.01187234e+03 -2.94542991e-02 -4.83463556e-02 
 5.15822165e+03 -2.94541299e-02 -4.97580975e-02 
 5.30884444e+03 -2.94539506e-02 -5.12110633e-02 
 5.46386550e+03 -2.94537607e-02 -5.27064567e-02 
 5.62341325e+03 -2.94535596e-02 -5.42455167e-02 
 5.78761988e+03 -2.94533465e-02 -5.58295184e-02 
 5.95662144e+03 -2.94531208e-02 -5.74597742e-02 
 6.13055792e+03 -2.94528818e-02 -5.91376347e-02 
 6.30957344e+03 -2.94526286e-02 -6.08644900e-02 
 6.49381632e+03 -2.94523603e-02 -6.26417709e-02 
 6.68343918e+03 -2.94520762e-02 -6.44709498e-02 
 6.87859912e+03 -2.94517753e-02 -6.63535423e-02 
 7.07945784e+03 -2.94514565e-02 -6.82911081e-02 
 7.28618175e+03 -2.94511188e-02 -7.02852525e-02 
 7.49894209e+03 -2.94507611e-02 -7.23376277e-02 
 7.71791516e+03 -2.94503822e-02 -7.44499341e-02 
 7.94328235e+03 -2.94499809e-02 -7.66239218e-02 
 8.17523038e+03 -2.94495558e-02 -7.88613921e-02 
 8.41395142e+03 -2.94491055e-02 -8.11641987e-02 
 8.65964323e+03 -2.94486285e-02 -8.35342496e-02 
 8.91250938e+03 -2.94481233e-02 -8.59735084e-02 
 9.17275935e+03 -2.94475881e-02 -8.84839962e-02 
 9.44060876e+03 -2.94470213e-02 -9.10677931e-02 
 9.71627952e+03 -2.94464208e-02 -9.37270397e-02 
 1.00000000e+04 -2.94457847e-02 -9.64639394e-02 
 1.02920053e+04 -2.94451110e-02 -9.92807600e-02 
 1.05925373e+04 -2.94443973e-02 -1.02179835e-01 
 1.09018449e+04 -2.94436414e-02 -1.05163567e-01 
 1.12201845e+04 -2.94428406e-02 -1.08234428e-01 
 1.15478198e+04 -2.94419925e-02 -1.11394962e-01 
 1.18850223e+04 -2.94410940e-02 -1.14647789e-01 
 1.22320712e+04 -2.94401423e-02 -1.17995603e-01 
 1.25892541e+04 -2.94391343e-02 -1.21441178e-01 
 1.29568670e+04 -2.94380665e-02 -1.24987370e-01 
 1.33352143e+04 -2.94369354e-02 -1.28637116e-01 
 1.37246096e+04 -2.94357374e-02 -1.32393441e-01 
 1.41253754e+04 -2.94344683e-02 -1.36259458e-01 
 1.45378439e+04 -2.94331240e-02 -1.40238370e-01 
 1.49623566e+04 -2.94317001e-02 -1.44333474e-01 
 1.53992653e+04 -2.94301919e-02 -1.48548164e-01 
 1.58489319e+04 -2.94285942e-02 -1.52885931e-01 
 1.63117291e+04 -2.94269019e-02 -1.57350371e-01 
 1.67880402e+04 -2.94251093e-02 -1.61945183e-01 
 1.72782598e+04 -2.94232106e-02 -1.66674175e-01 
 1.77827941e+04 -2.94211993e-02 -1.71541266e-01 
 1.83020611e+04 -2.94190688e-02 -1.76550488e-01 
 1.88364909e+04 -2.94168122e-02 -1.81705995e-01 
 1.93865264e+04 -2.94144218e-02 -1.87012057e-01 
 1.99526231e+04 -2.94118898e-02 -1.92473072e-01 
 2.05352503e+04 -2.94092078e-02 -1.98093568e-01 
 2.11348904e+04 -2.94063668e-02 -2.03878200e-01 
 2.17520403e+04 -2.94033576e-02 -2.09831765e-01 
 2.23872114e+04 -2.94001701e-02 -2.15959196e-01 
 2.30409298e+04 -2.93967937e-02 -2.22265573e-01 
 2.37137371e+04 -2.93932173e-02 -2.28756122e-01 
 2.44061907e+04 -2.93894290e-02 -2.35436223e-01 
 2.51188643e+04 -2.93854162e-02 -2.42311414e-01 
 2.58523484e+04 -2.93811658e-02 -2.49387394e-01 
 2.66072506e+04 -2.93766635e-02 -2.56670029e-01 
 2.73841963e+04 -2.93718944e-02 -2.64165356e-01 
 2.81838293e+04 -2.93668429e-02 -2.71879589e-01 
 2.90068120e+04 -2.93614920e-02 -2.79819123e-01 
 2.98538262e+04 -2.93558242e-02 -2.87990542e-01 
 3.07255737e+04 -2.93498206e-02 -2.96400620e-01 
 3.16227766e+04 -2.93434614e-02 -3.05056332e-01 
 3.25461783e+04 -2.93367254e-02 -3.13964854e-01 
 3.34965439e+04 -2.93295904e-02 -3.23133574e-01 
 3.44746607e+04 -2.93220328e-02 -3.32570096e-01 
 3.54813389e+04 -2.93140274e-02 -3.42282246e-01 
 3.65174127e+04 -2.93055478e-02 -3.52278080e-01 
 3.75837404e+04 -2.92965660e-02 -3.62565888e-01 
 3.86812055e+04 -2.92870521e-02 -3.73154206e-01 
 3.98107171e+04 -2.92769747e-02 -3.84051816e-01 
 4.09732110e+04 -2.92663004e-02 -3.95267761e-01 
 4.21696503e+04 -2.92549939e-02 -4.06811346e-01 
 4.34010264e+04 -2.92430177e-02 -4.18692150e-01 
 4.46683592e+04 -2.92303321e-02 -4.30920033e-01 
 4.59726989e+04 -2.92168953e-02 -4.43505144e-01 
 4.73151259e+04 -2.92026627e-02 -4.56457929e-01 
 4.86967525e+04 -2.91875871e-02 -4.69789140e-01 
 5.01187234e+04 -2.91716188e-02 -4.83509846e-01 
 5.15822165e+04 -2.91547049e-02 -4.97631439e-01 
 5.30884444e+04 -2.91367895e-02 -5.12165648e-01 
 5.46386550e+04 -2.91178131e-02 -5.27124543e-01 
 5.62341325e+04 -2.90977132e-02 -5.42520552e-01 
 5.78761988e+04 -2.90764231e-02 -5.58366465e-01 
 5.95662144e+04 -2.90538725e-02 -5.74675451e-01 
 6.13055792e+04 -2.90299869e-02 -5.91461063e-01 
 6.30957344e+04 -2.90046872e-02 -6.08737256e-01 
 6.49381632e+04 -2.89778898e-02 -6.26518393e-01 
 6.68343918e+04 -2.89495061e-02 -6.44819261e-01 
 6.87859912e+04 -2.89194424e-02 -6.63655084e-01 
 7.07945784e+04 -2.88875994e-02 -6.83041532e-01 
 7.28618175e+04 -2.88538717e-02 -7.02994738e-01 
 7.49894209e+04 -2.88181481e-02 -7.23531314e-01 
 7.71791516e+04 -2.87803105e-02 -7.44668358e-01 
 7.94328235e+04 -2.87402342e-02 -7.66423475e-01 
 8.17523038e+04 -2.86977866e-02 -7.88814792e-01 
 8.41395142e+04 -2.86528280e-02 -8.11860970e-01 
 8.65964323e+04 -2.86052098e-02 -8.35581224e-01 
 8.91250938e+04 -2.85547751e-02 -8.59995338e-01 
 9.17275935e+04 -2.85013576e-02 -8.85123681e-01 
 9.44060876e+04 -2.84447812e-02 -9.10987231e-01 
 9.71627952e+04 -2.83848596e-02 -9.37607584e-01 
 1.00000000e+05 -2.83213954e-02 -9.65006983e-01 
 1.02920053e+05 -2.82541796e-02 -9.93208329e-01 
 1.05925373e+05 -2.81829911e-02 -1.02223521e+00 
 1.09018449e+05 -2.81075956e-02 -1.05211192e+00 
 1.12201845e+05 -2.80277453e-02 -1.08286346e+00 
 1.15478198e+05 -2.79431778e-02 -1.11451561e+00 
 1.18850223e+05 -2.78536152e-02 -1.14709490e+00 
 1.22320712e+05 -2.77587635e-02 -1.18062866e+00 
 1.25892541e+05 -2.76583115e-02 -1.21514505e+00 
 1.29568670e+05 -2.75519298e-02 -1.25067307e+00 
 1.33352143e+05 -2.74392698e-02 -1.28724259e+00 
 1.37246096e+05 -2.73199625e-02 -1.32488439e+00 
 1.41253754e+05 -2.71936175e-02 -1.36363019e+00 
 1.45378439e+05 -2.70598217e-02 -1.40351265e+00 
 1.49623566e+05 -2.69181379e-02 -1.44456544e+00 
 1.53992653e+05 -2.67681036e-02 -1.48682326e+00 
 1.58489319e+05 -2.66092295e-02 -1.53032184e+00 
 1.63117291e+05 -2.64409978e-02 -1.57509805e+00 
 1.67880402e+05 -2.62628610e-02 -1.62118985e+00 
 1.72782598e+05 -2.60742399e-02 -1.66863639e+00 
 1.77827941e+05 -2.58745219e-02 -1.71747802e+00 
 1.83020611e+05 -2.56630592e-02 -1.76775635e+00 
 1.88364909e+05 -2.54391667e-02 -1.81951426e+00 
 1.93865264e+05 -2.52021201e-02 -1.87279601e+00 
 1.99526231e+05 -2.49511538e-02 -1.92764720e+00 
 2.05352503e+05 -2.46854582e-02 -1.98411488e+00 
 2.11348904e+05 -2.44041779e-02 -2.04224758e+00 
 2.17520403e+05 -2.41064088e-02 -2.10209538e+00 
 2.23872114e+05 -2.37911955e-02 -2.16370994e+00 
 2.30409298e+05 -2.34575287e-02 -2.22714456e+00 
 2.37137371e+05 -2.31043424e-02 -2.29245428e+00 
 2.44061907e+05 -2.27305104e-02 -2.35969588e+00 
 2.51188643e+05 -2.23348440e-02 -2.42892800e+00 
 2.58523484e+05 -2.19160877e-02 -2.50021120e+00 
 2.66072506e+05 -2.14729167e-02 -2.57360800e+00 
 2.73841963e+05 -2.10039328e-02 -2.64918301e+00 
 2.81838293e+05 -2.05076610e-02 -2.72700295e+00 
 2.90068120e+05 -1.99825451e-02 -2.80713681e+00 
 2.98538262e+05 -1.94269447e-02 -2.88965585e+00 
 3.07255737e+05 -1.88391300e-02 -2.97463378e+00 
 3.16227766e+05 -1.82172784e-02 -3.06214681e+00 
 3.25461783e+05 -1.75594695e-02 -3.15227377e+00 
 3.34965439e+05 -1.68636810e-02 -3.24509620e+00 
 3.44746607e+05 -1.61277838e-02 -3.34069851e+00 
 3.54813389e+05 -1.53495375e-02 -3.43916806e+00 
 3.65174127e+05 -1.45265854e-02 -3.54059533e+00 
 3.75837404e+05 -1.36564497e-02 -3.64507402e+00 
 3.86812055e+05 -1.27365265e-02 -3.75270121e+00 
 3.98107171e+05 -1.17640811e-02 -3.86357755e+00 
 4.09732110e+05 -1.07362424e-02 -3.97780737e+00 
