 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.99107301e-01  9.07971700e-01 
 8.87812500e-01 -2.43750000e-02 -3.89147018e-01  9.07971856e-01 
 8.88125000e-01 -2.37500000e-02 -3.79184464e-01  9.07972008e-01 
 8.88437500e-01 -2.31250000e-02 -3.69219892e-01  9.07972155e-01 
 8.88750000e-01 -2.25000000e-02 -3.59253520e-01  9.07972297e-01 
 8.89062500e-01 -2.18750000e-02 -3.49285535e-01  9.07972435e-01 
 8.89375000e-01 -2.12500000e-02 -3.39316101e-01  9.07972569e-01 
 8.89687500e-01 -2.06250000e-02 -3.29345363e-01  9.07972699e-01 
 8.90000000e-01 -2.00000000e-02 -3.19373445e-01  9.07972825e-01 
 8.90312500e-01 -1.93750000e-02 -3.09400458e-01  9.07972946e-01 
 8.90625000e-01 -1.87500000e-02 -2.99426501e-01  9.07973063e-01 
 8.90937500e-01 -1.81250000e-02 -2.89451660e-01  9.07973176e-01 
 8.91250000e-01 -1.75000000e-02 -2.79476013e-01  9.07973285e-01 
 8.91562500e-01 -1.68750000e-02 -2.69499630e-01  9.07973390e-01 
 8.91875000e-01 -1.62500000e-02 -2.59522573e-01  9.07973491e-01 
 8.92187500e-01 -1.56250000e-02 -2.49544899e-01  9.07973588e-01 
 8.92500000e-01 -1.50000000e-02 -2.39566658e-01  9.07973681e-01 
 8.92812500e-01 -1.43750000e-02 -2.29587897e-01  9.07973770e-01 
 8.93125000e-01 -1.37500000e-02 -2.19608659e-01  9.07973856e-01 
 8.93437500e-01 -1.31250000e-02 -2.09628982e-01  9.07973937e-01 
 8.93750000e-01 -1.25000000e-02 -1.99648901e-01  9.07974014e-01 
 8.94062500e-01 -1.18750000e-02 -1.89668448e-01  9.07974088e-01 
 8.94375000e-01 -1.12500000e-02 -1.79687655e-01  9.07974157e-01 
 8.94687500e-01 -1.06250000e-02 -1.69706549e-01  9.07974223e-01 
 8.95000000e-01 -1.00000000e-02 -1.59725155e-01  9.07974285e-01 
 8.95312500e-01 -9.37500000e-03 -1.49743498e-01  9.07974343e-01 
 8.95625000e-01 -8.75000000e-03 -1.39761601e-01  9.07974397e-01 
 8.95937500e-01 -8.12500000e-03 -1.29779484e-01  9.07974448e-01 
 8.96250000e-01 -7.50000000e-03 -1.19797169e-01  9.07974495e-01 
 8.96562500e-01 -6.87500000e-03 -1.09814673e-01  9.07974538e-01 
 8.96875000e-01 -6.25000000e-03 -9.98320151e-02  9.07974577e-01 
 8.97187500e-01 -5.62500000e-03 -8.98492124e-02  9.07974612e-01 
 8.97500000e-01 -5.00000000e-03 -7.98662810e-02  9.07974644e-01 
 8.97812500e-01 -4.37500000e-03 -6.98832368e-02  9.07974672e-01 
 8.98125000e-01 -3.75000000e-03 -5.99000948e-02  9.07974696e-01 
 8.98437500e-01 -3.12500000e-03 -4.99168704e-02  9.07974717e-01 
 8.98750000e-01 -2.50000000e-03 -3.99335777e-02  9.07974733e-01 
 8.99062500e-01 -1.87500000e-03 -2.99502303e-02  9.07974747e-01 
 8.99375000e-01 -1.25000000e-03 -1.99668426e-02  9.07974756e-01 
 8.99687500e-01 -6.25000000e-04 -9.98342795e-03  9.07974761e-01 
 9.00000000e-01  3.99680289e-15 -6.78205270e-11  9.07974763e-01 
 9.00312500e-01  6.25000000e-04  9.98342799e-03  9.07974761e-01 
 9.00625000e-01  1.25000000e-03  1.99668427e-02  9.07974756e-01 
 9.00937500e-01  1.87500000e-03  2.99502303e-02  9.07974747e-01 
 9.01250000e-01  2.50000000e-03  3.99335775e-02  9.07974733e-01 
 9.01562500e-01  3.12500000e-03  4.99168703e-02  9.07974717e-01 
 9.01875000e-01  3.75000000e-03  5.99000950e-02  9.07974696e-01 
 9.02187500e-01  4.37500000e-03  6.98832367e-02  9.07974672e-01 
 9.02500000e-01  5.00000000e-03  7.98662808e-02  9.07974644e-01 
 9.02812500e-01  5.62500000e-03  8.98492123e-02  9.07974612e-01 
 9.03125000e-01  6.25000000e-03  9.98320153e-02  9.07974577e-01 
 9.03437500e-01  6.87500000e-03  1.09814673e-01  9.07974538e-01 
 9.03750000e-01  7.50000000e-03  1.19797169e-01  9.07974495e-01 
 9.04062500e-01  8.12500000e-03  1.29779484e-01  9.07974448e-01 
 9.04375000e-01  8.75000000e-03  1.39761601e-01  9.07974397e-01 
 9.04687500e-01  9.37500000e-03  1.49743498e-01  9.07974343e-01 
 9.05000000e-01  1.00000000e-02  1.59725155e-01  9.07974285e-01 
 9.05312500e-01  1.06250000e-02  1.69706549e-01  9.07974223e-01 
 9.05625000e-01  1.12500000e-02  1.79687655e-01  9.07974157e-01 
 9.05937500e-01  1.18750000e-02  1.89668449e-01  9.07974088e-01 
 9.06250000e-01  1.25000000e-02  1.99648901e-01  9.07974014e-01 
 9.06562500e-01  1.31250000e-02  2.09628982e-01  9.07973937e-01 
 9.06875000e-01  1.37500000e-02  2.19608659e-01  9.07973856e-01 
 9.07187500e-01  1.43750000e-02  2.29587897e-01  9.07973770e-01 
 9.07500000e-01  1.50000000e-02  2.39566658e-01  9.07973681e-01 
 9.07812500e-01  1.56250000e-02  2.49544899e-01  9.07973588e-01 
 9.08125000e-01  1.62500000e-02  2.59522573e-01  9.07973491e-01 
 9.08437500e-01  1.68750000e-02  2.69499630e-01  9.07973390e-01 
 9.08750000e-01  1.75000000e-02  2.79476013e-01  9.07973285e-01 
 9.09062500e-01  1.81250000e-02  2.89451660e-01  9.07973176e-01 
 9.09375000e-01  1.87500000e-02  2.99426501e-01  9.07973063e-01 
 9.09687500e-01  1.93750000e-02  3.09400458e-01  9.07972946e-01 
 9.10000000e-01  2.00000000e-02  3.19373445e-01  9.07972825e-01 
 9.10312500e-01  2.06250000e-02  3.29345363e-01  9.07972699e-01 
 9.10625000e-01  2.12500000e-02  3.39316101e-01  9.07972569e-01 
 9.10937500e-01  2.18750000e-02  3.49285535e-01  9.07972435e-01 
 9.11250000e-01  2.25000000e-02  3.59253520e-01  9.07972297e-01 
 9.11562500e-01  2.31250000e-02  3.69219892e-01  9.07972155e-01 
 9.11875000e-01  2.37500000e-02  3.79184464e-01  9.07972008e-01 
 9.12187500e-01  2.43750000e-02  3.89147018e-01  9.07971856e-01 
 9.12500000e-01  2.50000000e-02  3.99107302e-01  9.07971700e-01 
