 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.98761329e-01  9.01881808e-01 
 8.87812500e-01 -2.43750000e-02 -3.88848174e-01  9.01881893e-01 
 8.88125000e-01 -2.37500000e-02 -3.78925184e-01  9.01881974e-01 
 8.88437500e-01 -2.31250000e-02 -3.68994040e-01  9.01882053e-01 
 8.88750000e-01 -2.25000000e-02 -3.59056079e-01  9.01882129e-01 
 8.89062500e-01 -2.18750000e-02 -3.49112378e-01  9.01882202e-01 
 8.89375000e-01 -2.12500000e-02 -3.39163808e-01  9.01882272e-01 
 8.89687500e-01 -2.06250000e-02 -3.29211078e-01  9.01882340e-01 
 8.90000000e-01 -2.00000000e-02 -3.19254774e-01  9.01882406e-01 
 8.90312500e-01 -1.93750000e-02 -3.09295379e-01  9.01882469e-01 
 8.90625000e-01 -1.87500000e-02 -2.99333297e-01  9.01882529e-01 
 8.90937500e-01 -1.81250000e-02 -2.89368866e-01  9.01882588e-01 
 8.91250000e-01 -1.75000000e-02 -2.79402375e-01  9.01882644e-01 
 8.91562500e-01 -1.68750000e-02 -2.69434065e-01  9.01882698e-01 
 8.91875000e-01 -1.62500000e-02 -2.59464146e-01  9.01882750e-01 
 8.92187500e-01 -1.56250000e-02 -2.49492798e-01  9.01882800e-01 
 8.92500000e-01 -1.50000000e-02 -2.39520175e-01  9.01882847e-01 
 8.92812500e-01 -1.43750000e-02 -2.29546413e-01  9.01882893e-01 
 8.93125000e-01 -1.37500000e-02 -2.19571631e-01  9.01882936e-01 
 8.93437500e-01 -1.31250000e-02 -2.09595932e-01  9.01882977e-01 
 8.93750000e-01 -1.25000000e-02 -1.99619409e-01  9.01883017e-01 
 8.94062500e-01 -1.18750000e-02 -1.89642143e-01  9.01883054e-01 
 8.94375000e-01 -1.12500000e-02 -1.79664207e-01  9.01883089e-01 
 8.94687500e-01 -1.06250000e-02 -1.69685666e-01  9.01883122e-01 
 8.95000000e-01 -1.00000000e-02 -1.59706580e-01  9.01883154e-01 
 8.95312500e-01 -9.37500000e-03 -1.49727001e-01  9.01883183e-01 
 8.95625000e-01 -8.75000000e-03 -1.39746979e-01  9.01883211e-01 
 8.95937500e-01 -8.12500000e-03 -1.29766557e-01  9.01883236e-01 
 8.96250000e-01 -7.50000000e-03 -1.19785776e-01  9.01883260e-01 
 8.96562500e-01 -6.87500000e-03 -1.09804673e-01  9.01883281e-01 
 8.96875000e-01 -6.25000000e-03 -9.98232842e-02  9.01883301e-01 
 8.97187500e-01 -5.62500000e-03 -8.98416414e-02  9.01883319e-01 
 8.97500000e-01 -5.00000000e-03 -7.98597749e-02  9.01883335e-01 
 8.97812500e-01 -4.37500000e-03 -6.98777139e-02  9.01883349e-01 
 8.98125000e-01 -3.75000000e-03 -5.98954857e-02  9.01883361e-01 
 8.98437500e-01 -3.12500000e-03 -4.99131161e-02  9.01883371e-01 
 8.98750000e-01 -2.50000000e-03 -3.99306300e-02  9.01883380e-01 
 8.99062500e-01 -1.87500000e-03 -2.99480525e-02  9.01883386e-01 
 8.99375000e-01 -1.25000000e-03 -1.99654060e-02  9.01883391e-01 
 8.99687500e-01 -6.25000000e-04 -9.98271433e-03  9.01883394e-01 
 9.00000000e-01  3.99680289e-15 -3.53427287e-11  9.01883395e-01 
 9.00312500e-01  6.25000000e-04  9.98271422e-03  9.01883394e-01 
 9.00625000e-01  1.25000000e-03  1.99654060e-02  9.01883391e-01 
 9.00937500e-01  1.87500000e-03  2.99480524e-02  9.01883386e-01 
 9.01250000e-01  2.50000000e-03  3.99306302e-02  9.01883380e-01 
 9.01562500e-01  3.12500000e-03  4.99131161e-02  9.01883371e-01 
 9.01875000e-01  3.75000000e-03  5.98954857e-02  9.01883361e-01 
 9.02187500e-01  4.37500000e-03  6.98777141e-02  9.01883349e-01 
 9.02500000e-01  5.00000000e-03  7.98597750e-02  9.01883335e-01 
 9.02812500e-01  5.62500000e-03  8.98416413e-02  9.01883319e-01 
 9.03125000e-01  6.25000000e-03  9.98232841e-02  9.01883301e-01 
 9.03437500e-01  6.87500000e-03  1.09804673e-01  9.01883281e-01 
 9.03750000e-01  7.50000000e-03  1.19785776e-01  9.01883260e-01 
 9.04062500e-01  8.12500000e-03  1.29766556e-01  9.01883236e-01 
 9.04375000e-01  8.75000000e-03  1.39746979e-01  9.01883211e-01 
 9.04687500e-01  9.37500000e-03  1.49727001e-01  9.01883183e-01 
 9.05000000e-01  1.00000000e-02  1.59706580e-01  9.01883154e-01 
 9.05312500e-01  1.06250000e-02  1.69685667e-01  9.01883122e-01 
 9.05625000e-01  1.12500000e-02  1.79664207e-01  9.01883089e-01 
 9.05937500e-01  1.18750000e-02  1.89642143e-01  9.01883054e-01 
 9.06250000e-01  1.25000000e-02  1.99619409e-01  9.01883017e-01 
 9.06562500e-01  1.31250000e-02  2.09595932e-01  9.01882977e-01 
 9.06875000e-01  1.37500000e-02  2.19571631e-01  9.01882936e-01 
 9.07187500e-01  1.43750000e-02  2.29546413e-01  9.01882893e-01 
 9.07500000e-01  1.50000000e-02  2.39520175e-01  9.01882847e-01 
 9.07812500e-01  1.56250000e-02  2.49492798e-01  9.01882800e-01 
 9.08125000e-01  1.62500000e-02  2.59464146e-01  9.01882750e-01 
 9.08437500e-01  1.68750000e-02  2.69434065e-01  9.01882698e-01 
 9.08750000e-01  1.75000000e-02  2.79402375e-01  9.01882644e-01 
 9.09062500e-01  1.81250000e-02  2.89368866e-01  9.01882588e-01 
 9.09375000e-01  1.87500000e-02  2.99333297e-01  9.01882529e-01 
 9.09687500e-01  1.93750000e-02  3.09295379e-01  9.01882469e-01 
 9.10000000e-01  2.00000000e-02  3.19254774e-01  9.01882406e-01 
 9.10312500e-01  2.06250000e-02  3.29211078e-01  9.01882340e-01 
 9.10625000e-01  2.12500000e-02  3.39163808e-01  9.01882272e-01 
 9.10937500e-01  2.18750000e-02  3.49112378e-01  9.01882202e-01 
 9.11250000e-01  2.25000000e-02  3.59056079e-01  9.01882129e-01 
 9.11562500e-01  2.31250000e-02  3.68994040e-01  9.01882053e-01 
 9.11875000e-01  2.37500000e-02  3.78925184e-01  9.01881974e-01 
 9.12187500e-01  2.43750000e-02  3.88848174e-01  9.01881893e-01 
 9.12500000e-01  2.50000000e-02  3.98761329e-01  9.01881808e-01 
