 frequency       av              ph             
 2.05352503e+01 -2.94571546e-02 -2.08102763e-04 
 2.11348904e+01 -2.94571545e-02 -2.14179474e-04 
 2.17520403e+01 -2.94571545e-02 -2.20433627e-04 
 2.23872114e+01 -2.94571545e-02 -2.26870406e-04 
 2.30409298e+01 -2.94571545e-02 -2.33495141e-04 
 2.37137371e+01 -2.94571545e-02 -2.40313322e-04 
 2.44061907e+01 -2.94571545e-02 -2.47330598e-04 
 2.51188643e+01 -2.94571544e-02 -2.54552782e-04 
 2.58523484e+01 -2.94571544e-02 -2.61985857e-04 
 2.66072506e+01 -2.94571544e-02 -2.69635982e-04 
 2.73841963e+01 -2.94571544e-02 -2.77509495e-04 
 2.81838293e+01 -2.94571543e-02 -2.85612919e-04 
 2.90068120e+01 -2.94571543e-02 -2.93952967e-04 
 2.98538262e+01 -2.94571543e-02 -3.02536548e-04 
 3.07255737e+01 -2.94571542e-02 -3.11370775e-04 
 3.16227766e+01 -2.94571542e-02 -3.20462966e-04 
 3.25461783e+01 -2.94571542e-02 -3.29820653e-04 
 3.34965439e+01 -2.94571541e-02 -3.39451590e-04 
 3.44746607e+01 -2.94571541e-02 -3.49363756e-04 
 3.54813389e+01 -2.94571540e-02 -3.59565361e-04 
 3.65174127e+01 -2.94571540e-02 -3.70064860e-04 
 3.75837404e+01 -2.94571539e-02 -3.80870949e-04 
 3.86812055e+01 -2.94571539e-02 -3.91992581e-04 
 3.98107171e+01 -2.94571538e-02 -4.03438971e-04 
 4.09732110e+01 -2.94571538e-02 -4.15219602e-04 
 4.21696503e+01 -2.94571537e-02 -4.27344233e-04 
 4.34010264e+01 -2.94571536e-02 -4.39822910e-04 
 4.46683592e+01 -2.94571536e-02 -4.52665971e-04 
 4.59726989e+01 -2.94571535e-02 -4.65884056e-04 
 4.73151259e+01 -2.94571534e-02 -4.79488116e-04 
 4.86967525e+01 -2.94571533e-02 -4.93489422e-04 
 5.01187234e+01 -2.94571533e-02 -5.07899573e-04 
 5.15822165e+01 -2.94571532e-02 -5.22730508e-04 
 5.30884444e+01 -2.94571531e-02 -5.37994515e-04 
 5.46386550e+01 -2.94571530e-02 -5.53704238e-04 
 5.62341325e+01 -2.94571528e-02 -5.69872694e-04 
 5.78761988e+01 -2.94571527e-02 -5.86513277e-04 
 5.95662144e+01 -2.94571526e-02 -6.03639774e-04 
 6.13055792e+01 -2.94571525e-02 -6.21266373e-04 
 6.30957344e+01 -2.94571523e-02 -6.39407679e-04 
 6.49381632e+01 -2.94571522e-02 -6.58078720e-04 
 6.68343918e+01 -2.94571520e-02 -6.77294966e-04 
 6.87859912e+01 -2.94571519e-02 -6.97072336e-04 
 7.07945784e+01 -2.94571517e-02 -7.17427216e-04 
 7.28618175e+01 -2.94571515e-02 -7.38376469e-04 
 7.49894209e+01 -2.94571513e-02 -7.59937451e-04 
 7.71791516e+01 -2.94571511e-02 -7.82128025e-04 
 7.94328235e+01 -2.94571509e-02 -8.04966576e-04 
 8.17523038e+01 -2.94571506e-02 -8.28472024e-04 
 8.41395142e+01 -2.94571504e-02 -8.52663844e-04 
 8.65964323e+01 -2.94571501e-02 -8.77562078e-04 
 8.91250938e+01 -2.94571498e-02 -9.03187353e-04 
 9.17275935e+01 -2.94571495e-02 -9.29560900e-04 
 9.44060876e+01 -2.94571492e-02 -9.56704569e-04 
 9.71627952e+01 -2.94571489e-02 -9.84640847e-04 
 1.00000000e+02 -2.94571485e-02 -1.01339288e-03 
 1.02920053e+02 -2.94571482e-02 -1.04298449e-03 
 1.05925373e+02 -2.94571478e-02 -1.07344018e-03 
 1.09018449e+02 -2.94571473e-02 -1.10478520e-03 
 1.12201845e+02 -2.94571469e-02 -1.13704551e-03 
 1.15478198e+02 -2.94571464e-02 -1.17024784e-03 
 1.18850223e+02 -2.94571459e-02 -1.20441969e-03 
 1.22320712e+02 -2.94571454e-02 -1.23958938e-03 
 1.25892541e+02 -2.94571449e-02 -1.27578605e-03 
 1.29568670e+02 -2.94571443e-02 -1.31303967e-03 
 1.33352143e+02 -2.94571436e-02 -1.35138112e-03 
 1.37246096e+02 -2.94571430e-02 -1.39084217e-03 
 1.41253754e+02 -2.94571423e-02 -1.43145549e-03 
 1.45378439e+02 -2.94571415e-02 -1.47325475e-03 
 1.49623566e+02 -2.94571407e-02 -1.51627456e-03 
 1.53992653e+02 -2.94571399e-02 -1.56055058e-03 
 1.58489319e+02 -2.94571390e-02 -1.60611948e-03 
 1.63117291e+02 -2.94571381e-02 -1.65301901e-03 
 1.67880402e+02 -2.94571371e-02 -1.70128804e-03 
 1.72782598e+02 -2.94571360e-02 -1.75096655e-03 
 1.77827941e+02 -2.94571349e-02 -1.80209570e-03 
 1.83020611e+02 -2.94571337e-02 -1.85471784e-03 
 1.88364909e+02 -2.94571325e-02 -1.90887658e-03 
 1.93865264e+02 -2.94571312e-02 -1.96461678e-03 
 1.99526231e+02 -2.94571298e-02 -2.02198463e-03 
 2.05352503e+02 -2.94571283e-02 -2.08102765e-03 
 2.11348904e+02 -2.94571267e-02 -2.14179475e-03 
 2.17520403e+02 -2.94571250e-02 -2.20433629e-03 
 2.23872114e+02 -2.94571233e-02 -2.26870407e-03 
 2.30409298e+02 -2.94571214e-02 -2.33495143e-03 
 2.37137371e+02 -2.94571194e-02 -2.40313324e-03 
 2.44061907e+02 -2.94571173e-02 -2.47330600e-03 
 2.51188643e+02 -2.94571151e-02 -2.54552784e-03 
 2.58523484e+02 -2.94571127e-02 -2.61985860e-03 
 2.66072506e+02 -2.94571102e-02 -2.69635985e-03 
 2.73841963e+02 -2.94571076e-02 -2.77509498e-03 
 2.81838293e+02 -2.94571048e-02 -2.85612922e-03 
 2.90068120e+02 -2.94571018e-02 -2.93952970e-03 
 2.98538262e+02 -2.94570987e-02 -3.02536552e-03 
 3.07255737e+02 -2.94570954e-02 -3.11370779e-03 
 3.16227766e+02 -2.94570919e-02 -3.20462970e-03 
 3.25461783e+02 -2.94570881e-02 -3.29820658e-03 
 3.34965439e+02 -2.94570842e-02 -3.39451596e-03 
 3.44746607e+02 -2.94570800e-02 -3.49363762e-03 
 3.54813389e+02 -2.94570755e-02 -3.59565368e-03 
 3.65174127e+02 -2.94570708e-02 -3.70064867e-03 
 3.75837404e+02 -2.94570659e-02 -3.80870957e-03 
 3.86812055e+02 -2.94570606e-02 -3.91992590e-03 
 3.98107171e+02 -2.94570550e-02 -4.03438981e-03 
 4.09732110e+02 -2.94570491e-02 -4.15219612e-03 
 4.21696503e+02 -2.94570428e-02 -4.27344244e-03 
 4.34010264e+02 -2.94570362e-02 -4.39822922e-03 
 4.46683592e+02 -2.94570292e-02 -4.52665984e-03 
 4.59726989e+02 -2.94570217e-02 -4.65884071e-03 
 4.73151259e+02 -2.94570138e-02 -4.79488132e-03 
 4.86967525e+02 -2.94570055e-02 -4.93489439e-03 
 5.01187234e+02 -2.94569966e-02 -5.07899592e-03 
 5.15822165e+02 -2.94569873e-02 -5.22730529e-03 
 5.30884444e+02 -2.94569773e-02 -5.37994537e-03 
 5.46386550e+02 -2.94569668e-02 -5.53704263e-03 
 5.62341325e+02 -2.94569557e-02 -5.69872721e-03 
 5.78761988e+02 -2.94569439e-02 -5.86513306e-03 
 5.95662144e+02 -2.94569314e-02 -6.03639806e-03 
 6.13055792e+02 -2.94569181e-02 -6.21266409e-03 
 6.30957344e+02 -2.94569041e-02 -6.39407717e-03 
 6.49381632e+02 -2.94568892e-02 -6.58078762e-03 
 6.68343918e+02 -2.94568735e-02 -6.77295011e-03 
 6.87859912e+02 -2.94568568e-02 -6.97072386e-03 
 7.07945784e+02 -2.94568392e-02 -7.17427270e-03 
 7.28618175e+02 -2.94568205e-02 -7.38376528e-03 
 7.49894209e+02 -2.94568007e-02 -7.59937515e-03 
 7.71791516e+02 -2.94567797e-02 -7.82128095e-03 
 7.94328235e+02 -2.94567574e-02 -8.04966652e-03 
 8.17523038e+02 -2.94567339e-02 -8.28472108e-03 
 8.41395142e+02 -2.94567090e-02 -8.52663935e-03 
 8.65964323e+02 -2.94566825e-02 -8.77562177e-03 
 8.91250938e+02 -2.94566546e-02 -9.03187461e-03 
 9.17275935e+02 -2.94566249e-02 -9.29561018e-03 
 9.44060876e+02 -2.94565935e-02 -9.56704697e-03 
 9.71627952e+02 -2.94565602e-02 -9.84640987e-03 
 1.00000000e+03 -2.94565250e-02 -1.01339303e-02 
 1.02920053e+03 -2.94564877e-02 -1.04298465e-02 
 1.05925373e+03 -2.94564482e-02 -1.07344036e-02 
 1.09018449e+03 -2.94564063e-02 -1.10478540e-02 
 1.12201845e+03 -2.94563619e-02 -1.13704573e-02 
 1.15478198e+03 -2.94563150e-02 -1.17024808e-02 
 1.18850223e+03 -2.94562652e-02 -1.20441995e-02 
 1.22320712e+03 -2.94562125e-02 -1.23958966e-02 
 1.25892541e+03 -2.94561566e-02 -1.27578635e-02 
 1.29568670e+03 -2.94560975e-02 -1.31304001e-02 
 1.33352143e+03 -2.94560349e-02 -1.35138149e-02 
 1.37246096e+03 -2.94559685e-02 -1.39084256e-02 
 1.41253754e+03 -2.94558982e-02 -1.43145592e-02 
 1.45378439e+03 -2.94558237e-02 -1.47325521e-02 
 1.49623566e+03 -2.94557449e-02 -1.51627507e-02 
 1.53992653e+03 -2.94556613e-02 -1.56055114e-02 
 1.58489319e+03 -2.94555728e-02 -1.60612009e-02 
 1.63117291e+03 -2.94554791e-02 -1.65301968e-02 
 1.67880402e+03 -2.94553798e-02 -1.70128876e-02 
 1.72782598e+03 -2.94552746e-02 -1.75096734e-02 
 1.77827941e+03 -2.94551632e-02 -1.80209655e-02 
 1.83020611e+03 -2.94550452e-02 -1.85471878e-02 
 1.88364909e+03 -2.94549202e-02 -1.90887760e-02 
 1.93865264e+03 -2.94547878e-02 -1.96461790e-02 
 1.99526231e+03 -2.94546475e-02 -2.02198584e-02 
 2.05352503e+03 -2.94544989e-02 -2.08102897e-02 
 2.11348904e+03 -2.94543416e-02 -2.14179619e-02 
 2.17520403e+03 -2.94541749e-02 -2.20433786e-02 
 2.23872114e+03 -2.94539983e-02 -2.26870578e-02 
 2.30409298e+03 -2.94538113e-02 -2.33495329e-02 
 2.37137371e+03 -2.94536131e-02 -2.40313528e-02 
 2.44061907e+03 -2.94534033e-02 -2.47330822e-02 
 2.51188643e+03 -2.94531810e-02 -2.54553026e-02 
 2.58523484e+03 -2.94529455e-02 -2.61986123e-02 
 2.66072506e+03 -2.94526961e-02 -2.69636273e-02 
 2.73841963e+03 -2.94524319e-02 -2.77509812e-02 
 2.81838293e+03 -2.94521521e-02 -2.85613264e-02 
 2.90068120e+03 -2.94518556e-02 -2.93953343e-02 
 2.98538262e+03 -2.94515416e-02 -3.02536958e-02 
 3.07255737e+03 -2.94512090e-02 -3.11371222e-02 
 3.16227766e+03 -2.94508567e-02 -3.20463453e-02 
 3.25461783e+03 -2.94504835e-02 -3.29821184e-02 
 3.34965439e+03 -2.94500882e-02 -3.39452169e-02 
 3.44746607e+03 -2.94496695e-02 -3.49364387e-02 
 3.54813389e+03 -2.94492260e-02 -3.59566050e-02 
 3.65174127e+03 -2.94487562e-02 -3.70065610e-02 
 3.75837404e+03 -2.94482585e-02 -3.80871766e-02 
 3.86812055e+03 -2.94477314e-02 -3.91993473e-02 
 3.98107171e+03 -2.94471730e-02 -4.03439943e-02 
 4.09732110e+03 -2.94465815e-02 -4.15220662e-02 
 4.21696503e+03 -2.94459550e-02 -4.27345388e-02 
 4.34010264e+03 -2.94452914e-02 -4.39824169e-02 
 4.46683592e+03 -2.94445885e-02 -4.52667344e-02 
 4.59726989e+03 -2.94438439e-02 -4.65885553e-02 
 4.73151259e+03 -2.94430551e-02 -4.79489748e-02 
 4.86967525e+03 -2.94422197e-02 -4.93491201e-02 
 5.01187234e+03 -2.94413347e-02 -5.07901512e-02 
 5.15822165e+03 -2.94403973e-02 -5.22732623e-02 
 5.30884444e+03 -2.94394044e-02 -5.37996820e-02 
 5.46386550e+03 -2.94383526e-02 -5.53706751e-02 
 5.62341325e+03 -2.94372385e-02 -5.69875434e-02 
 5.78761988e+03 -2.94360584e-02 -5.86516264e-02 
 5.95662144e+03 -2.94348083e-02 -6.03643030e-02 
 6.13055792e+03 -2.94334842e-02 -6.21269923e-02 
 6.30957344e+03 -2.94320816e-02 -6.39411549e-02 
 6.49381632e+03 -2.94305960e-02 -6.58082940e-02 
 6.68343918e+03 -2.94290223e-02 -6.77299566e-02 
 6.87859912e+03 -2.94273553e-02 -6.97077351e-02 
 7.07945784e+03 -2.94255896e-02 -7.17432683e-02 
 7.28618175e+03 -2.94237192e-02 -7.38382429e-02 
 7.49894209e+03 -2.94217380e-02 -7.59943948e-02 
 7.71791516e+03 -2.94196395e-02 -7.82135108e-02 
 7.94328235e+03 -2.94174166e-02 -8.04974298e-02 
 8.17523038e+03 -2.94150619e-02 -8.28480443e-02 
 8.41395142e+03 -2.94125678e-02 -8.52673022e-02 
 8.65964323e+03 -2.94099258e-02 -8.77572083e-02 
 8.91250938e+03 -2.94071274e-02 -9.03198261e-02 
 9.17275935e+03 -2.94041631e-02 -9.29572792e-02 
 9.44060876e+03 -2.94010231e-02 -9.56717533e-02 
 9.71627952e+03 -2.93976971e-02 -9.84654980e-02 
 1.00000000e+04 -2.93941740e-02 -1.01340829e-01 
 1.02920053e+04 -2.93904422e-02 -1.04300128e-01 
 1.05925373e+04 -2.93864893e-02 -1.07345849e-01 
 1.09018449e+04 -2.93823021e-02 -1.10480516e-01 
 1.12201845e+04 -2.93778668e-02 -1.13706728e-01 
 1.15478198e+04 -2.93731687e-02 -1.17027157e-01 
 1.18850223e+04 -2.93681923e-02 -1.20444556e-01 
 1.22320712e+04 -2.93629210e-02 -1.23961758e-01 
 1.25892541e+04 -2.93573373e-02 -1.27581679e-01 
 1.29568670e+04 -2.93514228e-02 -1.31307319e-01 
 1.33352143e+04 -2.93451578e-02 -1.35141766e-01 
 1.37246096e+04 -2.93385216e-02 -1.39088200e-01 
 1.41253754e+04 -2.93314923e-02 -1.43149891e-01 
 1.45378439e+04 -2.93240464e-02 -1.47330209e-01 
 1.49623566e+04 -2.93161593e-02 -1.51632617e-01 
 1.53992653e+04 -2.93078049e-02 -1.56060684e-01 
 1.58489319e+04 -2.92989554e-02 -1.60618082e-01 
 1.63117291e+04 -2.92895817e-02 -1.65308588e-01 
 1.67880402e+04 -2.92796525e-02 -1.70136094e-01 
 1.72782598e+04 -2.92691350e-02 -1.75104602e-01 
 1.77827941e+04 -2.92579943e-02 -1.80218234e-01 
 1.83020611e+04 -2.92461935e-02 -1.85481230e-01 
 1.88364909e+04 -2.92336935e-02 -1.90897956e-01 
 1.93865264e+04 -2.92204528e-02 -1.96472905e-01 
 1.99526231e+04 -2.92064276e-02 -2.02210702e-01 
 2.05352503e+04 -2.91915714e-02 -2.08116107e-01 
 2.11348904e+04 -2.91758349e-02 -2.14194021e-01 
 2.17520403e+04 -2.91591661e-02 -2.20449486e-01 
 2.23872114e+04 -2.91415096e-02 -2.26887695e-01 
 2.30409298e+04 -2.91228070e-02 -2.33513990e-01 
 2.37137371e+04 -2.91029962e-02 -2.40333871e-01 
 2.44061907e+04 -2.90820116e-02 -2.47352999e-01 
 2.51188643e+04 -2.90597837e-02 -2.54577204e-01 
 2.58523484e+04 -2.90362388e-02 -2.62012482e-01 
 2.66072506e+04 -2.90112988e-02 -2.69665008e-01 
 2.73841963e+04 -2.89848812e-02 -2.77541138e-01 
 2.81838293e+04 -2.89568984e-02 -2.85647416e-01 
 2.90068120e+04 -2.89272576e-02 -2.93990575e-01 
 2.98538262e+04 -2.88958606e-02 -3.02577548e-01 
 3.07255737e+04 -2.88626035e-02 -3.11415472e-01 
 3.16227766e+04 -2.88273759e-02 -3.20511694e-01 
 3.25461783e+04 -2.87900612e-02 -3.29873776e-01 
 3.34965439e+04 -2.87505356e-02 -3.39509504e-01 
 3.44746607e+04 -2.87086684e-02 -3.49426892e-01 
 3.54813389e+04 -2.86643206e-02 -3.59634192e-01 
 3.65174127e+04 -2.86173454e-02 -3.70139898e-01 
 3.75837404e+04 -2.85675872e-02 -3.80952755e-01 
 3.86812055e+04 -2.85148810e-02 -3.92081765e-01 
 3.98107171e+04 -2.84590523e-02 -4.03536198e-01 
 4.09732110e+04 -2.83999161e-02 -4.15325597e-01 
 4.21696503e+04 -2.83372765e-02 -4.27459788e-01 
 4.34010264e+04 -2.82709259e-02 -4.39948887e-01 
 4.46683592e+04 -2.82006446e-02 -4.52803309e-01 
 4.59726989e+04 -2.81261998e-02 -4.66033780e-01 
 4.73151259e+04 -2.80473448e-02 -4.79651343e-01 
 4.86967525e+04 -2.79638184e-02 -4.93667370e-01 
 5.01187234e+04 -2.78753441e-02 -5.08093570e-01 
 5.15822165e+04 -2.77816287e-02 -5.22942002e-01 
 5.30884444e+04 -2.76823618e-02 -5.38225083e-01 
 5.46386550e+04 -2.75772148e-02 -5.53955601e-01 
 5.62341325e+04 -2.74658394e-02 -5.70146727e-01 
 5.78761988e+04 -2.73478668e-02 -5.86812025e-01 
 5.95662144e+04 -2.72229063e-02 -6.03965465e-01 
 6.13055792e+04 -2.70905443e-02 -6.21621439e-01 
 6.30957344e+04 -2.69503424e-02 -6.39794768e-01 
 6.49381632e+04 -2.68018365e-02 -6.58500721e-01 
 6.68343918e+04 -2.66445350e-02 -6.77755027e-01 
 6.87859912e+04 -2.64779172e-02 -6.97573891e-01 
 7.07945784e+04 -2.63014316e-02 -7.17974006e-01 
 7.28618175e+04 -2.61144941e-02 -7.38972575e-01 
 7.49894209e+04 -2.59164861e-02 -7.60587322e-01 
 7.71791516e+04 -2.57067523e-02 -7.82836510e-01 
 7.94328235e+04 -2.54845989e-02 -8.05738961e-01 
 8.17523038e+04 -2.52492908e-02 -8.29314074e-01 
 8.41395142e+04 -2.50000496e-02 -8.53581842e-01 
 8.65964323e+04 -2.47360511e-02 -8.78562874e-01 
 8.91250938e+04 -2.44564221e-02 -9.04278417e-01 
 9.17275935e+04 -2.41602379e-02 -9.30750374e-01 
 9.44060876e+04 -2.38465193e-02 -9.58001329e-01 
 9.71627952e+04 -2.35142293e-02 -9.86054571e-01 
 1.00000000e+05 -2.31622695e-02 -1.01493412e+00 
 1.02920053e+05 -2.27894768e-02 -1.04466474e+00 
 1.05925373e+05 -2.23946196e-02 -1.07527200e+00 
 1.09018449e+05 -2.19763934e-02 -1.10678225e+00 
 1.12201845e+05 -2.15334169e-02 -1.13922270e+00 
 1.15478198e+05 -2.10642274e-02 -1.17262142e+00 
 1.18850223e+05 -2.05672761e-02 -1.20700738e+00 
 1.22320712e+05 -2.00409226e-02 -1.24241049e+00 
 1.25892541e+05 -1.94834301e-02 -1.27886164e+00 
 1.29568670e+05 -1.88929598e-02 -1.31639270e+00 
 1.33352143e+05 -1.82675642e-02 -1.35503663e+00 
 1.37246096e+05 -1.76051816e-02 -1.39482743e+00 
 1.41253754e+05 -1.69036289e-02 -1.43580028e+00 
 1.45378439e+05 -1.61605947e-02 -1.47799149e+00 
 1.49623566e+05 -1.53736320e-02 -1.52143864e+00 
 1.53992653e+05 -1.45401499e-02 -1.56618054e+00 
 1.58489319e+05 -1.36574055e-02 -1.61225737e+00 
 1.63117291e+05 -1.27224953e-02 -1.65971068e+00 
 1.67880402e+05 -1.17323453e-02 -1.70858345e+00 
 1.72782598e+05 -1.06837016e-02 -1.75892019e+00 
 1.77827941e+05 -9.57311989e-03 -1.81076698e+00 
 1.83020611e+05 -8.39695443e-03 -1.86417154e+00 
 1.88364909e+05 -7.15134642e-03 -1.91918332e+00 
 1.93865264e+05 -5.83221175e-03 -1.97585357e+00 
 1.99526231e+05 -4.43522815e-03 -2.03423542e+00 
 2.05352503e+05 -2.95582141e-03 -2.09438398e+00 
 2.11348904e+05 -1.38915109e-03 -2.15635644e+00 
 2.17520403e+05  2.69904690e-04 -2.22021216e+00 
 2.23872114e+05  2.02676534e-03 -2.28601279e+00 
 2.30409298e+05  3.88716454e-03 -2.35382239e+00 
 2.37137371e+05  5.85716816e-03 -2.42370753e+00 
 2.44061907e+05  7.94319290e-03 -2.49573745e+00 
 2.51188643e+05  1.01520261e-02 -2.56998420e+00 
 2.58523484e+05  1.24908463e-02 -2.64652278e+00 
 2.66072506e+05  1.49672453e-02 -2.72543131e+00 
 2.73841963e+05  1.75892512e-02 -2.80679121e+00 
 2.81838293e+05  2.03653521e-02 -2.89068740e+00 
 2.90068120e+05  2.33045218e-02 -2.97720845e+00 
 2.98538262e+05  2.64162463e-02 -3.06644688e+00 
 3.07255737e+05  2.97105516e-02 -3.15849933e+00 
 3.16227766e+05  3.31980332e-02 -3.25346682e+00 
 3.25461783e+05  3.68898863e-02 -3.35145506e+00 
 3.34965439e+05  4.07979380e-02 -3.45257471e+00 
 3.44746607e+05  4.49346810e-02 -3.55694169e+00 
 3.54813389e+05  4.93133080e-02 -3.66467755e+00 
 3.65174127e+05  5.39477487e-02 -3.77590981e+00 
 3.75837404e+05  5.88527072e-02 -3.89077237e+00 
 3.86812055e+05  6.40437016e-02 -4.00940595e+00 
 3.98107171e+05  6.95371051e-02 -4.13195853e+00 
 4.09732110e+05  7.53501879e-02 -4.25858588e+00 
 4.21696503e+05  8.15011612e-02 -4.38945208e+00 
