 frequency       av              ph             
 1.00000000e+00  1.19678420e+01 -2.51313475e-05 
 1.02920053e+00  1.19678420e+01 -2.58651961e-05 
 1.05925373e+00  1.19678420e+01 -2.66204735e-05 
 1.09018449e+00  1.19678420e+01 -2.73978053e-05 
 1.12201845e+00  1.19678420e+01 -2.81978357e-05 
 1.15478198e+00  1.19678420e+01 -2.90212273e-05 
 1.18850223e+00  1.19678420e+01 -2.98686625e-05 
 1.22320712e+00  1.19678420e+01 -3.07408432e-05 
 1.25892541e+00  1.19678420e+01 -3.16384920e-05 
 1.29568670e+00  1.19678420e+01 -3.25623526e-05 
 1.33352143e+00  1.19678420e+01 -3.35131905e-05 
 1.37246096e+00  1.19678420e+01 -3.44917933e-05 
 1.41253754e+00  1.19678420e+01 -3.54989719e-05 
 1.45378439e+00  1.19678420e+01 -3.65355606e-05 
 1.49623566e+00  1.19678420e+01 -3.76024182e-05 
 1.53992653e+00  1.19678420e+01 -3.87004286e-05 
 1.58489319e+00  1.19678420e+01 -3.98305016e-05 
 1.63117291e+00  1.19678420e+01 -4.09935732e-05 
 1.67880402e+00  1.19678420e+01 -4.21906072e-05 
 1.72782598e+00  1.19678420e+01 -4.34225951e-05 
 1.77827941e+00  1.19678420e+01 -4.46905578e-05 
 1.83020611e+00  1.19678420e+01 -4.59955456e-05 
 1.88364909e+00  1.19678420e+01 -4.73386398e-05 
 1.93865264e+00  1.19678420e+01 -4.87209531e-05 
 1.99526231e+00  1.19678420e+01 -5.01436306e-05 
 2.05352503e+00  1.19678420e+01 -5.16078510e-05 
 2.11348904e+00  1.19678420e+01 -5.31148275e-05 
 2.17520403e+00  1.19678420e+01 -5.46658084e-05 
 2.23872114e+00  1.19678420e+01 -5.62620789e-05 
 2.30409298e+00  1.19678420e+01 -5.79049612e-05 
 2.37137371e+00  1.19678420e+01 -5.95958166e-05 
 2.44061907e+00  1.19678420e+01 -6.13360459e-05 
 2.51188643e+00  1.19678420e+01 -6.31270908e-05 
 2.58523484e+00  1.19678420e+01 -6.49704351e-05 
 2.66072506e+00  1.19678420e+01 -6.68676061e-05 
 2.73841963e+00  1.19678420e+01 -6.88201754e-05 
 2.81838293e+00  1.19678420e+01 -7.08297608e-05 
 2.90068120e+00  1.19678420e+01 -7.28980272e-05 
 2.98538262e+00  1.19678420e+01 -7.50266880e-05 
 3.07255737e+00  1.19678420e+01 -7.72175068e-05 
 3.16227766e+00  1.19678420e+01 -7.94722987e-05 
 3.25461783e+00  1.19678420e+01 -8.17929318e-05 
 3.34965439e+00  1.19678420e+01 -8.41813285e-05 
 3.44746607e+00  1.19678420e+01 -8.66394677e-05 
 3.54813389e+00  1.19678420e+01 -8.91693858e-05 
 3.65174127e+00  1.19678420e+01 -9.17731789e-05 
 3.75837404e+00  1.19678420e+01 -9.44530041e-05 
 3.86812055e+00  1.19678420e+01 -9.72110816e-05 
 3.98107171e+00  1.19678420e+01 -1.00049696e-04 
 4.09732110e+00  1.19678420e+01 -1.02971200e-04 
 4.21696503e+00  1.19678420e+01 -1.05978014e-04 
 4.34010264e+00  1.19678420e+01 -1.09072628e-04 
 4.46683592e+00  1.19678420e+01 -1.12257606e-04 
 4.59726989e+00  1.19678420e+01 -1.15535587e-04 
 4.73151259e+00  1.19678420e+01 -1.18909287e-04 
 4.86967525e+00  1.19678420e+01 -1.22381501e-04 
 5.01187234e+00  1.19678420e+01 -1.25955105e-04 
 5.15822165e+00  1.19678420e+01 -1.29633061e-04 
 5.30884444e+00  1.19678420e+01 -1.33418414e-04 
 5.46386550e+00  1.19678420e+01 -1.37314303e-04 
 5.62341325e+00  1.19678420e+01 -1.41323953e-04 
