 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.234393941081e+00  1.234393941081e+00  6.851644486366e-01  8.401706079752e-01 -3.254643961893e-05 
