 time            d5              h5              c5              p5             
 0.00000000e+00 -3.70737103e-01 -4.88498131e-15  8.99360404e-01  1.05747677e-03 
 5.00000000e-11 -3.70737103e-01 -4.99600361e-15  8.99360404e-01  1.05747677e-03 
 1.00000000e-10 -3.70737103e-01 -5.10702591e-15  8.99360404e-01  1.05747677e-03 
 2.00000000e-10 -3.70737103e-01 -5.21804822e-15  8.99360404e-01  1.05747677e-03 
 4.00000000e-10 -3.70737103e-01 -5.32907052e-15  8.99360404e-01  1.05747677e-03 
 8.00000000e-10 -3.70737103e-01 -5.77315973e-15  8.99360404e-01  1.05747677e-03 
 1.60000000e-09 -3.70737103e-01 -6.32827124e-15  8.99360404e-01  1.05747677e-03 
 3.20000000e-09 -3.70737103e-01 -6.55031585e-15  8.99360404e-01  1.05747677e-03 
 6.40000000e-09 -3.70737103e-01 -6.88338275e-15  8.99360404e-01  1.05747677e-03 
 1.14000000e-08 -3.70737103e-01 -7.10542736e-15  8.99360404e-01  1.05747677e-03 
 1.64000000e-08 -3.70737103e-01 -6.55031585e-15  8.99360404e-01  1.05747677e-03 
 2.14000000e-08 -3.70737103e-01 -6.10622664e-15  8.99360404e-01  1.05747677e-03 
 2.64000000e-08 -3.70737103e-01 -5.77315973e-15  8.99360404e-01  1.05747677e-03 
 3.14000000e-08 -3.70737103e-01 -5.44009282e-15  8.99360404e-01  1.05747677e-03 
 3.64000000e-08 -3.70737103e-01 -5.21804822e-15  8.99360404e-01  1.05747677e-03 
 4.14000000e-08 -3.70737103e-01 -4.77395901e-15  8.99360404e-01  1.05747677e-03 
 4.64000000e-08 -3.70737103e-01 -4.21884749e-15  8.99360404e-01  1.05747677e-03 
 5.14000000e-08 -3.70737103e-01 -3.99680289e-15  8.99360404e-01  1.05747677e-03 
 5.64000000e-08 -3.70737103e-01 -3.44169138e-15  8.99360404e-01  1.05747677e-03 
 6.14000000e-08 -3.70737103e-01 -2.77555756e-15  8.99360404e-01  1.05747677e-03 
 6.64000000e-08 -3.70737103e-01 -2.33146835e-15  8.99360404e-01  1.05747677e-03 
 7.14000000e-08 -3.70737103e-01 -2.10942375e-15  8.99360404e-01  1.05747677e-03 
 7.64000000e-08 -3.70737103e-01 -1.66533454e-15  8.99360404e-01  1.05747677e-03 
 8.14000000e-08 -3.70737103e-01 -8.88178420e-16  8.99360404e-01  1.05747677e-03 
 8.64000000e-08 -3.70737103e-01 -5.55111512e-16  8.99360404e-01  1.05747677e-03 
 9.14000000e-08 -3.70737103e-01 -1.11022302e-16  8.99360404e-01  1.05747677e-03 
 9.64000000e-08 -3.70737103e-01  5.55111512e-16  8.99360404e-01  1.05747677e-03 
 1.01400000e-07 -3.70737103e-01  9.99200722e-16  8.99360404e-01  1.05747677e-03 
 1.06400000e-07 -3.70737103e-01  1.44328993e-15  8.99360404e-01  1.05747677e-03 
 1.11400000e-07 -3.70737103e-01  1.99840144e-15  8.99360404e-01  1.05747677e-03 
 1.16400000e-07 -3.70737103e-01  2.55351296e-15  8.99360404e-01  1.05747677e-03 
 1.21400000e-07 -3.70737103e-01  2.99760217e-15  8.99360404e-01  1.05747677e-03 
 1.26400000e-07 -3.70737103e-01  3.33066907e-15  8.99360404e-01  1.05747677e-03 
 1.31400000e-07 -3.70737103e-01  3.55271368e-15  8.99360404e-01  1.05747677e-03 
 1.36400000e-07 -3.70737103e-01  3.99680289e-15  8.99360404e-01  1.05747677e-03 
 1.41400000e-07 -3.70737103e-01  4.55191440e-15  8.99360404e-01  1.05747677e-03 
 1.46400000e-07 -3.70737103e-01  4.88498131e-15  8.99360404e-01  1.05747677e-03 
 1.51400000e-07 -3.70737103e-01  5.21804822e-15  8.99360404e-01  1.05747677e-03 
 1.56400000e-07 -3.70737103e-01  5.55111512e-15  8.99360404e-01  1.05747677e-03 
 1.61400000e-07 -3.70737103e-01  5.88418203e-15  8.99360404e-01  1.05747677e-03 
 1.66400000e-07 -3.70737103e-01  6.32827124e-15  8.99360404e-01  1.05747677e-03 
 1.71400000e-07 -3.70737103e-01  6.77236045e-15  8.99360404e-01  1.05747677e-03 
 1.76400000e-07 -3.70737103e-01  6.99440506e-15  8.99360404e-01  1.05747677e-03 
 1.81400000e-07 -3.70737103e-01  7.10542736e-15  8.99360404e-01  1.05747677e-03 
 1.86400000e-07 -3.70737103e-01  7.43849426e-15  8.99360404e-01  1.05747677e-03 
 1.91400000e-07 -3.70737103e-01  7.99360578e-15  8.99360404e-01  1.05747677e-03 
 1.96400000e-07 -3.70737103e-01  8.43769499e-15  8.99360404e-01  1.05747677e-03 
 2.01400000e-07 -3.70737103e-01  8.77076189e-15  8.99360404e-01  1.05747677e-03 
 2.06400000e-07 -3.70737103e-01  9.32587341e-15  8.99360404e-01  1.05747677e-03 
 2.11400000e-07 -3.70737103e-01  9.88098492e-15  8.99360404e-01  1.05747677e-03 
 2.16400000e-07 -3.70737103e-01  1.06581410e-14  8.99360404e-01  1.05747677e-03 
 2.21400000e-07 -3.70737103e-01  1.16573418e-14  8.99360404e-01  1.05747677e-03 
 2.26400000e-07 -3.70737103e-01  1.22124533e-14  8.99360404e-01  1.05747677e-03 
 2.31400000e-07 -3.70737103e-01  1.27675648e-14  8.99360404e-01  1.05747677e-03 
 2.36400000e-07 -3.70737103e-01  1.36557432e-14  8.99360404e-01  1.05747677e-03 
 2.41400000e-07 -3.70737103e-01  1.44328993e-14  8.99360404e-01  1.05747677e-03 
 2.46400000e-07 -3.70737103e-01  1.48769885e-14  8.99360404e-01  1.05747677e-03 
 2.51400000e-07 -3.70737103e-01  1.50990331e-14  8.99360404e-01  1.05747677e-03 
 2.56400000e-07 -3.70737103e-01  1.53210777e-14  8.99360404e-01  1.05747677e-03 
 2.61400000e-07 -3.70737103e-01  1.58761893e-14  8.99360404e-01  1.05747677e-03 
 2.66400000e-07 -3.70737103e-01  1.62092562e-14  8.99360404e-01  1.05747677e-03 
 2.71400000e-07 -3.70737103e-01  1.62092562e-14  8.99360404e-01  1.05747677e-03 
 2.76400000e-07 -3.70737103e-01  1.64313008e-14  8.99360404e-01  1.05747677e-03 
 2.81400000e-07 -3.70737103e-01  1.66533454e-14  8.99360404e-01  1.05747677e-03 
 2.86400000e-07 -3.70737103e-01  1.67643677e-14  8.99360404e-01  1.05747677e-03 
 2.91400000e-07 -3.70737103e-01  1.68753900e-14  8.99360404e-01  1.05747677e-03 
 2.96400000e-07 -3.70737103e-01  1.72084569e-14  8.99360404e-01  1.05747677e-03 
 3.01400000e-07 -3.70737103e-01  1.78745907e-14  8.99360404e-01  1.05747677e-03 
 3.06400000e-07 -3.70737103e-01  1.86517468e-14  8.99360404e-01  1.05747677e-03 
 3.11400000e-07 -3.70737103e-01  1.92068583e-14  8.99360404e-01  1.05747677e-03 
 3.16400000e-07 -3.70737103e-01  1.96509475e-14  8.99360404e-01  1.05747677e-03 
 3.21400000e-07 -3.70737103e-01  2.00950367e-14  8.99360404e-01  1.05747677e-03 
 3.26400000e-07 -3.70737103e-01  2.06501483e-14  8.99360404e-01  1.05747677e-03 
 3.31400000e-07 -3.70737103e-01  2.13162821e-14  8.99360404e-01  1.05747677e-03 
 3.36400000e-07 -3.70737103e-01  2.20934382e-14  8.99360404e-01  1.05747677e-03 
 3.41400000e-07 -3.70737103e-01  2.27595720e-14  8.99360404e-01  1.05747677e-03 
 3.46400000e-07 -3.70737103e-01  2.33146835e-14  8.99360404e-01  1.05747677e-03 
 3.51400000e-07 -3.70737103e-01  2.37587727e-14  8.99360404e-01  1.05747677e-03 
 3.56400000e-07 -3.70737103e-01  2.43138842e-14  8.99360404e-01  1.05747677e-03 
 3.61400000e-07 -3.70737103e-01  2.50910404e-14  8.99360404e-01  1.05747677e-03 
 3.66400000e-07 -3.70737103e-01  2.57571742e-14  8.99360404e-01  1.05747677e-03 
 3.71400000e-07 -3.70737103e-01  2.65343303e-14  8.99360404e-01  1.05747677e-03 
 3.76400000e-07 -3.70737103e-01  2.69784195e-14  8.99360404e-01  1.05747677e-03 
 3.81400000e-07 -3.70737103e-01  2.73114864e-14  8.99360404e-01  1.05747677e-03 
 3.86400000e-07 -3.70737103e-01  2.78665979e-14  8.99360404e-01  1.05747677e-03 
 3.91400000e-07 -3.70737103e-01  2.81996648e-14  8.99360404e-01  1.05747677e-03 
 3.96400000e-07 -3.70737103e-01  2.84217094e-14  8.99360404e-01  1.05747677e-03 
 4.01400000e-07 -3.70737103e-01  2.85327317e-14  8.99360404e-01  1.05747677e-03 
 4.06400000e-07 -3.70737103e-01  2.89768209e-14  8.99360404e-01  1.05747677e-03 
 4.11400000e-07 -3.70737103e-01  2.97539771e-14  8.99360404e-01  1.05747677e-03 
 4.16400000e-07 -3.70737103e-01  3.01980663e-14  8.99360404e-01  1.05747677e-03 
 4.21400000e-07 -3.70737103e-01  3.04201109e-14  8.99360404e-01  1.05747677e-03 
 4.26400000e-07 -3.70737103e-01  3.08642001e-14  8.99360404e-01  1.05747677e-03 
 4.31400000e-07 -3.70737103e-01  3.15303339e-14  8.99360404e-01  1.05747677e-03 
 4.36400000e-07 -3.70737103e-01  3.21964677e-14  8.99360404e-01  1.05747677e-03 
 4.41400000e-07 -3.70737103e-01  3.28626015e-14  8.99360404e-01  1.05747677e-03 
 4.46400000e-07 -3.70737103e-01  3.35287353e-14  8.99360404e-01  1.05747677e-03 
 4.51400000e-07 -3.70737103e-01  3.39728246e-14  8.99360404e-01  1.05747677e-03 
 4.56400000e-07 -3.70737103e-01  3.45279361e-14  8.99360404e-01  1.05747677e-03 
 4.61400000e-07 -3.70737103e-01  3.51940699e-14  8.99360404e-01  1.05747677e-03 
 4.66400000e-07 -3.70737103e-01  3.57491814e-14  8.99360404e-01  1.05747677e-03 
 4.71400000e-07 -3.70737103e-01  3.63042929e-14  8.99360404e-01  1.05747677e-03 
 4.76400000e-07 -3.70737103e-01  3.68594044e-14  8.99360404e-01  1.05747677e-03 
 4.81400000e-07 -3.70737103e-01  3.74145159e-14  8.99360404e-01  1.05747677e-03 
 4.86400000e-07 -3.70737103e-01  3.77475828e-14  8.99360404e-01  1.05747677e-03 
 4.91400000e-07 -3.70737103e-01  3.84137167e-14  8.99360404e-01  1.05747677e-03 
 4.96400000e-07 -3.70737103e-01  3.91908728e-14  8.99360404e-01  1.05747677e-03 
 5.01400000e-07 -3.70737103e-01  3.98570066e-14  8.99360404e-01  1.05747677e-03 
 5.06400000e-07 -3.70737103e-01  4.03010958e-14  8.99360404e-01  1.05747677e-03 
 5.11400000e-07 -3.70737103e-01  4.05231404e-14  8.99360404e-01  1.05747677e-03 
 5.16400000e-07 -3.70737103e-01  4.10782519e-14  8.99360404e-01  1.05747677e-03 
 5.21400000e-07 -3.70737103e-01  4.14113188e-14  8.99360404e-01  1.05747677e-03 
 5.26400000e-07 -3.70737103e-01  4.16333634e-14  8.99360404e-01  1.05747677e-03 
 5.31400000e-07 -3.70737103e-01  4.19664303e-14  8.99360404e-01  1.05747677e-03 
 5.36400000e-07 -3.70737103e-01  4.22994972e-14  8.99360404e-01  1.05747677e-03 
 5.41400000e-07 -3.70737103e-01  4.27435864e-14  8.99360404e-01  1.05747677e-03 
 5.46400000e-07 -3.70737103e-01  4.30766534e-14  8.99360404e-01  1.05747677e-03 
 5.51400000e-07 -3.70737103e-01  4.32986980e-14  8.99360404e-01  1.05747677e-03 
 5.56400000e-07 -3.70737103e-01  4.37427872e-14  8.99360404e-01  1.05747677e-03 
 5.61400000e-07 -3.70737103e-01  4.42978987e-14  8.99360404e-01  1.05747677e-03 
 5.66400000e-07 -3.70737103e-01  4.45199433e-14  8.99360404e-01  1.05747677e-03 
 5.71400000e-07 -3.70737103e-01  4.49640325e-14  8.99360404e-01  1.05747677e-03 
 5.76400000e-07 -3.70737103e-01  4.55191440e-14  8.99360404e-01  1.05747677e-03 
 5.81400000e-07 -3.70737103e-01  4.59632332e-14  8.99360404e-01  1.05747677e-03 
