 frequency       onoise_spectrum inoise_spectrum
 6.60693448e+03  1.98533395e-07  6.21612027e-09 
 6.76082975e+03  1.97247214e-07  6.17586769e-09 
 6.91830971e+03  1.95978052e-07  6.13614862e-09 
 7.07945784e+03  1.94725738e-07  6.09695767e-09 
 7.24435960e+03  1.93490099e-07  6.05828951e-09 
 7.41310241e+03  1.92270965e-07  6.02013883e-09 
 7.58577575e+03  1.91068167e-07  5.98250035e-09 
 7.76247117e+03  1.89881536e-07  5.94536884e-09 
 7.94328235e+03  1.88710905e-07  5.90873910e-09 
 8.12830516e+03  1.87556108e-07  5.87260595e-09 
 8.31763771e+03  1.86416980e-07  5.83696427e-09 
 8.51138038e+03  1.85293357e-07  5.80180895e-09 
 8.70963590e+03  1.84185075e-07  5.76713493e-09 
 8.91250938e+03  1.83091972e-07  5.73293717e-09 
 9.12010839e+03  1.82013888e-07  5.69921067e-09 
 9.33254301e+03  1.80950661e-07  5.66595047e-09 
 9.54992586e+03  1.79902133e-07  5.63315162e-09 
 9.77237221e+03  1.78868146e-07  5.60080922e-09 
 1.00000000e+04  1.77848541e-07  5.56891840e-09 
 1.02329299e+04  1.76843163e-07  5.53747432e-09 
 1.04712855e+04  1.75851856e-07  5.50647216e-09 
 1.07151931e+04  1.74874466e-07  5.47590714e-09 
 1.09647820e+04  1.73910839e-07  5.44577451e-09 
 1.12201845e+04  1.72960821e-07  5.41606956e-09 
 1.14815362e+04  1.72024261e-07  5.38678760e-09 
 1.17489755e+04  1.71101008e-07  5.35792396e-09 
 1.20226443e+04  1.70190912e-07  5.32947402e-09 
 1.23026877e+04  1.69293823e-07  5.30143318e-09 
 1.25892541e+04  1.68409593e-07  5.27379687e-09 
 1.28824955e+04  1.67538073e-07  5.24656056e-09 
 1.31825674e+04  1.66679118e-07  5.21971972e-09 
 1.34896288e+04  1.65832580e-07  5.19326989e-09 
 1.38038426e+04  1.64998315e-07  5.16720660e-09 
 1.41253754e+04  1.64176179e-07  5.14152545e-09 
 1.44543977e+04  1.63366026e-07  5.11622203e-09 
 1.47910839e+04  1.62567715e-07  5.09129199e-09 
 1.51356125e+04  1.61781104e-07  5.06673098e-09 
 1.54881662e+04  1.61006050e-07  5.04253471e-09 
 1.58489319e+04  1.60242413e-07  5.01869890e-09 
 1.62181010e+04  1.59490054e-07  4.99521929e-09 
 1.65958691e+04  1.58748833e-07  4.97209169e-09 
 1.69824365e+04  1.58018611e-07  4.94931189e-09 
 1.73780083e+04  1.57299252e-07  4.92687573e-09 
 1.77827941e+04  1.56590617e-07  4.90477909e-09 
 1.81970086e+04  1.55892571e-07  4.88301787e-09 
 1.86208714e+04  1.55204978e-07  4.86158799e-09 
 1.90546072e+04  1.54527703e-07  4.84048541e-09 
 1.94984460e+04  1.53860612e-07  4.81970612e-09 
 1.99526231e+04  1.53203571e-07  4.79924614e-09 
 2.04173794e+04  1.52556447e-07  4.77910150e-09 
 2.08929613e+04  1.51919108e-07  4.75926829e-09 
 2.13796209e+04  1.51291422e-07  4.73974261e-09 
 2.18776162e+04  1.50673258e-07  4.72052059e-09 
 2.23872114e+04  1.50064486e-07  4.70159839e-09 
 2.29086765e+04  1.49464975e-07  4.68297222e-09 
 2.34422882e+04  1.48874597e-07  4.66463829e-09 
 2.39883292e+04  1.48293222e-07  4.64659285e-09 
 2.45470892e+04  1.47720722e-07  4.62883220e-09 
 2.51188643e+04  1.47156970e-07  4.61135263e-09 
 2.57039578e+04  1.46601839e-07  4.59415051e-09 
 2.63026799e+04  1.46055201e-07  4.57722218e-09 
 2.69153480e+04  1.45516930e-07  4.56056408e-09 
 2.75422870e+04  1.44986901e-07  4.54417261e-09 
 2.81838293e+04  1.44464988e-07  4.52804426e-09 
 2.88403150e+04  1.43951066e-07  4.51217551e-09 
 2.95120923e+04  1.43445011e-07  4.49656289e-09 
 3.01995172e+04  1.42946698e-07  4.48120295e-09 
 3.09029543e+04  1.42456003e-07  4.46609229e-09 
