 frequency       onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8 onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinp2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinp3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinn2.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinn3.msky130_fd_pr__nfet_01v8 onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8.1overf onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinp2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinp3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinn2.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinn3.msky130_fd_pr__nfet_01v8.1overf onoise.m.xpga.xamp.xinp.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinn.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xlp.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xln.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xop.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xon.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xip.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xin.msky130_fd_pr__pfet_01v8.id onoise.m.xpga.xamp.xtail.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xtcas.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xbn1.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xbn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinp2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinp3.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinn2.msky130_fd_pr__nfet_01v8.id onoise.m.xpga.xamp.xinn3.msky130_fd_pr__nfet_01v8.id
 1.00000000e+00  2.49096724e-06  2.49096724e-06  3.08342281e-06  3.08342281e-06  3.22158304e-07  3.22158304e-07  8.78115288e-08  8.78115287e-08  1.67926563e-19  4.86528066e-21  6.40107695e-18  1.22785777e-18  2.49096724e-06  2.49096724e-06  2.49096724e-06  2.49096724e-06  2.49077097e-06  2.49077097e-06  3.08326068e-06  3.08326068e-06  3.22157924e-07  3.22157924e-07  8.78108937e-08  8.78108937e-08  1.67925677e-19  4.86527433e-21  6.40104643e-18  1.22784330e-18  2.49077097e-06  2.49077097e-06  2.49077097e-06  2.49077097e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  5.44818218e-22  7.84027777e-24  1.97669527e-20  5.96086244e-21  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.02329299e+00  2.46699736e-06  2.46699736e-06  3.04813089e-06  3.04813089e-06  3.19057781e-07  3.19057781e-07  8.68063731e-08  8.68063731e-08  2.16406751e-19  6.26988058e-21  5.69997357e-18  8.61899350e-19  2.46699736e-06  2.46699736e-06  2.46699736e-06  2.46699736e-06  2.46679918e-06  2.46679918e-06  3.04796688e-06  3.04796688e-06  3.19057397e-07  3.19057397e-07  8.68057307e-08  8.68057307e-08  2.16405586e-19  6.26987227e-21  5.69994586e-18  8.61888994e-19  2.46679918e-06  2.46679918e-06  2.46679918e-06  2.46679918e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  7.08929392e-22  1.02019410e-23  1.77729482e-20  4.22491026e-21  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.04712855e+00  2.44325821e-06  2.44325821e-06  3.01324300e-06  3.01324300e-06  3.15987098e-07  3.15987098e-07  8.58127236e-08  8.58127236e-08  1.24518117e-18  3.60762158e-20  1.74324067e-17  3.74122842e-18  2.44325821e-06  2.44325821e-06  2.44325821e-06  2.44325821e-06  2.44305810e-06  2.44305810e-06  3.01307709e-06  3.01307709e-06  3.15986711e-07  3.15986711e-07  8.58120737e-08  8.58120737e-08  1.24517434e-18  3.60761671e-20  1.74323203e-17  3.74118259e-18  2.44305810e-06  2.44305810e-06  2.44305810e-06  2.44305810e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  4.11874285e-21  5.92713072e-23  5.48837707e-20  1.85171889e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.07151931e+00  2.41974756e-06  2.41974756e-06  2.97875451e-06  2.97875451e-06  3.12945968e-07  3.12945968e-07  8.48304484e-08  8.48304484e-08  1.13642307e-18  3.29252013e-20  1.77775538e-17  3.94379420e-18  2.41974756e-06  2.41974756e-06  2.41974756e-06  2.41974756e-06  2.41954551e-06  2.41954551e-06  2.97858669e-06  2.97858669e-06  3.12945577e-07  3.12945577e-07  8.48297910e-08  8.48297910e-08  1.13641672e-18  3.29251559e-20  1.77774639e-17  3.94374495e-18  2.41954551e-06  2.41954551e-06  2.41954551e-06  2.41954551e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.79552738e-21  5.46200327e-23  5.65143259e-20  1.97094713e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.09647820e+00  2.39646323e-06  2.39646323e-06  2.94466086e-06  2.94466086e-06  3.09934107e-07  3.09934107e-07  8.38594174e-08  8.38594174e-08  9.38638578e-19  2.71948558e-20  1.63311934e-17  3.64501069e-18  2.39646323e-06  2.39646323e-06  2.39646323e-06  2.39646323e-06  2.39625921e-06  2.39625921e-06  2.94449109e-06  2.94449109e-06  3.09933712e-07  3.09933712e-07  8.38587524e-08  8.38587524e-08  9.38633226e-19  2.71948175e-20  1.63311092e-17  3.64496427e-18  2.39625921e-06  2.39625921e-06  2.39625921e-06  2.39625921e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.16541341e-21  4.55522954e-23  5.24208947e-20  1.83932905e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.12201845e+00  2.37340302e-06  2.37340302e-06  2.91095751e-06  2.91095751e-06  3.06951233e-07  3.06951233e-07  8.28995019e-08  8.28995019e-08  8.83260582e-19  2.55904058e-20  1.55734108e-17  3.90658461e-18  2.37340302e-06  2.37340302e-06  2.37340302e-06  2.37340302e-06  2.37319703e-06  2.37319703e-06  2.91078578e-06  2.91078578e-06  3.06950834e-07  3.06950834e-07  8.28988292e-08  8.28988292e-08  8.83255447e-19  2.55903691e-20  1.55733290e-17  3.90653390e-18  2.37319703e-06  2.37319703e-06  2.37319703e-06  2.37319703e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.00760529e-21  4.32813369e-23  5.04742882e-20  1.99047969e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.14815362e+00  2.35056479e-06  2.35056479e-06  2.87764001e-06  2.87764001e-06  3.03997067e-07  3.03997067e-07  8.19505747e-08  8.19505747e-08  9.69846266e-19  2.80990207e-20  1.54850083e-17  3.21613773e-18  2.35056479e-06  2.35056479e-06  2.35056479e-06  2.35056479e-06  2.35035680e-06  2.35035680e-06  2.87746629e-06  2.87746629e-06  3.03996664e-07  3.03996664e-07  8.19498942e-08  8.19498942e-08  9.69840518e-19  2.80989797e-20  1.54849254e-17  3.21609516e-18  2.35035680e-06  2.35035680e-06  2.35035680e-06  2.35035680e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.33453161e-21  4.79860129e-23  5.06754790e-20  1.65460771e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.17489755e+00  2.32794641e-06  2.32794641e-06  2.84470394e-06  2.84470394e-06  3.01071332e-07  3.01071332e-07  8.10125099e-08  8.10125099e-08  9.37062885e-19  2.71491968e-20  1.42526157e-17  2.94403195e-18  2.32794641e-06  2.32794641e-06  2.32794641e-06  2.32794641e-06  2.32773639e-06  2.32773639e-06  2.84452820e-06  2.84452820e-06  3.01070926e-07  3.01070926e-07  8.10118215e-08  8.10118215e-08  9.37057223e-19  2.71491563e-20  1.42525378e-17  2.94399223e-18  2.32773639e-06  2.32773639e-06  2.32773639e-06  2.32773639e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.25312407e-21  4.68145071e-23  4.70956666e-20  1.52933565e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.20226443e+00  2.30554574e-06  2.30554574e-06  2.81214493e-06  2.81214493e-06  2.98173756e-07  2.98173756e-07  8.00851832e-08  8.00851832e-08  6.46081984e-19  1.87187068e-20  1.31680262e-17  3.20654045e-18  2.30554574e-06  2.30554574e-06  2.30554574e-06  2.30554574e-06  2.30533368e-06  2.30533368e-06  2.81196716e-06  2.81196716e-06  2.98173345e-07  2.98173345e-07  8.00844869e-08  8.00844869e-08  6.46078004e-19  1.87186783e-20  1.31679529e-17  3.20649634e-18  2.30533368e-06  2.30533368e-06  2.30533368e-06  2.30533368e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  2.26474584e-21  3.25911210e-23  4.39346337e-20  1.68188734e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
 1.23026877e+00  2.28336071e-06  2.28336071e-06  2.77995866e-06  2.77995866e-06  2.95304066e-07  2.95304066e-07  7.91684717e-08  7.91684717e-08  8.87258600e-19  2.57062300e-20  1.47817151e-17  3.36179593e-18  2.28336071e-06  2.28336071e-06  2.28336071e-06  2.28336071e-06  2.28314659e-06  2.28314659e-06  2.77977883e-06  2.77977883e-06  2.95303652e-07  2.95303652e-07  7.91677673e-08  7.91677673e-08  8.87253027e-19  2.57061902e-20  1.47816312e-17  3.36174878e-18  2.28314659e-06  2.28314659e-06  2.28314659e-06  2.28314659e-06  3.12599203e-08  3.12599203e-08  3.15827416e-08  3.15827416e-08  4.94372515e-10  4.94372515e-10  3.33089581e-10  3.33089581e-10  3.14037857e-21  4.51920282e-23  4.97979092e-20  1.78045667e-20  3.12599203e-08  3.12599203e-08  3.12599203e-08  3.12599203e-08 
