 v-sweep         id              od              cm             
 9.77500000e-01 -2.50000000e-02 -3.93147433e-01  9.84954565e-01 
 9.77812500e-01 -2.43750000e-02 -3.83447283e-01  9.84954585e-01 
 9.78125000e-01 -2.37500000e-02 -3.73732540e-01  9.84954604e-01 
 9.78437500e-01 -2.31250000e-02 -3.64004477e-01  9.84954623e-01 
 9.78750000e-01 -2.25000000e-02 -3.54264223e-01  9.84954641e-01 
 9.79062500e-01 -2.18750000e-02 -3.44512791e-01  9.84954658e-01 
 9.79375000e-01 -2.12500000e-02 -3.34751085e-01  9.84954675e-01 
 9.79687500e-01 -2.06250000e-02 -3.24979920e-01  9.84954691e-01 
 9.80000000e-01 -2.00000000e-02 -3.15200030e-01  9.84954706e-01 
 9.80312500e-01 -1.93750000e-02 -3.05412083e-01  9.84954721e-01 
 9.80625000e-01 -1.87500000e-02 -2.95616681e-01  9.84954736e-01 
 9.80937500e-01 -1.81250000e-02 -2.85814375e-01  9.84954749e-01 
 9.81250000e-01 -1.75000000e-02 -2.76005669e-01  9.84954763e-01 
 9.81562500e-01 -1.68750000e-02 -2.66191023e-01  9.84954775e-01 
 9.81875000e-01 -1.62500000e-02 -2.56370861e-01  9.84954788e-01 
 9.82187500e-01 -1.56250000e-02 -2.46545574e-01  9.84954799e-01 
 9.82500000e-01 -1.50000000e-02 -2.36715523e-01  9.84954811e-01 
 9.82812500e-01 -1.43750000e-02 -2.26881043e-01  9.84954821e-01 
 9.83125000e-01 -1.37500000e-02 -2.17042445e-01  9.84954831e-01 
 9.83437500e-01 -1.31250000e-02 -2.07200020e-01  9.84954841e-01 
 9.83750000e-01 -1.25000000e-02 -1.97354039e-01  9.84954850e-01 
 9.84062500e-01 -1.18750000e-02 -1.87504757e-01  9.84954859e-01 
 9.84375000e-01 -1.12500000e-02 -1.77652413e-01  9.84954867e-01 
 9.84687500e-01 -1.06250000e-02 -1.67797232e-01  9.84954875e-01 
 9.85000000e-01 -1.00000000e-02 -1.57939429e-01  9.84954882e-01 
 9.85312500e-01 -9.37500000e-03 -1.48079205e-01  9.84954889e-01 
 9.85625000e-01 -8.75000000e-03 -1.38216753e-01  9.84954896e-01 
 9.85937500e-01 -8.12500000e-03 -1.28352257e-01  9.84954902e-01 
 9.86250000e-01 -7.50000000e-03 -1.18485892e-01  9.84954907e-01 
 9.86562500e-01 -6.87500000e-03 -1.08617827e-01  9.84954912e-01 
 9.86875000e-01 -6.25000000e-03 -9.87482233e-02  9.84954917e-01 
 9.87187500e-01 -5.62500000e-03 -8.88772379e-02  9.84954921e-01 
 9.87500000e-01 -5.00000000e-03 -7.90050225e-02  9.84954925e-01 
 9.87812500e-01 -4.37500000e-03 -6.91317236e-02  9.84954928e-01 
 9.88125000e-01 -3.75000000e-03 -5.92574853e-02  9.84954931e-01 
 9.88437500e-01 -3.12500000e-03 -4.93824471e-02  9.84954933e-01 
 9.88750000e-01 -2.50000000e-03 -3.95067468e-02  9.84954935e-01 
 9.89062500e-01 -1.87500000e-03 -2.96305189e-02  9.84954937e-01 
 9.89375000e-01 -1.25000000e-03 -1.97538975e-02  9.84954938e-01 
 9.89687500e-01 -6.25000000e-04 -9.87701413e-03  9.84954938e-01 
 9.90000000e-01  3.99680289e-15  5.14588372e-13  9.84954939e-01 
 9.90312500e-01  6.25000000e-04  9.87701424e-03  9.84954938e-01 
 9.90625000e-01  1.25000000e-03  1.97538975e-02  9.84954938e-01 
 9.90937500e-01  1.87500000e-03  2.96305192e-02  9.84954937e-01 
 9.91250000e-01  2.50000000e-03  3.95067468e-02  9.84954935e-01 
 9.91562500e-01  3.12500000e-03  4.93824472e-02  9.84954933e-01 
 9.91875000e-01  3.75000000e-03  5.92574852e-02  9.84954931e-01 
 9.92187500e-01  4.37500000e-03  6.91317237e-02  9.84954928e-01 
 9.92500000e-01  5.00000000e-03  7.90050224e-02  9.84954925e-01 
 9.92812500e-01  5.62500000e-03  8.88772379e-02  9.84954921e-01 
 9.93125000e-01  6.25000000e-03  9.87482233e-02  9.84954917e-01 
 9.93437500e-01  6.87500000e-03  1.08617827e-01  9.84954912e-01 
 9.93750000e-01  7.50000000e-03  1.18485892e-01  9.84954907e-01 
 9.94062500e-01  8.12500000e-03  1.28352257e-01  9.84954902e-01 
 9.94375000e-01  8.75000000e-03  1.38216753e-01  9.84954896e-01 
 9.94687500e-01  9.37500000e-03  1.48079205e-01  9.84954889e-01 
 9.95000000e-01  1.00000000e-02  1.57939429e-01  9.84954882e-01 
 9.95312500e-01  1.06250000e-02  1.67797232e-01  9.84954875e-01 
 9.95625000e-01  1.12500000e-02  1.77652413e-01  9.84954867e-01 
 9.95937500e-01  1.18750000e-02  1.87504757e-01  9.84954859e-01 
 9.96250000e-01  1.25000000e-02  1.97354039e-01  9.84954850e-01 
 9.96562500e-01  1.31250000e-02  2.07200020e-01  9.84954841e-01 
 9.96875000e-01  1.37500000e-02  2.17042445e-01  9.84954831e-01 
 9.97187500e-01  1.43750000e-02  2.26881043e-01  9.84954821e-01 
 9.97500000e-01  1.50000000e-02  2.36715523e-01  9.84954811e-01 
 9.97812500e-01  1.56250000e-02  2.46545574e-01  9.84954799e-01 
 9.98125000e-01  1.62500000e-02  2.56370861e-01  9.84954788e-01 
 9.98437500e-01  1.68750000e-02  2.66191023e-01  9.84954775e-01 
 9.98750000e-01  1.75000000e-02  2.76005669e-01  9.84954763e-01 
 9.99062500e-01  1.81250000e-02  2.85814375e-01  9.84954749e-01 
 9.99375000e-01  1.87500000e-02  2.95616681e-01  9.84954736e-01 
 9.99687500e-01  1.93750000e-02  3.05412083e-01  9.84954721e-01 
 1.00000000e+00  2.00000000e-02  3.15200030e-01  9.84954706e-01 
 1.00031250e+00  2.06250000e-02  3.24979919e-01  9.84954691e-01 
 1.00062500e+00  2.12500000e-02  3.34751085e-01  9.84954675e-01 
 1.00093750e+00  2.18750000e-02  3.44512791e-01  9.84954658e-01 
 1.00125000e+00  2.25000000e-02  3.54264223e-01  9.84954641e-01 
 1.00156250e+00  2.31250000e-02  3.64004477e-01  9.84954623e-01 
 1.00187500e+00  2.37500000e-02  3.73732540e-01  9.84954604e-01 
 1.00218750e+00  2.43750000e-02  3.83447283e-01  9.84954585e-01 
 1.00250000e+00  2.50000000e-02  3.93147433e-01  9.84954565e-01 
