 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.980000000000e+00  1.131377130347e+00  1.131377130347e+00  6.506147770221e-01  8.466180482186e-01 -3.555693080833e-05 
