 frequency       onoise_spectrum inoise_spectrum
 5.24807460e+02  7.52673148e-07  2.67660395e-08 
 5.37031796e+02  7.45524275e-07  2.65118167e-08 
 5.49540874e+02  7.38449878e-07  2.62602424e-08 
 5.62341325e+02  7.31449229e-07  2.60112906e-08 
 5.75439937e+02  7.24521609e-07  2.57649359e-08 
 5.88843655e+02  7.17666306e-07  2.55211529e-08 
 6.02559586e+02  7.10882615e-07  2.52799165e-08 
 6.16595002e+02  7.04169838e-07  2.50412019e-08 
 6.30957344e+02  6.97527287e-07  2.48049846e-08 
 6.45654229e+02  6.90954277e-07  2.45712404e-08 
 6.60693448e+02  6.84450134e-07  2.43399452e-08 
 6.76082975e+02  6.78014189e-07  2.41110752e-08 
 6.91830971e+02  6.71645780e-07  2.38846068e-08 
 7.07945784e+02  6.65344252e-07  2.36605169e-08 
 7.24435960e+02  6.59108958e-07  2.34387824e-08 
 7.41310241e+02  6.52939256e-07  2.32193804e-08 
 7.58577575e+02  6.46834512e-07  2.30022884e-08 
 7.76247117e+02  6.40794098e-07  2.27874841e-08 
 7.94328235e+02  6.34817392e-07  2.25749454e-08 
 8.12830516e+02  6.28903780e-07  2.23646504e-08 
 8.31763771e+02  6.23052653e-07  2.21565774e-08 
 8.51138038e+02  6.17263409e-07  2.19507052e-08 
 8.70963590e+02  6.11535452e-07  2.17470124e-08 
 8.91250938e+02  6.05868192e-07  2.15454781e-08 
 9.12010839e+02  6.00261046e-07  2.13460816e-08 
 9.33254301e+02  5.94713436e-07  2.11488023e-08 
 9.54992586e+02  5.89224791e-07  2.09536198e-08 
 9.77237221e+02  5.83794545e-07  2.07605142e-08 
 1.00000000e+03  5.78422138e-07  2.05694654e-08 
 1.02329299e+03  5.73107016e-07  2.03804538e-08 
 1.04712855e+03  5.67848631e-07  2.01934598e-08 
 1.07151931e+03  5.62646440e-07  2.00084643e-08 
 1.09647820e+03  5.57499907e-07  1.98254480e-08 
 1.12201845e+03  5.52408499e-07  1.96443922e-08 
 1.14815362e+03  5.47371692e-07  1.94652780e-08 
 1.17489755e+03  5.42388964e-07  1.92880870e-08 
 1.20226443e+03  5.37459800e-07  1.91128008e-08 
 1.23026877e+03  5.32583690e-07  1.89394014e-08 
 1.25892541e+03  5.27760130e-07  1.87678707e-08 
 1.28824955e+03  5.22988620e-07  1.85981911e-08 
 1.31825674e+03  5.18268666e-07  1.84303450e-08 
 1.34896288e+03  5.13599778e-07  1.82643148e-08 
 1.38038426e+03  5.08981472e-07  1.81000835e-08 
 1.41253754e+03  5.04413269e-07  1.79376340e-08 
 1.44543977e+03  4.99894695e-07  1.77769494e-08 
 1.47910839e+03  4.95425279e-07  1.76180130e-08 
 1.51356125e+03  4.91004556e-07  1.74608083e-08 
 1.54881662e+03  4.86632068e-07  1.73053189e-08 
 1.58489319e+03  4.82307357e-07  1.71515286e-08 
 1.62181010e+03  4.78029973e-07  1.69994214e-08 
 1.65958691e+03  4.73799471e-07  1.68489814e-08 
 1.69824365e+03  4.69615407e-07  1.67001930e-08 
 1.73780083e+03  4.65477345e-07  1.65530405e-08 
 1.77827941e+03  4.61384851e-07  1.64075086e-08 
 1.81970086e+03  4.57337498e-07  1.62635820e-08 
 1.86208714e+03  4.53334860e-07  1.61212457e-08 
 1.90546072e+03  4.49376517e-07  1.59804846e-08 
 1.94984460e+03  4.45462053e-07  1.58412841e-08 
 1.99526231e+03  4.41591058e-07  1.57036294e-08 
 2.04173794e+03  4.37763122e-07  1.55675061e-08 
 2.08929613e+03  4.33977842e-07  1.54328999e-08 
 2.13796209e+03  4.30234818e-07  1.52997964e-08 
 2.18776162e+03  4.26533655e-07  1.51681817e-08 
 2.23872114e+03  4.22873960e-07  1.50380418e-08 
 2.29086765e+03  4.19255346e-07  1.49093629e-08 
 2.34422882e+03  4.15677428e-07  1.47821314e-08 
 2.39883292e+03  4.12139826e-07  1.46563337e-08 
 2.45470892e+03  4.08642162e-07  1.45319564e-08 
 2.51188643e+03  4.05184063e-07  1.44089863e-08 
 2.57039578e+03  4.01765160e-07  1.42874101e-08 
 2.63026799e+03  3.98385086e-07  1.41672150e-08 
 2.69153480e+03  3.95043479e-07  1.40483880e-08 
 2.75422870e+03  3.91739979e-07  1.39309163e-08 
 2.81838293e+03  3.88474232e-07  1.38147873e-08 
 2.88403150e+03  3.85245883e-07  1.36999885e-08 
 2.95120923e+03  3.82054585e-07  1.35865075e-08 
 3.01995172e+03  3.78899991e-07  1.34743319e-08 
 3.09029543e+03  3.75781758e-07  1.33634496e-08 
 3.16227766e+03  3.72699547e-07  1.32538486e-08 
 3.23593657e+03  3.69653023e-07  1.31455168e-08 
 3.31131121e+03  3.66641850e-07  1.30384425e-08 
 3.38844156e+03  3.63665700e-07  1.29326139e-08 
 3.46736850e+03  3.60724245e-07  1.28280193e-08 
 3.54813389e+03  3.57817161e-07  1.27246474e-08 
 3.63078055e+03  3.54944126e-07  1.26224865e-08 
 3.71535229e+03  3.52104822e-07  1.25215255e-08 
 3.80189396e+03  3.49298934e-07  1.24217531e-08 
 3.89045145e+03  3.46526148e-07  1.23231583e-08 
 3.98107171e+03  3.43786154e-07  1.22257299e-08 
 4.07380278e+03  3.41078646e-07  1.21294571e-08 
 4.16869383e+03  3.38403318e-07  1.20343291e-08 
 4.26579519e+03  3.35759868e-07  1.19403351e-08 
 4.36515832e+03  3.33147997e-07  1.18474645e-08 
 4.46683592e+03  3.30567408e-07  1.17557068e-08 
 4.57088190e+03  3.28017806e-07  1.16650515e-08 
 4.67735141e+03  3.25498900e-07  1.15754882e-08 
 4.78630092e+03  3.23010400e-07  1.14870067e-08 
 4.89778819e+03  3.20552019e-07  1.13995968e-08 
 5.01187234e+03  3.18123472e-07  1.13132484e-08 
 5.12861384e+03  3.15724477e-07  1.12279514e-08 
 5.24807460e+03  3.13354753e-07  1.11436959e-08 
 5.37031796e+03  3.11014024e-07  1.10604721e-08 
 5.49540874e+03  3.08702013e-07  1.09782702e-08 
 5.62341325e+03  3.06418447e-07  1.08970805e-08 
 5.75439937e+03  3.04163054e-07  1.08168933e-08 
 5.88843655e+03  3.01935565e-07  1.07376992e-08 
 6.02559586e+03  2.99735714e-07  1.06594886e-08 
 6.16595002e+03  2.97563235e-07  1.05822521e-08 
 6.30957344e+03  2.95417865e-07  1.05059806e-08 
 6.45654229e+03  2.93299343e-07  1.04306646e-08 
