 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  1.122590248191e+00  1.122590248191e+00  6.257939124369e-01  5.781062054957e-01 -6.965246982621e-05 
