 time            d6              h6              c6              p6             
 0.00000000e+00 -3.60521257e-01 -4.77395901e-15  9.89581271e-01  1.24824949e-03 
 5.00000000e-11 -3.60521257e-01 -4.66293670e-15  9.89581271e-01  1.24824949e-03 
 1.00000000e-10 -3.60521257e-01 -4.55191440e-15  9.89581271e-01  1.24824949e-03 
 2.00000000e-10 -3.60521257e-01 -4.32986980e-15  9.89581271e-01  1.24824949e-03 
 4.00000000e-10 -3.60521257e-01 -3.99680289e-15  9.89581271e-01  1.24824949e-03 
 8.00000000e-10 -3.60521257e-01 -3.55271368e-15  9.89581271e-01  1.24824949e-03 
 1.60000000e-09 -3.60521257e-01 -3.21964677e-15  9.89581271e-01  1.24824949e-03 
 3.20000000e-09 -3.60521257e-01 -3.21964677e-15  9.89581271e-01  1.24824949e-03 
 6.40000000e-09 -3.60521257e-01 -2.33146835e-15  9.89581271e-01  1.24824949e-03 
 1.14000000e-08 -3.60521257e-01 -1.11022302e-15  9.89581271e-01  1.24824949e-03 
 1.64000000e-08 -3.60521257e-01 -2.22044605e-16  9.89581271e-01  1.24824949e-03 
 2.14000000e-08 -3.60521257e-01  3.33066907e-16  9.89581271e-01  1.24824949e-03 
 2.64000000e-08 -3.60521257e-01  9.99200722e-16  9.89581271e-01  1.24824949e-03 
 3.14000000e-08 -3.60521257e-01  1.77635684e-15  9.89581271e-01  1.24824949e-03 
 3.64000000e-08 -3.60521257e-01  2.55351296e-15  9.89581271e-01  1.24824949e-03 
 4.14000000e-08 -3.60521257e-01  3.33066907e-15  9.89581271e-01  1.24824949e-03 
 4.64000000e-08 -3.60521257e-01  3.99680289e-15  9.89581271e-01  1.24824949e-03 
 5.14000000e-08 -3.60521257e-01  4.77395901e-15  9.89581271e-01  1.24824949e-03 
 5.64000000e-08 -3.60521257e-01  5.66213743e-15  9.89581271e-01  1.24824949e-03 
 6.14000000e-08 -3.60521257e-01  6.43929354e-15  9.89581271e-01  1.24824949e-03 
 6.64000000e-08 -3.60521257e-01  7.43849426e-15  9.89581271e-01  1.24824949e-03 
