 time            d0              h0              c0              p0             
 0.00000000e+00 -3.37461298e-01 -5.88418203e-15  8.03524599e-01  9.21206262e-04 
 5.00000000e-11 -3.37461298e-01 -5.66213743e-15  8.03524599e-01  9.21206262e-04 
 1.00000000e-10 -3.37461298e-01 -5.55111512e-15  8.03524599e-01  9.21206262e-04 
 2.00000000e-10 -3.37461298e-01 -5.32907052e-15  8.03524599e-01  9.21206262e-04 
 4.00000000e-10 -3.37461298e-01 -5.21804822e-15  8.03524599e-01  9.21206262e-04 
 8.00000000e-10 -3.37461298e-01 -5.55111512e-15  8.03524599e-01  9.21206262e-04 
 1.60000000e-09 -3.37461298e-01 -5.32907052e-15  8.03524599e-01  9.21206262e-04 
 3.20000000e-09 -3.37461298e-01 -3.55271368e-15  8.03524599e-01  9.21206262e-04 
 6.40000000e-09 -3.37461298e-01 -1.66533454e-15  8.03524599e-01  9.21206262e-04 
 1.14000000e-08 -3.37461298e-01 -4.44089210e-16  8.03524599e-01  9.21206262e-04 
 1.64000000e-08 -3.37461298e-01  1.66533454e-15  8.03524599e-01  9.21206262e-04 
 2.14000000e-08 -3.37461298e-01  3.77475828e-15  8.03524599e-01  9.21206262e-04 
 2.64000000e-08 -3.37461298e-01  5.99520433e-15  8.03524599e-01  9.21206262e-04 
 3.14000000e-08 -3.37461298e-01  8.21565038e-15  8.03524599e-01  9.21206262e-04 
 3.64000000e-08 -3.37461298e-01  1.04360964e-14  8.03524599e-01  9.21206262e-04 
 4.14000000e-08 -3.37461298e-01  1.26565425e-14  8.03524599e-01  9.21206262e-04 
 4.64000000e-08 -3.37461298e-01  1.48769885e-14  8.03524599e-01  9.21206262e-04 
 5.14000000e-08 -3.37461298e-01  1.72084569e-14  8.03524599e-01  9.21206262e-04 
 5.64000000e-08 -3.37461298e-01  1.95399252e-14  8.03524599e-01  9.21206262e-04 
 6.14000000e-08 -3.37461298e-01  2.19824159e-14  8.03524599e-01  9.21206262e-04 
 6.64000000e-08 -3.37461298e-01  2.44249065e-14  8.03524599e-01  9.21206262e-04 
 7.14000000e-08 -3.37461298e-01  2.66453526e-14  8.03524599e-01  9.21206262e-04 
 7.64000000e-08 -3.37461298e-01  2.88657986e-14  8.03524599e-01  9.21206262e-04 
 8.14000000e-08 -3.37461298e-01  3.10862447e-14  8.03524599e-01  9.21206262e-04 
 8.64000000e-08 -3.37461298e-01  3.33066907e-14  8.03524599e-01  9.21206262e-04 
 9.14000000e-08 -3.37461298e-01  3.57491814e-14  8.03524599e-01  9.21206262e-04 
 9.64000000e-08 -3.37461298e-01  3.80806497e-14  8.03524599e-01  9.21206262e-04 
 1.01400000e-07 -3.37461298e-01  4.04121181e-14  8.03524599e-01  9.21206262e-04 
 1.06400000e-07 -3.37461298e-01  4.27435864e-14  8.03524599e-01  9.21206262e-04 
 1.11400000e-07 -3.37461298e-01  4.49640325e-14  8.03524599e-01  9.21206262e-04 
 1.16400000e-07 -3.37461298e-01  4.72955008e-14  8.03524599e-01  9.21206262e-04 
