 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.88336867e-01  9.09512695e-01 
 8.87812500e-01 -2.43750000e-02 -3.78639349e-01  9.09513500e-01 
 8.88125000e-01 -2.37500000e-02 -3.68940976e-01  9.09514281e-01 
 8.88437500e-01 -2.31250000e-02 -3.59241811e-01  9.09515041e-01 
 8.88750000e-01 -2.25000000e-02 -3.49541707e-01  9.09515779e-01 
 8.89062500e-01 -2.18750000e-02 -3.39840868e-01  9.09516494e-01 
 8.89375000e-01 -2.12500000e-02 -3.30139263e-01  9.09517188e-01 
 8.89687500e-01 -2.06250000e-02 -3.20436918e-01  9.09517860e-01 
 8.90000000e-01 -2.00000000e-02 -3.10733861e-01  9.09518511e-01 
 8.90312500e-01 -1.93750000e-02 -3.01030118e-01  9.09519140e-01 
 8.90625000e-01 -1.87500000e-02 -2.91325714e-01  9.09519749e-01 
 8.90937500e-01 -1.81250000e-02 -2.81620674e-01  9.09520336e-01 
 8.91250000e-01 -1.75000000e-02 -2.71915025e-01  9.09520902e-01 
 8.91562500e-01 -1.68750000e-02 -2.62208789e-01  9.09521447e-01 
 8.91875000e-01 -1.62500000e-02 -2.52501991e-01  9.09521972e-01 
 8.92187500e-01 -1.56250000e-02 -2.42794659e-01  9.09522476e-01 
 8.92500000e-01 -1.50000000e-02 -2.33086802e-01  9.09522959e-01 
 8.92812500e-01 -1.43750000e-02 -2.23378459e-01  9.09523422e-01 
 8.93125000e-01 -1.37500000e-02 -2.13669646e-01  9.09523865e-01 
 8.93437500e-01 -1.31250000e-02 -2.03960386e-01  9.09524287e-01 
 8.93750000e-01 -1.25000000e-02 -1.94250701e-01  9.09524690e-01 
 8.94062500e-01 -1.18750000e-02 -1.84540613e-01  9.09525072e-01 
 8.94375000e-01 -1.12500000e-02 -1.74830143e-01  9.09525434e-01 
 8.94687500e-01 -1.06250000e-02 -1.65119314e-01  9.09525776e-01 
 8.95000000e-01 -1.00000000e-02 -1.55408146e-01  9.09526098e-01 
 8.95312500e-01 -9.37500000e-03 -1.45696660e-01  9.09526401e-01 
 8.95625000e-01 -8.75000000e-03 -1.35984877e-01  9.09526683e-01 
 8.95937500e-01 -8.12500000e-03 -1.26272817e-01  9.09526946e-01 
 8.96250000e-01 -7.50000000e-03 -1.16560501e-01  9.09527190e-01 
 8.96562500e-01 -6.87500000e-03 -1.06847950e-01  9.09527413e-01 
 8.96875000e-01 -6.25000000e-03 -9.71351823e-02  9.09527617e-01 
 8.97187500e-01 -5.62500000e-03 -8.74222192e-02  9.09527802e-01 
 8.97500000e-01 -5.00000000e-03 -7.77090804e-02  9.09527967e-01 
 8.97812500e-01 -4.37500000e-03 -6.79957856e-02  9.09528112e-01 
 8.98125000e-01 -3.75000000e-03 -5.82823545e-02  9.09528238e-01 
 8.98437500e-01 -3.12500000e-03 -4.85688066e-02  9.09528345e-01 
 8.98750000e-01 -2.50000000e-03 -3.88551618e-02  9.09528432e-01 
 8.99062500e-01 -1.87500000e-03 -2.91414392e-02  9.09528500e-01 
 8.99375000e-01 -1.25000000e-03 -1.94276585e-02  9.09528548e-01 
 8.99687500e-01 -6.25000000e-04 -9.71383885e-03  9.09528577e-01 
 9.00000000e-01  3.99680289e-15 -3.14320792e-11  9.09528587e-01 
 9.00312500e-01  6.25000000e-04  9.71383893e-03  9.09528577e-01 
 9.00625000e-01  1.25000000e-03  1.94276585e-02  9.09528548e-01 
 9.00937500e-01  1.87500000e-03  2.91414392e-02  9.09528500e-01 
 9.01250000e-01  2.50000000e-03  3.88551617e-02  9.09528432e-01 
 9.01562500e-01  3.12500000e-03  4.85688067e-02  9.09528345e-01 
 9.01875000e-01  3.75000000e-03  5.82823545e-02  9.09528238e-01 
 9.02187500e-01  4.37500000e-03  6.79957856e-02  9.09528112e-01 
 9.02500000e-01  5.00000000e-03  7.77090804e-02  9.09527967e-01 
 9.02812500e-01  5.62500000e-03  8.74222192e-02  9.09527802e-01 
 9.03125000e-01  6.25000000e-03  9.71351822e-02  9.09527617e-01 
 9.03437500e-01  6.87500000e-03  1.06847950e-01  9.09527413e-01 
 9.03750000e-01  7.50000000e-03  1.16560501e-01  9.09527190e-01 
 9.04062500e-01  8.12500000e-03  1.26272817e-01  9.09526946e-01 
 9.04375000e-01  8.75000000e-03  1.35984877e-01  9.09526683e-01 
 9.04687500e-01  9.37500000e-03  1.45696660e-01  9.09526401e-01 
