 v-sweep         id_abs          gm_abs          gds_abs         vth_abs         vdsat_abs       gm_id           gm_gds         
 2.90000000e-01  8.92219096e-10  2.41168073e-08  1.66957652e-10  5.89459599e-01  3.90993397e-02  2.70301402e+01  1.44448649e+02 
 3.00000000e-01  1.16880238e-09  3.15264942e-08  2.18686473e-10  5.89459599e-01  3.91055517e-02  2.69733317e+01  1.44162982e+02 
 3.10000000e-01  1.53020019e-09  4.11764159e-08  2.86258633e-10  5.89459599e-01  3.91136660e-02  2.69091692e+01  1.43843403e+02 
 3.20000000e-01  2.00197833e-09  5.37268161e-08  3.74436133e-10  5.89459599e-01  3.91242542e-02  2.68368620e+01  1.43487264e+02 
 3.30000000e-01  2.61720227e-09  7.00247731e-08  4.89368321e-10  5.89459599e-01  3.91380544e-02  2.67555832e+01  1.43092166e+02 
 3.40000000e-01  3.41854419e-09  9.11537167e-08  6.38975010e-10  5.89459599e-01  3.91560168e-02  2.66644840e+01  1.42656153e+02 
 3.50000000e-01  4.46094227e-09  1.18494732e-07  8.33425499e-10  5.89459599e-01  3.91793613e-02  2.65627136e+01  1.42177954e+02 
 3.60000000e-01  5.81494153e-09  1.53801989e-07  1.08573288e-09  5.89459599e-01  3.92096483e-02  2.64494473e+01  1.41657301e+02 
 3.70000000e-01  7.57087070e-09  1.99294994e-07  1.41248482e-09  5.89459599e-01  3.92488657e-02  2.63239200e+01  1.41095318e+02 
 3.80000000e-01  9.84403845e-09  2.57770773e-07  1.83473296e-09  5.89459599e-01  3.92995349e-02  2.61854700e+01  1.40494981e+02 
 3.90000000e-01  1.27811661e-08  3.32739622e-07  2.37906222e-09  5.89459599e-01  3.93648376e-02  2.60335888e+01  1.39861673e+02 
 4.00000000e-01  1.65683130e-08  4.28588753e-07  3.07885844e-09  5.89459599e-01  3.94487645e-02  2.58679777e+01  1.39203786e+02 
 4.10000000e-01  2.14406004e-08  5.50779148e-07  3.97578609e-09  5.89459599e-01  3.95562894e-02  2.56886066e+01  1.38533396e+02 
 4.20000000e-01  2.76940952e-08  7.06082262e-07  5.12147689e-09  5.89459599e-01  3.96935642e-02  2.54957693e+01  1.37866923e+02 
 4.30000000e-01  3.57002966e-08  9.02865028e-07  6.57941345e-09  5.89459599e-01  3.98681348e-02  2.52901268e+01  1.37225763e+02 
 4.40000000e-01  4.59237552e-08  1.15143376e-06  8.42696876e-09  5.89459599e-01  4.00891698e-02  2.50727267e+01  1.36636767e+02 
 4.50000000e-01  5.89434799e-08  1.46444974e-06  1.07575327e-08  5.89459599e-01  4.03676913e-02  2.48449827e+01  1.36132492e+02 
 4.60000000e-01  7.54789163e-08  1.85743038e-06  1.36826211e-08  5.89459599e-01  4.07167921e-02  2.46085990e+01  1.35751065e+02 
 4.70000000e-01  9.64214194e-08  2.34934883e-06  1.73338224e-08  5.89459599e-01  4.11518185e-02  2.43654247e+01  1.35535532e+02 
 4.80000000e-01  1.22872245e-07  2.96333794e-06  2.18644017e-08  5.89459599e-01  4.16904898e-02  2.41172280e+01  1.35532542e+02 
 4.90000000e-01  1.56188075e-07  3.72749003e-06  2.74503466e-08  5.89459599e-01  4.23529256e-02  2.38653945e+01  1.35790272e+02 
 5.00000000e-01  1.98034886e-07  4.67571678e-06  3.42906259e-08  5.89459599e-01  4.31615452e-02  2.36105713e+01  1.36355539e+02 
 5.10000000e-01  2.50450421e-07  5.84859352e-06  4.26064395e-08  5.89459599e-01  4.41408100e-02  2.33523006e+01  1.37270178e+02 
 5.20000000e-01  3.15914520e-07  7.29405950e-06  5.26392757e-08  5.89459599e-01  4.53167824e-02  2.30887124e+01  1.38566867e+02 
 5.30000000e-01  3.97424976e-07  9.06778963e-06  6.46476647e-08  5.89459599e-01  4.67164915e-02  2.28163557e+01  1.40264767e+02 
 5.40000000e-01  4.98574528e-07  1.12330070e-05  7.89026261e-08  5.89459599e-01  4.83671115e-02  2.25302464e+01  1.42365439e+02 
 5.50000000e-01  6.23622149e-07  1.38594909e-05  9.56819353e-08  5.89459599e-01  5.02949835e-02  2.22241800e+01  1.44849609e+02 
 5.60000000e-01  7.77549504e-07  1.70215745e-05  1.15263474e-07  5.89459599e-01  5.25245336e-02  2.18913065e+01  1.47675355e+02 
 5.70000000e-01  9.66091836e-07  2.07950298e-05  1.37918056e-07  5.89459599e-01  5.50771632e-02  2.15248996e+01  1.50778153e+02 
 5.80000000e-01  1.19573237e-06  2.52529115e-05  1.63902201e-07  5.89459599e-01  5.79701984e-02  2.11192005e+01  1.54073047e+02 
 5.90000000e-01  1.47365098e-06  3.04606372e-05  1.93451385e-07  5.89459599e-01  6.12159932e-02  2.06701842e+01  1.57458874e+02 
 6.00000000e-01  1.80762184e-06  3.64707878e-05  2.26774244e-07  5.89459599e-01  6.48212665e-02  2.01761159e+01  1.60824206e+02 
 6.10000000e-01  2.20586020e-06  4.33182525e-05  2.64048158e-07  5.89459599e-01  6.87867360e-02  1.96378051e+01  1.64054364e+02 
 6.20000000e-01  2.67682509e-06  5.10163739e-05  3.05416466e-07  5.89459599e-01  7.31070787e-02  1.90585385e+01  1.67038715e+02 
 6.30000000e-01  3.22899092e-06  5.95546543e-05  3.50987466e-07  5.89459599e-01  7.77712163e-02  1.84437354e+01  1.69677439e+02 
 6.40000000e-01  3.87060549e-06  6.88983692e-05  4.00835126e-07  5.89459599e-01  8.27628890e-02  1.78004112e+01  1.71887054e+02 
 6.50000000e-01  4.60945404e-06  7.89901561e-05  4.55001350e-07  5.89459599e-01  8.80614562e-02  1.71365536e+01  1.73604224e+02 
 6.60000000e-01  5.45264830e-06  8.97533581e-05  5.13499505e-07  5.89459599e-01  9.36428475e-02  1.64605075e+01  1.74787623e+02 
 6.70000000e-01  6.40645595e-06  1.01096676e-04  5.76318865e-07  5.89459599e-01  9.94805828e-02  1.57804372e+01  1.75417953e+02 
 6.80000000e-01  7.47618073e-06  1.12919546e-04  6.43429612e-07  5.89459599e-01  1.05546784e-01  1.51039080e+01  1.75496346e+02 
 6.90000000e-01  8.66609748e-06  1.25117648e-04  7.14788033e-07  5.89459599e-01  1.11813114e-01  1.44375999e+01  1.75041610e+02 
 7.00000000e-01  9.97944056e-06  1.37588001e-04  7.90341641e-07  5.89459599e-01  1.18251601e-01  1.37871457e+01  1.74086742e+02 
 7.10000000e-01  1.14184396e-05  1.50233271e-04  8.70033957e-07  5.89459599e-01  1.24835315e-01  1.31570755e+01  1.72675181e+02 
 7.20000000e-01  1.29843931e-05  1.62965041e-04  9.53808804e-07  5.89459599e-01  1.31538887e-01  1.25508401e+01  1.70857136e+02 
 7.30000000e-01  1.46777696e-05  1.75705993e-04  1.04161400e-06  5.89459599e-01  1.38338878e-01  1.19708919e+01  1.68686282e+02 
 7.40000000e-01  1.64983252e-05  1.88391038e-04  1.13340443e-06  5.89459599e-01  1.45214003e-01  1.14187977e+01  1.66216959e+02 
 7.50000000e-01  1.84452272e-05  2.00967543e-04  1.22914444e-06  5.89459599e-01  1.52145240e-01  1.08953682e+01  1.63501975e+02 
 7.60000000e-01  2.05171775e-05  2.13394853e-04  1.32880968e-06  5.89459599e-01  1.59115832e-01  1.04007899e+01  1.60590984e+02 
 7.70000000e-01  2.27125270e-05  2.25643301e-04  1.43238839e-06  5.89459599e-01  1.66111226e-01  9.93475101e+00  1.57529411e+02 
 7.80000000e-01  2.50293797e-05  2.37692895e-04  1.53988224e-06  5.89459599e-01  1.73118944e-01  9.49655553e+00  1.54357839e+02 
 7.90000000e-01  2.74656821e-05  2.49531859e-04  1.65130673e-06  5.89459599e-01  1.80128426e-01  9.08522345e+00  1.51111755e+02 
 8.00000000e-01  3.00192974e-05  2.61155141e-04  1.76669138e-06  5.89459599e-01  1.87130851e-01  8.69957541e+00  1.47821597e+02 
 8.10000000e-01  3.26880663e-05  2.72562991e-04  1.88607957e-06  5.89459599e-01  1.94118951e-01  8.33830267e+00  1.44512986e+02 
 8.20000000e-01  3.54698529e-05  2.83759658e-04  2.00952834e-06  5.89459599e-01  2.01086821e-01  8.00002352e+00  1.41207095e+02 
 8.30000000e-01  3.83625791e-05  2.94752260e-04  2.13710794e-06  5.89459599e-01  2.08029743e-01  7.68332753e+00  1.37921091e+02 
 8.40000000e-01  4.13642479e-05  3.05549816e-04  2.26890143e-06  5.89459599e-01  2.14944015e-01  7.38680943e+00  1.34668616e+02 
 8.50000000e-01  4.44729590e-05  3.16162461e-04  2.40500416e-06  5.89459599e-01  2.21826804e-01  7.10909435e+00  1.31460256e+02 
 8.60000000e-01  4.76869161e-05  3.26600816e-04  2.54552328e-06  5.89459599e-01  2.28676002e-01  6.84885588e+00  1.28303999e+02 
 8.70000000e-01  5.10044298e-05  3.36875503e-04  2.69057730e-06  5.89459599e-01  2.35490110e-01  6.60482833e+00  1.25205659e+02 
 8.80000000e-01  5.44239149e-05  3.46996791e-04  2.84029563e-06  5.89459599e-01  2.42268128e-01  6.37581460e+00  1.22169251e+02 
 8.90000000e-01  5.79438865e-05  3.56974344e-04  2.99481821e-06  5.89459599e-01  2.49009467e-01  6.16069037e+00  1.19197333e+02 
 9.00000000e-01  6.15629524e-05  3.66817052e-04  3.15429514e-06  5.89459599e-01  2.55713867e-01  5.95840579e+00  1.16291290e+02 
 9.10000000e-01  6.52798049e-05  3.76532936e-04  3.31888649e-06  5.89459599e-01  2.62381334e-01  5.76798501e+00  1.13451586e+02 
 9.20000000e-01  6.90932122e-05  3.86129105e-04  3.48876198e-06  5.89459599e-01  2.69012082e-01  5.58852443e+00  1.10677973e+02 
 9.30000000e-01  7.30020087e-05  3.95611748e-04  3.66410095e-06  5.89459599e-01  2.75606488e-01  5.41918990e+00  1.07969664e+02 
 9.40000000e-01  7.70050865e-05  4.04986166e-04  3.84509216e-06  5.89459599e-01  2.82165054e-01  5.25921319e+00  1.05325477e+02 
 9.50000000e-01  8.11013862e-05  4.14256814e-04  4.03193385e-06  5.89459599e-01  2.88688373e-01  5.10788821e+00  1.02743951e+02 
 9.60000000e-01  8.52898892e-05  4.23427361e-04  4.22483376e-06  5.89459599e-01  2.95177109e-01  4.96456691e+00  1.00223437e+02 
 9.70000000e-01  8.95696097e-05  4.32500759e-04  4.42400918e-06  5.89459599e-01  3.01631970e-01  4.82865517e+00  9.77621750e+01 
 9.80000000e-01  9.39395883e-05  4.41479314e-04  4.62968714e-06  5.89459599e-01  3.08053697e-01  4.69960878e+00  9.53583471e+01 
 9.90000000e-01  9.83988857e-05  4.50364755e-04  4.84210461e-06  5.89459599e-01  3.14443047e-01  4.57692943e+00  9.30101250e+01 
 1.00000000e+00  1.02946577e-04  4.59158312e-04  5.06150873e-06  5.89459599e-01  3.20800788e-01  4.46016103e+00  9.07157007e+01 
 1.01000000e+00  1.07581748e-04  4.67860773e-04  5.28815714e-06  5.89459599e-01  3.27127687e-01  4.34888613e+00  8.84733113e+01 
 1.02000000e+00  1.12303490e-04  4.76472554e-04  5.52231830e-06  5.89459599e-01  3.33424505e-01  4.24272258e+00  8.62812552e+01 
 1.03000000e+00  1.17110897e-04  4.84993755e-04  5.76427193e-06  5.89459599e-01  3.39691996e-01  4.14132046e+00  8.41379036e+01 
 1.04000000e+00  1.22003063e-04  4.93424212e-04  6.01430944e-06  5.89459599e-01  3.45930901e-01  4.04435922e+00  8.20417070e+01 
 1.05000000e+00  1.26979078e-04  5.01763544e-04  6.27273443e-06  5.89459599e-01  3.52141947e-01  3.95154503e+00  7.99911984e+01 
 1.06000000e+00  1.32038028e-04  5.10011197e-04  6.53986325e-06  5.89459599e-01  3.58325845e-01  3.86260840e+00  7.79849941e+01 
 1.07000000e+00  1.37178994e-04  5.18166479e-04  6.81602558e-06  5.89459599e-01  3.64483293e-01  3.77730193e+00  7.60217920e+01 
 1.08000000e+00  1.42401047e-04  5.26228594e-04  7.10156508e-06  5.89459599e-01  3.70614971e-01  3.69539834e+00  7.41003692e+01 
 1.09000000e+00  1.47703252e-04  5.34196672e-04  7.39684011e-06  5.89459599e-01  3.76721545e-01  3.61668862e+00  7.22195781e+01 
 1.10000000e+00  1.53084664e-04  5.42069788e-04  7.70222443e-06  5.89459599e-01  3.82803665e-01  3.54098035e+00  7.03783424e+01 
 1.11000000e+00  1.58544328e-04  5.49846990e-04  8.01810807e-06  5.89459599e-01  3.88861968e-01  3.46809624e+00  6.85756521e+01 
 1.12000000e+00  1.64081281e-04  5.57527308e-04  8.34489814e-06  5.89459599e-01  3.94897077e-01  3.39787271e+00  6.68105588e+01 
 1.13000000e+00  1.69694548e-04  5.65109776e-04  8.68301981e-06  5.89459599e-01  4.00909602e-01  3.33015869e+00  6.50821705e+01 
 1.14000000e+00  1.75383147e-04  5.72593438e-04  9.03291722e-06  5.89459599e-01  4.06900144e-01  3.26481448e+00  6.33896475e+01 
 1.15000000e+00  1.81146085e-04  5.79977363e-04  9.39505461e-06  5.89459599e-01  4.12869291e-01  3.20171073e+00  6.17321971e+01 
 1.16000000e+00  1.86982359e-04  5.87260646e-04  9.76991740e-06  5.89459599e-01  4.18817620e-01  3.14072755e+00  6.01090697e+01 
 1.17000000e+00  1.92890959e-04  5.94442419e-04  1.01580134e-05  5.89459599e-01  4.24745704e-01  3.08175366e+00  5.85195546e+01 
 1.18000000e+00  1.98870866e-04  6.01521853e-04  1.05598741e-05  5.89459599e-01  4.30654102e-01  3.02468564e+00  5.69629761e+01 
 1.19000000e+00  2.04921053e-04  6.08498162e-04  1.09760559e-05  5.89459599e-01  4.36543370e-01  2.96942727e+00  5.54386900e+01 
 1.20000000e+00  2.11040483e-04  6.15370600e-04  1.14071419e-05  5.89459599e-01  4.42414055e-01  2.91588889e+00  5.39460808e+01 
 1.21000000e+00  2.17228116e-04  6.22138470e-04  1.18537431e-05  5.89459599e-01  4.48266700e-01  2.86398686e+00  5.24845582e+01 
 1.22000000e+00  2.23482902e-04  6.28801115e-04  1.23165001e-05  5.89459599e-01  4.54101840e-01  2.81364305e+00  5.10535549e+01 
 1.23000000e+00  2.29803786e-04  6.35357923e-04  1.27960850e-05  5.89459599e-01  4.59920008e-01  2.76478441e+00  4.96525244e+01 
 1.24000000e+00  2.36189706e-04  6.41808323e-04  1.32932032e-05  5.89459599e-01  4.65721729e-01  2.71734249e+00  4.82809383e+01 
 1.25000000e+00  2.42639596e-04  6.48151784e-04  1.38085953e-05  5.89459599e-01  4.71507528e-01  2.67125315e+00  4.69382852e+01 
 1.26000000e+00  2.49152383e-04  6.54387808e-04  1.43430393e-05  5.89459599e-01  4.77277924e-01  2.62645615e+00  4.56240685e+01 
 1.27000000e+00  2.55726992e-04  6.60515936e-04  1.48973530e-05  5.89459599e-01  4.83033432e-01  2.58289487e+00  4.43378053e+01 
 1.28000000e+00  2.62362341e-04  6.66535735e-04  1.54723960e-05  5.89459599e-01  4.88774567e-01  2.54051604e+00  4.30790251e+01 
 1.29000000e+00  2.69057344e-04  6.72446800e-04  1.60690727e-05  5.89459599e-01  4.94501838e-01  2.49926945e+00  4.18472685e+01 
 1.30000000e+00  2.75810913e-04  6.78248749e-04  1.66883348e-05  5.89459599e-01  5.00215753e-01  2.45910773e+00  4.06420866e+01 
 1.31000000e+00  2.82621954e-04  6.83941218e-04  1.73311843e-05  5.89459599e-01  5.05916818e-01  2.41998616e+00  3.94630399e+01 
 1.32000000e+00  2.89489371e-04  6.89523857e-04  1.79986764e-05  5.89459599e-01  5.11605536e-01  2.38186243e+00  3.83096980e+01 
 1.33000000e+00  2.96412064e-04  6.94996329e-04  1.86919232e-05  5.89459599e-01  5.17282407e-01  2.34469650e+00  3.71816385e+01 
 1.34000000e+00  3.03388930e-04  7.00358298e-04  1.94120966e-05  5.89459599e-01  5.22947931e-01  2.30845041e+00  3.60784469e+01 
 1.35000000e+00  3.10418861e-04  7.05609430e-04  2.01604329e-05  5.89459599e-01  5.28602604e-01  2.27308814e+00  3.49997162e+01 
 1.36000000e+00  3.17500748e-04  7.10749389e-04  2.09382359e-05  5.89459599e-01  5.34246921e-01  2.23857548e+00  3.39450463e+01 
 1.37000000e+00  3.24633477e-04  7.15777826e-04  2.17468818e-05  5.89459599e-01  5.39881375e-01  2.20487989e+00  3.29140440e+01 
 1.38000000e+00  3.31815931e-04  7.20694381e-04  2.25878234e-05  5.89459599e-01  5.45506456e-01  2.17197040e+00  3.19063227e+01 
 1.39000000e+00  3.39046990e-04  7.25498672e-04  2.34625948e-05  5.89459599e-01  5.51122655e-01  2.13981747e+00  3.09215020e+01 
 1.40000000e+00  3.46325529e-04  7.30190291e-04  2.43728170e-05  5.89459599e-01  5.56730457e-01  2.10839291e+00  2.99592079e+01 
 1.41000000e+00  3.53650419e-04  7.34768803e-04  2.53202028e-05  5.89459599e-01  5.62330348e-01  2.07766982e+00  2.90190726e+01 
 1.42000000e+00  3.61020527e-04  7.39233732e-04  2.63065629e-05  5.89459599e-01  5.67922811e-01  2.04762244e+00  2.81007342e+01 
 1.43000000e+00  3.68434713e-04  7.43584563e-04  2.73338119e-05  5.89459599e-01  5.73508326e-01  2.01822612e+00  2.72038370e+01 
 1.44000000e+00  3.75891836e-04  7.47820731e-04  2.84039747e-05  5.89459599e-01  5.79087374e-01  1.98945723e+00  2.63280311e+01 
 1.45000000e+00  3.83390744e-04  7.51941616e-04  2.95191936e-05  5.89459599e-01  5.84660431e-01  1.96129309e+00  2.54729728e+01 
 1.46000000e+00  3.90930281e-04  7.55946539e-04  3.06817353e-05  5.89459599e-01  5.90227971e-01  1.93371190e+00  2.46383241e+01 
 1.47000000e+00  3.98509285e-04  7.59834749e-04  3.18939989e-05  5.89459599e-01  5.95790466e-01  1.90669271e+00  2.38237530e+01 
 1.48000000e+00  4.06126585e-04  7.63605426e-04  3.31585234e-05  5.89459599e-01  6.01348388e-01  1.88021532e+00  2.30289333e+01 
 1.49000000e+00  4.13780999e-04  7.67257665e-04  3.44779972e-05  5.89459599e-01  6.06902203e-01  1.85426026e+00  2.22535451e+01 
 1.50000000e+00  4.21471340e-04  7.70790472e-04  3.58552659e-05  5.89459599e-01  6.12452378e-01  1.82880875e+00  2.14972739e+01 
 1.51000000e+00  4.29196407e-04  7.74202759e-04  3.72933426e-05  5.89459599e-01  6.17999375e-01  1.80384259e+00  2.07598114e+01 
 1.52000000e+00  4.36954989e-04  7.77493332e-04  3.87954170e-05  5.89459599e-01  6.23543655e-01  1.77934421e+00  2.00408551e+01 
 1.53000000e+00  4.44745864e-04  7.80660888e-04  4.03648662e-05  5.89459599e-01  6.29085676e-01  1.75529657e+00  1.93401084e+01 
 1.54000000e+00  4.52567792e-04  7.83704000e-04  4.20052645e-05  5.89459599e-01  6.34625893e-01  1.73168311e+00  1.86572804e+01 
 1.55000000e+00  4.60419524e-04  7.86621118e-04  4.37203951e-05  5.89459599e-01  6.40164760e-01  1.70848776e+00  1.79920862e+01 
 1.56000000e+00  4.68299789e-04  7.89410554e-04  4.55142608e-05  5.89459599e-01  6.45702725e-01  1.68569487e+00  1.73442464e+01 
 1.57000000e+00  4.76207303e-04  7.92070474e-04  4.73910952e-05  5.89459599e-01  6.51240237e-01  1.66328922e+00  1.67134874e+01 
 1.58000000e+00  4.84140760e-04  7.94598893e-04  4.93553747e-05  5.89459599e-01  6.56777741e-01  1.64125593e+00  1.60995413e+01 
 1.59000000e+00  4.92098835e-04  7.96993663e-04  5.14118299e-05  5.89459599e-01  6.62315677e-01  1.61958047e+00  1.55021454e+01 
 1.60000000e+00  5.00080180e-04  7.99252470e-04  5.35654566e-05  5.89459599e-01  6.67854486e-01  1.59824864e+00  1.49210428e+01 
 1.61000000e+00  5.08083423e-04  8.01372817e-04  5.58215277e-05  5.89459599e-01  6.73394603e-01  1.57724653e+00  1.43559815e+01 
 1.62000000e+00  5.16107166e-04  8.03352026e-04  5.81856031e-05  5.89459599e-01  6.78936461e-01  1.55656049e+00  1.38067148e+01 
 1.63000000e+00  5.24149984e-04  8.05187224e-04  6.06635399e-05  5.89459599e-01  6.84480490e-01  1.53617714e+00  1.32730010e+01 
 1.64000000e+00  5.32210420e-04  8.06875340e-04  6.32615014e-05  5.89459599e-01  6.90027118e-01  1.51608332e+00  1.27546031e+01 
 1.65000000e+00  5.40286989e-04  8.08413097e-04  6.59859645e-05  5.89459599e-01  6.95576769e-01  1.49626608e+00  1.22512886e+01 
 1.66000000e+00  5.48378170e-04  8.09797010e-04  6.88437253e-05  5.89459599e-01  7.01129864e-01  1.47671270e+00  1.17628296e+01 
 1.67000000e+00  5.56482404e-04  8.11023379e-04  7.18419028e-05  5.89459599e-01  7.06686822e-01  1.45741064e+00  1.12890019e+01 
 1.68000000e+00  5.64598099e-04  8.12088293e-04  7.49879394e-05  5.89459599e-01  7.12248057e-01  1.43834755e+00  1.08295854e+01 
 1.69000000e+00  5.72723618e-04  8.12987623e-04  7.82895983e-05  5.89459599e-01  7.17813981e-01  1.41951126e+00  1.03843632e+01 
 1.70000000e+00  5.80857285e-04  8.13717034e-04  8.17549567e-05  5.89459599e-01  7.23385004e-01  1.40088978e+00  9.95312171e+00 
 1.71000000e+00  5.88997378e-04  8.14271985e-04  8.53923942e-05  5.89459599e-01  7.28961532e-01  1.38247133e+00  9.53565001e+00 
 1.72000000e+00  5.97142127e-04  8.14647740e-04  8.92105753e-05  5.89459599e-01  7.34543966e-01  1.36424429e+00  9.13173956e+00 
 1.73000000e+00  6.05289719e-04  8.14839383e-04  9.32184257e-05  5.89459599e-01  7.40132707e-01  1.34619730e+00  8.74118369e+00 
 1.74000000e+00  6.13438285e-04  8.14841835e-04  9.74251005e-05  5.89459599e-01  7.45728151e-01  1.32831917e+00  8.36377721e+00 
 1.75000000e+00  6.21585907e-04  8.14649880e-04  1.01839944e-04  5.89459599e-01  7.51330691e-01  1.31059902e+00  7.99931584e+00 
 1.76000000e+00  6.29730616e-04  8.14258190e-04  1.06472441e-04  5.89459599e-01  7.56940719e-01  1.29302621e+00  7.64759576e+00 
 1.77000000e+00  6.37870387e-04  8.13661368e-04  1.11332155e-04  5.89459599e-01  7.62558621e-01  1.27559044e+00  7.30841301e+00 
 1.78000000e+00  6.46003142e-04  8.12853983e-04  1.16428655e-04  5.89459599e-01  7.68184780e-01  1.25828178e+00  6.98156292e+00 
 1.79000000e+00  6.54126747e-04  8.11830629e-04  1.21771437e-04  5.89459599e-01  7.73819580e-01  1.24109071e+00  6.66683954e+00 
 1.80000000e+00  6.62239017e-04  8.10585978e-04  1.27369818e-04  5.89459599e-01  7.79463396e-01  1.22400819e+00  6.36403501e+00 
