 v-sweep         id_abs          gm_abs          gds_abs         vth_abs         vdsat_abs       gm_id           gm_gds         
 1.68000000e+00  6.78918705e-17  2.04266315e-15  2.60618949e-18  1.02202814e+00  4.42819932e-02  3.00870065e+01  7.83773842e+02 
 1.67000000e+00  9.17241182e-17  2.75968518e-15  3.52104450e-18  1.02202814e+00  4.42819932e-02  3.00867997e+01  7.83768899e+02 
 1.66000000e+00  1.23921981e-16  3.72838604e-15  4.75703153e-18  1.02202814e+00  4.42819932e-02  3.00865594e+01  7.83763154e+02 
 1.65000000e+00  1.67421806e-16  5.03709934e-15  6.42686789e-18  1.02202814e+00  4.42819932e-02  3.00862800e+01  7.83756477e+02 
 1.64000000e+00  2.26190515e-16  6.80515771e-15  8.68283108e-18  1.02202814e+00  4.42819932e-02  3.00859552e+01  7.83748716e+02 
 1.63000000e+00  3.05587253e-16  9.19376906e-15  1.17306411e-17  1.02202814e+00  4.42819932e-02  3.00855778e+01  7.83739695e+02 
 1.62000000e+00  4.12851921e-16  1.24207075e-14  1.58482130e-17  1.02202814e+00  4.42819933e-02  3.00851391e+01  7.83729211e+02 
 1.61000000e+00  5.57765090e-16  1.67801559e-14  2.14109882e-17  1.02202814e+00  4.42819933e-02  3.00846292e+01  7.83717025e+02 
 1.60000000e+00  7.53539389e-16  2.26695066e-14  2.89261501e-17  1.02202814e+00  4.42819933e-02  3.00840366e+01  7.83702861e+02 
 1.59000000e+00  1.01802352e-15  3.06255557e-14  3.90788403e-17  1.02202814e+00  4.42819933e-02  3.00833479e+01  7.83686400e+02 
 1.58000000e+00  1.37532848e-15  4.13733842e-14  5.27945799e-17  1.02202814e+00  4.42819933e-02  3.00825474e+01  7.83667268e+02 
 1.57000000e+00  1.85802396e-15  5.58923652e-14  7.13235749e-17  1.02202814e+00  4.42819934e-02  3.00816170e+01  7.83645033e+02 
 1.56000000e+00  2.51010463e-15  7.55052920e-14  9.63545724e-17  1.02202814e+00  4.42819934e-02  3.00805358e+01  7.83619191e+02 
 1.55000000e+00  3.39099595e-15  1.01998714e-13  1.30168613e-16  1.02202814e+00  4.42819935e-02  3.00792792e+01  7.83589158e+02 
 1.54000000e+00  4.58096347e-15  1.37785390e-13  1.75846648e-16  1.02202814e+00  4.42819936e-02  3.00778189e+01  7.83554257e+02 
 1.53000000e+00  6.18841663e-15  1.86123573e-13  2.37549865e-16  1.02202814e+00  4.42819938e-02  3.00761219e+01  7.83513697e+02 
 1.52000000e+00  8.35976958e-15  2.51412963e-13  3.20898140e-16  1.02202814e+00  4.42819940e-02  3.00741499e+01  7.83466564e+02 
 1.51000000e+00  1.12927530e-14  3.39594069e-13  4.33480924e-16  1.02202814e+00  4.42819942e-02  3.00718584e+01  7.83411795e+02 
 1.50000000e+00  1.52543818e-14  4.58686994e-13  5.85546785e-16  1.02202814e+00  4.42819946e-02  3.00691958e+01  7.83348155e+02 
 1.49000000e+00  2.06052041e-14  6.19518171e-13  7.90933956e-16  1.02202814e+00  4.42819951e-02  3.00661021e+01  7.83274212e+02 
 1.48000000e+00  2.78320204e-14  8.36700329e-13  1.06832588e-15  1.02202814e+00  4.42819957e-02  3.00625078e+01  7.83188303e+02 
 1.47000000e+00  3.75920237e-14  1.12995353e-12  1.44294487e-15  1.02202814e+00  4.42819966e-02  3.00583322e+01  7.83088497e+02 
 1.46000000e+00  5.07723322e-14  1.52588535e-12  1.94883631e-15  1.02202814e+00  4.42819978e-02  3.00534816e+01  7.82972559e+02 
 1.45000000e+00  6.85702601e-14  2.06038873e-12  2.63194814e-15  1.02202814e+00  4.42819994e-02  3.00478477e+01  7.82837892e+02 
 1.44000000e+00  9.26015139e-14  2.78187027e-12  3.55428142e-15  1.02202814e+00  4.42820015e-02  3.00413045e+01  7.82681489e+02 
 1.43000000e+00  1.25045978e-13  3.75559417e-12  4.79948219e-15  1.02202814e+00  4.42820044e-02  3.00337063e+01  7.82499865e+02 
 1.42000000e+00  1.68844056e-13  5.06952328e-12  6.48037153e-15  1.02202814e+00  4.42820083e-02  3.00248846e+01  7.82288986e+02 
 1.41000000e+00  2.27960976e-13  6.84216751e-12  8.74908050e-15  1.02202814e+00  4.42820136e-02  3.00146439e+01  7.82044183e+02 
 1.40000000e+00  3.07742361e-13  9.23311980e-12  1.18106825e-14  1.02202814e+00  4.42820208e-02  3.00027587e+01  7.81760057e+02 
 1.39000000e+00  4.15392262e-13  1.24571854e-11  1.59415168e-14  1.02202814e+00  4.42820304e-02  2.99889683e+01  7.81430369e+02 
 1.38000000e+00  5.60615315e-13  1.68033069e-11  2.15137977e-14  1.02202814e+00  4.42820434e-02  2.99729716e+01  7.81047919e+02 
 1.37000000e+00  7.56478575e-13  2.26598784e-11  2.90286325e-14  1.02202814e+00  4.42820610e-02  2.99544219e+01  7.80604406e+02 
 1.36000000e+00  1.02056693e-12  3.05485481e-11  3.91602731e-14  1.02202814e+00  4.42820847e-02  2.99329199e+01  7.80090272e+02 
 1.35000000e+00  1.37653018e-12  4.11692739e-11  5.28153468e-14  1.02202814e+00  4.42821165e-02  2.99080068e+01  7.79494529e+02 
 1.34000000e+00  1.85615158e-12  5.54602428e-11  7.12120153e-14  1.02202814e+00  4.42821595e-02  2.98791561e+01  7.78804568e+02 
 1.33000000e+00  2.50210897e-12  7.46773570e-11  9.59855860e-14  1.02202814e+00  4.42822174e-02  2.98457653e+01  7.78005950e+02 
 1.32000000e+00  3.37165321e-12  1.00499361e-10  1.29329127e-13  1.02202814e+00  4.42822953e-02  2.98071464e+01  7.77082185e+02 
 1.31000000e+00  4.54149779e-12  1.35166402e-10  1.74180256e-13  1.02202814e+00  4.42824001e-02  2.97625163e+01  7.76014490e+02 
 1.30000000e+00  6.11430148e-12  1.81661930e-10  2.34468582e-13  1.02202814e+00  4.42825410e-02  2.97109867e+01  7.74781545e+02 
 1.29000000e+00  8.22723730e-12  2.43950371e-10  3.15442494e-13  1.02202814e+00  4.42827303e-02  2.96515539e+01  7.73359251e+02 
 1.28000000e+00  1.10632800e-11  3.27286004e-10  4.24099151e-13  1.02202814e+00  4.42829844e-02  2.95830895e+01  7.71720488e+02 
 1.27000000e+00  1.48660155e-11  4.38611856e-10  5.69747941e-13  1.02202814e+00  4.42833251e-02  2.95043320e+01  7.69834913e+02 
 1.26000000e+00  1.99589806e-11  5.87071070e-10  7.64745258e-13  1.02202814e+00  4.42837813e-02  2.94138805e+01  7.67668795e+02 
 1.25000000e+00  2.67707874e-11  7.84656919e-10  1.02544743e-12  1.02202814e+00  4.42843915e-02  2.93101920e+01  7.65184930e+02 
 1.24000000e+00  3.58675618e-11  1.04703090e-09  1.37343866e-12  1.02202814e+00  4.42852064e-02  2.91915827e+01  7.62342670e+02 
 1.23000000e+00  4.79945333e-11  1.39454010e-09  1.83710185e-12  1.02202814e+00  4.42862927e-02  2.90562279e+01  7.59097869e+02 
 1.22000000e+00  6.41289342e-11  1.85346744e-09  2.45361121e-12  1.02202814e+00  4.42877379e-02  2.89022024e+01  7.55403883e+02 
 1.21000000e+00  8.55466816e-11  2.45754141e-09  3.27143638e-12  1.02202814e+00  4.42896562e-02  2.87274896e+01  7.51211738e+02 
 1.20000000e+00  1.13905551e-10  3.24972809e-09  4.35345454e-12  1.02202814e+00  4.42921959e-02  2.85300240e+01  7.46471122e+02 
 1.19000000e+00  1.51347723e-10  4.28431363e-09  5.78077145e-12  1.02202814e+00  4.42955486e-02  2.83077508e+01  7.41131814e+02 
 1.18000000e+00  2.00624569e-10  5.62926478e-09  7.65734806e-12  1.02202814e+00  4.42999603e-02  2.80587010e+01  7.35145476e+02 
 1.17000000e+00  2.65246280e-10  7.36882930e-09  1.01155166e-11  1.02202814e+00  4.43057445e-02  2.77810844e+01  7.28467918e+02 
 1.16000000e+00  3.49658430e-10  9.60630648e-09  1.33224449e-11  1.02202814e+00  4.43132978e-02  2.74734016e+01  7.21061827e+02 
 1.15000000e+00  4.59446682e-10  1.24668888e-08  1.74875724e-11  1.02202814e+00  4.43231180e-02  2.71345713e+01  7.12899907e+02 
 1.14000000e+00  6.01569777e-10  1.61004539e-08  2.28709922e-11  1.02202814e+00  4.43358241e-02  2.67640671e+01  7.03968319e+02 
 1.13000000e+00  7.84619690e-10  2.06841883e-08  2.97927060e-11  1.02202814e+00  4.43521785e-02  2.63620562e+01  6.94270212e+02 
 1.12000000e+00  1.01910679e-09  2.64249573e-08  3.86426347e-11  1.02202814e+00  4.43731112e-02  2.59295272e+01  6.83829079e+02 
 1.11000000e+00  1.31776740e-09  3.35614197e-08  4.98912434e-11  1.02202814e+00  4.43997445e-02  2.54683944e+01  6.72691588e+02 
 1.10000000e+00  1.69589166e-09  4.23660197e-08  6.41006625e-11  1.02202814e+00  4.44334188e-02  2.49815603e+01  6.60929514e+02 
 1.09000000e+00  2.17167198e-09  5.31471669e-08  8.19362581e-11  1.02202814e+00  4.44757187e-02  2.44729256e+01  6.48640396e+02 
 1.08000000e+00  2.76657626e-09  6.62521228e-08  1.04178747e-10  1.02202814e+00  4.45284982e-02  2.39473329e+01  6.35946627e+02 
 1.07000000e+00  3.50575637e-09  8.20713041e-08  1.31737158e-10  1.02202814e+00  4.45939068e-02  2.34104414e+01  6.22992826e+02 
 1.06000000e+00  4.41851037e-09  1.01044860e-07  1.65663191e-10  1.02202814e+00  4.46744155e-02  2.28685353e+01  6.09941531e+02 
 1.05000000e+00  5.53882558e-09  1.23672443e-07  2.07167808e-10  1.02202814e+00  4.47728446e-02  2.23282790e+01  5.96967476e+02 
 1.04000000e+00  6.90603918e-09  1.50527059e-07  2.57641121e-10  1.02202814e+00  4.48923951e-02  2.17964387e+01  5.84250909e+02 
 1.03000000e+00  8.56566097e-09  1.82273791e-07  3.18676880e-10  1.02202814e+00  4.50366841e-02  2.12795944e+01  5.71970553e+02 
 1.02000000e+00  1.05704105e-08  2.19694042e-07  3.92102947e-10  1.02202814e+00  4.52097880e-02  2.07838704e+01  5.60296841e+02 
 1.01000000e+00  1.29815268e-08  2.63715875e-07  4.80019261e-10  1.02202814e+00  4.54162927e-02  2.03147041e+01  5.49386028e+02 
 1.00000000e+00  1.58704137e-08  3.15450975e-07  5.84844759e-10  1.02202814e+00  4.56613539e-02  1.98766700e+01  5.39375570e+02 
 9.90000000e-01  1.93206914e-08  3.76238898e-07  7.09374755e-10  1.02202814e+00  4.59507654e-02  1.94733662e+01  5.30381009e+02 
 9.80000000e-01  2.34307291e-08  4.47699396e-07  8.56850279e-10  1.02202814e+00  4.62910363e-02  1.91073609e+01  5.22494311e+02 
 9.70000000e-01  2.83167468e-08  5.31793872e-07  1.03104094e-09  1.02202814e+00  4.66894737e-02  1.87801896e+01  5.15783466e+02 
 9.60000000e-01  3.41165808e-08  6.30897119e-07  1.23634300e-09  1.02202814e+00  4.71542693e-02  1.84923901e+01  5.10292954e+02 
 9.50000000e-01  4.09942240e-08  7.47880520e-07  1.47789433e-09  1.02202814e+00  4.76945840e-02  1.82435584e+01  5.06044649e+02 
 9.40000000e-01  4.91452589e-08  8.86207547e-07  1.76170835e-09  1.02202814e+00  4.83206272e-02  1.80324118e+01  5.03038738e+02 
 9.30000000e-01  5.88033077e-08  1.05004167e-06  2.09482839e-09  1.02202814e+00  4.90437223e-02  1.78568470e+01  5.01254266e+02 
 9.20000000e-01  7.02476194e-08  1.24436544e-06  2.48550438e-09  1.02202814e+00  4.98763532e-02  1.77139873e+01  5.00649063e+02 
 9.10000000e-01  8.38118913e-08  1.47510750e-06  2.94339254e-09  1.02202814e+00  5.08321800e-02  1.76002174e+01  5.01158946e+02 
 9.00000000e-01  9.98943759e-08  1.74927143e-06  3.47977815e-09  1.02202814e+00  5.19260164e-02  1.75112103e+01  5.02696250e+02 
 8.90000000e-01  1.18969246e-07  2.07505646e-06  4.10781935e-09  1.02202814e+00  5.31737573e-02  1.74419569e+01  5.05147935e+02 
 8.80000000e-01  1.41599070e-07  2.46195614e-06  4.84280809e-09  1.02202814e+00  5.45922463e-02  1.73868102e+01  5.08373675e+02 
 8.70000000e-01  1.68448085e-07  2.92081574e-06  5.70244068e-09  1.02202814e+00  5.61990730e-02  1.73395604e+01  5.12204494e+02 
 8.60000000e-01  2.00295745e-07  3.46382564e-06  6.70708720e-09  1.02202814e+00  5.80122953e-02  1.72935558e+01  5.16442613e+02 
 8.50000000e-01  2.38049778e-07  4.10442498e-06  7.88004464e-09  1.02202814e+00  6.00500816e-02  1.72418769e+01  5.20863164e+02 
 8.40000000e-01  2.82757720e-07  4.85709063e-06  9.24775490e-09  1.02202814e+00  6.23302787e-02  1.71775704e+01  5.25218357e+02 
 8.30000000e-01  3.35615684e-07  5.73699156e-06  1.08399658e-08  1.02202814e+00  6.48699150e-02  1.70939316e+01  5.29244435e+02 
 8.20000000e-01  3.97972954e-07  6.75949958e-06  1.26898118e-08  1.02202814e+00  6.76846600e-02  1.69848215e+01  5.32671383e+02 
 8.10000000e-01  4.71330992e-07  7.93956434e-06  1.48337932e-08  1.02202814e+00  7.07882676e-02  1.68449868e+01  5.35234937e+02 
 8.00000000e-01  5.57335631e-07  9.29098128e-06  1.73116363e-08  1.02202814e+00  7.41920388e-02  1.66703522e+01  5.36689954e+02 
 7.90000000e-01  6.57761608e-07  1.08256042e-05  2.01660267e-08  1.02202814e+00  7.79043438e-02  1.64582489e+01  5.36823856e+02 
 7.80000000e-01  7.74489247e-07  1.25525730e-05  2.34422174e-08  1.02202814e+00  8.19302416e-02  1.62075498e+01  5.35468673e+02 
 7.70000000e-01  9.09473823e-07  1.44776377e-05  2.71875275e-08  1.02202814e+00  8.62712311e-02  1.59186965e+01  5.32510274e+02 
 7.60000000e-01  1.06470899e-06  1.66026581e-05  3.14507591e-08  1.02202814e+00  9.09251572e-02  1.55936114e+01  5.27893717e+02 
 7.50000000e-01  1.24218633e-06  1.89253430e-05  3.62815693e-08  1.02202814e+00  9.58862811e-02  1.52355106e+01  5.21624157e+02 
 7.40000000e-01  1.44385373e-06  2.14392630e-05  4.17298399e-08  1.02202814e+00  1.01145509e-01  1.48486392e+01  5.13763366e+02 
 7.30000000e-01  1.67157515e-06  2.41341394e-05  4.78450886e-08  1.02202814e+00  1.06690757e-01  1.44379625e+01  5.04422505e+02 
 7.20000000e-01  1.92709466e-06  2.69963727e-05  5.46759581e-08  1.02202814e+00  1.12507428e-01  1.40088462e+01  4.93752165e+02 
 7.10000000e-01  2.21200662e-06  3.00097506e-05  6.22698121e-08  1.02202814e+00  1.18578946e-01  1.35667544e+01  4.81930963e+02 
 7.00000000e-01  2.52773354e-06  3.31562574e-05  7.06724555e-08  1.02202814e+00  1.24887326e-01  1.31169907e+01  4.69153890e+02 
 6.90000000e-01  2.87551226e-06  3.64169050e-05  7.99279824e-08  1.02202814e+00  1.31413733e-01  1.26644930e+01  4.55621471e+02 
 6.80000000e-01  3.25638813e-06  3.97725138e-05  9.00787474e-08  1.02202814e+00  1.38138994e-01  1.22136896e+01  4.41530493e+02 
 6.70000000e-01  3.67121665e-06  4.32043917e-05  1.01165445e-07  1.02202814e+00  1.45044056e-01  1.17684125e+01  4.27066688e+02 
 6.60000000e-01  4.12067116e-06  4.66948773e-05  1.13227282e-07  1.02202814e+00  1.52110363e-01  1.13318621e+01  4.12399524e+02 
 6.50000000e-01  4.60525524e-06  5.02277342e-05  1.26302212e-07  1.02202814e+00  1.59320150e-01  1.09066125e+01  3.97678974e+02 
 6.40000000e-01  5.12531834e-06  5.37884023e-05  1.40427227e-07  1.02202814e+00  1.66656666e-01  1.04946461e+01  3.83034000e+02 
 6.30000000e-01  5.68107325e-06  5.73641193e-05  1.55638668e-07  1.02202814e+00  1.74104317e-01  1.00974089e+01  3.68572413e+02 
 6.20000000e-01  6.27261421e-06  6.09439375e-05  1.71972560e-07  1.02202814e+00  1.81648750e-01  9.71587532e+00  3.54381755e+02 
 6.10000000e-01  6.89993483e-06  6.45186588e-05  1.89464938e-07  1.02202814e+00  1.89276882e-01  9.35061858e+00  3.40530863e+02 
 6.00000000e-01  7.56294500e-06  6.80807131e-05  2.08152171e-07  1.02202814e+00  1.96976892e-01  9.00187865e+00  3.27071837e+02 
 5.90000000e-01  8.26148639e-06  7.16240022e-05  2.28071272e-07  1.02202814e+00  2.04738176e-01  8.66962660e+00  3.14042192e+02 
 5.80000000e-01  8.99534636e-06  7.51437248e-05  2.49260187e-07  1.02202814e+00  2.12551289e-01  8.35362217e+00  3.01467016e+02 
 5.70000000e-01  9.76426995e-06  7.86361981e-05  2.71758072e-07  1.02202814e+00  2.20407861e-01  8.05346416e+00  2.89361039e+02 
 5.60000000e-01  1.05679703e-05  8.20986850e-05  2.95605550e-07  1.02202814e+00  2.28300520e-01  7.76863322e+00  2.77730526e+02 
 5.50000000e-01  1.14061371e-05  8.55292325e-05  3.20844951e-07  1.02202814e+00  2.36222797e-01  7.49852747e+00  2.66574967e+02 
 5.40000000e-01  1.22784440e-05  8.89265263e-05  3.47520543e-07  1.02202814e+00  2.44169040e-01  7.24249149e+00  2.55888546e+02 
 5.30000000e-01  1.31845541e-05  9.22897629e-05  3.75678744e-07  1.02202814e+00  2.52134332e-01  6.99983953e+00  2.45661391e+02 
 5.20000000e-01  1.41241244e-05  9.56185382e-05  4.05368338e-07  1.02202814e+00  2.60114406e-01  6.76987370e+00  2.35880628e+02 
 5.10000000e-01  1.50968096e-05  9.89127548e-05  4.36640677e-07  1.02202814e+00  2.68105573e-01  6.55189787e+00  2.26531242e+02 
 5.00000000e-01  1.61022647e-05  1.02172543e-04  4.69549884e-07  1.02202814e+00  2.76104656e-01  6.34522814e+00  2.17596781e+02 
 4.90000000e-01  1.71401467e-05  1.05398198e-04  5.04153061e-07  1.02202814e+00  2.84108920e-01  6.14920046e+00  2.09059919e+02 
 4.80000000e-01  1.82101162e-05  1.08590126e-04  5.40510494e-07  1.02202814e+00  2.92116027e-01  5.96317589e+00  2.00902901e+02 
 4.70000000e-01  1.93118384e-05  1.11748806e-04  5.78685870e-07  1.02202814e+00  3.00123976e-01  5.78654416e+00  1.93107887e+02 
 4.60000000e-01  2.04449832e-05  1.14874753e-04  6.18746503e-07  1.02202814e+00  3.08131066e-01  5.61872570e+00  1.85657216e+02 
 4.50000000e-01  2.16092261e-05  1.17968498e-04  6.60763568e-07  1.02202814e+00  3.16135852e-01  5.45917274e+00  1.78533599e+02 
 4.40000000e-01  2.28042476e-05  1.21030566e-04  7.04812352e-07  1.02202814e+00  3.24137116e-01  5.30736942e+00  1.71720269e+02 
 4.30000000e-01  2.40297335e-05  1.24061464e-04  7.50972520e-07  1.02202814e+00  3.32133833e-01  5.16283144e+00  1.65201070e+02 
 4.20000000e-01  2.52853746e-05  1.27061667e-04  7.99328401e-07  1.02202814e+00  3.40125144e-01  5.02510518e+00  1.58960531e+02 
 4.10000000e-01  2.65708660e-05  1.30031617e-04  8.49969292e-07  1.02202814e+00  3.48110337e-01  4.89376661e+00  1.52983900e+02 
 4.00000000e-01  2.78859074e-05  1.32971715e-04  9.02989789e-07  1.02202814e+00  3.56088825e-01  4.76841988e+00  1.47257164e+02 
 3.90000000e-01  2.92302020e-05  1.35882320e-04  9.58490142e-07  1.02202814e+00  3.64060130e-01  4.64869589e+00  1.41767050e+02 
 3.80000000e-01  3.06034565e-05  1.38763746e-04  1.01657664e-06  1.02202814e+00  3.72023865e-01  4.53425076e+00  1.36501019e+02 
 3.70000000e-01  3.20053806e-05  1.41616266e-04  1.07736201e-06  1.02202814e+00  3.79979727e-01  4.42476431e+00  1.31447243e+02 
 3.60000000e-01  3.34356863e-05  1.44440107e-04  1.14096590e-06  1.02202814e+00  3.87927478e-01  4.31993846e+00  1.26594587e+02 
 3.50000000e-01  3.48940878e-05  1.47235458e-04  1.20751535e-06  1.02202814e+00  3.95866943e-01  4.21949584e+00  1.21932577e+02 
 3.40000000e-01  3.63803010e-05  1.50002467e-04  1.27714530e-06  1.02202814e+00  4.03797998e-01  4.12317829e+00  1.17451372e+02 
 3.30000000e-01  3.78940430e-05  1.52741244e-04  1.34999918e-06  1.02202814e+00  4.11720562e-01  4.03074551e+00  1.13141730e+02 
 3.20000000e-01  3.94350320e-05  1.55451862e-04  1.42622956e-06  1.02202814e+00  4.19634595e-01  3.94197378e+00  1.08994980e+02 
 3.10000000e-01  4.10029865e-05  1.58134362e-04  1.50599878e-06  1.02202814e+00  4.27540087e-01  3.85665474e+00  1.05002982e+02 
 3.00000000e-01  4.25976255e-05  1.60788753e-04  1.58947971e-06  1.02202814e+00  4.35437059e-01  3.77459425e+00  1.01158103e+02 
 2.90000000e-01  4.42186678e-05  1.63415010e-04  1.67685656e-06  1.02202814e+00  4.43325555e-01  3.69561133e+00  9.74531833e+01 
 2.80000000e-01  4.58658318e-05  1.66013082e-04  1.76832572e-06  1.02202814e+00  4.51205641e-01  3.61953716e+00  9.38815064e+01 
 2.70000000e-01  4.75388352e-05  1.68582890e-04  1.86409673e-06  1.02202814e+00  4.59077401e-01  3.54621414e+00  9.04367715e+01 
 2.60000000e-01  4.92373950e-05  1.71124326e-04  1.96439331e-06  1.02202814e+00  4.66940936e-01  3.47549512e+00  8.71130670e+01 
 2.50000000e-01  5.09612267e-05  1.73637258e-04  2.06945449e-06  1.02202814e+00  4.74796358e-01  3.40724252e+00  8.39048453e+01 
 2.40000000e-01  5.27100446e-05  1.76121529e-04  2.17953579e-06  1.02202814e+00  4.82643795e-01  3.34132763e+00  8.08068990e+01 
 2.30000000e-01  5.44835612e-05  1.78576954e-04  2.29491063e-06  1.02202814e+00  4.90483381e-01  3.27762999e+00  7.78143392e+01 
 2.20000000e-01  5.62814869e-05  1.81003327e-04  2.41587171e-06  1.02202814e+00  4.98315263e-01  3.21603669e+00  7.49225740e+01 
 2.10000000e-01  5.81035301e-05  1.83400414e-04  2.54273263e-06  1.02202814e+00  5.06139592e-01  3.15644185e+00  7.21272902e+01 
 2.00000000e-01  5.99493967e-05  1.85767958e-04  2.67582963e-06  1.02202814e+00  5.13956529e-01  3.09874609e+00  6.94244344e+01 
 1.90000000e-01  6.18187898e-05  1.88105676e-04  2.81552344e-06  1.02202814e+00  5.21766238e-01  3.04285600e+00  6.68101970e+01 
 1.80000000e-01  6.37114098e-05  1.90413255e-04  2.96220136e-06  1.02202814e+00  5.29568891e-01  2.98868375e+00  6.42809964e+01 
 1.70000000e-01  6.56269534e-05  1.92690359e-04  3.11627950e-06  1.02202814e+00  5.37364663e-01  2.93614665e+00  6.18334648e+01 
 1.60000000e-01  6.75651141e-05  1.94936620e-04  3.27820521e-06  1.02202814e+00  5.45153732e-01  2.88516674e+00  5.94644347e+01 
 1.50000000e-01  6.95255816e-05  1.97151640e-04  3.44845973e-06  1.02202814e+00  5.52936281e-01  2.83567048e+00  5.71709270e+01 
 1.40000000e-01  7.15080413e-05  1.99334988e-04  3.62756111e-06  1.02202814e+00  5.60712495e-01  2.78758842e+00  5.49501392e+01 
 1.30000000e-01  7.35121743e-05  2.01486200e-04  3.81606734e-06  1.02202814e+00  5.68482563e-01  2.74085485e+00  5.27994350e+01 
 1.20000000e-01  7.55376566e-05  2.03604773e-04  4.01457980e-06  1.02202814e+00  5.76246674e-01  2.69540759e+00  5.07163348e+01 
 1.10000000e-01  7.75841591e-05  2.05690166e-04  4.22374692e-06  1.02202814e+00  5.84005022e-01  2.65118767e+00  4.86985064e+01 
 1.00000000e-01  7.96513473e-05  2.07741795e-04  4.44426826e-06  1.02202814e+00  5.91757799e-01  2.60813912e+00  4.67437570e+01 
 9.00000000e-02  8.17388804e-05  2.09759030e-04  4.67689884e-06  1.02202814e+00  5.99505203e-01  2.56620875e+00  4.48500252e+01 
 8.00000000e-02  8.38464110e-05  2.11741193e-04  4.92245383e-06  1.02202814e+00  6.07247430e-01  2.52534593e+00  4.30153741e+01 
 7.00000000e-02  8.59735849e-05  2.13687550e-04  5.18181361e-06  1.02202814e+00  6.14984678e-01  2.48550238e+00  4.12379846e+01 
 6.00000000e-02  8.81200401e-05  2.15597313e-04  5.45592920e-06  1.02202814e+00  6.22717147e-01  2.44663204e+00  3.95161494e+01 
 5.00000000e-02  9.02854064e-05  2.17469632e-04  5.74582800e-06  1.02202814e+00  6.30445036e-01  2.40869085e+00  3.78482670e+01 
 4.00000000e-02  9.24693048e-05  2.19303590e-04  6.05261997e-06  1.02202814e+00  6.38168548e-01  2.37163663e+00  3.62328366e+01 
 3.00000000e-02  9.46713470e-05  2.21098201e-04  6.37750408e-06  1.02202814e+00  6.45887883e-01  2.33542891e+00  3.46684530e+01 
 2.00000000e-02  9.68911342e-05  2.22852400e-04  6.72177510e-06  1.02202814e+00  6.53603245e-01  2.30002881e+00  3.31538019e+01 
 1.00000000e-02  9.91282565e-05  2.24565046e-04  7.08683066e-06  1.02202814e+00  6.61314836e-01  2.26539893e+00  3.16876551e+01 
-1.41900380e-15  1.01382292e-04  2.26234908e-04  7.47417839e-06  1.02202814e+00  6.69022859e-01  2.23150318e+00  3.02688665e+01 
