 v-sweep         id_abs          gm_abs          gds_abs         vth_abs         vdsat_abs       gm_id           gm_gds         
 5.70000000e-01  2.47738734e-04  8.28338712e-04  1.15010961e-04  6.95307009e-01  4.11625477e-01  3.34359791e+00  7.20225883e+00 
 5.60000000e-01  2.56073520e-04  8.38576333e-04  1.17499518e-04  6.95307009e-01  4.17275994e-01  3.27474833e+00  7.13684916e+00 
 5.50000000e-01  2.64509414e-04  8.48560112e-04  1.20013171e-04  6.95307009e-01  4.22890962e-01  3.20805259e+00  7.07055821e+00 
 5.40000000e-01  2.73043871e-04  8.58288490e-04  1.22552604e-04  6.95307009e-01  4.28471050e-01  3.14340874e+00  7.00342922e+00 
 5.30000000e-01  2.81674328e-04  8.67760016e-04  1.25118497e-04  6.95307009e-01  4.34016947e-01  3.08072099e+00  6.93550545e+00 
 5.20000000e-01  2.90398211e-04  8.76973348e-04  1.27711527e-04  6.95307009e-01  4.39529357e-01  3.01989928e+00  6.86683002e+00 
 5.10000000e-01  2.99212930e-04  8.85927257e-04  1.30332373e-04  6.95307009e-01  4.45008997e-01  2.96085886e+00  6.79744590e+00 
 5.00000000e-01  3.08115887e-04  8.94620629e-04  1.32981714e-04  6.95307009e-01  4.50456601e-01  2.90351996e+00  6.72739584e+00 
 4.90000000e-01  3.17104471e-04  9.03052469e-04  1.35660230e-04  6.95307009e-01  4.55872912e-01  2.84780743e+00  6.65672225e+00 
 4.80000000e-01  3.26176062e-04  9.11221900e-04  1.38368603e-04  6.95307009e-01  4.61258685e-01  2.79365044e+00  6.58546721e+00 
 4.70000000e-01  3.35328032e-04  9.19128165e-04  1.41107522e-04  6.95307009e-01  4.66614683e-01  2.74098220e+00  6.51367234e+00 
 4.60000000e-01  3.44557746e-04  9.26770627e-04  1.43877679e-04  6.95307009e-01  4.71941678e-01  2.68973964e+00  6.44137879e+00 
 4.50000000e-01  3.53862563e-04  9.34148770e-04  1.46679770e-04  6.95307009e-01  4.77240451e-01  2.63986323e+00  6.36862719e+00 
 4.40000000e-01  3.63239839e-04  9.41262197e-04  1.49514501e-04  6.95307009e-01  4.82511787e-01  2.59129670e+00  6.29545757e+00 
 4.30000000e-01  3.72686924e-04  9.48110629e-04  1.52382585e-04  6.95307009e-01  4.87756478e-01  2.54398684e+00  6.22190934e+00 
 4.20000000e-01  3.82201168e-04  9.54693907e-04  1.55284745e-04  6.95307009e-01  4.92975318e-01  2.49788328e+00  6.14802124e+00 
 4.10000000e-01  3.91779918e-04  9.61011985e-04  1.58221712e-04  6.95307009e-01  4.98169108e-01  2.45293835e+00  6.07383129e+00 
 4.00000000e-01  4.01420524e-04  9.67064932e-04  1.61194232e-04  6.95307009e-01  5.03338651e-01  2.40910685e+00  5.99937679e+00 
 3.90000000e-01  4.11120334e-04  9.72852929e-04  1.64203060e-04  6.95307009e-01  5.08484750e-01  2.36634593e+00  5.92469425e+00 
 3.80000000e-01  4.20876700e-04  9.78376265e-04  1.67248969e-04  6.95307009e-01  5.13608214e-01  2.32461494e+00  5.84981940e+00 
 3.70000000e-01  4.30686978e-04  9.83635334e-04  1.70332744e-04  6.95307009e-01  5.18709848e-01  2.28387526e+00  5.77478711e+00 
 3.60000000e-01  4.40548527e-04  9.88630636e-04  1.73455187e-04  6.95307009e-01  5.23790460e-01  2.24409021e+00  5.69963144e+00 
 3.50000000e-01  4.50458713e-04  9.93362768e-04  1.76617118e-04  6.95307009e-01  5.28850859e-01  2.20522489e+00  5.62438556e+00 
 3.40000000e-01  4.60414908e-04  9.97832423e-04  1.79819376e-04  6.95307009e-01  5.33891851e-01  2.16724612e+00  5.54908178e+00 
 3.30000000e-01  4.70414490e-04  1.00204039e-03  1.83062820e-04  6.95307009e-01  5.38914239e-01  2.13012229e+00  5.47375151e+00 
 3.20000000e-01  4.80454846e-04  1.00598754e-03  1.86348331e-04  6.95307009e-01  5.43918829e-01  2.09382328e+00  5.39842527e+00 
 3.10000000e-01  4.90533374e-04  1.00967484e-03  1.89676813e-04  6.95307009e-01  5.48906420e-01  2.05832038e+00  5.32313267e+00 
 3.00000000e-01  5.00647480e-04  1.01310333e-03  1.93049194e-04  6.95307009e-01  5.53877811e-01  2.02358619e+00  5.24790239e+00 
 2.90000000e-01  5.10794582e-04  1.01627412e-03  1.96466427e-04  6.95307009e-01  5.58833796e-01  1.98959456e+00  5.17276225e+00 
 2.80000000e-01  5.20972108e-04  1.01918841e-03  1.99929495e-04  6.95307009e-01  5.63775164e-01  1.95632049e+00  5.09773912e+00 
 2.70000000e-01  5.31177499e-04  1.02184745e-03  2.03439407e-04  6.95307009e-01  5.68702704e-01  1.92374010e+00  5.02285899e+00 
 2.60000000e-01  5.41408210e-04  1.02425258e-03  2.06997203e-04  6.95307009e-01  5.73617197e-01  1.89183053e+00  4.94814696e+00 
 2.50000000e-01  5.51661709e-04  1.02640517e-03  2.10603956e-04  6.95307009e-01  5.78519418e-01  1.86056990e+00  4.87362722e+00 
 2.40000000e-01  5.61935477e-04  1.02830666e-03  2.14260770e-04  6.95307009e-01  5.83410141e-01  1.82993726e+00  4.79932310e+00 
 2.30000000e-01  5.72227010e-04  1.02995855e-03  2.17968787e-04  6.95307009e-01  5.88290129e-01  1.79991251e+00  4.72525708e+00 
 2.20000000e-01  5.82533821e-04  1.03136237e-03  2.21729182e-04  6.95307009e-01  5.93160144e-01  1.77047639e+00  4.65145077e+00 
 2.10000000e-01  5.92853436e-04  1.03251971e-03  2.25543170e-04  6.95307009e-01  5.98020937e-01  1.74161040e+00  4.57792498e+00 
 2.00000000e-01  6.03183399e-04  1.03343218e-03  2.29412004e-04  6.95307009e-01  6.02873256e-01  1.71329679e+00  4.50469967e+00 
 1.90000000e-01  6.13521269e-04  1.03410144e-03  2.33336980e-04  6.95307009e-01  6.07717840e-01  1.68551848e+00  4.43179405e+00 
 1.80000000e-01  6.23864623e-04  1.03452917e-03  2.37319433e-04  6.95307009e-01  6.12555421e-01  1.65825907e+00  4.35922654e+00 
 1.70000000e-01  6.34211053e-04  1.03471709e-03  2.41360745e-04  6.95307009e-01  6.17386724e-01  1.63150277e+00  4.28701481e+00 
 1.60000000e-01  6.44558171e-04  1.03466693e-03  2.45462341e-04  6.95307009e-01  6.22212466e-01  1.60523436e+00  4.21517582e+00 
 1.50000000e-01  6.54903604e-04  1.03438043e-03  2.49625693e-04  6.95307009e-01  6.27033356e-01  1.57943921e+00  4.14372584e+00 
 1.40000000e-01  6.65244998e-04  1.03385938e-03  2.53852320e-04  6.95307009e-01  6.31850095e-01  1.55410320e+00  4.07268044e+00 
 1.30000000e-01  6.75580015e-04  1.03310555e-03  2.58143792e-04  6.95307009e-01  6.36663376e-01  1.52921271e+00  4.00205460e+00 
 1.20000000e-01  6.85906339e-04  1.03212072e-03  2.62501724e-04  6.95307009e-01  6.41473882e-01  1.50475460e+00  3.93186264e+00 
 1.10000000e-01  6.96221666e-04  1.03090669e-03  2.66927785e-04  6.95307009e-01  6.46282289e-01  1.48071619e+00  3.86211833e+00 
 1.00000000e-01  7.06523714e-04  1.02946526e-03  2.71423695e-04  6.95307009e-01  6.51089263e-01  1.45708521e+00  3.79283487e+00 
 9.00000000e-02  7.16810219e-04  1.02779821e-03  2.75991223e-04  6.95307009e-01  6.55895461e-01  1.43384982e+00  3.72402497e+00 
 8.00000000e-02  7.27078932e-04  1.02590733e-03  2.80632191e-04  6.95307009e-01  6.60701532e-01  1.41099857e+00  3.65570082e+00 
 7.00000000e-02  7.37327625e-04  1.02379442e-03  2.85348472e-04  6.95307009e-01  6.65508115e-01  1.38852035e+00  3.58787418e+00 
 6.00000000e-02  7.47554087e-04  1.02146123e-03  2.90141990e-04  6.95307009e-01  6.70315838e-01  1.36640445e+00  3.52055639e+00 
 5.00000000e-02  7.57756122e-04  1.01890955e-03  2.95014717e-04  6.95307009e-01  6.75125322e-01  1.34464048e+00  3.45375838e+00 
 4.00000000e-02  7.67931555e-04  1.01614113e-03  2.99968677e-04  6.95307009e-01  6.79937178e-01  1.32321835e+00  3.38749078e+00 
 3.00000000e-02  7.78078228e-04  1.01315770e-03  3.05005937e-04  6.95307009e-01  6.84752005e-01  1.30212832e+00  3.32176386e+00 
 2.00000000e-02  7.88193998e-04  1.00996100e-03  3.10128611e-04  6.95307009e-01  6.89570395e-01  1.28136094e+00  3.25658764e+00 
 1.00000000e-02  7.98276742e-04  1.00655275e-03  3.15338851e-04  6.95307009e-01  6.94392930e-01  1.26090702e+00  3.19197189e+00 
-1.41900380e-15  8.08324354e-04  1.00293465e-03  3.20638849e-04  6.95307009e-01  6.99220179e-01  1.24075768e+00  3.12792618e+00 
