 v-sweep         id_abs          gm_abs          gds_abs         vth_abs         vdsat_abs       gm_id           gm_gds         
 8.20000000e-01  7.38673536e-05  7.40723729e-04  1.23097535e-05  6.48868503e-01  1.49147504e-01  1.00277551e+01  6.01737257e+01 
 8.30000000e-01  8.14642916e-05  7.78449000e-04  1.32574760e-05  6.48868503e-01  1.54732014e-01  9.55570821e+00  5.87177378e+01 
 8.40000000e-01  8.94319464e-05  8.14859227e-04  1.42305802e-05  6.48868503e-01  1.60253858e-01  9.11150053e+00  5.72611389e+01 
 8.50000000e-01  9.77569847e-05  8.49922941e-04  1.52282868e-05  6.48868503e-01  1.65704985e-01  8.69424260e+00  5.58121180e+01 
 8.60000000e-01  1.06425901e-04  8.83636198e-04  1.62499813e-05  6.48868503e-01  1.71079170e-01  8.30283030e+00  5.43776747e+01 
 8.70000000e-01  1.15425264e-04  9.16016687e-04  1.72951891e-05  6.48868503e-01  1.76371781e-01  7.93601550e+00  5.29636699e+01 
 8.80000000e-01  1.24741904e-04  9.47098368e-04  1.83635521e-05  6.48868503e-01  1.81579554e-01  7.59246360e+00  5.15749004e+01 
 8.90000000e-01  1.34363053e-04  9.76926785e-04  1.94548063e-05  6.48868503e-01  1.86700388e-01  7.27079923e+00  5.02151895e+01 
 9.00000000e-01  1.44276439e-04  1.00555510e-03  2.05687624e-05  6.48868503e-01  1.91733151e-01  6.96964179e+00  4.88874867e+01 
 9.10000000e-01  1.54470347e-04  1.03304086e-03  2.17052884e-05  6.48868503e-01  1.96677514e-01  6.68763214e+00  4.75939705e+01 
 9.20000000e-01  1.64933646e-04  1.05944339e-03  2.28642950e-05  6.48868503e-01  2.01533802e-01  6.42345223e+00  4.63361497e+01 
 9.30000000e-01  1.75655801e-04  1.08482190e-03  2.40457238e-05  6.48868503e-01  2.06302866e-01  6.17583874e+00  4.51149614e+01 
 9.40000000e-01  1.86626863e-04  1.10923395e-03  2.52495377e-05  6.48868503e-01  2.10985970e-01  5.94359210e+00  4.39308615e+01 
 9.50000000e-01  1.97837442e-04  1.13273447e-03  2.64757132e-05  6.48868503e-01  2.15584701e-01  5.72558185e+00  4.27839077e+01 
 9.60000000e-01  2.09278686e-04  1.15537512e-03  2.77242341e-05  6.48868503e-01  2.20100893e-01  5.52074911e+00  4.16738336e+01 
 9.70000000e-01  2.20942239e-04  1.17720388e-03  2.89950877e-05  6.48868503e-01  2.24536556e-01  5.32810695e+00  4.06001144e+01 
 9.80000000e-01  2.32820205e-04  1.19826488e-03  3.02882607e-05  6.48868503e-01  2.28893831e-01  5.14673924e+00  3.95620235e+01 
 9.90000000e-01  2.44905112e-04  1.21859844e-03  3.16037377e-05  6.48868503e-01  2.33174941e-01  4.97579832e+00  3.85586812e+01 
 1.00000000e+00  2.57189871e-04  1.23824114e-03  3.29414987e-05  6.48868503e-01  2.37382159e-01  4.81450197e+00  3.75890956e+01 
 1.01000000e+00  2.69667742e-04  1.25722603e-03  3.43015189e-05  6.48868503e-01  2.41517780e-01  4.66212983e+00  3.66521970e+01 
 1.02000000e+00  2.82332299e-04  1.27558286e-03  3.56837678e-05  6.48868503e-01  2.45584100e-01  4.51801962e+00  3.57468660e+01 
 1.03000000e+00  2.95177396e-04  1.29333842e-03  3.70882091e-05  6.48868503e-01  2.49583399e-01  4.38156321e+00  3.48719566e+01 
 1.04000000e+00  3.08197143e-04  1.31051672e-03  3.85148007e-05  6.48868503e-01  2.53517925e-01  4.25220268e+00  3.40263145e+01 
 1.05000000e+00  3.21385878e-04  1.32713937e-03  3.99634952e-05  6.48868503e-01  2.57389891e-01  4.12942652e+00  3.32087913e+01 
 1.06000000e+00  3.34738143e-04  1.34322581e-03  4.14342401e-05  6.48868503e-01  2.61201460e-01  4.01276590e+00  3.24182561e+01 
 1.07000000e+00  3.48248666e-04  1.35879358e-03  4.29269787e-05  6.48868503e-01  2.64954748e-01  3.90179120e+00  3.16536038e+01 
 1.08000000e+00  3.61912339e-04  1.37385856e-03  4.44416502e-05  6.48868503e-01  2.68651814e-01  3.79610866e+00  3.09137612e+01 
 1.09000000e+00  3.75724209e-04  1.38843522e-03  4.59781907e-05  6.48868503e-01  2.72294662e-01  3.69535735e+00  3.01976915e+01 
 1.10000000e+00  3.89679460e-04  1.40253676e-03  4.75365336e-05  6.48868503e-01  2.75885239e-01  3.59920629e+00  2.95043971e+01 
 1.11000000e+00  4.03773401e-04  1.41617536e-03  4.91166107e-05  6.48868503e-01  2.79425435e-01  3.50735180e+00  2.88329212e+01 
 1.12000000e+00  4.18001462e-04  1.42936229e-03  5.07183523e-05  6.48868503e-01  2.82917084e-01  3.41951505e+00  2.81823487e+01 
 1.13000000e+00  4.32359177e-04  1.44210805e-03  5.23416884e-05  6.48868503e-01  2.86361963e-01  3.33543990e+00  2.75518061e+01 
 1.14000000e+00  4.46842185e-04  1.45442252e-03  5.39865489e-05  6.48868503e-01  2.89761794e-01  3.25489080e+00  2.69404610e+01 
 1.15000000e+00  4.61446221e-04  1.46631502e-03  5.56528644e-05  6.48868503e-01  2.93118249e-01  3.17765095e+00  2.63475211e+01 
 1.16000000e+00  4.76167109e-04  1.47779445e-03  5.73405671e-05  6.48868503e-01  2.96432944e-01  3.10352064e+00  2.57722329e+01 
 1.17000000e+00  4.91000761e-04  1.48886931e-03  5.90495907e-05  6.48868503e-01  2.99707450e-01  3.03231570e+00  2.52138803e+01 
 1.18000000e+00  5.05943174e-04  1.49954782e-03  6.07798717e-05  6.48868503e-01  3.02943284e-01  2.96386609e+00  2.46717832e+01 
 1.19000000e+00  5.20990423e-04  1.50983789e-03  6.25313494e-05  6.48868503e-01  3.06141923e-01  2.89801467e+00  2.41452952e+01 
 1.20000000e+00  5.36138662e-04  1.51974726e-03  6.43039665e-05  6.48868503e-01  3.09304793e-01  2.83461605e+00  2.36338027e+01 
 1.21000000e+00  5.51384124e-04  1.52928346e-03  6.60976701e-05  6.48868503e-01  3.12433282e-01  2.77353553e+00  2.31367226e+01 
 1.22000000e+00  5.66723112e-04  1.53845387e-03  6.79124115e-05  6.48868503e-01  3.15528732e-01  2.71464819e+00  2.26535009e+01 
 1.23000000e+00  5.82152006e-04  1.54726575e-03  6.97481468e-05  6.48868503e-01  3.18592449e-01  2.65783804e+00  2.21836109e+01 
 1.24000000e+00  5.97667256e-04  1.55572622e-03  7.16048376e-05  6.48868503e-01  3.21625697e-01  2.60299724e+00  2.17265519e+01 
 1.25000000e+00  6.13265383e-04  1.56384231e-03  7.34824513e-05  6.48868503e-01  3.24629706e-01  2.55002541e+00  2.12818473e+01 
 1.26000000e+00  6.28942977e-04  1.57162095e-03  7.53809614e-05  6.48868503e-01  3.27605668e-01  2.49882900e+00  2.08490436e+01 
 1.27000000e+00  6.44696700e-04  1.57906899e-03  7.73003477e-05  6.48868503e-01  3.30554741e-01  2.44932073e+00  2.04277088e+01 
 1.28000000e+00  6.60523278e-04  1.58619320e-03  7.92405971e-05  6.48868503e-01  3.33478051e-01  2.40141908e+00  2.00174312e+01 
 1.29000000e+00  6.76419507e-04  1.59300025e-03  8.12017035e-05  6.48868503e-01  3.36376690e-01  2.35504777e+00  1.96178181e+01 
 1.30000000e+00  6.92382248e-04  1.59949676e-03  8.31836685e-05  6.48868503e-01  3.39251719e-01  2.31013542e+00  1.92284950e+01 
 1.31000000e+00  7.08408428e-04  1.60568923e-03  8.51865013e-05  6.48868503e-01  3.42104172e-01  2.26661509e+00  1.88491041e+01 
 1.32000000e+00  7.24495040e-04  1.61158413e-03  8.72102192e-05  6.48868503e-01  3.44935052e-01  2.22442396e+00  1.84793037e+01 
 1.33000000e+00  7.40639140e-04  1.61718780e-03  8.92548481e-05  6.48868503e-01  3.47745332e-01  2.18350302e+00  1.81187670e+01 
 1.34000000e+00  7.56837847e-04  1.62250653e-03  9.13204221e-05  6.48868503e-01  3.50535962e-01  2.14379677e+00  1.77671817e+01 
 1.35000000e+00  7.73088341e-04  1.62754651e-03  9.34069847e-05  6.48868503e-01  3.53307863e-01  2.10525295e+00  1.74242485e+01 
 1.36000000e+00  7.89387868e-04  1.63231385e-03  9.55145882e-05  6.48868503e-01  3.56061932e-01  2.06782232e+00  1.70896811e+01 
 1.37000000e+00  8.05733730e-04  1.63681457e-03  9.76432942e-05  6.48868503e-01  3.58799040e-01  2.03145842e+00  1.67632051e+01 
 1.38000000e+00  8.22123290e-04  1.64105457e-03  9.97931741e-05  6.48868503e-01  3.61520035e-01  1.99611736e+00  1.64445573e+01 
 1.39000000e+00  8.38553972e-04  1.64503970e-03  1.01964309e-04  6.48868503e-01  3.64225743e-01  1.96175768e+00  1.61334855e+01 
 1.40000000e+00  8.55023254e-04  1.64877567e-03  1.04156790e-04  6.48868503e-01  3.66916964e-01  1.92834015e+00  1.58297474e+01 
 1.41000000e+00  8.71528673e-04  1.65226813e-03  1.06370718e-04  6.48868503e-01  3.69594481e-01  1.89582762e+00  1.55331106e+01 
 1.42000000e+00  8.88067823e-04  1.65552260e-03  1.08606206e-04  6.48868503e-01  3.72259052e-01  1.86418487e+00  1.52433518e+01 
 1.43000000e+00  9.04638350e-04  1.65854451e-03  1.10863375e-04  6.48868503e-01  3.74911417e-01  1.83337851e+00  1.49602564e+01 
 1.44000000e+00  9.21237956e-04  1.66133919e-03  1.13142358e-04  6.48868503e-01  3.77552293e-01  1.80337684e+00  1.46836182e+01 
 1.45000000e+00  9.37864394e-04  1.66391186e-03  1.15443300e-04  6.48868503e-01  3.80182381e-01  1.77414972e+00  1.44132388e+01 
 1.46000000e+00  9.54515470e-04  1.66626762e-03  1.17766356e-04  6.48868503e-01  3.82802360e-01  1.74566854e+00  1.41489274e+01 
 1.47000000e+00  9.71189040e-04  1.66841151e-03  1.20111692e-04  6.48868503e-01  3.85412894e-01  1.71790603e+00  1.38905004e+01 
 1.48000000e+00  9.87883010e-04  1.67034841e-03  1.22479487e-04  6.48868503e-01  3.88014627e-01  1.69083626e+00  1.36377809e+01 
 1.49000000e+00  1.00459533e-03  1.67208313e-03  1.24869930e-04  6.48868503e-01  3.90608186e-01  1.66443450e+00  1.33905987e+01 
 1.50000000e+00  1.02132401e-03  1.67362036e-03  1.27283224e-04  6.48868503e-01  3.93194181e-01  1.63867718e+00  1.31487899e+01 
 1.51000000e+00  1.03806710e-03  1.67496469e-03  1.29719581e-04  6.48868503e-01  3.95773206e-01  1.61354183e+00  1.29121963e+01 
 1.52000000e+00  1.05482268e-03  1.67612059e-03  1.32179228e-04  6.48868503e-01  3.98345839e-01  1.58900697e+00  1.26806656e+01 
 1.53000000e+00  1.07158890e-03  1.67709246e-03  1.34662403e-04  6.48868503e-01  4.00912643e-01  1.56505210e+00  1.24540511e+01 
 1.54000000e+00  1.08836393e-03  1.67788455e-03  1.37169358e-04  6.48868503e-01  4.03474164e-01  1.54165762e+00  1.22322111e+01 
 1.55000000e+00  1.10514600e-03  1.67850104e-03  1.39700357e-04  6.48868503e-01  4.06030936e-01  1.51880479e+00  1.20150090e+01 
 1.56000000e+00  1.12193338e-03  1.67894600e-03  1.42255676e-04  6.48868503e-01  4.08583477e-01  1.49647567e+00  1.18023129e+01 
 1.57000000e+00  1.13872436e-03  1.67922340e-03  1.44835605e-04  6.48868503e-01  4.11132292e-01  1.47465309e+00  1.15939958e+01 
 1.58000000e+00  1.15551730e-03  1.67933710e-03  1.47440449e-04  6.48868503e-01  4.13677871e-01  1.45332060e+00  1.13899348e+01 
 1.59000000e+00  1.17231057e-03  1.67929087e-03  1.50070525e-04  6.48868503e-01  4.16220693e-01  1.43246244e+00  1.11900113e+01 
 1.60000000e+00  1.18910260e-03  1.67908838e-03  1.52726163e-04  6.48868503e-01  4.18761222e-01  1.41206350e+00  1.09941109e+01 
 1.61000000e+00  1.20589183e-03  1.67873321e-03  1.55407710e-04  6.48868503e-01  4.21299911e-01  1.39210928e+00  1.08021231e+01 
 1.62000000e+00  1.22267676e-03  1.67822885e-03  1.58115524e-04  6.48868503e-01  4.23837200e-01  1.37258587e+00  1.06139410e+01 
 1.63000000e+00  1.23945592e-03  1.67757867e-03  1.60849980e-04  6.48868503e-01  4.26373519e-01  1.35347989e+00  1.04294615e+01 
 1.64000000e+00  1.25622786e-03  1.67678598e-03  1.63611468e-04  6.48868503e-01  4.28909284e-01  1.33477853e+00  1.02485847e+01 
 1.65000000e+00  1.27299118e-03  1.67585398e-03  1.66400391e-04  6.48868503e-01  4.31444901e-01  1.31646944e+00  1.00712142e+01 
 1.66000000e+00  1.28974449e-03  1.67478579e-03  1.69217168e-04  6.48868503e-01  4.33980766e-01  1.29854076e+00  9.89725693e+00 
 1.67000000e+00  1.30648645e-03  1.67358444e-03  1.72062236e-04  6.48868503e-01  4.36517262e-01  1.28098109e+00  9.72662268e+00 
 1.68000000e+00  1.32321574e-03  1.67225288e-03  1.74936044e-04  6.48868503e-01  4.39054765e-01  1.26377946e+00  9.55922429e+00 
 1.69000000e+00  1.33993108e-03  1.67079397e-03  1.77839061e-04  6.48868503e-01  4.41593637e-01  1.24692530e+00  9.39497745e+00 
 1.70000000e+00  1.35663121e-03  1.66921049e-03  1.80771771e-04  6.48868503e-01  4.44134234e-01  1.23040844e+00  9.23380062e+00 
 1.71000000e+00  1.37331489e-03  1.66750514e-03  1.83734674e-04  6.48868503e-01  4.46676901e-01  1.21421908e+00  9.07561485e+00 
 1.72000000e+00  1.38998091e-03  1.66568053e-03  1.86728289e-04  6.48868503e-01  4.49221972e-01  1.19834777e+00  8.92034380e+00 
 1.73000000e+00  1.40662811e-03  1.66373921e-03  1.89753150e-04  6.48868503e-01  4.51769775e-01  1.18278542e+00  8.76791353e+00 
 1.74000000e+00  1.42325532e-03  1.66168365e-03  1.92809813e-04  6.48868503e-01  4.54320627e-01  1.16752324e+00  8.61825249e+00 
 1.75000000e+00  1.43986141e-03  1.65951624e-03  1.95898849e-04  6.48868503e-01  4.56874838e-01  1.15255276e+00  8.47129142e+00 
 1.76000000e+00  1.45644528e-03  1.65723928e-03  1.99020848e-04  6.48868503e-01  4.59432708e-01  1.13786581e+00  8.32696322e+00 
 1.77000000e+00  1.47300584e-03  1.65485503e-03  2.02176421e-04  6.48868503e-01  4.61994530e-01  1.12345450e+00  8.18520292e+00 
 1.78000000e+00  1.48954203e-03  1.65236567e-03  2.05366198e-04  6.48868503e-01  4.64560590e-01  1.10931121e+00  8.04594762e+00 
 1.79000000e+00  1.50605281e-03  1.64977329e-03  2.08590827e-04  6.48868503e-01  4.67131164e-01  1.09542858e+00  7.90913633e+00 
 1.80000000e+00  1.52253716e-03  1.64707993e-03  2.11850979e-04  6.48868503e-01  4.69706522e-01  1.08179950e+00  7.77471002e+00 
