 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  9.628205294120e-01  9.628205294120e-01  6.531590639988e-01  4.418989131772e-01 -2.821242548700e-05 
