 frequency       onoise_spectrum inoise_spectrum
 1.65958691e+03  7.95123642e-07  2.50436289e-08 
 1.69824365e+03  7.86945182e-07  2.47860391e-08 
 1.73780083e+03  7.78860232e-07  2.45313946e-08 
 1.77827941e+03  7.70867797e-07  2.42796641e-08 
 1.81970086e+03  7.62966892e-07  2.40308165e-08 
 1.86208714e+03  7.55156543e-07  2.37848213e-08 
 1.90546072e+03  7.47435789e-07  2.35416480e-08 
 1.94984460e+03  7.39803677e-07  2.33012668e-08 
 1.99526231e+03  7.32259268e-07  2.30636481e-08 
 2.04173794e+03  7.24801630e-07  2.28287624e-08 
 2.08929613e+03  7.17429846e-07  2.25965810e-08 
 2.13796209e+03  7.10143005e-07  2.23670751e-08 
 2.18776162e+03  7.02940209e-07  2.21402164e-08 
 2.23872114e+03  6.95820570e-07  2.19159770e-08 
 2.29086765e+03  6.88783208e-07  2.16943292e-08 
 2.34422882e+03  6.81827256e-07  2.14752457e-08 
 2.39883292e+03  6.74951855e-07  2.12586994e-08 
 2.45470892e+03  6.68156156e-07  2.10446636e-08 
 2.51188643e+03  6.61439320e-07  2.08331118e-08 
 2.57039578e+03  6.54800516e-07  2.06240180e-08 
 2.63026799e+03  6.48238924e-07  2.04173562e-08 
 2.69153480e+03  6.41753733e-07  2.02131010e-08 
 2.75422870e+03  6.35344141e-07  2.00112271e-08 
 2.81838293e+03  6.29009354e-07  1.98117094e-08 
 2.88403150e+03  6.22748589e-07  1.96145234e-08 
 2.95120923e+03  6.16561070e-07  1.94196446e-08 
 3.01995172e+03  6.10446030e-07  1.92270489e-08 
 3.09029543e+03  6.04402712e-07  1.90367123e-08 
 3.16227766e+03  5.98430365e-07  1.88486114e-08 
 3.23593657e+03  5.92528249e-07  1.86627227e-08 
 3.31131121e+03  5.86695631e-07  1.84790232e-08 
 3.38844156e+03  5.80931786e-07  1.82974901e-08 
 3.46736850e+03  5.75235998e-07  1.81181008e-08 
 3.54813389e+03  5.69607557e-07  1.79408331e-08 
 3.63078055e+03  5.64045764e-07  1.77656647e-08 
 3.71535229e+03  5.58549925e-07  1.75925740e-08 
 3.80189396e+03  5.53119355e-07  1.74215394e-08 
 3.89045145e+03  5.47753376e-07  1.72525395e-08 
 3.98107171e+03  5.42451319e-07  1.70855533e-08 
 4.07380278e+03  5.37212519e-07  1.69205598e-08 
 4.16869383e+03  5.32036323e-07  1.67575385e-08 
 4.26579519e+03  5.26922082e-07  1.65964689e-08 
 4.36515832e+03  5.21869154e-07  1.64373309e-08 
 4.46683592e+03  5.16876906e-07  1.62801045e-08 
 4.57088190e+03  5.11944710e-07  1.61247699e-08 
 4.67735141e+03  5.07071946e-07  1.59713078e-08 
 4.78630092e+03  5.02258000e-07  1.58196986e-08 
 4.89778819e+03  4.97502265e-07  1.56699234e-08 
 5.01187234e+03  4.92804141e-07  1.55219633e-08 
 5.12861384e+03  4.88163035e-07  1.53757995e-08 
 5.24807460e+03  4.83578358e-07  1.52314136e-08 
 5.37031796e+03  4.79049529e-07  1.50887873e-08 
 5.49540874e+03  4.74575973e-07  1.49479024e-08 
 5.62341325e+03  4.70157122e-07  1.48087413e-08 
 5.75439937e+03  4.65792413e-07  1.46712860e-08 
 5.88843655e+03  4.61481288e-07  1.45355191e-08 
 6.02559586e+03  4.57223197e-07  1.44014233e-08 
 6.16595002e+03  4.53017594e-07  1.42689814e-08 
 6.30957344e+03  4.48863941e-07  1.41381765e-08 
 6.45654229e+03  4.44761703e-07  1.40089917e-08 
 6.60693448e+03  4.40710352e-07  1.38814106e-08 
 6.76082975e+03  4.36709364e-07  1.37554165e-08 
 6.91830971e+03  4.32758224e-07  1.36309933e-08 
 7.07945784e+03  4.28856418e-07  1.35081249e-08 
 7.24435960e+03  4.25003439e-07  1.33867954e-08 
 7.41310241e+03  4.21198786e-07  1.32669889e-08 
 7.58577575e+03  4.17441962e-07  1.31486899e-08 
 7.76247117e+03  4.13732476e-07  1.30318829e-08 
 7.94328235e+03  4.10069840e-07  1.29165526e-08 
 8.12830516e+03  4.06453573e-07  1.28026840e-08 
 8.31763771e+03  4.02883197e-07  1.26902619e-08 
 8.51138038e+03  3.99358240e-07  1.25792716e-08 
 8.70963590e+03  3.95878234e-07  1.24696985e-08 
 8.91250938e+03  3.92442716e-07  1.23615279e-08 
 9.12010839e+03  3.89051227e-07  1.22547454e-08 
 9.33254301e+03  3.85703311e-07  1.21493369e-08 
 9.54992586e+03  3.82398521e-07  1.20452881e-08 
 9.77237221e+03  3.79136408e-07  1.19425851e-08 
 1.00000000e+04  3.75916532e-07  1.18412141e-08 
 1.02329299e+04  3.72738455e-07  1.17411613e-08 
 1.04712855e+04  3.69601744e-07  1.16424131e-08 
 1.07151931e+04  3.66505968e-07  1.15449562e-08 
 1.09647820e+04  3.63450703e-07  1.14487771e-08 
 1.12201845e+04  3.60435526e-07  1.13538626e-08 
 1.14815362e+04  3.57460020e-07  1.12601998e-08 
 1.17489755e+04  3.54523769e-07  1.11677755e-08 
 1.20226443e+04  3.51626364e-07  1.10765770e-08 
 1.23026877e+04  3.48767397e-07  1.09865915e-08 
 1.25892541e+04  3.45946465e-07  1.08978064e-08 
 1.28824955e+04  3.43163168e-07  1.08102093e-08 
 1.31825674e+04  3.40417108e-07  1.07237877e-08 
 1.34896288e+04  3.37707892e-07  1.06385293e-08 
 1.38038426e+04  3.35035131e-07  1.05544219e-08 
 1.41253754e+04  3.32398437e-07  1.04714536e-08 
 1.44543977e+04  3.29797426e-07  1.03896123e-08 
 1.47910839e+04  3.27231718e-07  1.03088862e-08 
 1.51356125e+04  3.24700934e-07  1.02292635e-08 
 1.54881662e+04  3.22204701e-07  1.01507326e-08 
 1.58489319e+04  3.19742647e-07  1.00732818e-08 
 1.62181010e+04  3.17314402e-07  9.99689977e-09 
 1.65958691e+04  3.14919600e-07  9.92157508e-09 
 1.69824365e+04  3.12557877e-07  9.84729647e-09 
 1.73780083e+04  3.10228874e-07  9.77405273e-09 
 1.77827941e+04  3.07932232e-07  9.70183278e-09 
 1.81970086e+04  3.05667595e-07  9.63062562e-09 
 1.86208714e+04  3.03434610e-07  9.56042031e-09 
 1.90546072e+04  3.01232927e-07  9.49120602e-09 
 1.94984460e+04  2.99062198e-07  9.42297201e-09 
 1.99526231e+04  2.96922076e-07  9.35570762e-09 
 2.04173794e+04  2.94812219e-07  9.28940226e-09 
 2.08929613e+04  2.92732285e-07  9.22404543e-09 
 2.13796209e+04  2.90681935e-07  9.15962672e-09 
 2.18776162e+04  2.88660832e-07  9.09613578e-09 
 2.23872114e+04  2.86668643e-07  9.03356235e-09 
 2.29086765e+04  2.84705033e-07  8.97189625e-09 
 2.34422882e+04  2.82769673e-07  8.91112737e-09 
 2.39883292e+04  2.80862233e-07  8.85124569e-09 
 2.45470892e+04  2.78982388e-07  8.79224123e-09 
 2.51188643e+04  2.77129812e-07  8.73410413e-09 
 2.57039578e+04  2.75304182e-07  8.67682456e-09 
 2.63026799e+04  2.73505177e-07  8.62039279e-09 
 2.69153480e+04  2.71732477e-07  8.56479915e-09 
 2.75422870e+04  2.69985765e-07  8.51003405e-09 
 2.81838293e+04  2.68264724e-07  8.45608796e-09 
