 frequency       av              ph             
 1.00000000e+00  1.20006266e+01 -8.98680911e-06 
 1.02920053e+00  1.20006266e+01 -9.24922867e-06 
 1.05925373e+00  1.20006266e+01 -9.51931103e-06 
 1.09018449e+00  1.20006266e+01 -9.79727993e-06 
 1.12201845e+00  1.20006266e+01 -1.00833657e-05 
 1.15478198e+00  1.20006266e+01 -1.03778053e-05 
 1.18850223e+00  1.20006266e+01 -1.06808426e-05 
 1.22320712e+00  1.20006266e+01 -1.09927289e-05 
 1.25892541e+00  1.20006266e+01 -1.13137224e-05 
 1.29568670e+00  1.20006266e+01 -1.16440890e-05 
 1.33352143e+00  1.20006266e+01 -1.19841026e-05 
 1.37246096e+00  1.20006266e+01 -1.23340447e-05 
 1.41253754e+00  1.20006266e+01 -1.26942053e-05 
 1.45378439e+00  1.20006266e+01 -1.30648828e-05 
 1.49623566e+00  1.20006266e+01 -1.34463842e-05 
 1.53992653e+00  1.20006266e+01 -1.38390257e-05 
 1.58489319e+00  1.20006266e+01 -1.42431326e-05 
 1.63117291e+00  1.20006266e+01 -1.46590396e-05 
 1.67880402e+00  1.20006266e+01 -1.50870912e-05 
 1.72782598e+00  1.20006266e+01 -1.55276423e-05 
 1.77827941e+00  1.20006266e+01 -1.59810576e-05 
 1.83020611e+00  1.20006266e+01 -1.64477129e-05 
 1.88364909e+00  1.20006266e+01 -1.69279948e-05 
 1.93865264e+00  1.20006266e+01 -1.74223012e-05 
 1.99526231e+00  1.20006266e+01 -1.79310415e-05 
 2.05352503e+00  1.20006266e+01 -1.84546374e-05 
 2.11348904e+00  1.20006266e+01 -1.89935226e-05 
 2.17520403e+00  1.20006266e+01 -1.95481434e-05 
 2.23872114e+00  1.20006266e+01 -2.01189595e-05 
 2.30409298e+00  1.20006266e+01 -2.07064437e-05 
 2.37137371e+00  1.20006266e+01 -2.13110828e-05 
 2.44061907e+00  1.20006266e+01 -2.19333777e-05 
 2.51188643e+00  1.20006266e+01 -2.25738439e-05 
 2.58523484e+00  1.20006266e+01 -2.32330120e-05 
 2.66072506e+00  1.20006266e+01 -2.39114282e-05 
 2.73841963e+00  1.20006266e+01 -2.46096545e-05 
 2.81838293e+00  1.20006266e+01 -2.53282694e-05 
 2.90068120e+00  1.20006266e+01 -2.60678682e-05 
 2.98538262e+00  1.20006266e+01 -2.68290637e-05 
 3.07255737e+00  1.20006266e+01 -2.76124865e-05 
 3.16227766e+00  1.20006266e+01 -2.84187857e-05 
 3.25461783e+00  1.20006266e+01 -2.92486292e-05 
 3.34965439e+00  1.20006266e+01 -3.01027046e-05 
 3.44746607e+00  1.20006266e+01 -3.09817194e-05 
 3.54813389e+00  1.20006266e+01 -3.18864020e-05 
 3.65174127e+00  1.20006266e+01 -3.28175017e-05 
 3.75837404e+00  1.20006266e+01 -3.37757901e-05 
 3.86812055e+00  1.20006266e+01 -3.47620610e-05 
 3.98107171e+00  1.20006266e+01 -3.57771315e-05 
 4.09732110e+00  1.20006266e+01 -3.68218426e-05 
 4.21696503e+00  1.20006266e+01 -3.78970598e-05 
