 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.800000000000e+00  8.553578020074e-01  8.553578020074e-01  6.084916801463e-01  7.588524472808e-01 -3.797284466582e-05 
