 vdd                 v(op)               v(on)               v(xpre.bn)          v(xpre.bp)          i(vdd)             
 1.620000000000e+00  8.557027043726e-01  8.557027043726e-01  6.310391384831e-01  5.042885941950e-01 -3.187892937208e-05 
