 frequency              gain                  
 6.683439175686287e+04  1.589669056292637e+01 
 6.812920690579756e+04  1.589435532971394e+01 
 6.944910713781358e+04  1.589192865449087e+01 
 7.079457843841528e+04  1.588940695416218e+01 
 7.216611620834035e+04  1.588678650510263e+01 
 7.356422544596568e+04  1.588406343766571e+01 
 7.498942093324717e+04  1.588123373043132e+01 
 7.644222742526165e+04  1.587829320426489e+01 
 7.792317984342107e+04  1.587523751613868e+01 
 7.943282347242984e+04  1.587206215270573e+01 
 8.097171416105793e+04  1.586876242361828e+01 
 8.254041852680361e+04  1.586533345461745e+01 
 8.413951416452132e+04  1.586177018029669e+01 
 8.576958985909125e+04  1.585806733666253e+01 
 8.743124580220925e+04  1.585421945333330e+01 
 8.912509381337647e+04  1.585022084548146e+01 
 9.085175756517064e+04  1.584606560546284e+01 
 9.261187281288135e+04  1.584174759410704e+01 
 9.440608762859438e+04  1.583726043168351e+01 
 9.623506263981095e+04  1.583259748852070e+01 
 9.809947127268986e+04  1.582775187527817e+01 
 1.000000000000022e+05  1.582271643283895e+01 
 1.019373485938895e+05  1.581748372181997e+01 
 1.039122303835192e+05  1.581204601168233e+01 
 1.059253725177312e+05  1.580639526947228e+01 
 1.079775162327733e+05  1.580052314806869e+01 
 1.100694171252234e+05  1.579442097407781e+01 
 1.122018454301988e+05  1.578807973521418e+01 
 1.143755863049563e+05  1.578149006727372e+01 
 1.165914401179858e+05  1.577464224057298e+01 
 1.188502227437045e+05  1.576752614597210e+01 
 1.211527658628615e+05  1.576013128033479e+01 
 1.234999172687612e+05  1.575244673150470e+01 
 1.258925411794195e+05  1.574446116275562e+01 
 1.283315185557680e+05  1.573616279666624e+01 
 1.308177474260223e+05  1.572753939852215e+01 
 1.333521432163354e+05  1.571857825905763e+01 
 1.359356390878556e+05  1.570926617670014e+01 
 1.385691862803159e+05  1.569958943919598e+01 
 1.412537544622786e+05  1.568953380466113e+01 
 1.439903320881665e+05  1.567908448203121e+01 
 1.467799267622102e+05  1.566822611088796e+01 
 1.496235656094467e+05  1.565694274074757e+01 
 1.525222956539053e+05  1.564521780965121e+01 
 1.554771842041208e+05  1.563303412223500e+01 
 1.584893192461149e+05  1.562037382715862e+01 
 1.615598098439910e+05  1.560721839393501e+01 
 1.646897865482905e+05  1.559354858923910e+01 
 1.678804018122598e+05  1.557934445258827e+01 
 1.711328304161819e+05  1.556458527154347e+01 
 1.744482698999293e+05  1.554924955635540e+01 
 1.778279410038963e+05  1.553331501416600e+01 
 1.812730881184740e+05  1.551675852275471e+01 
 1.847849797422333e+05  1.549955610390980e+01 
 1.883649089489843e+05  1.548168289649320e+01 
 1.920141938638845e+05  1.546311312916750e+01 
 1.957341781487705e+05  1.544382009307197e+01 
 1.995262314968925e+05  1.542377611429866e+01 
 2.033917501372338e+05  1.540295252638871e+01 
 2.073321573486003e+05  1.538131964308248e+01 
 2.113489039836695e+05  1.535884673118895e+01 
 2.154434690031933e+05  1.533550198392422e+01 
 2.196173600205487e+05  1.531125249496703e+01 
 2.238721138568391e+05  1.528606423308185e+01 
 2.282092971067503e+05  1.525990201795396e+01 
 2.326305067153680e+05  1.523272949713108e+01 
 2.371373705661710e+05  1.520450912454840e+01 
 2.417315480804160e+05  1.517520214086562e+01 
 2.464147308281339e+05  1.514476855585991e+01 
 2.511886431509639e+05  1.511316713341418e+01 
 2.560550427970536e+05  1.508035537933015e+01 
 2.610157215682598e+05  1.504628953248255e+01 
 2.660725059798872e+05  1.501092455971284e+01 
 2.712272579332092e+05  1.497421415511964e+01 
 2.764818754010173e+05  1.493611074402720e+01 
 2.818382931264520e+05  1.489656549255355e+01 
 2.872984833353732e+05  1.485552832312077e+01 
 2.928644564625305e+05  1.481294793677211e+01 
 2.985382618918030e+05  1.476877184295476e+01 
 3.043219887107793e+05  1.472294639750308e+01 
 3.102177664799574e+05  1.467541684961797e+01 
 3.162277660168454e+05  1.462612739886008e+01 
 3.223542001952539e+05  1.457502126277417e+01 
 3.285993247600733e+05  1.452204075619590e+01 
 3.349654391578356e+05  1.446712738316908e+01 
 3.414548873833683e+05  1.441022194245945e+01 
 3.480700588428493e+05  1.435126464741930e+01 
 3.548133892335839e+05  1.429019526144401e+01 
 3.616873614408245e+05  1.422695324971703e+01 
 3.686945064519664e+05  1.416147794822463e+01 
 3.758374042884532e+05  1.409370875095131e+01 
 3.831186849557380e+05  1.402358531581565e+01 
 3.905410294116474e+05  1.395104779034793e+01 
 3.981071705535068e+05  1.387603705738687e+01 
 4.058198942243896e+05  1.379849500128895e+01 
 4.136820402388607e+05  1.371836479505602e+01 
 4.216965034285925e+05  1.363559120807708e+01 
 4.298662347082381e+05  1.355012093479285e+01 
 4.381942421619543e+05  1.346190294310852e+01 
 4.466835921509740e+05  1.337088884258604e+01 
 4.553374104426361e+05  1.327703327065093e+01 
 4.641588833612892e+05  1.318029429572726e+01 
 4.731512589614920e+05  1.308063383533376e+01 
 4.823178482239424e+05  1.297801808672453e+01 
 4.916620262745764e+05  1.287241796769491e+01 
 5.011872336272846e+05  1.276380956400526e+01 
 5.108969774507053e+05  1.265217458014802e+01 
 5.207948328595592e+05  1.253750078909824e+01 
 5.308844442310014e+05  1.241978247683114e+01 
 5.411695265464770e+05  1.229902087649098e+01 
 5.516538667595716e+05  1.217522458708939e+01 
 5.623413251903630e+05  1.204840997108273e+01 
 5.732358369467856e+05  1.191860152492487e+01 
 5.843414133735321e+05  1.178583221692654e+01 
 5.956621435290253e+05  1.165014378590767e+01 
 6.072021956910037e+05  1.151158699492289e+01 
 6.189658188912760e+05  1.137022183419844e+01 
 6.309573444802091e+05  1.122611766760846e+01 
 6.431811877215249e+05  1.107935331738355e+01 
 6.556418494179953e+05  1.093001708276603e+01 
 6.683439175686314e+05  1.077820668841342e+01 
 6.812920690579783e+05  1.062402915936415e+01 
 6.944910713781386e+05  1.046760062061958e+01 
 7.079457843841556e+05  1.030904601972886e+01 
 7.216611620834064e+05  1.014849877273924e+01 
 7.356422544596598e+05  9.986100334050368e+00 
 7.498942093324747e+05  9.821999692889607e+00 
 7.644222742526196e+05  9.656352799577462e+00 
 7.792317984342139e+05  9.489321926092479e+00 
 7.943282347243016e+05  9.321074967084032e+00 
 8.097171416105825e+05  9.151784687525566e+00 
 8.254041852680393e+05  8.981627925230907e+00 
 8.413951416452165e+05  8.810784756079192e+00 
 8.576958985909160e+05  8.639437631572985e+00 
 8.743124580220960e+05  8.467770497837694e+00 
 8.912509381337684e+05  8.295967905920453e+00 
 9.085175756517102e+05  8.124214123087709e+00 
 9.261187281288174e+05  7.952692255075180e+00 
 9.440608762859477e+05  7.781583388111316e+00 
 9.623506263981134e+05  7.611065760245143e+00 
 9.809947127269027e+05  7.441313969323211e+00 
 1.000000000000026e+06  7.272498225943878e+00 
 1.019373485938899e+06  7.104783657124094e+00 
 1.039122303835196e+06  6.938329666739263e+00 
 1.059253725177316e+06  6.773289356954257e+00 
 1.079775162327738e+06  6.609809014238759e+00 
 1.100694171252238e+06  6.448027662196018e+00 
 1.122018454301993e+06  6.288076682661323e+00 
 1.143755863049568e+06  6.130079505366540e+00 
 1.165914401179862e+06  5.974151365349989e+00 
 1.188502227437050e+06  5.820399126965539e+00 
 1.211527658628620e+06  5.668921171985799e+00 
 1.234999172687617e+06  5.519807348926757e+00 
 1.258925411794200e+06  5.373138980131838e+00 
 1.283315185557685e+06  5.228988922681895e+00 
 1.308177474260229e+06  5.087421678765534e+00 
 1.333521432163359e+06  4.948493551005709e+00 
 1.359356390878562e+06  4.812252838105840e+00 
 1.385691862803164e+06  4.678740065751008e+00 
 1.412537544622792e+06  4.547988248455660e+00 
 1.439903320881672e+06  4.420023177360511e+00 
 1.467799267622109e+06  4.294863729452112e+00 
 1.496235656094474e+06  4.172522194148391e+00 
 1.525222956539060e+06  4.053004612802741e+00 
 1.554771842041215e+06  3.936311127709539e+00 
 1.584893192461156e+06  3.822436336590474e+00 
 1.615598098439918e+06  3.711369649924541e+00 
 1.646897865482913e+06  3.603095647634575e+00 
 1.678804018122606e+06  3.497594433015722e+00 
 1.711328304161827e+06  3.394841981289332e+00 
 1.744482698999302e+06  3.294810481013692e+00 
 1.778279410038971e+06  3.197468666526318e+00 
 1.812730881184748e+06  3.102782140072097e+00 
 1.847849797422342e+06  3.010713682429449e+00 
 1.883649089489852e+06  2.921223551077478e+00 
 1.920141938638854e+06  2.834269765275180e+00 
 1.957341781487714e+06  2.749808377444402e+00 
 1.995262314968935e+06  2.667793730569498e+00 
 2.033917501372348e+06  2.588178701434132e+00 
 2.073321573486012e+06  2.510914929642218e+00 
 2.113489039836705e+06  2.435953032511138e+00 
 2.154434690031943e+06  2.363242806000268e+00 
 2.196173600205497e+06  2.292733411988370e+00 
 2.238721138568402e+06  2.224373552155839e+00 
 2.282092971067514e+06  2.158111629030101e+00 
 2.326305067153691e+06  2.093895894454202e+00 
 2.371373705661722e+06  2.031674586120145e+00 
 2.417315480804171e+06  1.971396052584387e+00 
 2.464147308281350e+06  1.913008867384470e+00 
 2.511886431509650e+06  1.856461932705145e+00 
 2.560550427970548e+06  1.801704573237111e+00 
 2.610157215682610e+06  1.748686620710797e+00 
 2.660725059798884e+06  1.697358489666090e+00 
 2.712272579332104e+06  1.647671245040677e+00 
 2.764818754010185e+06  1.599576662001606e+00 
 2.818382931264533e+06  1.553027278642039e+00 
 2.872984833353746e+06  1.507976441923898e+00 
 2.928644564625319e+06  1.464378347413680e+00 
 2.985382618918044e+06  1.422188073264806e+00 
 3.043219887107808e+06  1.381361608781446e+00 
 3.102177664799589e+06  1.341855878120775e+00 
 3.162277660168469e+06  1.303628759380260e+00 
 3.223542001952555e+06  1.266639099556671e+00 
 3.285993247600748e+06  1.230846725626846e+00 
 3.349654391578372e+06  1.196212452142487e+00 
 3.414548873833699e+06  1.162698085611656e+00 
 3.480700588428510e+06  1.130266425968329e+00 
 3.548133892335856e+06  1.098881265397210e+00 
 3.616873614408263e+06  1.068507384740914e+00 
 3.686945064519682e+06  1.039110547777354e+00 
 3.758374042884550e+06  1.010657493513613e+00 
 3.831186849557398e+06  9.831159267602312e-01 
 3.905410294116493e+06  9.564545071347239e-01 
 3.981071705535088e+06  9.306428366774712e-01 
 4.058198942243916e+06  9.056514462600079e-01 
 4.136820402388627e+06  8.814517808978709e-01 
 4.216965034285945e+06  8.580161841260223e-01 
 4.298662347082402e+06  8.353178815809249e-01 
 4.381942421619564e+06  8.133309638687716e-01 
 4.466835921509761e+06  7.920303688421121e-01 
 4.553374104426382e+06  7.713918634015908e-01 
 4.641588833612914e+06  7.513920248875809e-01 
 4.731512589614943e+06  7.320082221584523e-01 
 4.823178482239448e+06  7.132185964199219e-01 
 4.916620262745787e+06  6.950020419113849e-01 
 5.011872336272870e+06  6.773381864446907e-01 
 5.108969774507078e+06  6.602073719332937e-01 
 5.207948328595617e+06  6.435906349028608e-01 
 5.308844442310040e+06  6.274696870680300e-01 
 5.411695265464797e+06  6.118268959971752e-01 
 5.516538667595743e+06  5.966452659261428e-01 
 5.623413251903657e+06  5.819084187340809e-01 
 5.732358369467883e+06  5.676005751384461e-01 
 5.843414133735349e+06  5.537065361120608e-01 
 5.956621435290282e+06  5.402116645718469e-01 
 6.072021956910066e+06  5.271018673487747e-01 
 6.189658188912790e+06  5.143635774626775e-01 
 6.309573444802121e+06  5.019837367247324e-01 
 6.431811877215280e+06  4.899497786719927e-01 
 6.556418494179985e+06  4.782496118639164e-01 
 6.683439175686347e+06  4.668716035395932e-01 
 6.812920690579819e+06  4.558045636429622e-01 
 6.944910713781422e+06  4.450377292475893e-01 
 7.079457843841594e+06  4.345607493493978e-01 
 7.216611620834101e+06  4.243636700664464e-01 
 7.356422544596637e+06  4.144369202368861e-01 
 7.498942093324786e+06  4.047712974043753e-01 
 7.644222742526235e+06  3.953579542167221e-01 
 7.792317984342178e+06  3.861883852179461e-01 
 7.943282347243057e+06  3.772544140379875e-01 
 8.097171416105866e+06  3.685481809825255e-01 
 8.254041852680436e+06  3.600621310152353e-01 
 8.413951416452209e+06  3.517890021301509e-01 
 8.576958985909205e+06  3.437218141067892e-01 
 8.743124580221005e+06  3.358538576475836e-01 
 8.912509381337730e+06  3.281786838904471e-01 
 9.085175756517148e+06  3.206900942877542e-01 
 9.261187281288220e+06  3.133821308449862e-01 
 9.440608762859525e+06  3.062490667136028e-01 
 9.623506263981184e+06  2.992853971331327e-01 
 9.809947127269078e+06  2.924858307084943e-01 
 1.000000000000031e+07  2.858452810145790e-01 
 1.019373485938904e+07  2.793588585303550e-01 
 1.039122303835201e+07  2.730218628750554e-01 
 1.059253725177322e+07  2.668297753578403e-01 
 1.079775162327743e+07  2.607782518144900e-01 
 1.100694171252244e+07  2.548631157329112e-01 
 1.122018454301998e+07  2.490803516568957e-01 
 1.143755863049574e+07  2.434260988511165e-01 
 1.165914401179868e+07  2.378966452312980e-01 
 1.188502227437056e+07  2.324884215337049e-01 
 1.211527658628627e+07  2.271979957316030e-01 
 1.234999172687624e+07  2.220220676793948e-01 
 1.258925411794207e+07  2.169574639731404e-01 
 1.283315185557692e+07  2.120011330265051e-01 
 1.308177474260235e+07  2.071501403492203e-01 
 1.333521432163366e+07  2.024016640166906e-01 
 1.359356390878569e+07  1.977529903242106e-01 
 1.385691862803171e+07  1.932015096208993e-01 
 1.412537544622799e+07  1.887447123040721e-01 
 1.439903320881679e+07  1.843801849789536e-01 
 1.467799267622116e+07  1.801056067644523e-01 
 1.496235656094481e+07  1.759187457465418e-01 
 1.525222956539068e+07  1.718174555600269e-01 
 1.554771842041223e+07  1.677996721021233e-01 
 1.584893192461164e+07  1.638634103652597e-01 
 1.615598098439926e+07  1.600067613810540e-01 
 1.646897865482921e+07  1.562278892718029e-01 
 1.678804018122614e+07  1.525250283989257e-01 
 1.711328304161836e+07  1.488964806071664e-01 
 1.744482698999310e+07  1.453406125533449e-01 
 1.778279410038980e+07  1.418558531171223e-01 
 1.812730881184757e+07  1.384406908885743e-01 
 1.847849797422351e+07  1.350936717241825e-01 
 1.883649089489862e+07  1.318133963710029e-01 
 1.920141938638864e+07  1.285985181521831e-01 
 1.957341781487724e+07  1.254477407101296e-01 
 1.995262314968945e+07  1.223598158023659e-01 
 2.033917501372358e+07  1.193335411527228e-01 
 2.073321573486023e+07  1.163677583465429e-01 
 2.113489039836716e+07  1.134613507740959e-01 
 2.154434690031954e+07  1.106132416172896e-01 
 2.196173600205508e+07  1.078223918801978e-01 
 2.238721138568413e+07  1.050877984591774e-01 
 2.282092971067526e+07  1.024084922545798e-01 
 2.326305067153703e+07  9.978353632252157e-02 
 2.371373705661734e+07  9.721202406632039e-02 
 2.417315480804184e+07  9.469307746894121e-02 
 2.464147308281364e+07  9.222584536616944e-02 
 2.511886431509664e+07  8.980950176146528e-02 
 2.560550427970562e+07  8.744324418477951e-02 
 2.610157215682624e+07  8.512629209481912e-02 
 2.660725059798899e+07  8.285788532866398e-02 
 2.712272579332119e+07  8.063728259865813e-02 
 2.764818754010200e+07  7.846376003934682e-02 
 2.818382931264548e+07  7.633660980724072e-02 
 2.872984833353761e+07  7.425513873299594e-02 
 2.928644564625335e+07  7.221866703247599e-02 
 2.985382618918060e+07  7.022652707272474e-02 
 3.043219887107825e+07  6.827806220114588e-02 
 3.102177664799606e+07  6.637262563580233e-02 
 3.162277660168486e+07  6.450957941931938e-02 
 3.223542001952572e+07  6.268829343876238e-02 
 3.285993247600766e+07  6.090814451293662e-02 
 3.349654391578390e+07  5.916851554641085e-02 
 3.414548873833718e+07  5.746879475337932e-02 
 3.480700588428529e+07  5.580837495094485e-02 
 3.548133892335875e+07  5.418665292134993e-02 
 3.616873614408282e+07  5.260302884423218e-02 
 3.686945064519701e+07  5.105690579766572e-02 
 3.758374042884570e+07  4.954768932746362e-02 
 3.831186849557418e+07  4.807478708362398e-02 
 3.905410294116513e+07  4.663760852248097e-02 
 3.981071705535109e+07  4.523556467200306e-02 
 4.058198942243937e+07  4.386806795968452e-02 
 4.136820402388649e+07  4.253453209851672e-02 
 4.216965034285967e+07  4.123437203012104e-02 
 4.298662347082424e+07  3.996700392102854e-02 
 4.381942421619587e+07  3.873184520861127e-02 
 4.466835921509784e+07  3.752831469458025e-02 
 4.553374104426406e+07  3.635583268075154e-02 
 4.641588833612939e+07  3.521382114431573e-02 
 4.731512589614968e+07  3.410170394852438e-02 
 4.823178482239473e+07  3.301890708462342e-02 
 4.916620262745813e+07  3.196485894115240e-02 
 5.011872336272896e+07  3.093899059658042e-02 
 5.108969774507105e+07  2.994073613102310e-02 
 5.207948328595644e+07  2.896953295361917e-02 
 5.308844442310068e+07  2.802482214070216e-02 
 5.411695265464825e+07  2.710604878228437e-02 
 5.516538667595772e+07  2.621266233172866e-02 
 5.623413251903687e+07  2.534411695646489e-02 
 5.732358369467914e+07  2.449987188527650e-02 
 5.843414133735380e+07  2.367939174991781e-02 
 5.956621435290314e+07  2.288214691748127e-02 
 6.072021956910098e+07  2.210761381132442e-02 
 6.189658188912823e+07  2.135527521758289e-02 
 6.309573444802155e+07  2.062462057563206e-02 
 6.431811877215314e+07  1.991514625006891e-02 
 6.556418494180020e+07  1.922635578275157e-02 
 6.683439175686382e+07  1.855776012341761e-02 
 6.812920690579854e+07  1.790887783774495e-02 
 6.944910713781458e+07  1.727923529180437e-02 
 7.079457843841630e+07  1.666836681243366e-02 
 7.216611620834139e+07  1.607581482297189e-02 
 7.356422544596675e+07  1.550112995424533e-02 
 7.498942093324825e+07  1.494387113089215e-02 
 7.644222742526275e+07  1.440360563311047e-02 
 7.792317984342219e+07  1.387990913467268e-02 
 7.943282347243099e+07  1.337236571742757e-02 
 8.097171416105910e+07  1.288056786353745e-02 
 8.254041852680480e+07  1.240411642614292e-02 
 8.413951416452253e+07  1.194262057983308e-02 
 8.576958985909249e+07  1.149569775202717e-02 
 8.743124580221051e+07  1.106297353675552e-02 
 8.912509381337777e+07  1.064408159223502e-02 
 9.085175756517196e+07  1.023866352384012e-02 
 9.261187281288269e+07  9.846368753999456e-03 
 9.440608762859575e+07  9.466854380681854e-03 
 9.623506263981235e+07  9.099785026126340e-03 
 9.809947127269129e+07  8.744832677398520e-03 
 1.000000000000036e+08  8.401676520471068e-03 
 1.019373485938910e+08  8.070002769371063e-03 
 1.039122303835207e+08  7.749504491952718e-03 
 1.059253725177327e+08  7.439881433803899e-03 
 1.079775162327749e+08  7.140839841667083e-03 
 1.100694171252250e+08  6.852092287732771e-03 
 1.122018454302004e+08  6.573357496022611e-03 
 1.143755863049580e+08  6.304360172014520e-03 
 1.165914401179874e+08  6.044830836525593e-03 
 1.188502227437062e+08  5.794505664800148e-03 
 1.211527658628633e+08  5.553126331548263e-03 
 1.234999172687630e+08  5.320439862673474e-03 
 1.258925411794214e+08  5.096198494224513e-03 
 1.283315185557698e+08  4.880159539015981e-03 
 1.308177474260242e+08  4.672085261256080e-03 
 1.333521432163373e+08  4.471742759386403e-03 
 1.359356390878576e+08  4.278903857259263e-03 
 1.385691862803179e+08  4.093345003629100e-03 
 1.412537544622807e+08  3.914847179897960e-03 
 1.439903320881687e+08  3.743195815903107e-03 
 1.467799267622124e+08  3.578180713503284e-03 
 1.496235656094489e+08  3.419595977624814e-03 
 1.525222956539075e+08  3.267239954353778e-03 
 1.554771842041231e+08  3.120915175640463e-03 
 1.584893192461172e+08  2.980428310087065e-03 
 1.615598098439934e+08  2.845590119305034e-03 
 1.646897865482930e+08  2.716215419251647e-03 
 1.678804018122623e+08  2.592123045980759e-03 
 1.711328304161845e+08  2.473135825187142e-03 
 1.744482698999319e+08  2.359080544958650e-03 
 1.778279410038989e+08  2.249787931138825e-03 
 1.812730881184767e+08  2.145092624702312e-03 
 1.847849797422360e+08  2.044833160591740e-03 
 1.883649089489871e+08  1.948851947456112e-03 
 1.920141938638874e+08  1.856995247787208e-03 
 1.957341781487734e+08  1.769113157957834e-03 
 1.995262314968955e+08  1.685059587724063e-03 
 2.033917501372368e+08  1.604692238771724e-03 
 2.073321573486033e+08  1.527872581946623e-03 
 2.113489039836726e+08  1.454465832832511e-03 
 2.154434690031965e+08  1.384340925400395e-03 
 2.196173600205519e+08  1.317370483479930e-03 
 2.238721138568424e+08  1.253430789860269e-03 
 2.282092971067536e+08  1.192401752858806e-03 
 2.326305067153714e+08  1.134166870244883e-03 
 2.371373705661745e+08  1.078613190436540e-03 
 2.417315480804195e+08  1.025631270935798e-03 
 2.464147308281375e+08  9.751151339889927e-04 
 2.511886431509675e+08  9.269622195040981e-04 
 2.560550427970573e+08  8.810733352785558e-04 
 2.610157215682636e+08  8.373526046187111e-04 
 2.660725059798911e+08  7.957074114590315e-04 
 2.712272579332131e+08  7.560483431063838e-04 
 2.764818754010212e+08  7.182891307556060e-04 
 2.818382931264561e+08  6.823465879364760e-04 
 2.872984833353774e+08  6.481405470648436e-04 
 2.928644564625348e+08  6.155937942799567e-04 
 2.985382618918073e+08  5.846320027600582e-04 
 3.043219887107838e+08  5.551836647086987e-04 
 3.102177664799619e+08  5.271800222119684e-04 
 3.162277660168500e+08  5.005549971628351e-04 
 3.223542001952586e+08  4.752451204520520e-04 
 3.285993247600780e+08  4.511894606182458e-04 
 3.349654391578405e+08  4.283295521486570e-04 
 3.414548873833733e+08  4.066093236140903e-04 
 3.480700588428544e+08  3.859750258163288e-04 
 3.548133892335891e+08  3.663751601172601e-04 
 3.616873614408299e+08  3.477604071118506e-04 
 3.686945064519718e+08  3.300835557962473e-04 
 3.758374042884587e+08  3.132994333743589e-04 
 3.831186849557436e+08  2.973648358345022e-04 
 3.905410294116532e+08  2.822384594190163e-04 
 3.981071705535128e+08  2.678808330981986e-04 
 4.058198942243956e+08  2.542542521503265e-04 
 4.136820402388668e+08  2.413227129389105e-04 
 4.216965034285987e+08  2.290518489683122e-04 
 4.298662347082445e+08  2.174088682889702e-04 
 4.381942421619608e+08  2.063624923142011e-04 
 4.466835921509806e+08  1.958828961009316e-04 
 4.553374104426428e+08  1.859416501384509e-04 
 4.641588833612961e+08  1.765116636804230e-04 
 4.731512589614991e+08  1.675671296480315e-04 
 4.823178482239497e+08  1.590834711242899e-04 
 4.916620262745838e+08  1.510372894529562e-04 
 5.011872336272921e+08  1.434063139488293e-04 
 5.108969774507130e+08  1.361693532205524e-04 
 5.207948328595670e+08  1.293062481012854e-04 
 5.308844442310094e+08  1.227978261779399e-04 
 5.411695265464852e+08  1.166258579049853e-04 
 5.516538667595799e+08  1.107730142849212e-04 
 5.623413251903714e+08  1.052228260938149e-04 
 5.732358369467942e+08  9.995964462715352e-05 
 5.843414133735409e+08  9.496860393845494e-05 
 5.956621435290343e+08  9.023558454069871e-05 
 6.072021956910129e+08  8.574717853848662e-05 
 6.189658188912854e+08  8.149065615712961e-05 
 6.309573444802186e+08  7.745393363350084e-05 
 6.431811877215347e+08  7.362554243216922e-05 
 6.556418494180053e+08  6.999459974959429e-05 
 6.683439175686417e+08  6.655078026839187e-05 
 6.812920690579889e+08  6.328428912330429e-05 
 6.944910713781494e+08  6.018583604022560e-05 
 7.079457843841667e+08  5.724661060958313e-05 
 7.216611620834177e+08  5.445825865547213e-05 
 7.356422544596714e+08  5.181285966216543e-05 
 7.498942093324865e+08  4.930290521999064e-05 
 7.644222742526315e+08  4.692127845303792e-05 
 7.792317984342260e+08  4.466123439173939e-05 
 7.943282347243141e+08  4.251638125398534e-05 
 8.097171416105952e+08  4.048066259922191e-05 
 8.254041852680523e+08  3.854834032068913e-05 
 8.413951416452297e+08  3.671397844186751e-05 
 8.576958985909294e+08  3.497242768400684e-05 
 8.743124580221096e+08  3.331881077258107e-05 
 8.912509381337823e+08  3.174850845138527e-05 
 9.085175756517242e+08  3.025714617399646e-05 
 9.261187281288317e+08  2.884058144322895e-05 
 9.440608762859625e+08  2.749489177021657e-05 
 9.623506263981285e+08  2.621636322570174e-05 
 9.809947127269181e+08  2.500147955707749e-05 
 1.000000000000042e+09  2.384691184568286e-05 
