 frequency       onoise_spectrum inoise_spectrum
 4.89778819e+02  6.72702610e-07  2.12158769e-08 
 5.01187234e+02  6.66402934e-07  2.10171965e-08 
 5.12861384e+02  6.60169704e-07  2.08206116e-08 
 5.24807460e+02  6.54002275e-07  2.06261020e-08 
 5.37031796e+02  6.47900012e-07  2.04336477e-08 
 5.49540874e+02  6.41862285e-07  2.02432287e-08 
 5.62341325e+02  6.35888470e-07  2.00548254e-08 
 5.75439937e+02  6.29977952e-07  1.98684184e-08 
 5.88843655e+02  6.24130119e-07  1.96839884e-08 
 6.02559586e+02  6.18344369e-07  1.95015164e-08 
 6.16595002e+02  6.12620102e-07  1.93209835e-08 
 6.30957344e+02  6.06956729e-07  1.91423711e-08 
 6.45654229e+02  6.01353663e-07  1.89656607e-08 
 6.60693448e+02  5.95810326e-07  1.87908341e-08 
 6.76082975e+02  5.90326144e-07  1.86178731e-08 
 6.91830971e+02  5.84900550e-07  1.84467599e-08 
 7.07945784e+02  5.79532982e-07  1.82774768e-08 
 7.24435960e+02  5.74222886e-07  1.81100063e-08 
 7.41310241e+02  5.68969711e-07  1.79443310e-08 
 7.58577575e+02  5.63772913e-07  1.77804337e-08 
 7.76247117e+02  5.58631953e-07  1.76182975e-08 
 7.94328235e+02  5.53546300e-07  1.74579056e-08 
 8.12830516e+02  5.48515424e-07  1.72992414e-08 
 8.31763771e+02  5.43538805e-07  1.71422883e-08 
 8.51138038e+02  5.38615925e-07  1.69870300e-08 
 8.70963590e+02  5.33746273e-07  1.68334506e-08 
 8.91250938e+02  5.28929343e-07  1.66815339e-08 
 9.12010839e+02  5.24164634e-07  1.65312642e-08 
 9.33254301e+02  5.19451650e-07  1.63826259e-08 
 9.54992586e+02  5.14789901e-07  1.62356034e-08 
 9.77237221e+02  5.10178900e-07  1.60901815e-08 
 1.00000000e+03  5.05618167e-07  1.59463451e-08 
 1.02329299e+03  5.01107227e-07  1.58040790e-08 
 1.04712855e+03  4.96645607e-07  1.56633684e-08 
 1.07151931e+03  4.92232842e-07  1.55241987e-08 
 1.09647820e+03  4.87868470e-07  1.53865553e-08 
 1.12201845e+03  4.83552034e-07  1.52504237e-08 
 1.14815362e+03  4.79283082e-07  1.51157898e-08 
 1.17489755e+03  4.75061167e-07  1.49826393e-08 
 1.20226443e+03  4.70885844e-07  1.48509584e-08 
 1.23026877e+03  4.66756675e-07  1.47207331e-08 
 1.25892541e+03  4.62673227e-07  1.45919498e-08 
 1.28824955e+03  4.58635067e-07  1.44645950e-08 
 1.31825674e+03  4.54641772e-07  1.43386551e-08 
 1.34896288e+03  4.50692919e-07  1.42141169e-08 
 1.38038426e+03  4.46788091e-07  1.40909673e-08 
 1.41253754e+03  4.42926875e-07  1.39691932e-08 
 1.44543977e+03  4.39108862e-07  1.38487816e-08 
 1.47910839e+03  4.35333645e-07  1.37297199e-08 
 1.51356125e+03  4.31600825e-07  1.36119954e-08 
 1.54881662e+03  4.27910004e-07  1.34955956e-08 
 1.58489319e+03  4.24260789e-07  1.33805080e-08 
 1.62181010e+03  4.20652790e-07  1.32667204e-08 
 1.65958691e+03  4.17085620e-07  1.31542206e-08 
 1.69824365e+03  4.13558899e-07  1.30429965e-08 
 1.73780083e+03  4.10072248e-07  1.29330363e-08 
 1.77827941e+03  4.06625292e-07  1.28243281e-08 
 1.81970086e+03  4.03217660e-07  1.27168602e-08 
 1.86208714e+03  3.99848984e-07  1.26106210e-08 
 1.90546072e+03  3.96518900e-07  1.25055991e-08 
 1.94984460e+03  3.93227047e-07  1.24017830e-08 
 1.99526231e+03  3.89973068e-07  1.22991616e-08 
 2.04173794e+03  3.86756610e-07  1.21977236e-08 
 2.08929613e+03  3.83577320e-07  1.20974580e-08 
 2.13796209e+03  3.80434852e-07  1.19983538e-08 
 2.18776162e+03  3.77328862e-07  1.19004002e-08 
 2.23872114e+03  3.74259008e-07  1.18035864e-08 
 2.29086765e+03  3.71224953e-07  1.17079019e-08 
 2.34422882e+03  3.68226361e-07  1.16133359e-08 
 2.39883292e+03  3.65262901e-07  1.15198782e-08 
 2.45470892e+03  3.62334244e-07  1.14275182e-08 
 2.51188643e+03  3.59440064e-07  1.13362457e-08 
 2.57039578e+03  3.56580037e-07  1.12460507e-08 
 2.63026799e+03  3.53753845e-07  1.11569228e-08 
 2.69153480e+03  3.50961169e-07  1.10688523e-08 
 2.75422870e+03  3.48201695e-07  1.09818291e-08 
 2.81838293e+03  3.45475111e-07  1.08958434e-08 
 2.88403150e+03  3.42781108e-07  1.08108855e-08 
 2.95120923e+03  3.40119379e-07  1.07269457e-08 
 3.01995172e+03  3.37489621e-07  1.06440145e-08 
 3.09029543e+03  3.34891532e-07  1.05620823e-08 
 3.16227766e+03  3.32324813e-07  1.04811398e-08 
 3.23593657e+03  3.29789169e-07  1.04011777e-08 
 3.31131121e+03  3.27284305e-07  1.03221866e-08 
 3.38844156e+03  3.24809931e-07  1.02441573e-08 
 3.46736850e+03  3.22365756e-07  1.01670809e-08 
 3.54813389e+03  3.19951496e-07  1.00909483e-08 
 3.63078055e+03  3.17566864e-07  1.00157504e-08 
 3.71535229e+03  3.15211580e-07  9.94147850e-09 
 3.80189396e+03  3.12885363e-07  9.86812371e-09 
 3.89045145e+03  3.10587936e-07  9.79567731e-09 
 3.98107171e+03  3.08319023e-07  9.72413063e-09 
 4.07380278e+03  3.06078351e-07  9.65347507e-09 
 4.16869383e+03  3.03865650e-07  9.58370209e-09 
 4.26579519e+03  3.01680649e-07  9.51480323e-09 
 4.36515832e+03  2.99523083e-07  9.44677008e-09 
 4.46683592e+03  2.97392685e-07  9.37959431e-09 
 4.57088190e+03  2.95289193e-07  9.31326765e-09 
 4.67735141e+03  2.93212345e-07  9.24778187e-09 
 4.78630092e+03  2.91161884e-07  9.18312884e-09 
 4.89778819e+03  2.89137550e-07  9.11930046e-09 
 5.01187234e+03  2.87139089e-07  9.05628869e-09 
 5.12861384e+03  2.85166247e-07  8.99408558e-09 
 5.24807460e+03  2.83218773e-07  8.93268319e-09 
 5.37031796e+03  2.81296416e-07  8.87207369e-09 
 5.49540874e+03  2.79398928e-07  8.81224926e-09 
 5.62341325e+03  2.77526062e-07  8.75320217e-09 
 5.75439937e+03  2.75677574e-07  8.69492472e-09 
 5.88843655e+03  2.73853220e-07  8.63740927e-09 
 6.02559586e+03  2.72052759e-07  8.58064825e-09 
 6.16595002e+03  2.70275951e-07  8.52463412e-09 
 6.30957344e+03  2.68522557e-07  8.46935941e-09 
 6.45654229e+03  2.66792341e-07  8.41481669e-09 
 6.60693448e+03  2.65085067e-07  8.36099858e-09 
 6.76082975e+03  2.63400501e-07  8.30789775e-09 
 6.91830971e+03  2.61738412e-07  8.25550694e-09 
 7.07945784e+03  2.60098569e-07  8.20381890e-09 
 7.24435960e+03  2.58480742e-07  8.15282646e-09 
 7.41310241e+03  2.56884703e-07  8.10252249e-09 
 7.58577575e+03  2.55310226e-07  8.05289991e-09 
 7.76247117e+03  2.53757086e-07  8.00395166e-09 
 7.94328235e+03  2.52225060e-07  7.95567076e-09 
 8.12830516e+03  2.50713924e-07  7.90805027e-09 
 8.31763771e+03  2.49223459e-07  7.86108327e-09 
 8.51138038e+03  2.47753444e-07  7.81476292e-09 
 8.70963590e+03  2.46303661e-07  7.76908240e-09 
 8.91250938e+03  2.44873893e-07  7.72403493e-09 
 9.12010839e+03  2.43463924e-07  7.67961380e-09 
 9.33254301e+03  2.42073540e-07  7.63581232e-09 
 9.54992586e+03  2.40702528e-07  7.59262386e-09 
 9.77237221e+03  2.39350675e-07  7.55004181e-09 
 1.00000000e+04  2.38017770e-07  7.50805962e-09 
 1.02329299e+04  2.36703605e-07  7.46667077e-09 
 1.04712855e+04  2.35407970e-07  7.42586881e-09 
 1.07151931e+04  2.34130658e-07  7.38564729e-09 
 1.09647820e+04  2.32871463e-07  7.34599982e-09 
 1.12201845e+04  2.31630181e-07  7.30692007e-09 
 1.14815362e+04  2.30406606e-07  7.26840173e-09 
 1.17489755e+04  2.29200538e-07  7.23043852e-09 
 1.20226443e+04  2.28011773e-07  7.19302423e-09 
 1.23026877e+04  2.26840112e-07  7.15615267e-09 
 1.25892541e+04  2.25685354e-07  7.11981769e-09 
 1.28824955e+04  2.24547302e-07  7.08401319e-09 
 1.31825674e+04  2.23425758e-07  7.04873311e-09 
 1.34896288e+04  2.22320525e-07  7.01397142e-09 
 1.38038426e+04  2.21231410e-07  6.97972213e-09 
 1.41253754e+04  2.20158216e-07  6.94597931e-09 
 1.44543977e+04  2.19100751e-07  6.91273705e-09 
 1.47910839e+04  2.18058823e-07  6.87998948e-09 
 1.51356125e+04  2.17032240e-07  6.84773077e-09 
 1.54881662e+04  2.16020812e-07  6.81595515e-09 
 1.58489319e+04  2.15024350e-07  6.78465686e-09 
 1.62181010e+04  2.14042664e-07  6.75383021e-09 
 1.65958691e+04  2.13075568e-07  6.72346951e-09 
 1.69824365e+04  2.12122875e-07  6.69356916e-09 
 1.73780083e+04  2.11184398e-07  6.66412355e-09 
 1.77827941e+04  2.10259954e-07  6.63512715e-09 
 1.81970086e+04  2.09349358e-07  6.60657444e-09 
 1.86208714e+04  2.08452426e-07  6.57845996e-09 
 1.90546072e+04  2.07568977e-07  6.55077829e-09 
 1.94984460e+04  2.06698829e-07  6.52352404e-09 
 1.99526231e+04  2.05841801e-07  6.49669185e-09 
