frequency_hz,real,imag,abs,unwrapped_phase_deg,min_singular_value
1.333521432163325082e+00,6.948740871066060849e+06,-1.073792587636225653e+04,6.948749167747821659e+06,-8.853939945861835636e-02,8.065704109130116262e-01
1.359356390878527110e+00,6.948740258584025316e+06,-1.094595602532946759e+04,6.948748879850220867e+06,-9.025471393501895145e-02,8.065704109119040677e-01
1.385691862803128949e+00,6.948739622162664309e+06,-1.115801638978649316e+04,6.948748580711715855e+06,-9.200325989427025897e-02,8.065704109124185450e-01
1.412537544622755048e+00,6.948738960850908421e+06,-1.137418504583411232e+04,6.948748269878023304e+06,-9.378568113770385795e-02,8.065704109113105424e-01
1.439903320881634086e+00,6.948738273647163995e+06,-1.159454158193963485e+04,6.948747946863770485e+06,-9.560263393862206138e-02,8.065704109114758547e-01
1.467799267622071024e+00,6.948737559575516731e+06,-1.181916712848475254e+04,6.948747611229459755e+06,-9.745478728495839127e-02,8.065704109105619191e-01
1.496235656094434985e+00,6.948736817042314447e+06,-1.204814438547294958e+04,6.948747261938838288e+06,-9.934282311693017065e-02,8.065704109111588860e-01
1.525222956539020069e+00,6.948736046017879620e+06,-1.228155766027282880e+04,6.948746899541439489e+06,-1.012674366073367388e-01,8.065704109104403496e-01
1.554771842041174912e+00,6.948735244801624678e+06,-1.251949288787347177e+04,6.948746522938541137e+06,-1.032293363744826165e-01,8.065704109106183184e-01
1.584893192461114930e+00,6.948734412240165286e+06,-1.276203766985114817e+04,6.948746131602171808e+06,-1.052292447722647656e-01,8.065704109106750508e-01
1.615598098439875008e+00,6.948733547112888657e+06,-1.300928130459677050e+04,6.948745724961601198e+06,-1.072678981481590410e-01,8.065704109096167862e-01
1.646897865482870094e+00,6.948732648157093674e+06,-1.326131482027040693e+04,6.948745302429430187e+06,-1.093460471146848328e-01,8.065704109096857310e-01
1.678804018122562081e+00,6.948731713995942846e+06,-1.351823100800737848e+04,6.948744863330540247e+06,-1.114644568244622796e-01,8.065704109092218799e-01
1.711328304161781944e+00,6.948730743319813162e+06,-1.378012445679534176e+04,6.948744407084489241e+06,-1.136239072550416229e-01,8.065704109084423923e-01
1.744482698999255899e+00,6.948729734623550437e+06,-1.404709158722350912e+04,6.948743932943819091e+06,-1.158251934914999032e-01,8.065704109075844119e-01
1.778279410038924979e+00,6.948728686521702446e+06,-1.431923068823967697e+04,6.948743440310423262e+06,-1.180691260245205071e-01,8.065704109083783324e-01
1.812730881184700937e+00,6.948727597380729392e+06,-1.459664195185970311e+04,6.948742928368902765e+06,-1.203565310428145047e-01,8.065704109081478501e-01
1.847849797422292939e+00,6.948726465648185462e+06,-1.487942751131592195e+04,6.948742396416965872e+06,-1.226882507423207314e-01,8.065704109079252504e-01
1.883649089489803030e+00,6.948725289631083608e+06,-1.516769147781722313e+04,6.948741843645032495e+06,-1.250651436332193001e-01,8.065704109080858997e-01
1.920141938638803891e+00,6.948724067615681328e+06,-1.546153997927219461e+04,6.948741269257329404e+06,-1.274880848573225756e-01,8.065704109067672878e-01
1.957341781487663024e+00,6.948722797782110982e+06,-1.576108119902791441e+04,6.948740672387869097e+06,-1.299579665091899761e-01,8.065704109062575844e-01
1.995262314968881956e+00,6.948721478273290209e+06,-1.606642541597704076e+04,6.948740052170766518e+06,-1.324756979657703837e-01,8.065704109059560478e-01
2.033917501372294989e+00,6.948720107137935236e+06,-1.637768504485582889e+04,6.948739407684710808e+06,-1.350422062199231610e-01,8.065704109049236514e-01
2.073321573485957803e+00,6.948718682375960983e+06,-1.669497467783487809e+04,6.948738737999883480e+06,-1.376584362227015190e-01,8.065704109044399273e-01
2.113489039836649042e+00,6.948717201890230179e+06,-1.701841112644906752e+04,6.948738042131279595e+06,-1.403253512302285733e-01,8.065704109048849046e-01
2.154434690031886035e+00,6.948715663414835930e+06,-1.734811346425341253e+04,6.948737318968636915e+06,-1.430439331571595196e-01,8.065704109045065406e-01
2.196173600205439058e+00,6.948714064819309860e+06,-1.768420307203612538e+04,6.948736567582339048e+06,-1.458151829435220537e-01,8.065704109027754809e-01
2.238721138568342983e+00,6.948712403643533587e+06,-1.802680368030448153e+04,6.948735786760094576e+06,-1.486401209148018043e-01,8.065704109024391943e-01
2.282092971067454013e+00,6.948710677511656657e+06,-1.837604141675012579e+04,6.948734975422697142e+06,-1.515197871650577899e-01,8.065704109023110746e-01
2.326305067153628947e+00,6.948708883815960959e+06,-1.873204485111648319e+04,6.948734132309794426e+06,-1.544552419338333649e-01,8.065704109017943768e-01
2.371373705661659059e+00,6.948707019965883344e+06,-1.909494504377518751e+04,6.948733256230906583e+06,-1.574475660016491640e-01,8.065704108998363875e-01
2.417315480804107963e+00,6.948705083207344636e+06,-1.946487559295803658e+04,6.948732345886797644e+06,-1.604978610837062836e-01,8.065704109006169853e-01
2.464147308281285031e+00,6.948703070679256693e+06,-1.984197268424099457e+04,6.948731399928142317e+06,-1.636072502370558845e-01,8.065704108998617006e-01
2.511886431509584128e+00,6.948700979423436336e+06,-2.022637514064745847e+04,6.948730416967660189e+06,-1.667768782738572597e-01,8.065704108986161414e-01
2.560550427970480047e+00,6.948698806337739341e+06,-2.061822447346822446e+04,6.948729395535557531e+06,-1.700079121819198791e-01,8.065704108983033915e-01
2.610157215682541221e+00,6.948696548236910254e+06,-2.101766493465883104e+04,6.948728334142791107e+06,-1.733015415557086769e-01,8.065704108967050034e-01
2.660725059798814129e+00,6.948694201787011698e+06,-2.142484356952268354e+04,6.948727231217988767e+06,-1.766589790327617315e-01,8.065704108962087338e-01
2.712272579332033029e+00,6.948691763235126622e+06,-2.183991026908488493e+04,6.948726084839742631e+06,-1.800814607330660233e-01,8.065704108946399886e-01
2.764818754010113011e+00,6.948689230868845247e+06,-2.226301784037634934e+04,6.948724895198832266e+06,-1.835702467748299149e-01,8.065704108932623129e-01
2.818382931264459046e+00,6.948686598121998832e+06,-2.269432202025726656e+04,6.948723657706661150e+06,-1.871266215691100021e-01,8.065704108937934436e-01
2.872984833353669831e+00,6.948683862394718453e+06,-2.313398158676696767e+04,6.948722371818349697e+06,-1.907518945084858142e-01,8.065704108925079163e-01
2.928644564625241919e+00,6.948681019628385082e+06,-2.358215838428372808e+04,6.948721035610642284e+06,-1.944474003162613707e-01,8.065704108912526982e-01
2.985382618917966191e+00,6.948678065654890612e+06,-2.403901739133267984e+04,6.948719647134321742e+06,-1.982144995711225544e-01,8.065704108904570013e-01
3.043219887107727839e+00,6.948674996111430228e+06,-2.450472678066712979e+04,6.948718204332277179e+06,-2.020545792055439271e-01,8.065704108894994340e-01
3.102177664799508072e+00,6.948671806498503312e+06,-2.497945798144223590e+04,6.948716705100893974e+06,-2.059690530175054823e-01,8.065704108876101674e-01
3.162277660168387072e+00,6.948668492075847462e+06,-2.546338574158288247e+04,6.948715147189518437e+06,-2.099593621885356975e-01,8.065704108872879807e-01
3.223542001952469871e+00,6.948665047995814122e+06,-2.595668819289701423e+04,6.948713528337500989e+06,-2.140269758174631332e-01,8.065704108861200261e-01
3.285993247600662137e+00,6.948661469196859747e+06,-2.645954691582787927e+04,6.948711846171494573e+06,-2.181733914582815459e-01,8.065704108857857380e-01
3.349654391578285040e+00,6.948657750375454314e+06,-2.697214700598108175e+04,6.948710098181315698e+06,-2.224001356705425092e-01,8.065704108831713848e-01
3.414548873833609832e+00,6.948653886094612069e+06,-2.749467714289985088e+04,6.948708281832599081e+06,-2.267087645839655774e-01,8.065704108819431450e-01
3.480700588428419007e+00,6.948649870577827096e+06,-2.802732965791715469e+04,6.948706394364998676e+06,-2.311008644655263289e-01,8.065704108818033680e-01
3.548133892335763040e+00,6.948645697861643508e+06,-2.857030060590095673e+04,6.948704432949198410e+06,-2.355780523073026100e-01,8.065704108794270466e-01
3.616873614408167903e+00,6.948641362696322612e+06,-2.912378984467488772e+04,6.948702395592225716e+06,-2.401419764512111865e-01,8.065704108788415150e-01
3.686945064519584037e+00,6.948636857275178656e+06,-2.968800108202713454e+04,6.948700277871489525e+06,-2.447943170898563559e-01,8.065704108760769486e-01
3.758374042884450983e+00,6.948632175574773923e+06,-3.026314198545701947e+04,6.948698077280077152e+06,-2.495367870246138764e-01,8.065704108749535139e-01
3.831186849557297158e+00,6.948627310752718709e+06,-3.084942423759764279e+04,6.948695790629659779e+06,-2.543711322123069496e-01,8.065704108716885701e-01
3.905410294116390180e+00,6.948622255596872419e+06,-3.144706361752569501e+04,6.948693414505084045e+06,-2.592991324221792793e-01,8.065704108710873843e-01
3.981071705534982019e+00,6.948617002705741674e+06,-3.205628008148794106e+04,6.948690945450371131e+06,-2.643226018964940360e-01,8.065704108699959241e-01
4.058198942243808283e+00,6.948611544278612360e+06,-3.267729784187205223e+04,6.948688379764648154e+06,-2.694433900110608793e-01,8.065704108679475626e-01
4.136820402388517337e+00,6.948605872339683585e+06,-3.331034545155052183e+04,6.948685713732318953e+06,-2.746633819638896745e-01,8.065704108654226934e-01
4.216965034285832914e+00,6.948599977973106317e+06,-3.395565588057327841e+04,6.948682942864362150e+06,-2.799844994396583076e-01,8.065704108640235903e-01
4.298662347082287560e+00,6.948593854208428413e+06,-3.461346662907719292e+04,6.948680064790378325e+06,-2.854087014264819477e-01,8.065704108622476776e-01
4.381942421619448247e+00,6.948587490208444186e+06,-3.528401975934473012e+04,6.948677073453023098e+06,-2.909379847166200239e-01,8.065704108587845589e-01
4.466835921509641594e+00,6.948580877235476859e+06,-3.596756204112985142e+04,6.948673965081520379e+06,-2.965743848662431015e-01,8.065704108573953368e-01
4.553374104426261226e+00,6.948574005600781180e+06,-3.666434501347284822e+04,6.948670735148280859e+06,-3.023199768302050616e-01,8.065704108549121010e-01
4.641588833612790843e+00,6.948566865111523308e+06,-3.737462508096604870e+04,6.948667378823491745e+06,-3.081768757406812553e-01,8.065704108516918991e-01
4.731512589614816910e+00,6.948559445273447782e+06,-3.809866360997481388e+04,6.948663891185679473e+06,-3.141472376943961198e-01,8.065704108498317204e-01
4.823178482239319109e+00,6.948551735495853238e+06,-3.883672702671493607e+04,6.948660267434909008e+06,-3.202332605540982868e-01,8.065704108467423028e-01
4.916620262745656333e+00,6.948543723779719323e+06,-3.958908690092556935e+04,6.948656501589367166e+06,-3.264371847014881367e-01,8.065704108437776743e-01
5.011872336272736206e+00,6.948535398663099855e+06,-4.035602006637675368e+04,6.948652588439702056e+06,-3.327612939450519947e-01,8.065704108405692407e-01
5.108969774506941341e+00,6.948526747842769139e+06,-4.113780870716115896e+04,6.948648522179809399e+06,-3.392079162975494833e-01,8.065704108380161719e-01
5.207948328595477960e+00,6.948517758595521562e+06,-4.193474046635101695e+04,6.948644296837716363e+06,-3.457794248560218109e-01,8.065704108352348412e-01
5.308844442309898604e+00,6.948508418026760221e+06,-4.274710855400317814e+04,6.948639906534118578e+06,-3.524782386829605207e-01,8.065704108319138310e-01
5.411695265464651960e+00,6.948498711743303575e+06,-4.357521183898080926e+04,6.948635344165438786e+06,-3.593068236341517840e-01,8.065704108285474128e-01
5.516538667595595413e+00,6.948488625740654767e+06,-4.441935498070922768e+04,6.948630603301931173e+06,-3.662676933543660418e-01,8.065704108258454630e-01
5.623413251903506271e+00,6.948478145205522887e+06,-4.527984852671657427e+04,6.948625677001272328e+06,-3.733634101455265419e-01,8.065704108207639722e-01
5.732358369467729808e+00,6.948467254316967912e+06,-4.615700902362648776e+04,6.948620557621289045e+06,-3.805965858984439731e-01,8.065704108187096155e-01
5.843414133735192806e+00,6.948455937758971006e+06,-4.705115915223671618e+04,6.948615238344648853e+06,-3.879698831290806504e-01,8.065704108134038597e-01
5.956621435290122335e+00,6.948444178487049416e+06,-4.796262781732351868e+04,6.948609710957847536e+06,-3.954860158451795060e-01,8.065704108094340352e-01
6.072021956909903651e+00,6.948431959221123718e+06,-4.889175028687044687e+04,6.948603967357156798e+06,-4.031477506188226867e-01,8.065704108059810196e-01
6.189658188912624759e+00,6.948419262863746844e+06,-4.983886832124881039e+04,6.948597999980392866e+06,-4.109579076301461131e-01,8.065704108001272576e-01
6.309573444801952036e+00,6.948406068891138770e+06,-5.080433024813573866e+04,6.948591798211718909e+06,-4.189193615036015395e-01,8.065704107970612657e-01
6.431811877215107387e+00,6.948392358759142458e+06,-5.178849116441421211e+04,6.948585353802566417e+06,-4.270350426624218154e-01,8.065704107918153509e-01
6.556418494179808931e+00,6.948378112168988213e+06,-5.279171301468977617e+04,6.948578657152273692e+06,-4.353079382008380738e-01,8.065704107874716033e-01
6.683439175686166855e+00,6.948363309085741639e+06,-5.381436475254733523e+04,6.948571699342439882e+06,-4.437410930976489198e-01,8.065704107805226064e-01
6.812920690579633565e+00,6.948347926251443103e+06,-5.485682242362710531e+04,6.948564468666110188e+06,-4.523376111291234625e-01,8.065704107762757813e-01
6.944910713781234257e+00,6.948331941145002842e+06,-5.591946936127567460e+04,6.948556954605001025e+06,-4.611006562422332866e-01,8.065704107695484959e-01
7.079457843841401754e+00,6.948315331933603622e+06,-5.700269632772466139e+04,6.948549147798568010e+06,-4.700334537204708396e-01,8.065704107646464172e-01
7.216611620833906393e+00,6.948298072335099801e+06,-5.810690157660355908e+04,6.948541034924274310e+06,-4.791392910520199666e-01,8.065704107593906214e-01
7.356422544596438406e+00,6.948280137906152755e+06,-5.923249109635673085e+04,6.948532605005363934e+06,-4.884215195273094445e-01,8.065704107534347189e-01
7.498942093324583169e+00,6.948261501650839113e+06,-6.037987868882071052e+04,6.948523845038861968e+06,-4.978835551928856851e-01,8.065704107464387596e-01
7.644222742526028291e+00,6.948242136039124802e+06,-6.154948615245779365e+04,6.948514742034816183e+06,-5.075288802358564055e-01,8.065704107394344735e-01
7.792317984341967652e+00,6.948222013238317333e+06,-6.274174344088963699e+04,6.948505283269168809e+06,-5.173610442815521626e-01,8.065704107329526584e-01
7.943282347242842434e+00,6.948201103317007422e+06,-6.395708878886845196e+04,6.948495454509704374e+06,-5.273836655747422553e-01,8.065704107260501798e-01
8.097171416105647168e+00,6.948179376425554045e+06,-6.519596891009148385e+04,6.948485242219885811e+06,-5.376004324614852559e-01,8.065704107174417326e-01
8.254041852680211733e+00,6.948156798687218688e+06,-6.645883908570212952e+04,6.948474629473437555e+06,-5.480151044468761778e-01,8.065704107097907416e-01
8.413951416451979526e+00,6.948133338241298683e+06,-6.774616343934663746e+04,6.948463602023179643e+06,-5.586315140124219480e-01,8.065704107018321078e-01
8.576958985908969879e+00,6.948108959658480249e+06,-6.905841500440231175e+04,6.948452142741531134e+06,-5.694535676179366401e-01,8.065704106944747709e-01
8.743124580220765552e+00,6.948083627625877038e+06,-7.039607596395951987e+04,6.948440235332955606e+06,-5.804852474057040634e-01,8.065704106847814137e-01
8.912509381337486047e+00,6.948057304892238230e+06,-7.175963778807336348e+04,6.948427862306830473e+06,-5.917306125121436500e-01,8.065704106754587599e-01
9.085175756516900236e+00,6.948029950909709558e+06,-7.314960138420290605e+04,6.948415003648030572e+06,-6.031938004479545645e-01,8.065704106654688621e-01
9.261187281287968531e+00,6.948001528665273450e+06,-7.456647741446274449e+04,6.948401643679573201e+06,-6.148790291435237698e-01,8.065704106559978825e-01
9.440608762859268310e+00,6.947971994079677388e+06,-7.601078627096832497e+04,6.948387760491283610e+06,-6.267905976789103217e-01,8.065704106452245004e-01
9.623506263980921460e+00,6.947941305259502493e+06,-7.748305845050423522e+04,6.948373335225876421e+06,-6.389328885901863764e-01,8.065704106353124292e-01
9.809947127268809908e+00,6.947909415702019818e+06,-7.898383460566778376e+04,6.948358345316525549e+06,-6.513103689168908694e-01,8.065704106237925330e-01
1.000000000000004086e+01,6.947876278873281553e+06,-8.051366583742423973e+04,6.948342769100890495e+06,-6.639275922261308471e-01,8.065704106131816875e-01
1.019373485938877089e+01,6.947841845665410161e+06,-8.207311384036140225e+04,6.948326583314488642e+06,-6.767892000671383856e-01,8.065704106008166896e-01
1.039122303835173078e+01,6.947806065911098383e+06,-8.366275113938342838e+04,6.948309764643431641e+06,-6.898999238056401362e-01,8.065704105883843011e-01
1.059253725177292971e+01,6.947768886185240932e+06,-8.528316124656308966e+04,6.948292287565045990e+06,-7.032645861594730707e-01,8.065704105760096443e-01
1.079775162327714000e+01,6.947730253521427512e+06,-8.693493895910383435e+04,6.948274128106112592e+06,-7.168881033137682879e-01,8.065704105618121122e-01
1.100694171252214026e+01,6.947690109353915788e+06,-8.861869043027091539e+04,6.948255257826082408e+06,-7.307754861492923304e-01,8.065704105488330500e-01
1.122018454301968049e+01,6.947648394836631604e+06,-9.033503351393798948e+04,6.948235649181451648e+06,-7.449318425807799349e-01,8.065704105341032770e-01
1.143755863049542931e+01,6.947605048977935687e+06,-9.208459794412888004e+04,6.948215273706063628e+06,-7.593623792566984720e-01,8.065704105188249429e-01
1.165914401179835913e+01,6.947560007847357541e+06,-9.386802554119522392e+04,6.948194101265376434e+06,-7.740724033829158302e-01,8.065704105029418702e-01
1.188502227437023073e+01,6.947513205153960735e+06,-9.568597045746257936e+04,6.948172100684542209e+06,-7.890673247274324620e-01,8.065704104861756152e-01
1.211527658628592974e+01,6.947464572034742683e+06,-9.753909940672526136e+04,6.948149239588263445e+06,-8.043526575773779497e-01,8.065704104698321331e-01
1.234999172687589919e+01,6.947414036993399262e+06,-9.942809190136585676e+04,6.948125484393043444e+06,-8.199340227452691643e-01,8.065704104517606998e-01
1.258925411794172078e+01,6.947361524961322546e+06,-1.013536404712657677e+05,6.948100799423515797e+06,-8.358171495329991263e-01,8.065704104346385073e-01
1.283315185557657045e+01,6.947306960627121851e+06,-1.033164510050638928e+05,6.948075150300716981e+06,-8.520078781958517755e-01,8.065704104163300414e-01
1.308177474260200057e+01,6.947250262074827217e+06,-1.053172428234943800e+05,6.948048497638361529e+06,-8.685121613634854132e-01,8.065704103948790893e-01
1.333521432163330012e+01,6.947191344613324851e+06,-1.073567490426751028e+05,6.948020800935710780e+06,-8.853360666454606065e-01,8.065704103757411758e-01
1.359356390878532039e+01,6.947130124532770365e+06,-1.094357169468904613e+05,6.947992022400025278e+06,-9.024857792721334704e-01,8.065704103534990788e-01
1.385691862803133922e+01,6.947066510108934715e+06,-1.115549079946670099e+05,6.947962118015239947e+06,-9.199676033453181301e-01,8.065704103313835471e-01
1.412537544622760954e+01,6.947000409083586186e+06,-1.137150983096309064e+05,6.947931045094725676e+06,-9.377879649998409617e-01,8.065704103096547062e-01
1.439903320881638926e+01,6.946931722880621441e+06,-1.159170787793402560e+05,6.947898756567905657e+06,-9.559534140458465501e-01,8.065704102842072842e-01
1.467799267622076087e+01,6.946860350535501726e+06,-1.181616554581816017e+05,6.947865204986554570e+06,-9.744706268485181511e-01,8.065704102605646408e-01
1.496235656094440003e+01,6.946786187704676762e+06,-1.204496498244682443e+05,6.947830341612215154e+06,-9.933464086494434575e-01,8.065704102346303861e-01
1.525222956539026065e+01,6.946709124968602322e+06,-1.227818990155411011e+05,6.947794114799884148e+06,-1.012587695827513290e+00,8.065704102072005499e-01
1.554771842041180996e+01,6.946629048745714128e+06,-1.251592561528449878e+05,6.947756470996844582e+06,-1.032201558544846076e+00,8.065704101801918213e-01
1.584893192461120925e+01,6.946545841887573712e+06,-1.275825906639227906e+05,6.947717355425884947e+06,-1.052195203403484713e+00,8.065704101515401847e-01
1.615598098439881980e+01,6.946459381724678911e+06,-1.300527885231752734e+05,6.947676710221442394e+06,-1.072575975818350402e+00,8.065704101219529631e-01
1.646897865482876000e+01,6.946369539198277518e+06,-1.325707525277062086e+05,6.947634473655579612e+06,-1.093351362546184147e+00,8.065704100895307871e-01
1.678804018122568920e+01,6.946276186954868026e+06,-1.351374029105748341e+05,6.947590588335043751e+06,-1.114528995578930370e+00,8.065704100589662362e-01
1.711328304161789049e+01,6.946179183707522228e+06,-1.377536770938545815e+05,6.947544985656773672e+06,-1.136116652679494132e+00,8.065704100243370478e-01
1.744482698999263093e+01,6.946078389411073178e+06,-1.404205305745401129e+05,6.947497601097130217e+06,-1.158122262417102810e+00,8.065704099884049016e-01
1.778279410038932085e+01,6.945973653095673770e+06,-1.431389367980046954e+05,6.947448362149007618e+06,-1.180553905218487687e+00,8.065704099524995119e-01
1.812730881184707954e+01,6.945864823494323529e+06,-1.459098879102369247e+05,6.947397199070009403e+06,-1.203419817955337701e+00,8.065704099158313989e-01
1.847849797422300000e+01,6.945751739200589247e+06,-1.487343947160473326e+05,6.947344035153258592e+06,-1.226728395394620863e+00,8.065704098751365070e-01
1.883649089489809825e+01,6.945634235395082273e+06,-1.516134872970150318e+05,6.947288793581465259e+06,-1.250488194308145617e+00,8.065704098334069982e-01
1.920141938638811041e+01,6.945512136642665602e+06,-1.545482150713511801e+05,6.947231390347691253e+06,-1.274707935404638004e+00,8.065704097923537264e-01
1.957341781487669863e+01,6.945385266580354422e+06,-1.575396475636919495e+05,6.947171744083051570e+06,-1.299396508112645288e+00,8.065704097475745460e-01
1.995262314968890038e+01,6.945253437630771659e+06,-1.605888743378212966e+05,6.947109765901437961e+06,-1.324562972069053712e+00,8.065704097026307196e-01
2.033917501372301828e+01,6.945116456174099818e+06,-1.636970055889440118e+05,6.947045364718662575e+06,-1.350216561269590665e+00,8.065704096554284774e-01
2.073321573485965885e+01,6.944974120941556059e+06,-1.668651724559157446e+05,6.946978445794018917e+06,-1.376366687147248413e+00,8.065704096060425377e-01
2.113489039836657923e+01,6.944826223508093506e+06,-1.700945274281462771e+05,6.946908911378261633e+06,-1.403022942049934052e+00,8.065704095546842867e-01
2.154434690031894917e+01,6.944672543805080466e+06,-1.733862445314863289e+05,6.946836656383454800e+06,-1.430195101916782008e+00,8.065704095012173891e-01
2.196173600205447940e+01,6.944512860948620364e+06,-1.767415202275922638e+05,6.946761579387416132e+06,-1.457893131737626025e+00,8.065704094456239703e-01
2.238721138568352131e+01,6.944346936868352816e+06,-1.801615730550302542e+05,6.946683566422076896e+06,-1.486127186204171391e+00,8.065704093871008951e-01
2.282092971067462983e+01,6.944174531050215475e+06,-1.836476447400291509e+05,6.946602505909276195e+06,-1.514907616100938936e+00,8.065704093290327892e-01
2.326305067153639072e+01,6.943995388131507672e+06,-1.872010000023723405e+05,6.946518276431260630e+06,-1.544244969617172059e+00,8.065704092659411462e-01
2.371373705661667941e+01,6.943809244736849330e+06,-1.908229273197794391e+05,6.946430753767277114e+06,-1.574149997524071587e+00,8.065704092014177595e-01
2.417315480804116845e+01,6.943615830125682987e+06,-1.945147393921212933e+05,6.946339811743502505e+06,-1.604633657143301084e+00,8.065704091338132820e-01
2.464147308281295068e+01,6.943414859383374453e+06,-1.982777732282475918e+05,6.946245315626434982e+06,-1.635707114950698760e+00,8.065704090645282598e-01
2.511886431509594075e+01,6.943206037761643529e+06,-2.021133908067755401e+05,6.946147126684919000e+06,-1.667381751430563108e+00,8.065704089907858032e-01
2.560550427970490972e+01,6.942989057534869760e+06,-2.060229793521731626e+05,6.946045099268366583e+06,-1.699669164484776784e+00,8.065704089163392432e-01
2.610157215682551879e+01,6.942763603649663739e+06,-2.100079521067647147e+05,6.945939086697387509e+06,-1.732581174838523141e+00,8.065704088386650428e-01
2.660725059798825143e+01,6.942529343632071279e+06,-2.140697482246705913e+05,6.945828931401732378e+06,-1.766129828060465590e+00,8.065704087569408598e-01
2.712272579332044131e+01,6.942285934515918605e+06,-2.182098336259082716e+05,6.945714472109303810e+06,-1.800327400394727384e+00,8.065704086721829924e-01
2.764818754010124024e+01,6.942033018775869161e+06,-2.224297012281974021e+05,6.945595540035632439e+06,-1.835186402180442489e+00,8.065704085844862536e-01
2.818382931264470059e+01,6.941770227637604810e+06,-2.267308716282201931e+05,6.945471962470594794e+06,-1.870719583128207297e+00,8.065704084929972151e-01
2.872984833353682177e+01,6.941497174653516151e+06,-2.311148931965330266e+05,6.945343556626984850e+06,-1.906939935349692972e+00,8.065704083984645001e-01
2.928644564625254176e+01,6.941213460476602428e+06,-2.355833428544107010e+05,6.945210134713854641e+06,-1.943860699095455891e+00,8.065704083006047798e-01
2.985382618917978093e+01,6.940918670696165413e+06,-2.401378264336352295e+05,6.945071502072740346e+06,-1.981495366902261246e+00,8.065704081976031725e-01
3.043219887107740007e+01,6.940612372786307707e+06,-2.447799789871938119e+05,6.944927454436609522e+06,-2.019857687682658831e+00,8.065704080915425678e-01
3.102177664799519974e+01,6.940294117210420780e+06,-2.495114653516551189e+05,6.944777779362526722e+06,-2.058961671781746272e+00,8.065704079811113481e-01
3.162277660168399152e+01,6.939963441004274413e+06,-2.543339809071829659e+05,6.944622260160733946e+06,-2.098821596902555431e+00,8.065704078648363584e-01
3.223542001952483105e+01,6.939619858161052689e+06,-2.592492514434814511e+05,6.944460666614594869e+06,-2.139452010623962064e+00,8.065704077458210053e-01
3.285993247600674749e+01,6.939262867925741710e+06,-2.642590342424924020e+05,6.944292763655041344e+06,-2.180867737690695307e+00,8.065704076226283270e-01
3.349654391578297918e+01,6.938891947877170518e+06,-2.693651181342921918e+05,6.944118304808908142e+06,-2.223083883439373132e+00,8.065704074923456535e-01
3.414548873833623333e+01,6.938506556739560328e+06,-2.745693242056271993e+05,6.943937035408128053e+06,-2.266115839710295621e+00,8.065704073601240864e-01
3.480700588428432951e+01,6.938106129876591265e+06,-2.798735060211977107e+05,6.943748688482591882e+06,-2.309979289103345490e+00,8.065704072203842001e-01
3.548133892335778228e+01,6.937690082974504679e+06,-2.852795504238025751e+05,6.943552988873405382e+06,-2.354690211434199654e+00,8.065704070744457166e-01
3.616873614408182647e+01,6.937257809236202389e+06,-2.907893778689458268e+05,6.943349650859453715e+06,-2.400264888488267356e+00,8.065704069256747211e-01
