 v-sweep         id              od              cm             
 8.87500000e-01 -2.50000000e-02 -3.96327827e-01  9.01838171e-01 
 8.87812500e-01 -2.43750000e-02 -3.86420436e-01  9.01838281e-01 
 8.88125000e-01 -2.37500000e-02 -3.76512982e-01  9.01838388e-01 
 8.88437500e-01 -2.31250000e-02 -3.66605466e-01  9.01838492e-01 
 8.88750000e-01 -2.25000000e-02 -3.56697890e-01  9.01838594e-01 
 8.89062500e-01 -2.18750000e-02 -3.46790256e-01  9.01838692e-01 
 8.89375000e-01 -2.12500000e-02 -3.36882567e-01  9.01838788e-01 
 8.89687500e-01 -2.06250000e-02 -3.26974823e-01  9.01838881e-01 
 8.90000000e-01 -2.00000000e-02 -3.17067028e-01  9.01838972e-01 
 8.90312500e-01 -1.93750000e-02 -3.07159181e-01  9.01839059e-01 
 8.90625000e-01 -1.87500000e-02 -2.97251287e-01  9.01839144e-01 
 8.90937500e-01 -1.81250000e-02 -2.87343345e-01  9.01839226e-01 
 8.91250000e-01 -1.75000000e-02 -2.77435358e-01  9.01839305e-01 
 8.91562500e-01 -1.68750000e-02 -2.67527328e-01  9.01839381e-01 
 8.91875000e-01 -1.62500000e-02 -2.57619256e-01  9.01839455e-01 
 8.92187500e-01 -1.56250000e-02 -2.47711144e-01  9.01839526e-01 
 8.92500000e-01 -1.50000000e-02 -2.37802994e-01  9.01839594e-01 
 8.92812500e-01 -1.43750000e-02 -2.27894807e-01  9.01839659e-01 
 8.93125000e-01 -1.37500000e-02 -2.17986585e-01  9.01839721e-01 
 8.93437500e-01 -1.31250000e-02 -2.08078329e-01  9.01839781e-01 
 8.93750000e-01 -1.25000000e-02 -1.98170042e-01  9.01839838e-01 
 8.94062500e-01 -1.18750000e-02 -1.88261724e-01  9.01839892e-01 
 8.94375000e-01 -1.12500000e-02 -1.78353378e-01  9.01839944e-01 
 8.94687500e-01 -1.06250000e-02 -1.68445005e-01  9.01839992e-01 
 8.95000000e-01 -1.00000000e-02 -1.58536606e-01  9.01840038e-01 
 8.95312500e-01 -9.37500000e-03 -1.48628183e-01  9.01840081e-01 
 8.95625000e-01 -8.75000000e-03 -1.38719738e-01  9.01840121e-01 
 8.95937500e-01 -8.12500000e-03 -1.28811272e-01  9.01840159e-01 
 8.96250000e-01 -7.50000000e-03 -1.18902787e-01  9.01840193e-01 
 8.96562500e-01 -6.87500000e-03 -1.08994284e-01  9.01840225e-01 
 8.96875000e-01 -6.25000000e-03 -9.90857642e-02  9.01840255e-01 
 8.97187500e-01 -5.62500000e-03 -8.91772300e-02  9.01840281e-01 
 8.97500000e-01 -5.00000000e-03 -7.92686823e-02  9.01840304e-01 
 8.97812500e-01 -4.37500000e-03 -6.93601229e-02  9.01840325e-01 
 8.98125000e-01 -3.75000000e-03 -5.94515530e-02  9.01840343e-01 
 8.98437500e-01 -3.12500000e-03 -4.95429743e-02  9.01840359e-01 
 8.98750000e-01 -2.50000000e-03 -3.96343884e-02  9.01840371e-01 
 8.99062500e-01 -1.87500000e-03 -2.97257965e-02  9.01840381e-01 
 8.99375000e-01 -1.25000000e-03 -1.98172000e-02  9.01840388e-01 
 8.99687500e-01 -6.25000000e-04 -9.90860082e-03  9.01840392e-01 
 9.00000000e-01  3.99680289e-15  2.33145725e-11  9.01840393e-01 
 9.00312500e-01  6.25000000e-04  9.90860089e-03  9.01840392e-01 
 9.00625000e-01  1.25000000e-03  1.98172000e-02  9.01840388e-01 
 9.00937500e-01  1.87500000e-03  2.97257964e-02  9.01840381e-01 
 9.01250000e-01  2.50000000e-03  3.96343884e-02  9.01840371e-01 
 9.01562500e-01  3.12500000e-03  4.95429745e-02  9.01840359e-01 
 9.01875000e-01  3.75000000e-03  5.94515531e-02  9.01840343e-01 
 9.02187500e-01  4.37500000e-03  6.93601228e-02  9.01840325e-01 
 9.02500000e-01  5.00000000e-03  7.92686822e-02  9.01840304e-01 
 9.02812500e-01  5.62500000e-03  8.91772300e-02  9.01840281e-01 
 9.03125000e-01  6.25000000e-03  9.90857642e-02  9.01840255e-01 
 9.03437500e-01  6.87500000e-03  1.08994284e-01  9.01840225e-01 
 9.03750000e-01  7.50000000e-03  1.18902787e-01  9.01840193e-01 
 9.04062500e-01  8.12500000e-03  1.28811272e-01  9.01840159e-01 
 9.04375000e-01  8.75000000e-03  1.38719738e-01  9.01840121e-01 
 9.04687500e-01  9.37500000e-03  1.48628183e-01  9.01840081e-01 
 9.05000000e-01  1.00000000e-02  1.58536606e-01  9.01840038e-01 
 9.05312500e-01  1.06250000e-02  1.68445005e-01  9.01839992e-01 
 9.05625000e-01  1.12500000e-02  1.78353378e-01  9.01839944e-01 
 9.05937500e-01  1.18750000e-02  1.88261724e-01  9.01839892e-01 
 9.06250000e-01  1.25000000e-02  1.98170042e-01  9.01839838e-01 
 9.06562500e-01  1.31250000e-02  2.08078329e-01  9.01839781e-01 
 9.06875000e-01  1.37500000e-02  2.17986584e-01  9.01839721e-01 
 9.07187500e-01  1.43750000e-02  2.27894807e-01  9.01839659e-01 
 9.07500000e-01  1.50000000e-02  2.37802994e-01  9.01839594e-01 
 9.07812500e-01  1.56250000e-02  2.47711144e-01  9.01839526e-01 
 9.08125000e-01  1.62500000e-02  2.57619256e-01  9.01839455e-01 
 9.08437500e-01  1.68750000e-02  2.67527328e-01  9.01839381e-01 
 9.08750000e-01  1.75000000e-02  2.77435358e-01  9.01839305e-01 
 9.09062500e-01  1.81250000e-02  2.87343345e-01  9.01839226e-01 
 9.09375000e-01  1.87500000e-02  2.97251287e-01  9.01839144e-01 
 9.09687500e-01  1.93750000e-02  3.07159181e-01  9.01839059e-01 
 9.10000000e-01  2.00000000e-02  3.17067028e-01  9.01838972e-01 
 9.10312500e-01  2.06250000e-02  3.26974823e-01  9.01838881e-01 
 9.10625000e-01  2.12500000e-02  3.36882567e-01  9.01838788e-01 
 9.10937500e-01  2.18750000e-02  3.46790256e-01  9.01838692e-01 
 9.11250000e-01  2.25000000e-02  3.56697890e-01  9.01838594e-01 
 9.11562500e-01  2.31250000e-02  3.66605465e-01  9.01838492e-01 
 9.11875000e-01  2.37500000e-02  3.76512982e-01  9.01838388e-01 
 9.12187500e-01  2.43750000e-02  3.86420436e-01  9.01838281e-01 
 9.12500000e-01  2.50000000e-02  3.96327827e-01  9.01838171e-01 
